NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-16 06:41:33

BUY SIGNALS (432):
  COALINDIA.NS    | Price:  421.15 | Entry:  412.73 | Target:  463.80 | Risk: LOW       
  STYL.NS         | Price:  362.15 | Target:  269.26 | Risk: LOW        | Conf: 100%
  KSCL.NS         | Price:  693.30 | Target:  609.50 | Risk: LOW        | Conf: 100%
  INDIGOPNTS.NS   | Price: 1074.50 | Target:  883.42 | Risk: LOW        | Conf: 100%
  FIEMIND.NS      | Price: 1944.60 | Target: 1682.89 | Risk: LOW        | Conf: 100%
  TVSSCS.NS       | Price:  126.69 | Target:  100.51 | Risk: LOW        | Conf: 100%
  BANSALWIRE.NS   | Price:  301.00 | Target:  259.96 | Risk: LOW        | Conf: 100%
  CAPILLARY.NS    | Price:  456.75 | Target:  372.41 | Risk: LOW        | Conf: 100%
  ASHOKA.NS       | Price:  108.75 | Target:   90.54 | Risk: LOW        | Conf: 100%
  GOKULAGRO.NS    | Price:  217.66 | Target:  173.82 | Risk: LOW        | Conf: 100%
  FEDFINA.NS      | Price:  150.60 | Target:  122.58 | Risk: LOW        | Conf: 100%
  DATAMATICS.NS   | Price:  756.60 | Target:  640.13 | Risk: LOW        | Conf: 100%
  PTC.NS          | Price:  151.58 | Target:  136.54 | Risk: LOW        | Conf: 100%
  ROUTE.NS        | Price:  477.55 | Target:  415.62 | Risk: LOW        | Conf: 100%
  RSYSTEMS.NS     | Price:  241.44 | Target:  200.04 | Risk: LOW        | Conf: 100%
  ZAGGLE.NS       | Price:  177.77 | Target:  147.75 | Risk: LOW        | Conf: 100%
  GAEL.NS         | Price:  157.86 | Target:  131.23 | Risk: LOW        | Conf: 100%
  SIS.NS          | Price:  417.85 | Target:  364.55 | Risk: LOW        | Conf: 100%
  PDSL.NS         | Price:  340.60 | Target:  284.40 | Risk: LOW        | Conf: 100%
  HCC.NS          | Price:   20.87 | Target:   16.32 | Risk: LOW        | Conf: 100%
  SUNFLAG.NS      | Price:  333.65 | Target:  279.41 | Risk: LOW        | Conf: 80%
  JSFB.NS         | Price:  495.75 | Target:  391.64 | Risk: LOW        | Conf: 100%
  JKIL.NS         | Price:  470.00 | Target:  422.37 | Risk: LOW        | Conf: 100%
  CARERATING.NS   | Price: 1628.90 | Target: 1385.94 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price:  978.60 | Target:  782.31 | Risk: LOW        | Conf: 100%
  ANUP.NS         | Price: 1638.10 | Target: 1364.64 | Risk: LOW        | Conf: 100%
  GREAVESCOT.NS   | Price:  184.08 | Target:  157.87 | Risk: LOW        | Conf: 100%
  SUVEN.NS        | Price:  332.65 | Target:  243.70 | Risk: LOW        | Conf: 100%
  REFEX.NS        | Price:  264.80 | Target:  225.30 | Risk: LOW        | Conf: 100%
  NIITMTS.NS      | Price:  225.32 | Target:  185.60 | Risk: LOW        | Conf: 100%
  DBCORP.NS       | Price:  187.50 | Target:  164.58 | Risk: LOW        | Conf: 100%
  BALAMINES.NS    | Price: 2129.60 | Target: 1573.39 | Risk: LOW        | Conf: 100%
  NACLIND.NS      | Price:  148.89 | Target:  120.95 | Risk: LOW        | Conf: 100%
  SJS.NS          | Price: 2288.10 | Target: 1901.06 | Risk: LOW        | Conf: 100%
  NFL.NS          | Price:   66.16 | Target:   60.97 | Risk: LOW        | Conf: 100%
  SPARC.NS        | Price:  185.54 | Target:  145.48 | Risk: LOW        | Conf: 100%
  BANARISUG.NS    | Price: 3273.60 | Target: 2504.06 | Risk: LOW        | Conf: 100%
  VSTTILLERS.NS   | Price: 4000.90 | Target: 3588.90 | Risk: LOW        | Conf: 100%
  PACEDIGITK.NS   | Price:  153.45 | Target:  127.34 | Risk: LOW        | Conf: 100%
  VSTIND.NS       | Price:  202.19 | Target:  188.97 | Risk: LOW        | Conf: 100%
  RAIN.NS         | Price:  198.18 | Target:  152.11 | Risk: LOW        | Conf: 100%
  HEIDELBERG.NS   | Price:  140.80 | Target:  125.66 | Risk: LOW        | Conf: 100%
  SGMART.NS       | Price:  687.95 | Target:  503.34 | Risk: LOW        | Conf: 100%
  ORIENTCEM.NS    | Price:  121.75 | Target:  105.95 | Risk: LOW        | Conf: 100%
  ORIENTELEC.NS   | Price:  168.46 | Target:  142.38 | Risk: LOW        | Conf: 100%
  GOPAL.NS        | Price:  253.10 | Target:  221.47 | Risk: LOW        | Conf: 100%
  BHARATRAS.NS    | Price: 1143.80 | Target:  966.59 | Risk: LOW        | Conf: 100%
  AVANTEL.NS      | Price:  142.71 | Target:  115.75 | Risk: LOW        | Conf: 100%
  HUBTOWN.NS      | Price:  174.69 | Target:  142.56 | Risk: LOW        | Conf: 100%
  KITEX.NS        | Price:  118.69 | Target:   98.95 | Risk: LOW        | Conf: 100%
  NORTHARC.NS     | Price:  293.40 | Target:  236.10 | Risk: LOW        | Conf: 100%
  DCAL.NS         | Price:  159.79 | Target:  130.19 | Risk: LOW        | Conf: 100%
  MOSCHIP.NS      | Price:  196.84 | Target:  163.63 | Risk: LOW        | Conf: 100%
  RAMKY.NS        | Price:  310.75 | Target:  252.86 | Risk: LOW        | Conf: 100%
  GOLDIAM.NS      | Price:  321.60 | Target:  268.23 | Risk: LOW        | Conf: 100%
  JTEKTINDIA.NS   | Price:  116.82 | Target:  102.42 | Risk: LOW        | Conf: 100%
  HEMIPROP.NS     | Price:  116.73 | Target:  102.92 | Risk: LOW        | Conf: 100%
  SINDHUTRAD.NS   | Price:   23.25 | Target:   17.40 | Risk: LOW        | Conf: 100%
  CAMLINFINE.NS   | Price:   98.88 | Target:   82.53 | Risk: LOW        | Conf: 100%
  VAIBHAVGBL.NS   | Price:  208.20 | Target:  180.08 | Risk: LOW        | Conf: 100%
  LUXIND.NS       | Price: 1036.60 | Target:  869.71 | Risk: LOW        | Conf: 100%
  MPSLTD.NS       | Price: 2559.10 | Target: 2107.35 | Risk: LOW        | Conf: 100%
  MCLOUD.NS       | Price:   25.11 | Target:   21.10 | Risk: LOW        | Conf: 100%
  TRUALT.NS       | Price:  409.85 | Target:  343.74 | Risk: LOW        | Conf: 100%
  AJMERA.NS       | Price:  111.19 | Target:   91.06 | Risk: LOW        | Conf: 100%
  GREENPLY.NS     | Price:  282.00 | Target:  233.52 | Risk: LOW        | Conf: 80%
  INTERARCH.NS    | Price: 1652.50 | Target: 1395.07 | Risk: LOW        | Conf: 100%
  ARSSBL.NS       | Price:  480.25 | Target:  417.50 | Risk: LOW        | Conf: 100%
  MEDIASSIST.NS   | Price:  312.15 | Target:  258.40 | Risk: LOW        | Conf: 100%
  GOCOLORS.NS     | Price:  304.00 | Target:  248.04 | Risk: LOW        | Conf: 100%
  NSIL.NS         | Price: 5418.00 | Target: 4763.00 | Risk: LOW        | Conf: 100%
  GKENERGY.NS     | Price:  119.88 | Target:   99.11 | Risk: LOW        | Conf: 100%
  INDOSTAR.NS     | Price:  225.89 | Target:  178.21 | Risk: LOW        | Conf: 100%
  ADVENZYMES.NS   | Price:  289.40 | Target:  248.76 | Risk: LOW        | Conf: 100%
  POCL.NS         | Price:  461.65 | Target:  375.44 | Risk: LOW        | Conf: 100%
  UNICHEMLAB.NS   | Price:  520.90 | Target:  380.44 | Risk: LOW        | Conf: 100%
  ROSSARI.NS      | Price:  437.30 | Target:  377.14 | Risk: LOW        | Conf: 100%
  SUNCLAY.NS      | Price: 1254.00 | Target: 1031.25 | Risk: LOW        | Conf: 100%
  BALMLAWRIE.NS   | Price:  161.70 | Target:  145.55 | Risk: LOW        | Conf: 100%
  PRINCEPIPE.NS   | Price:  257.70 | Target:  213.98 | Risk: LOW        | Conf: 100%
  DPABHUSHAN.NS   | Price: 1309.90 | Target: 1072.01 | Risk: LOW        | Conf: 100%
  BHAGCHEM.NS     | Price:  244.80 | Target:  201.28 | Risk: LOW        | Conf: 100%
  NAVNETEDUL.NS   | Price:  124.27 | Target:  110.96 | Risk: LOW        | Conf: 100%
  INDOTHAI.NS     | Price:   37.17 | Target:   25.50 | Risk: LOW        | Conf: 100%
  GREENPANEL.NS   | Price:  152.53 | Target:  126.72 | Risk: LOW        | Conf: 100%
  BBL.NS          | Price: 2204.60 | Target: 1903.06 | Risk: LOW        | Conf: 100%
  PROTEAN.NS      | Price:  490.75 | Target:  412.72 | Risk: LOW        | Conf: 100%
  BOMDYEING.NS    | Price:  106.73 | Target:   90.53 | Risk: LOW        | Conf: 100%
  SENORES.NS      | Price: 1401.10 | Target: 1148.03 | Risk: LOW        | Conf: 100%
  FLAIR.NS        | Price:  232.49 | Target:  199.87 | Risk: LOW        | Conf: 100%
  KKCL.NS         | Price:  488.00 | Target:  410.30 | Risk: LOW        | Conf: 100%
  MAHLOG.NS       | Price:  386.30 | Target:  330.03 | Risk: LOW        | Conf: 80%
  EPACK.NS        | Price:  179.64 | Target:  152.06 | Risk: LOW        | Conf: 100%
  ARKADE.NS       | Price:  116.32 | Target:   96.17 | Risk: LOW        | Conf: 100%
  PSPPROJECT.NS   | Price:  815.90 | Target:  685.90 | Risk: LOW        | Conf: 100%
  STYLAMIND.NS    | Price: 3215.60 | Target: 2649.74 | Risk: LOW        | Conf: 100%
  PARKHOTELS.NS   | Price:  106.61 | Target:   89.95 | Risk: LOW        | Conf: 100%
  GATEWAY.NS      | Price:   52.32 | Target:   46.22 | Risk: LOW        | Conf: 80%
  GLOBUSSPR.NS    | Price:  831.85 | Target:  724.85 | Risk: LOW        | Conf: 100%
  DDEVPLSTIK.NS   | Price:  252.40 | Target:  215.86 | Risk: LOW        | Conf: 100%
  PATELENG.NS     | Price:   25.69 | Target:   21.84 | Risk: LOW        | Conf: 100%
  PENIND.NS       | Price:  163.90 | Target:  131.97 | Risk: LOW        | Conf: 60%
  POLYPLEX.NS     | Price: 1077.80 | Target:  914.62 | Risk: LOW        | Conf: 100%
  SAGCEM.NS       | Price:  144.00 | Target:  116.10 | Risk: LOW        | Conf: 100%
  SIYSIL.NS       | Price:  519.85 | Target:  432.03 | Risk: LOW        | Conf: 100%
  EUROPRATIK.NS   | Price:  237.20 | Target:  189.93 | Risk: LOW        | Conf: 100%
  HPL.NS          | Price:  278.10 | Target:  236.60 | Risk: LOW        | Conf: 100%
  EASEMYTRIP.NS   | Price:    5.79 | Target:    5.05 | Risk: LOW        | Conf: 100%
  ASHIANA.NS      | Price:  340.00 | Target:  298.04 | Risk: LOW        | Conf: 100%
  BRIGHOTEL.NS    | Price:   56.12 | Target:   49.77 | Risk: LOW        | Conf: 100%
  SANDHAR.NS      | Price:  591.95 | Target:  496.76 | Risk: LOW        | Conf: 100%
  SHK.NS          | Price:  132.69 | Target:  106.98 | Risk: LOW        | Conf: 100%
  EFCIL.NS        | Price:  180.58 | Target:  143.05 | Risk: LOW        | Conf: 100%
  ORISSAMINE.NS   | Price: 3867.70 | Target: 3227.91 | Risk: LOW        | Conf: 100%
  VEEDOL.NS       | Price: 1373.90 | Target: 1208.40 | Risk: LOW        | Conf: 100%
  TEAMLEASE.NS    | Price: 1232.70 | Target: 1055.81 | Risk: LOW        | Conf: 100%
  AGIIL.NS        | Price:  264.45 | Target:  201.25 | Risk: LOW        | Conf: 100%
  EMSLIMITED.NS   | Price:  360.30 | Target:  290.01 | Risk: LOW        | Conf: 100%
  TIRUMALCHM.NS   | Price:  154.69 | Target:  126.21 | Risk: LOW        | Conf: 100%
  SANGHVIMOV.NS   | Price:  406.15 | Target:  310.77 | Risk: LOW        | Conf: 100%
  MUTHOOTMF.NS    | Price:  189.67 | Target:  154.55 | Risk: LOW        | Conf: 100%
  ARVSMART.NS     | Price:  559.95 | Target:  442.03 | Risk: LOW        | Conf: 100%
  DALMIASUG.NS    | Price:  392.60 | Target:  288.39 | Risk: LOW        | Conf: 100%
  KPEL.NS         | Price:  210.55 | Target:  161.03 | Risk: LOW        | Conf: 100%
  PRAKASH.NS      | Price:  117.48 | Target:  101.01 | Risk: LOW        | Conf: 100%
  RPSGVENT.NS     | Price:  827.55 | Target:  705.48 | Risk: LOW        | Conf: 100%
  RAMCOIND.NS     | Price:  314.00 | Target:  266.02 | Risk: LOW        | Conf: 100%
  EPACKPEB.NS     | Price:  218.26 | Target:  165.28 | Risk: LOW        | Conf: 80%
  POKARNA.NS      | Price:  754.85 | Target:  583.83 | Risk: LOW        | Conf: 100%
  CARRARO.NS      | Price:  510.55 | Target:  414.91 | Risk: LOW        | Conf: 100%
  HONDAPOWER.NS   | Price: 1914.50 | Target: 1678.71 | Risk: LOW        | Conf: 100%
  SAKSOFT.NS      | Price:  140.42 | Target:  116.74 | Risk: LOW        | Conf: 100%
  HIRECT.NS       | Price: 1192.90 | Target:  956.33 | Risk: LOW        | Conf: 100%
  MTNL.NS         | Price:   23.90 | Target:   20.30 | Risk: LOW        | Conf: 100%
  RELTD.NS        | Price:  145.79 | Target:  111.40 | Risk: LOW        | Conf: 100%
  DIGITIDE.NS     | Price:   86.29 | Target:   66.89 | Risk: LOW        | Conf: 100%
  UTKARSHBNK.NS   | Price:   13.99 | Target:   10.49 | Risk: LOW        | Conf: 100%
  NUCLEUS.NS      | Price:  689.60 | Target:  616.44 | Risk: LOW        | Conf: 100%
  SERVOTECH.NS    | Price:   73.50 | Target:   62.07 | Risk: LOW        | Conf: 100%
  AUTOAXLES.NS    | Price: 1651.10 | Target: 1441.46 | Risk: LOW        | Conf: 100%
  HMT.NS          | Price:   60.55 | Target:   42.69 | Risk: LOW        | Conf: 100%
  LAOPALA.NS      | Price:  155.93 | Target:  132.96 | Risk: LOW        | Conf: 100%
  DCXINDIA.NS     | Price:  160.25 | Target:  133.93 | Risk: LOW        | Conf: 100%
  HINDWAREAP.NS   | Price:  171.86 | Target:  142.69 | Risk: LOW        | Conf: 100%
  JAYKAY.NS       | Price:  156.15 | Target:  107.04 | Risk: LOW        | Conf: 100%
  WINDMACHIN.NS   | Price:  291.25 | Target:  238.95 | Risk: LOW        | Conf: 100%
  SOLARWORLD.NS   | Price:  132.30 | Target:  106.38 | Risk: LOW        | Conf: 100%
  TAJGVK.NS       | Price:  323.95 | Target:  270.91 | Risk: LOW        | Conf: 100%
  NITCO.NS        | Price:   85.35 | Target:   63.60 | Risk: LOW        | Conf: 100%
  SIRCA.NS        | Price:  406.85 | Target:  357.56 | Risk: LOW        | Conf: 100%
  VIKRAN.NS       | Price:   55.12 | Target:   46.14 | Risk: LOW        | Conf: 100%
  KALAMANDIR.NS   | Price:   77.99 | Target:   68.55 | Risk: LOW        | Conf: 100%
  KRSNAA.NS       | Price:  535.65 | Target:  457.90 | Risk: LOW        | Conf: 100%
  SDBL.NS         | Price:   67.53 | Target:   55.74 | Risk: LOW        | Conf: 100%
  TCIEXP.NS       | Price:  487.75 | Target:  390.61 | Risk: LOW        | Conf: 100%
  KCP.NS          | Price:  158.24 | Target:  130.78 | Risk: LOW        | Conf: 100%
  KMEW.NS         | Price: 2642.70 | Target: 1952.91 | Risk: LOW        | Conf: 80%
  HATHWAY.NS      | Price:   10.01 | Target:    8.89 | Risk: LOW        | Conf: 100%
  REPCOHOME.NS    | Price:  344.65 | Target:  294.92 | Risk: LOW        | Conf: 100%
  ADFFOODS.NS     | Price:  255.65 | Target:  204.76 | Risk: LOW        | Conf: 100%
  UNIVCABLES.NS   | Price: 1412.40 | Target: 1016.47 | Risk: LOW        | Conf: 100%
  PANACEABIO.NS   | Price:  372.25 | Target:  300.45 | Risk: LOW        | Conf: 100%
  GRMOVER.NS      | Price:   81.87 | Target:   66.73 | Risk: LOW        | Conf: 100%
  DIAMONDYD.NS    | Price: 1102.90 | Target:  955.58 | Risk: LOW        | Conf: 100%
  CAPACITE.NS     | Price:  187.35 | Target:  145.40 | Risk: LOW        | Conf: 100%
  MONARCH.NS      | Price:  362.40 | Target:  299.92 | Risk: LOW        | Conf: 100%
  HGS.NS          | Price:  378.05 | Target:  326.42 | Risk: LOW        | Conf: 100%
  JAICORPLTD.NS   | Price:   91.81 | Target:   80.10 | Risk: LOW        | Conf: 100%
  MOLDTKPAC.NS    | Price:  656.15 | Target:  558.49 | Risk: LOW        | Conf: 100%
  COSMOFIRST.NS   | Price:  859.80 | Target:  723.21 | Risk: LOW        | Conf: 100%
  PFS.NS          | Price:   26.31 | Target:   22.38 | Risk: LOW        | Conf: 100%
  MBEL.NS         | Price:  252.90 | Target:  212.25 | Risk: LOW        | Conf: 100%
  BAJEL.NS        | Price:  167.19 | Target:  132.09 | Risk: LOW        | Conf: 100%
  SHALBY.NS       | Price:  132.00 | Target:  108.05 | Risk: LOW        | Conf: 100%
  NDRAUTO.NS      | Price:  662.00 | Target:  551.86 | Risk: LOW        | Conf: 100%
  FINOPB.NS       | Price:  137.27 | Target:  111.23 | Risk: LOW        | Conf: 100%
  SCILAL.NS       | Price:   37.77 | Target:   33.12 | Risk: LOW        | Conf: 100%
  LANDMARK.NS     | Price:  477.90 | Target:  381.45 | Risk: LOW        | Conf: 100%
  EIHAHOTELS.NS   | Price:  286.40 | Target:  244.79 | Risk: LOW        | Conf: 100%
  SUMMITSEC.NS    | Price: 1394.40 | Target: 1200.90 | Risk: LOW        | Conf: 80%
  MAYURUNIQ.NS    | Price:  735.00 | Target:  595.25 | Risk: LOW        | Conf: 100%
  YATRA.NS        | Price:  103.61 | Target:   79.56 | Risk: LOW        | Conf: 100%
  STEELCAS.NS     | Price:  300.00 | Target:  226.71 | Risk: LOW        | Conf: 100%
  GVPIL.NS        | Price:  617.00 | Target:  496.73 | Risk: LOW        | Conf: 100%
  KICL.NS         | Price: 4814.00 | Target: 4156.68 | Risk: LOW        | Conf: 100%
  SULA.NS         | Price:  142.00 | Target:  120.35 | Risk: LOW        | Conf: 100%
  SIMPLEXINF.NS   | Price:  240.45 | Target:  172.99 | Risk: LOW        | Conf: 100%
  SGFIN.NS        | Price:  611.00 | Target:  509.45 | Risk: LOW        | Conf: 100%
  DELTACORP.NS    | Price:   53.10 | Target:   45.29 | Risk: LOW        | Conf: 100%
  STUDDS.NS       | Price:  410.05 | Target:  354.26 | Risk: LOW        | Conf: 100%
  SASKEN.NS       | Price: 1691.40 | Target: 1284.86 | Risk: LOW        | Conf: 100%
  SANGAMIND.NS    | Price:  568.40 | Target:  479.61 | Risk: LOW        | Conf: 100%
  GEOJITFSL.NS    | Price:   76.85 | Target:   63.16 | Risk: LOW        | Conf: 100%
  IDEAFORGE.NS    | Price:  700.20 | Target:  570.16 | Risk: LOW        | Conf: 100%
  RPTECH.NS       | Price:  783.55 | Target:  601.03 | Risk: LOW        | Conf: 100%
  ACCELYA.NS      | Price: 1113.00 | Target: 1034.00 | Risk: LOW        | Conf: 80%
  WEL.NS          | Price:   69.24 | Target:    8.28 | Risk: LOW        | Conf: 100%
  DOLLAR.NS       | Price:  263.55 | Target:  224.98 | Risk: LOW        | Conf: 80%
  INDIANHUME.NS   | Price:  349.65 | Target:  274.70 | Risk: LOW        | Conf: 100%
  DREDGECORP.NS   | Price:  983.30 | Target:  800.30 | Risk: LOW        | Conf: 100%
  DCW.NS          | Price:   43.94 | Target:   34.42 | Risk: LOW        | Conf: 100%
  UGROCAP.NS      | Price:   82.61 | Target:   72.12 | Risk: LOW        | Conf: 100%
  HITECH.NS       | Price:   73.23 | Target:   58.33 | Risk: LOW        | Conf: 100%
  AMRUTANJAN.NS   | Price:  484.10 | Target:  408.68 | Risk: LOW        | Conf: 100%
  SHRINGARMS.NS   | Price:  208.99 | Target:  179.12 | Risk: LOW        | Conf: 100%
  APCOTEXIND.NS   | Price:  583.50 | Target:  463.43 | Risk: LOW        | Conf: 100%
  VERANDA.NS      | Price:  218.14 | Target:  172.27 | Risk: LOW        | Conf: 100%
  PIXTRANS.NS     | Price: 1748.90 | Target: 1498.15 | Risk: LOW        | Conf: 100%
  WAAREEINDO.NS   | Price:  244.70 | Target:  191.18 | Risk: LOW        | Conf: 100%
  RAJRATAN.NS     | Price:  468.45 | Target:  364.83 | Risk: LOW        | Conf: 100%
  EXICOM.NS       | Price:  159.16 | Target:  107.63 | Risk: LOW        | Conf: 100%
  MUKANDLTD.NS    | Price:  130.91 | Target:  110.10 | Risk: LOW        | Conf: 100%
  MSPL.NS         | Price:   33.24 | Target:   26.15 | Risk: LOW        | Conf: 100%
  KERNEX.NS       | Price: 1643.00 | Target: 1148.39 | Risk: LOW        | Conf: 100%
  BGRENERGY.NS    | Price:  224.50 | Target:  159.94 | Risk: LOW        | Conf: 100%
  RAMCOSYS.NS     | Price:  558.50 | Target:  443.55 | Risk: LOW        | Conf: 100%
  SPAL.NS         | Price:  954.10 | Target:  711.24 | Risk: LOW        | Conf: 100%
  GTLINFRA.NS     | Price:    1.13 | Target:    0.97 | Risk: LOW        | Conf: 80%
  NIBE.NS         | Price: 1219.10 | Target: 1002.17 | Risk: LOW        | Conf: 100%
  SPIC.NS         | Price:   66.65 | Target:   57.82 | Risk: LOW        | Conf: 100%
  ASALCBR.NS      | Price:  659.00 | Target:  560.07 | Risk: LOW        | Conf: 100%
  SPANDANA.NS     | Price:  225.30 | Target:  191.88 | Risk: LOW        | Conf: 100%
  PANAMAPET.NS    | Price:  447.65 | Target:  357.33 | Risk: LOW        | Conf: 100%
  INDOTECH.NS     | Price: 3359.80 | Target: 2581.84 | Risk: LOW        | Conf: 100%
  SEPC.NS         | Price:    5.11 | Target:    4.07 | Risk: LOW        | Conf: 100%
  PRECAM.NS       | Price:  113.00 | Target:   88.64 | Risk: LOW        | Conf: 100%
  BETA.NS         | Price: 2060.00 | Target: 1513.54 | Risk: LOW        | Conf: 100%
  FUSION.NS       | Price:  184.03 | Target:  147.27 | Risk: LOW        | Conf: 100%
  IFGLEXPOR.NS    | Price:  195.63 | Target:  145.91 | Risk: LOW        | Conf: 100%
  BFINVEST.NS     | Price:  434.00 | Target:  359.18 | Risk: LOW        | Conf: 80%
  NAVKARCORP.NS   | Price:   89.64 | Target:   77.54 | Risk: LOW        | Conf: 100%
  SPMLINFRA.NS    | Price:  168.88 | Target:  136.84 | Risk: LOW        | Conf: 100%
  JYOTISTRUC.NS   | Price:    8.99 | Target:    7.03 | Risk: LOW        | Conf: 100%
  HUHTAMAKI.NS    | Price:  245.45 | Target:  190.84 | Risk: LOW        | Conf: 100%
  JINDRILL.NS     | Price:  592.15 | Target:  432.21 | Risk: LOW        | Conf: 100%
  DLINKINDIA.NS   | Price:  415.40 | Target:  361.33 | Risk: LOW        | Conf: 100%
  DEN.NS          | Price:   26.41 | Target:   22.39 | Risk: LOW        | Conf: 100%
  DAMCAPITAL.NS   | Price:  135.05 | Target:  114.45 | Risk: LOW        | Conf: 100%
  ARMANFIN.NS     | Price: 1873.00 | Target: 1478.93 | Risk: LOW        | Conf: 100%
