NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-14 03:49:38

BUY SIGNALS (917):
  SBIN.NS         | Price: 1083.00 | Entry: 1061.34 | Target: 1184.04 | Risk: LOW       
  DJML.NS         | Price:  111.69 | Trend:  -0.22% | Mom:  -3.54% | Risk: LOW       
  MODIRUBBER.NS   | Price:  120.85 | Trend:  -4.80% | Mom:   1.73% | Risk: LOW       
  ELGIRUBCO.NS    | Price:   59.00 | Trend:   8.18% | Mom:  -4.21% | Risk: LOW       
  UFO.NS          | Price:   66.58 | Trend:  -5.17% | Mom:   1.93% | Risk: LOW       
  YASHOPTICS.NS   | Price:  114.00 | Trend:  -3.72% | Mom:  -0.78% | Risk: LOW       
  ZEELEARN.NS     | Price:    8.31 | Trend:  -0.55% | Mom:   2.72% | Risk: LOW       
  NDLVENTURE.NS   | Price:  127.03 | Trend:  -1.86% | Mom:   3.95% | Risk: LOW       
  TAKE.NS         | Price:   24.03 | Trend:  -2.26% | Mom:  16.82% | Risk: LOW       
  RVTH.NS         | Price:  721.30 | Trend:   0.59% | Mom:   0.36% | Risk: LOW       
  TTL.NS          | Price:    6.23 | Trend:  -5.74% | Mom:   0.00% | Risk: LOW       
  RADIOCITY.NS    | Price:    6.70 | Trend:   6.18% | Mom:  -2.90% | Risk: LOW       
  PRITIKAUTO.NS   | Price:   17.11 | Trend:  -0.30% | Mom:  -3.06% | Risk: LOW       
  VIRINCHI.NS     | Price:   15.66 | Trend:  -1.24% | Mom:   1.10% | Risk: LOW       
  MADHAVBAUG.NS   | Price:  187.40 | Trend:   0.52% | Mom:  -2.34% | Risk: LOW       
  REPL.NS         | Price:   64.07 | Trend:  -4.40% | Mom:   0.82% | Risk: LOW       
  IVC.NS          | Price:    8.36 | Trend:   0.86% | Mom:   0.97% | Risk: LOW       
  ANLON.NS        | Price:  621.25 | Trend:  -4.89% | Mom:   2.69% | Risk: LOW       
  DUCOL.NS        | Price:  107.00 | Trend:  -1.73% | Mom:   2.34% | Risk: LOW       
  AHLEAST.NS      | Price:  144.89 | Trend:  -1.48% | Mom:   2.22% | Risk: LOW       
  SAKHTISUG.NS    | Price:   17.10 | Trend:  -0.70% | Mom:   1.97% | Risk: LOW       
  ZODIACLOTH.NS   | Price:   77.13 | Trend:  -0.71% | Mom:   0.77% | Risk: LOW       
  OMAXAUTO.NS     | Price:  205.74 | Trend:  -6.47% | Mom:  10.38% | Risk: LOW       
  COMMITTED.NS    | Price:  343.90 | Trend:   7.57% | Mom:  -0.30% | Risk: LOW       
  MKPL.NS         | Price:    4.20 | Trend:  -7.75% | Mom:   0.72% | Risk: LOW       
  MURUDCERA.NS    | Price:   31.25 | Trend:  -0.57% | Mom:   2.12% | Risk: LOW       
  NIRAJ.NS        | Price:   29.19 | Trend:  -1.07% | Mom:   1.04% | Risk: LOW       
  SHIVATEX.NS     | Price:  161.18 | Trend:   5.72% | Mom:   0.08% | Risk: LOW       
  SHAH.NS         | Price:    4.20 | Trend:  -4.88% | Mom:   7.42% | Risk: LOW       
  DEVIT.NS        | Price:   26.80 | Trend:  -2.26% | Mom:   1.75% | Risk: LOW       
  KCK.NS          | Price:   16.30 | Trend:   8.26% | Mom: -13.76% | Risk: LOW       
  BALAXI.NS       | Price:   24.00 | Trend:   0.51% | Mom:  -2.08% | Risk: LOW       
  SPECTSTM.NS     | Price:   60.90 | Trend:   0.45% | Mom: -11.74% | Risk: LOW       
  PKTEA.NS        | Price:  691.00 | Trend:  -6.63% | Mom:   0.14% | Risk: LOW       
  KRITIKA.NS      | Price:    5.60 | Trend:  -3.02% | Mom:   2.38% | Risk: LOW       
  INDOWIND.NS     | Price:    9.07 | Trend:  -1.62% | Mom:  -0.66% | Risk: LOW       
  TEAMGTY.NS      | Price:  220.28 | Trend:  -4.53% | Mom:   1.41% | Risk: LOW       
  VETO.NS         | Price:  123.01 | Trend:  -4.14% | Mom:   0.89% | Risk: LOW       
  PRITIKA.NS      | Price:   60.90 | Trend:  -2.62% | Mom:   5.18% | Risk: LOW       
  AKIKO.NS        | Price:  337.60 | Trend:  12.76% | Mom:  -4.09% | Risk: LOW       
  GOLDSTAR.NS     | Price:    7.00 | Trend:  -6.57% | Mom:   1.45% | Risk: LOW       
  SETCO.NS        | Price:   17.60 | Trend:  -0.20% | Mom:  -1.90% | Risk: LOW       
  LOTUSEYE.NS     | Price:  118.00 | Trend:  -3.91% | Mom:  -0.40% | Risk: LOW       
  WINSOL.NS       | Price:  113.25 | Trend:  -5.71% | Mom:  -0.04% | Risk: LOW       
  IBULLSLTD.NS    | Price:   26.81 | Trend:  -3.09% | Mom:   0.30% | Risk: LOW       
  EMMIL.NS        | Price:  119.50 | Trend:  -6.55% | Mom:   3.37% | Risk: LOW       
  PRAXIS.NS       | Price:    6.79 | Trend:  -8.84% | Mom:   5.43% | Risk: LOW       
  KAVDEFENCE.NS   | Price:   57.29 | Trend:  -5.83% | Mom:   1.54% | Risk: LOW       
  SADBHAV.NS      | Price:    8.90 | Trend:   1.61% | Mom:  -6.81% | Risk: LOW       
  JMA.NS          | Price:   89.40 | Trend:  -0.73% | Mom:   1.82% | Risk: LOW       
  NECCLTD.NS      | Price:   15.10 | Trend:  -4.95% | Mom:   0.33% | Risk: LOW       
  NITIRAJ.NS      | Price:  206.25 | Trend:   3.50% | Mom:  -3.36% | Risk: LOW       
  ALUWIND.NS      | Price:   49.95 | Trend:   2.98% | Mom:  -2.06% | Risk: LOW       
  TIPSFILMS.NS    | Price:  362.00 | Trend:   3.05% | Mom: -11.36% | Risk: LOW       
  MADHUSUDAN.NS   | Price:  233.85 | Trend:  10.01% | Mom:  -2.22% | Risk: LOW       
  PRLIND.NS       | Price:   44.40 | Trend:  -5.16% | Mom:   0.00% | Risk: LOW       
  ALPA.NS         | Price:   67.17 | Trend:  -1.74% | Mom:   1.17% | Risk: LOW       
  DTIL.NS         | Price:  133.96 | Trend:   0.17% | Mom:   5.31% | Risk: LOW       
  BRNL.NS         | Price:   17.98 | Trend:  -1.15% | Mom:   2.57% | Risk: LOW       
  TUNWAL.NS       | Price:   26.30 | Trend:  -2.23% | Mom:   0.00% | Risk: LOW       
  SONAMLTD.NS     | Price:   54.00 | Trend:  -0.30% | Mom:  -0.16% | Risk: LOW       
  VISHWARAJ.NS    | Price:    5.36 | Trend:  -1.34% | Mom:   3.47% | Risk: LOW       
  EMKAYTOOLS.NS   | Price:   90.00 | Trend:  -4.08% | Mom:  -0.06% | Risk: LOW       
  GAYAPROJ.NS     | Price:   21.16 | Trend:  -0.80% | Mom:   9.52% | Risk: LOW       
  ENSER.NS        | Price:   14.35 | Trend:  -2.44% | Mom:   7.09% | Risk: LOW       
  WEIZMANIND.NS   | Price:   79.90 | Trend:  -0.75% | Mom:   3.94% | Risk: LOW       
  MAITREYA.NS     | Price:  120.20 | Trend: -11.06% | Mom:  -0.91% | Risk: LOW       
  DUCON.NS        | Price:    3.02 | Trend:  -6.17% | Mom:   2.37% | Risk: LOW       
  IBLFL.NS        | Price:   61.00 | Trend:   3.49% | Mom:  -0.08% | Risk: LOW       
  HINDCON.NS      | Price:   22.99 | Trend:   6.26% | Mom:  -0.73% | Risk: LOW       
  XELPMOC.NS      | Price:   79.78 | Trend:  -5.31% | Mom:   0.96% | Risk: LOW       
  KHFM.NS         | Price:   48.65 | Trend: -11.50% | Mom:   7.28% | Risk: LOW       
  UMIYA-MRO.NS    | Price:   89.80 | Trend:   0.49% | Mom:  -0.28% | Risk: LOW       
  MAGNUM.NS       | Price:   19.22 | Trend:  -1.58% | Mom:   0.21% | Risk: LOW       
  USASEEDS.NS     | Price:   90.80 | Trend:   0.06% | Mom:   6.70% | Risk: LOW       
  MDL.NS          | Price:   64.00 | Trend:  -8.76% | Mom:  -0.78% | Risk: LOW       
  KREBSBIO.NS     | Price:   54.79 | Trend:  -7.08% | Mom:   1.39% | Risk: LOW       
  INDBANK.NS      | Price:   32.72 | Trend:  -1.61% | Mom:   1.14% | Risk: LOW       
  UMAEXPORTS.NS   | Price:   20.12 | Trend:  -7.74% | Mom:   2.71% | Risk: LOW       
  HPIL.NS         | Price:  126.37 | Trend:   0.10% | Mom:   0.24% | Risk: LOW       
  GANGESSECU.NS   | Price:  118.31 | Trend:  -0.55% | Mom:   3.08% | Risk: LOW       
  INVENTURE.NS    | Price:    0.90 | Trend:  -2.62% | Mom:   0.00% | Risk: LOW       
  ZEAL.NS         | Price:   66.00 | Trend:  -0.27% | Mom:   8.20% | Risk: LOW       
  COMPUSOFT.NS    | Price:   13.20 | Trend:  -1.02% | Mom:   1.15% | Risk: LOW       
  SILGO.NS        | Price:   70.47 | Trend:  -4.56% | Mom:   0.14% | Risk: LOW       
  SMLT.NS         | Price:   68.75 | Trend:  -0.69% | Mom:   1.06% | Risk: LOW       
  GREENCHEF.NS    | Price:   49.00 | Trend:  -1.76% | Mom:   1.03% | Risk: LOW       
  BAIDFIN.NS      | Price:    9.86 | Trend:  -1.68% | Mom:   0.10% | Risk: LOW       
  SADBHIN.NS      | Price:    2.62 | Trend:  -3.41% | Mom:  14.41% | Risk: LOW       
  SOTAC.NS        | Price:   91.95 | Trend:  -9.01% | Mom:   1.71% | Risk: LOW       
  WIPL.NS         | Price:  167.90 | Trend:   1.10% | Mom:   0.54% | Risk: LOW       
  BALPHARMA.NS    | Price:   87.00 | Trend:   1.68% | Mom:  -1.02% | Risk: LOW       
  LAMBODHARA.NS   | Price:  112.00 | Trend:   0.13% | Mom:  -0.29% | Risk: LOW       
  LOVABLE.NS      | Price:   72.00 | Trend:  -2.83% | Mom:   2.19% | Risk: LOW       
  ISHANCH.NS      | Price:   50.80 | Trend:  -7.90% | Mom:  -0.02% | Risk: LOW       
  DRSDILIP.NS     | Price:  109.90 | Trend:  -0.60% | Mom:  -0.09% | Risk: LOW       
  LATTEYS.NS      | Price:   20.09 | Trend:  -4.48% | Mom:   0.65% | Risk: LOW       
  OMFURN.NS       | Price:   57.45 | Trend:   1.16% | Mom:  -7.86% | Risk: LOW       
  DCG.NS          | Price:   54.70 | Trend:   0.35% | Mom:   1.30% | Risk: LOW       
  RAJMET.NS       | Price:    3.26 | Trend:  -8.33% | Mom:   1.56% | Risk: LOW       
  MAXPOSURE.NS    | Price:   32.95 | Trend:  -3.21% | Mom:   0.92% | Risk: LOW       
  PAR.NS          | Price:   98.99 | Trend:   4.90% | Mom:  -0.31% | Risk: LOW       
  RELIABLE.NS     | Price:  142.00 | Trend:  -2.95% | Mom:   1.38% | Risk: LOW       
  MOKSH.NS        | Price:   10.76 | Trend:  -5.60% | Mom:   6.22% | Risk: LOW       
  CRAYONS.NS      | Price:   25.95 | Trend:  -7.29% | Mom:  -0.19% | Risk: LOW       
  REGENCERAM.NS   | Price:   36.31 | Trend:  -3.99% | Mom:  15.23% | Risk: LOW       
  SURYALAXMI.NS   | Price:   58.43 | Trend:  -0.65% | Mom:   2.38% | Risk: LOW       
  MAHICKRA.NS     | Price:  261.00 | Trend:   2.88% | Mom:  -2.10% | Risk: LOW       
  KOHINOOR.NS     | Price:   23.12 | Trend:  -4.58% | Mom:   0.70% | Risk: LOW       
  PALASHSECU.NS   | Price:   89.62 | Trend:  -2.61% | Mom:   2.38% | Risk: LOW       
  OBCL.NS         | Price:   53.00 | Trend:  -3.05% | Mom:   1.13% | Risk: LOW       
  TOKYOPLAST.NS   | Price:   79.99 | Trend:  -3.89% | Mom:   1.13% | Risk: LOW       
  DIGIDRIVE.NS    | Price:   17.90 | Trend:  -2.28% | Mom:   0.17% | Risk: LOW       
  BHANDARI.NS     | Price:    2.83 | Trend:  -4.53% | Mom:  -0.70% | Risk: LOW       
  AAATECH.NS      | Price:   90.36 | Trend:  -3.92% | Mom:   1.99% | Risk: LOW       
  ZENITHSTL.NS    | Price:    5.61 | Trend:  -0.63% | Mom:   1.26% | Risk: LOW       
  MARC.NS         | Price:  128.65 | Trend:  31.86% | Mom:   0.31% | Risk: LOW       
  DHRUV.NS        | Price:   24.50 | Trend:  -7.24% | Mom:  -0.73% | Risk: LOW       
  MAGSON.NS       | Price:  180.00 | Trend:   3.20% | Mom:   0.00% | Risk: LOW       
  KEL.NS          | Price:   78.00 | Trend:  -3.00% | Mom:   0.00% | Risk: LOW       
  PARAGON.NS      | Price:   49.50 | Trend:   1.19% | Mom:   0.71% | Risk: LOW       
  ROXHITECH.NS    | Price:   49.90 | Trend:  27.50% | Mom:   0.91% | Risk: LOW       
  GOYALALUM.NS    | Price:    6.37 | Trend:  -5.12% | Mom:  -0.78% | Risk: LOW       
  MANGALAM.NS     | Price:   28.10 | Trend:   0.35% | Mom:   3.80% | Risk: LOW       
  ACCURACY.NS     | Price:    4.81 | Trend:  -7.30% | Mom:  -0.41% | Risk: LOW       
  PRUDMOULI.NS    | Price:   12.70 | Trend: -12.13% | Mom:  -0.55% | Risk: LOW       
  SILKFLEX.NS     | Price:  210.15 | Trend:   1.59% | Mom:  -2.44% | Risk: LOW       
  BVCL.NS         | Price:   41.00 | Trend:  -1.67% | Mom:  -0.49% | Risk: LOW       
  CINEVISTA.NS    | Price:   15.25 | Trend:  -1.82% | Mom:   1.67% | Risk: LOW       
  HISARMETAL.NS   | Price:  153.00 | Trend:   0.12% | Mom:   3.81% | Risk: LOW       
  ENERGYDEV.NS    | Price:   16.90 | Trend:   0.50% | Mom:   1.08% | Risk: LOW       
  AAKASH.NS       | Price:    8.78 | Trend:  -4.30% | Mom:  -0.90% | Risk: LOW       
  KANDARP.NS      | Price:  104.45 | Trend:  -0.37% | Mom:  16.06% | Risk: LOW       
  ORCHASP.NS      | Price:    1.50 | Trend: -15.61% | Mom:  -0.66% | Risk: LOW       
  SONAMAC.NS      | Price:   34.50 | Trend:   1.91% | Mom:  -2.13% | Risk: LOW       
  AISL.NS         | Price:   58.00 | Trend:   1.09% | Mom:  -2.11% | Risk: LOW       
  PRAKASHSTL.NS   | Price:    3.99 | Trend:  -4.46% | Mom:  -0.50% | Risk: LOW       
  MHHL.NS         | Price:   35.15 | Trend:   1.67% | Mom:  -4.48% | Risk: LOW       
  KONSTELEC.NS    | Price:   62.90 | Trend:  16.99% | Mom:   0.64% | Risk: LOW       
  AKI.NS          | Price:    4.30 | Trend:  -6.44% | Mom:   3.37% | Risk: LOW       
  AJOONI.NS       | Price:    3.87 | Trend:   0.17% | Mom:  -3.73% | Risk: LOW       
  ANMOL.NS        | Price:   10.15 | Trend:  -6.25% | Mom:   2.94% | Risk: LOW       
  NAGREEKEXP.NS   | Price:   23.49 | Trend:  -5.03% | Mom:   9.87% | Risk: LOW       
  DELTAMAGNT.NS   | Price:   57.50 | Trend:  -3.05% | Mom:   0.16% | Risk: LOW       
  MEGAFLEX.NS     | Price:  100.00 | Trend: -10.08% | Mom:   0.00% | Risk: LOW       
  ORIENTLTD.NS    | Price:   76.00 | Trend:   6.02% | Mom:  -9.08% | Risk: LOW       
  ARISTO.NS       | Price:  109.30 | Trend:   6.89% | Mom:   0.05% | Risk: LOW       
  SRIVASAVI.NS    | Price:   86.00 | Trend:  17.05% | Mom:  -0.29% | Risk: LOW       
  ONDOOR.NS       | Price:  235.00 | Trend:  10.32% | Mom: -12.23% | Risk: LOW       
  TFL.NS          | Price:   11.49 | Trend:  -1.11% | Mom:   2.41% | Risk: LOW       
  BLUECOAST.NS    | Price:   25.05 | Trend:  -9.57% | Mom:   4.51% | Risk: LOW       
  BANARBEADS.NS   | Price:  113.33 | Trend:   4.02% | Mom:  -2.77% | Risk: LOW       
  3PLAND.NS       | Price:   32.50 | Trend:   1.12% | Mom:   0.68% | Risk: LOW       
  ROML.NS         | Price:   44.82 | Trend:  -1.20% | Mom:  -0.07% | Risk: LOW       
  PARASPETRO.NS   | Price:    2.36 | Trend:  10.15% | Mom:  -3.67% | Risk: LOW       
  HOMESFY.NS      | Price:  119.05 | Trend:   3.08% | Mom:  -3.09% | Risk: LOW       
  ORIENTALTL.NS   | Price:    5.10 | Trend:  -9.69% | Mom:  -0.58% | Risk: LOW       
  FMNL.NS         | Price:    9.19 | Trend:  -8.15% | Mom:  -0.54% | Risk: LOW       
  BIRDYS.NS       | Price:   88.50 | Trend:  -8.05% | Mom:   0.00% | Risk: LOW       
  BALKRISHNA.NS   | Price:   17.61 | Trend:  -2.60% | Mom:  -0.28% | Risk: LOW       
  SWASTIK.NS      | Price:   18.65 | Trend:   0.41% | Mom:  -1.84% | Risk: LOW       
  JAIPURKURT.NS   | Price:   27.00 | Trend:  -3.01% | Mom:   0.22% | Risk: LOW       
  VERTEXPLUS.NS   | Price:   46.00 | Trend:  -3.76% | Mom:   0.00% | Risk: LOW       
  BIOFILCHEM.NS   | Price:   32.67 | Trend:  -4.22% | Mom:   0.00% | Risk: LOW       
  ARCHIES.NS      | Price:   14.14 | Trend:   0.27% | Mom:   2.24% | Risk: LOW       
  MALUPAPER.NS    | Price:   32.00 | Trend:   0.17% | Mom:   0.76% | Risk: LOW       
  BLUEPEBBLE.NS   | Price:   74.00 | Trend:  -1.22% | Mom:  10.86% | Risk: LOW       
  VINNY.NS        | Price:    1.05 | Trend:  -4.20% | Mom:  -0.94% | Risk: LOW       
  SHIVAMILLS.NS   | Price:   59.59 | Trend:  -4.08% | Mom:  -0.77% | Risk: LOW       
  UWCSL.NS        | Price:  100.80 | Trend:   1.39% | Mom:   0.10% | Risk: LOW       
  BABAFP.NS       | Price:   24.50 | Trend:   0.75% | Mom:  -2.00% | Risk: LOW       
  AROGRANITE.NS   | Price:   25.10 | Trend:  -1.02% | Mom:  -0.87% | Risk: LOW       
  LASA.NS         | Price:    7.25 | Trend:  -1.72% | Mom:   3.87% | Risk: LOW       
  WEWIN.NS        | Price:   46.20 | Trend:  -4.09% | Mom:   4.24% | Risk: LOW       
  MADHUCON.NS     | Price:    5.45 | Trend:  -3.74% | Mom:   8.57% | Risk: LOW       
  MASKINVEST.NS   | Price:  151.75 | Trend:  -0.22% | Mom:  -0.82% | Risk: LOW       
  MOXSH.NS        | Price:  106.00 | Trend:  -4.17% | Mom:   1.92% | Risk: LOW       
  SEYAIND.NS      | Price:   12.50 | Trend:  -3.38% | Mom:   0.64% | Risk: LOW       
  PEARLPOLY.NS    | Price:   17.62 | Trend:  -1.26% | Mom:   2.44% | Risk: LOW       
  SVPGLOB.NS      | Price:    3.90 | Trend:   0.27% | Mom:   5.41% | Risk: LOW       
  SAGARDEEP.NS    | Price:   24.39 | Trend:  -1.37% | Mom:   1.92% | Risk: LOW       
  NGIL.NS         | Price:   40.11 | Trend:   1.78% | Mom:   0.05% | Risk: LOW       
  ADL.NS          | Price:   70.21 | Trend:  -0.86% | Mom:   0.41% | Risk: LOW       
  AATMAJ.NS       | Price:   18.60 | Trend:  -2.64% | Mom:   0.54% | Risk: LOW       
  AKSHAR.NS       | Price:    0.41 | Trend:  -4.70% | Mom:   5.13% | Risk: LOW       
  NKIND.NS        | Price:   60.25 | Trend:  -3.40% | Mom:   1.01% | Risk: LOW       
  LAXMICOT.NS     | Price:   13.89 | Trend:  -5.15% | Mom:   0.73% | Risk: LOW       
  SITINET.NS      | Price:    0.30 | Trend:  -8.65% | Mom:   0.00% | Risk: LOW       
  MADHAV.NS       | Price:   35.04 | Trend:  -2.21% | Mom:   3.79% | Risk: LOW       
  SGL.NS          | Price:    9.98 | Trend:  -1.66% | Mom:   1.53% | Risk: LOW       
  KSR.NS          | Price:   29.49 | Trend:  -2.87% | Mom:   0.96% | Risk: LOW       
  NEUEON.NS       | Price:   17.12 | Trend:   0.20% | Mom:   9.60% | Risk: LOW       
  VINEETLAB.NS    | Price:   38.71 | Trend:   8.76% | Mom:  -1.28% | Risk: LOW       
  WILLAMAGOR.NS   | Price:   26.25 | Trend:   0.08% | Mom:   5.00% | Risk: LOW       
  MEP.NS          | Price:    0.62 | Trend:  -6.91% | Mom:  21.57% | Risk: LOW       
  NAGREEKCAP.NS   | Price:   22.80 | Trend:  -7.55% | Mom:   0.18% | Risk: LOW       
  INFOMEDIA.NS    | Price:    5.49 | Trend:  -2.33% | Mom:   0.18% | Risk: LOW       
  BILVYAPAR.NS    | Price:    4.10 | Trend:  -0.88% | Mom:   2.50% | Risk: LOW       
  MITTAL.NS       | Price:    0.91 | Trend:  -4.11% | Mom:   1.11% | Risk: LOW       
  VERA.NS         | Price:   78.25 | Trend:  10.38% | Mom:   0.00% | Risk: LOW       
  CELLPOINT.NS    | Price:   16.65 | Trend:   1.41% | Mom: -16.54% | Risk: LOW       
  TGBHOTELS.NS    | Price:    9.01 | Trend:  -0.20% | Mom:  -6.44% | Risk: LOW       
  TREEHOUSE.NS    | Price:    6.17 | Trend:  -6.02% | Mom:  -0.64% | Risk: LOW       
  LIBAS.NS        | Price:   10.02 | Trend:  -8.15% | Mom:   1.83% | Risk: LOW       
  YUDIZ.NS        | Price:   25.00 | Trend:  -1.33% | Mom:   8.70% | Risk: LOW       
  MICROPRO.NS     | Price:   19.00 | Trend:  -1.26% | Mom:   0.26% | Risk: LOW       
  CONTI.NS        | Price:   11.05 | Trend:  -5.57% | Mom:   0.00% | Risk: LOW       
  MFML.NS         | Price:   18.64 | Trend: -10.17% | Mom:   0.98% | Risk: LOW       
  MORARJEE.NS     | Price:   10.68 | Trend:   7.73% | Mom:  -9.72% | Risk: LOW       
  KSHITIJPOL.NS   | Price:    3.10 | Trend: -21.53% | Mom:   9.54% | Risk: LOW       
  SRPL.NS         | Price:    0.34 | Trend:  -4.60% | Mom:   3.03% | Risk: LOW       
  AILIMITED.NS    | Price:   37.70 | Trend:   2.86% | Mom:   0.40% | Risk: LOW       
  SANGINITA.NS    | Price:   55.64 | Trend:  13.59% | Mom: -14.91% | Risk: LOW       
  RETAIL.NS       | Price:   17.31 | Trend:  -1.36% | Mom:   5.04% | Risk: LOW       
  FEL.NS          | Price:    0.39 | Trend:  -0.31% | Mom:   2.63% | Risk: LOW       
  YCCL.NS         | Price:    9.65 | Trend:  -1.92% | Mom:   3.21% | Risk: LOW       
  INSPIRE.NS      | Price:    9.05 | Trend:   1.29% | Mom:  -4.74% | Risk: LOW       
  BLUECHIP.NS     | Price:    1.81 | Trend: -16.23% | Mom:  -0.55% | Risk: LOW       
  SHANTHALA.NS    | Price:   18.50 | Trend: -15.18% | Mom:   2.78% | Risk: LOW       
  QFIL.NS         | Price:   62.80 | Trend:   7.18% | Mom:   0.00% | Risk: LOW       
  SILLYMONKS.NS   | Price:   16.49 | Trend:   0.42% | Mom:   4.76% | Risk: LOW       
  RADAAN.NS       | Price:    3.08 | Trend:   1.58% | Mom:  -4.94% | Risk: LOW       
  ISHAN.NS        | Price:    0.45 | Trend: -17.88% | Mom:   0.00% | Risk: LOW       
  JIWANRAM.NS     | Price:    5.00 | Trend:  -5.78% | Mom:   2.04% | Risk: LOW       
  UNIVAFOODS.NS   | Price:    9.03 | Trend:   4.06% | Mom:   0.44% | Risk: LOW       
  EDUCOMP.NS      | Price:    0.93 | Trend:  -1.55% | Mom:   3.33% | Risk: LOW       
  GLFL.NS         | Price:    5.88 | Trend:  -0.77% | Mom:   1.73% | Risk: LOW       
  TCIFINANCE.NS   | Price:   15.02 | Trend: -14.95% | Mom:   0.20% | Risk: LOW       
  SAROJA.NS       | Price:   30.50 | Trend:  -3.17% | Mom:   1.67% | Risk: LOW       
  QUADPRO.NS      | Price:    2.40 | Trend:   3.23% | Mom:   0.00% | Risk: LOW       
  CREATIVEYE.NS   | Price:    6.02 | Trend:  -4.21% | Mom:   0.00% | Risk: LOW       
  MTEDUCARE.NS    | Price:    1.96 | Trend:  -1.02% | Mom:   1.03% | Risk: LOW       
  GLOBALE.NS      | Price:   11.33 | Trend:  -1.79% | Mom:   4.91% | Risk: LOW       
  EUROTEXIND.NS   | Price:   13.90 | Trend: -10.60% | Mom:   8.17% | Risk: LOW       
  INDIFRA.NS      | Price:   11.95 | Trend:  -4.62% | Mom:   0.00% | Risk: LOW       
  AMIABLE.NS      | Price:   73.00 | Trend:  -3.19% | Mom:   3.25% | Risk: LOW       
  PREMIER.NS      | Price:    2.88 | Trend:  -1.15% | Mom:   3.97% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   16.00 | Trend:  -1.72% | Mom:   7.24% | Risk: LOW       
  ACCORD.NS       | Price:  198.35 | Trend:  24.04% | Mom:  -1.98% | Risk: LOW       
  SABEVENTS.NS    | Price:  132.60 | Trend: -12.97% | Mom:   0.61% | Risk: LOW       
  JALAN.NS        | Price:    1.65 | Trend: -14.90% | Mom:   3.12% | Risk: LOW       
  CLCIND.NS       | Price:   50.11 | Trend:   2.31% | Mom: -11.70% | Risk: LOW       

SELL SIGNALS (734):
  HDFCBANK.NS     | Price:  725.00 | Target:  681.59 | Risk: LOW        | Conf: 100%
  LICI.NS         | Price:  412.15 | Target:  361.28 | Risk: LOW        | Conf: 100%
  ADANIPORTS.NS   | Price: 1658.00 | Target: 1487.68 | Risk: LOW        | Conf: 100%
  ONGC.NS         | Price:  239.90 | Target:  221.94 | Risk: LOW        | Conf: 80%
  ADANIENT.NS     | Price: 2964.90 | Target: 2673.86 | Risk: LOW        | Conf: 80%
  ADANIPOWER.NS   | Price:  206.10 | Target:  185.05 | Risk: LOW        | Conf: 100%
  POWERGRID.NS    | Price:  266.60 | Target:  241.90 | Risk: LOW        | Conf: 100%
  TATASTEEL.NS    | Price:  184.85 | Target:  165.26 | Risk: LOW        | Conf: 100%
  HDFCLIFE.NS     | Price:  538.05 | Target:  494.12 | Risk: LOW        | Conf: 80%
  ADANIGREEN.NS   | Price: 1319.00 | Target: 1146.61 | Risk: LOW        | Conf: 100%
  AMBUJACEM.NS    | Price:  419.40 | Target:  369.58 | Risk: LOW        | Conf: 100%
  PFC.NS          | Price:  378.95 | Target:  333.78 | Risk: LOW        | Conf: 100%
  MUTHOOTFIN.NS   | Price: 2875.70 | Target: 2446.63 | Risk: LOW        | Conf: 100%
