NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-02 06:28:13

BUY SIGNALS (628):
  TCS.NS          | Price: 2337.40 | Entry: 2290.65 | Target: 2616.40 | Risk: LOW       
  BAJFINANCE.NS   | Price: 1041.60 | Target:  947.92 | Risk: LOW        | Conf: 100%
  HINDUNILVR.NS   | Price: 1967.20 | Target: 1830.95 | Risk: LOW        | Conf: 100%
  LICI.NS         | Price:  408.30 | Target:  365.62 | Risk: LOW        | Conf: 80%
  LT.NS           | Price: 3961.40 | Target: 3715.76 | Risk: LOW        | Conf: 60%
  MARUTI.NS       | Price: 12646.00 | Target: 11442.79 | Risk: LOW        | Conf: 100%
  M&M.NS          | Price: 3148.10 | Target: 2813.78 | Risk: LOW        | Conf: 100%
  ULTRACEMCO.NS   | Price: 11210.00 | Target: 10302.50 | Risk: LOW        | Conf: 100%
  NTPC.NS         | Price:  327.50 | Target:  298.59 | Risk: LOW        | Conf: 80%
  ADANIPORTS.NS   | Price: 1657.00 | Target: 1475.71 | Risk: LOW        | Conf: 80%
  BEL.NS          | Price:  403.85 | Target:  372.08 | Risk: LOW        | Conf: 60%
  ADANIENT.NS     | Price: 2862.10 | Target: 2462.24 | Risk: LOW        | Conf: 100%
  DMART.NS        | Price: 3785.10 | Target: 3344.99 | Risk: LOW        | Conf: 100%
  ASIANPAINT.NS   | Price: 2512.00 | Target: 2248.86 | Risk: LOW        | Conf: 100%
  NESTLEIND.NS    | Price: 1418.50 | Target: 1253.32 | Risk: LOW        | Conf: 100%
  INDIGO.NS       | Price: 4931.00 | Target: 4389.04 | Risk: LOW        | Conf: 100%
  TMPV.NS         | Price:  307.40 | Target:  271.33 | Risk: LOW        | Conf: 100%
  JIOFIN.NS       | Price:  235.65 | Target:  214.15 | Risk: LOW        | Conf: 100%
  SBILIFE.NS      | Price: 1722.50 | Target: 1577.29 | Risk: LOW        | Conf: 100%
  EICHERMOT.NS    | Price: 7585.50 | Target: 6898.71 | Risk: LOW        | Conf: 100%
  TRENT.NS        | Price: 2818.00 | Target: 2580.46 | Risk: LOW        | Conf: 100%
  IRFC.NS         | Price:   81.95 | Target:   74.66 | Risk: LOW        | Conf: 100%
  ADANIGREEN.NS   | Price: 1279.70 | Target: 1092.56 | Risk: LOW        | Conf: 80%
  VBL.NS          | Price:  413.35 | Target:  355.67 | Risk: LOW        | Conf: 100%
  BRITANNIA.NS    | Price: 5062.00 | Target: 4531.11 | Risk: LOW        | Conf: 100%
  AMBUJACEM.NS    | Price:  399.50 | Target:  359.45 | Risk: LOW        | Conf: 80%
  BANKBARODA.NS   | Price:  238.82 | Target:  218.73 | Risk: LOW        | Conf: 100%
  CHOLAFIN.NS     | Price: 1784.70 | Target: 1584.70 | Risk: LOW        | Conf: 100%
  SHRIRAMFIN.NS   | Price: 1031.20 | Target:  885.49 | Risk: LOW        | Conf: 100%
  ICICIAMC.NS     | Price: 2949.00 | Target: 2471.79 | Risk: LOW        | Conf: 100%
  PFC.NS          | Price:  342.25 | Target:  307.83 | Risk: LOW        | Conf: 100%
  TATAPOWER.NS    | Price:  357.55 | Target:  320.84 | Risk: LOW        | Conf: 100%
  CIPLA.NS        | Price: 1414.10 | Target: 1312.81 | Risk: LOW        | Conf: 80%
  GODREJCP.NS     | Price:  896.05 | Target:  817.12 | Risk: LOW        | Conf: 100%
  HDFCAMC.NS      | Price: 2496.00 | Target: 2171.54 | Risk: LOW        | Conf: 100%
  CANBK.NS        | Price:  125.38 | Target:  113.17 | Risk: LOW        | Conf: 100%
  ENRIN.NS        | Price: 3116.80 | Target: 2659.91 | Risk: LOW        | Conf: 100%
  MAZDOCK.NS      | Price: 2436.70 | Target: 2134.68 | Risk: LOW        | Conf: 80%
  CUMMINSIND.NS   | Price: 5024.00 | Target: 4492.57 | Risk: LOW        | Conf: 100%
  TATACONSUM.NS   | Price: 1015.40 | Target:  932.86 | Risk: LOW        | Conf: 100%
  POLYCAB.NS      | Price: 8785.00 | Target: 7681.25 | Risk: LOW        | Conf: 100%
  ADANIENSOL.NS   | Price: 1362.30 | Target: 1075.44 | Risk: LOW        | Conf: 100%
  HEROMOTOCO.NS   | Price: 5176.00 | Target: 4532.96 | Risk: LOW        | Conf: 100%
  SHREECEM.NS     | Price: 23470.00 | Target: 20803.93 | Risk: LOW        | Conf: 100%
  SWIGGY.NS       | Price:  267.35 | Target:  229.96 | Risk: LOW        | Conf: 80%
  BSE.NS          | Price: 3138.90 | Target: 2618.61 | Risk: LOW        | Conf: 100%
  MANKIND.NS      | Price: 2368.70 | Target: 2130.84 | Risk: LOW        | Conf: 80%
  GMRAIRPORT.NS   | Price:   93.42 | Target:   82.20 | Risk: LOW        | Conf: 100%
  RECLTD.NS       | Price:  311.75 | Target:  276.16 | Risk: LOW        | Conf: 100%
  ICICIGI.NS      | Price: 1526.50 | Target: 1392.29 | Risk: LOW        | Conf: 100%
  GROWW.NS        | Price:  188.36 | Target:  158.76 | Risk: LOW        | Conf: 100%
  HAVELLS.NS      | Price: 1186.00 | Target: 1025.21 | Risk: LOW        | Conf: 100%
  MARICO.NS       | Price:  832.15 | Target:  762.47 | Risk: LOW        | Conf: 100%
  HINDPETRO.NS    | Price:  355.95 | Target:  322.06 | Risk: LOW        | Conf: 100%
  WAAREEENER.NS   | Price: 2600.60 | Target: 2352.39 | Risk: LOW        | Conf: 100%
  BAJAJHFL.NS     | Price:   82.32 | Target:   76.86 | Risk: LOW        | Conf: 100%
  DABUR.NS        | Price:  379.90 | Target:  353.31 | Risk: LOW        | Conf: 100%
  LUPIN.NS        | Price: 2142.10 | Target: 1953.14 | Risk: LOW        | Conf: 100%
  JSWENERGY.NS    | Price:  532.00 | Target:  475.02 | Risk: LOW        | Conf: 100%
  ICICIPRULI.NS   | Price:  492.45 | Target:  431.43 | Risk: LOW        | Conf: 80%
  BHARTIHEXA.NS   | Price: 1509.00 | Target: 1306.96 | Risk: LOW        | Conf: 100%
  POWERINDIA.NS   | Price: 31950.00 | Target: 27011.09 | Risk: LOW        | Conf: 100%
  NTPCGREEN.NS    | Price:   88.02 | Target:   81.96 | Risk: LOW        | Conf: 100%
  SUZLON.NS       | Price:   45.58 | Target:   40.34 | Risk: LOW        | Conf: 100%
  ABCAPITAL.NS    | Price:  390.60 | Target:  345.83 | Risk: LOW        | Conf: 80%
  IOB.NS          | Price:   32.26 | Target:   29.95 | Risk: LOW        | Conf: 100%
  RVNL.NS         | Price:  204.16 | Target:  178.53 | Risk: LOW        | Conf: 100%
  PRESTIGE.NS     | Price: 1535.70 | Target: 1311.27 | Risk: LOW        | Conf: 100%
  LLOYDSME.NS     | Price: 1791.60 | Target: 1558.10 | Risk: LOW        | Conf: 100%
  FORTIS.NS       | Price:  902.95 | Target:  810.22 | Risk: LOW        | Conf: 80%
  ATGL.NS         | Price:  615.10 | Target:  536.44 | Risk: LOW        | Conf: 100%
  COROMANDEL.NS   | Price: 1908.10 | Target: 1685.60 | Risk: LOW        | Conf: 100%
  GICRE.NS        | Price:  354.40 | Target:  325.44 | Risk: LOW        | Conf: 80%
  YESBANK.NS      | Price:   21.89 | Target:   19.76 | Risk: LOW        | Conf: 100%
  TORNTPOWER.NS   | Price: 1250.60 | Target: 1112.89 | Risk: LOW        | Conf: 80%
  ALKEM.NS        | Price: 5215.50 | Target: 4669.43 | Risk: LOW        | Conf: 100%
  BERGEPAINT.NS   | Price:  486.00 | Target:  424.55 | Risk: LOW        | Conf: 100%
  MRF.NS          | Price: 130820.00 | Target: 120473.57 | Risk: LOW        | Conf: 100%
  PATANJALI.NS    | Price:  342.30 | Target:  310.35 | Risk: LOW        | Conf: 100%
  GODREJPROP.NS   | Price: 1916.40 | Target: 1647.11 | Risk: LOW        | Conf: 100%
  HDBFS.NS        | Price:  670.15 | Target:  599.70 | Risk: LOW        | Conf: 80%
  LTF.NS          | Price:  303.25 | Target:  254.63 | Risk: LOW        | Conf: 100%
  SCHAEFFLER.NS   | Price: 3985.40 | Target: 3616.44 | Risk: LOW        | Conf: 100%
  INDUSINDBK.NS   | Price:  967.10 | Target:  874.49 | Risk: LOW        | Conf: 100%
  COLPAL.NS       | Price: 1845.00 | Target: 1656.11 | Risk: LOW        | Conf: 80%
  BHARATFORG.NS   | Price: 2009.80 | Target: 1771.12 | Risk: LOW        | Conf: 100%
  PHOENIXLTD.NS   | Price: 1885.20 | Target: 1703.91 | Risk: LOW        | Conf: 100%
  TIINDIA.NS      | Price: 2712.10 | Target: 2297.21 | Risk: LOW        | Conf: 100%
  IRCTC.NS        | Price:  472.40 | Target:  434.19 | Risk: LOW        | Conf: 100%
  BDL.NS          | Price: 1236.80 | Target: 1017.55 | Risk: LOW        | Conf: 100%
  PIIND.NS        | Price: 2375.50 | Target: 2134.82 | Risk: LOW        | Conf: 100%
  MFSL.NS         | Price: 1510.70 | Target: 1316.91 | Risk: LOW        | Conf: 100%
  NAM-INDIA.NS    | Price: 1159.00 | Target:  977.68 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6350.00 | Target: 5626.07 | Risk: LOW        | Conf: 100%
  BIOCON.NS       | Price:  400.30 | Target:  359.28 | Risk: LOW        | Conf: 100%
  AIIL.NS         | Price:  525.95 | Target:  416.90 | Risk: LOW        | Conf: 100%
  GODFRYPHLP.NS   | Price: 2036.20 | Target: 1815.59 | Risk: LOW        | Conf: 100%
  JKCEMENT.NS     | Price: 5023.00 | Target: 4482.11 | Risk: LOW        | Conf: 100%
  UBL.NS          | Price: 1288.10 | Target: 1154.92 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  158.07 | Target:  141.45 | Risk: LOW        | Conf: 100%
  HEXT.NS         | Price:  541.15 | Target:  450.06 | Risk: LOW        | Conf: 100%
  VOLTAS.NS       | Price: 1158.60 | Target:  992.17 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  175.21 | Target:  152.41 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 7771.50 | Target: 7187.48 | Risk: LOW        | Conf: 100%
  IREDA.NS        | Price:  112.30 | Target:  100.40 | Risk: LOW        | Conf: 80%
  DALBHARAT.NS    | Price: 1772.40 | Target: 1489.33 | Risk: LOW        | Conf: 100%
  ESCORTS.NS      | Price: 2983.90 | Target: 2697.29 | Risk: LOW        | Conf: 80%
  ENDURANCE.NS    | Price: 2751.50 | Target: 2351.21 | Risk: LOW        | Conf: 100%
  KEI.NS          | Price: 5196.00 | Target: 4300.82 | Risk: LOW        | Conf: 100%
  THERMAX.NS      | Price: 3813.00 | Target: 3339.89 | Risk: LOW        | Conf: 100%
  PWL.NS          | Price:  112.70 | Target:   82.47 | Risk: LOW        | Conf: 100%
  UCOBANK.NS      | Price:   24.46 | Target:   22.42 | Risk: LOW        | Conf: 100%
  BLUESTARCO.NS   | Price: 1442.40 | Target: 1290.54 | Risk: LOW        | Conf: 100%
  TATAINVEST.NS   | Price:  627.45 | Target:  568.15 | Risk: LOW        | Conf: 100%
  GODREJIND.NS    | Price: 1136.70 | Target:  917.09 | Risk: LOW        | Conf: 100%
  POONAWALLA.NS   | Price:  451.95 | Target:  390.68 | Risk: LOW        | Conf: 100%
  CHOLAHLDNG.NS   | Price: 1449.30 | Target: 1236.59 | Risk: LOW        | Conf: 100%
  3MINDIA.NS      | Price: 32865.00 | Target: 28443.57 | Risk: LOW        | Conf: 100%
  SJVN.NS         | Price:   64.23 | Target:   60.00 | Risk: LOW        | Conf: 100%
  ACC.NS          | Price: 1264.70 | Target: 1157.45 | Risk: LOW        | Conf: 80%
  TATAELXSI.NS    | Price: 3583.00 | Target: 3172.96 | Risk: LOW        | Conf: 100%
  CENTRALBK.NS    | Price:   30.21 | Target:   28.04 | Risk: LOW        | Conf: 100%
  KPITTECH.NS     | Price:  587.20 | Target:  511.84 | Risk: LOW        | Conf: 80%
  ASTERDM.NS      | Price:  745.20 | Target:  627.18 | Risk: LOW        | Conf: 100%
  EXIDEIND.NS     | Price:  429.35 | Target:  372.58 | Risk: LOW        | Conf: 100%
  HONAUT.NS       | Price: 35110.00 | Target: 30908.21 | Risk: LOW        | Conf: 100%
  METROBRAND.NS   | Price:  900.80 | Target:  788.32 | Risk: LOW        | Conf: 100%
  AIAENG.NS       | Price: 4165.00 | Target: 3553.11 | Risk: LOW        | Conf: 100%
  NBCC.NS         | Price:   84.29 | Target:   75.48 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  267.05 | Target:  234.23 | Risk: LOW        | Conf: 100%
  GRSE.NS         | Price: 2498.00 | Target: 2196.50 | Risk: LOW        | Conf: 100%
  MSUMI.NS        | Price:   36.51 | Target:   31.85 | Risk: LOW        | Conf: 100%
  IGL.NS          | Price:  149.14 | Target:  133.17 | Risk: LOW        | Conf: 100%
  KIMS.NS         | Price:  750.00 | Target:  649.45 | Risk: LOW        | Conf: 100%
  IKS.NS          | Price: 1736.90 | Target: 1484.79 | Risk: LOW        | Conf: 100%
  STARHEALTH.NS   | Price:  554.55 | Target:  497.12 | Risk: LOW        | Conf: 100%
  TVSHLTD.NS      | Price: 12978.00 | Target: 11515.50 | Risk: LOW        | Conf: 100%
  SUMICHEM.NS     | Price:  503.50 | Target:  430.68 | Risk: LOW        | Conf: 100%
  AFFLE.NS        | Price: 1511.40 | Target: 1285.72 | Risk: LOW        | Conf: 100%
  AEGISLOG.NS     | Price: 1211.20 | Target:  922.74 | Risk: LOW        | Conf: 100%
  BANDHANBNK.NS   | Price:  160.45 | Target:  140.67 | Risk: LOW        | Conf: 100%
  EMCURE.NS       | Price: 1849.70 | Target: 1613.66 | Risk: LOW        | Conf: 80%
  RAMCOCEM.NS     | Price:  861.65 | Target:  730.58 | Risk: LOW        | Conf: 100%
  EMAMILTD.NS     | Price:  367.85 | Target:  312.97 | Risk: LOW        | Conf: 100%
  INOXWIND.NS     | Price:   69.51 | Target:   59.25 | Risk: LOW        | Conf: 100%
  EIHOTEL.NS      | Price:  286.00 | Target:  249.68 | Risk: LOW        | Conf: 100%
  PFIZER.NS       | Price: 4623.80 | Target: 4072.80 | Risk: LOW        | Conf: 100%
  KIOCL.NS        | Price:  378.65 | Target:  323.33 | Risk: LOW        | Conf: 60%
  MANAPPURAM.NS   | Price:  330.85 | Target:  282.54 | Risk: LOW        | Conf: 100%
  TIMKEN.NS       | Price: 3116.40 | Target: 2721.86 | Risk: LOW        | Conf: 100%
  HSCL.NS         | Price:  666.80 | Target:  507.44 | Risk: LOW        | Conf: 100%
  FORCEMOT.NS     | Price: 17473.00 | Target: 15280.50 | Risk: LOW        | Conf: 100%
  ANGELONE.NS     | Price:  278.15 | Target:  232.44 | Risk: LOW        | Conf: 100%
  TATACHEM.NS     | Price:  630.50 | Target:  551.02 | Risk: LOW        | Conf: 100%
  ASTRAZEN.NS     | Price: 6841.00 | Target: 6003.32 | Risk: LOW        | Conf: 100%
  ERIS.NS         | Price: 1269.80 | Target: 1128.09 | Risk: LOW        | Conf: 100%
  CESC.NS         | Price:  146.51 | Target:  128.99 | Risk: LOW        | Conf: 100%
  HBLENGINE.NS    | Price:  650.25 | Target:  551.13 | Risk: LOW        | Conf: 100%
  SUNTV.NS        | Price:  458.25 | Target:  400.70 | Risk: LOW        | Conf: 100%
  KEC.NS          | Price:  409.55 | Target:  357.75 | Risk: LOW        | Conf: 100%
  CREDITACC.NS    | Price: 1404.40 | Target: 1184.40 | Risk: LOW        | Conf: 100%
  PSB.NS          | Price:   22.45 | Target:   20.24 | Risk: LOW        | Conf: 100%
  ABREL.NS        | Price: 1331.20 | Target: 1094.84 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  409.00 | Target:  369.63 | Risk: LOW        | Conf: 100%
  ANANTRAJ.NS     | Price:  575.50 | Target:  501.46 | Risk: LOW        | Conf: 100%
  SCHNEIDER.NS    | Price: 1152.00 | Target:  844.14 | Risk: LOW        | Conf: 100%
  TENNIND.NS      | Price:  504.95 | Target:  429.52 | Risk: LOW        | Conf: 100%
  KANSAINER.NS    | Price:  191.62 | Target:  167.67 | Risk: LOW        | Conf: 100%
  CROMPTON.NS     | Price:  226.05 | Target:  192.68 | Risk: LOW        | Conf: 100%
  CAMS.NS         | Price:  732.15 | Target:  643.31 | Risk: LOW        | Conf: 100%
  BIKAJI.NS       | Price:  590.20 | Target:  524.91 | Risk: LOW        | Conf: 100%
  ATUL.NS         | Price: 6407.00 | Target: 5692.18 | Risk: LOW        | Conf: 100%
  SARDAEN.NS      | Price:  492.45 | Target:  423.56 | Risk: LOW        | Conf: 100%
  DEEPAKFERT.NS   | Price: 1412.70 | Target: 1214.76 | Risk: LOW        | Conf: 100%
  FIRSTCRY.NS     | Price:  170.80 | Target:  133.02 | Risk: LOW        | Conf: 100%
  ARE&M.NS        | Price:  864.55 | Target:  778.30 | Risk: LOW        | Conf: 100%
  GRINDWELL.NS    | Price: 1964.40 | Target: 1708.08 | Risk: LOW        | Conf: 100%
  VINATIORGA.NS   | Price: 1304.00 | Target: 1150.18 | Risk: LOW        | Conf: 100%
  SKFINDIA.NS     | Price: 1523.00 | Target: 1266.50 | Risk: LOW        | Conf: 100%
  ZENSARTECH.NS   | Price:  462.70 | Target:  397.15 | Risk: LOW        | Conf: 100%
  FIVESTAR.NS     | Price:  522.75 | Target:  434.29 | Risk: LOW        | Conf: 100%
  CARBORUNIV.NS   | Price: 1077.00 | Target:  861.29 | Risk: LOW        | Conf: 100%
  PGEL.NS         | Price:  559.65 | Target:  486.04 | Risk: LOW        | Conf: 100%
  ABLBL.NS        | Price:   83.23 | Target:   73.39 | Risk: LOW        | Conf: 100%
  TRAVELFOOD.NS   | Price: 1267.90 | Target: 1023.29 | Risk: LOW        | Conf: 100%
  UTIAMC.NS       | Price:  876.80 | Target:  817.80 | Risk: LOW        | Conf: 80%
  SOBHA.NS        | Price: 1221.50 | Target: 1061.50 | Risk: LOW        | Conf: 100%
  IRCON.NS        | Price:  117.20 | Target:  102.14 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  835.00 | Target:  707.63 | Risk: LOW        | Conf: 100%
  CHOICEIN.NS     | Price:  762.60 | Target:  692.83 | Risk: LOW        | Conf: 100%
  APTUS.NS        | Price:  249.51 | Target:  216.84 | Risk: LOW        | Conf: 80%
  SIGNATURE.NS    | Price:  763.80 | Target:  673.57 | Risk: LOW        | Conf: 100%
  CIEINDIA.NS     | Price:  386.00 | Target:  353.07 | Risk: LOW        | Conf: 100%
  TECHNOE.NS      | Price:  966.50 | Target:  815.02 | Risk: LOW        | Conf: 100%
  GPIL.NS         | Price:  239.45 | Target:  194.67 | Risk: LOW        | Conf: 100%
  IGIL.NS         | Price:  328.60 | Target:  275.98 | Risk: LOW        | Conf: 100%
  KIRLOSBROS.NS   | Price: 1851.00 | Target: 1615.07 | Risk: LOW        | Conf: 100%
  GALLANTT.NS     | Price:  556.10 | Target:  472.28 | Risk: LOW        | Conf: 100%
  NIVABUPA.NS     | Price:   81.21 | Target:   72.65 | Risk: LOW        | Conf: 100%
  CEATLTD.NS      | Price: 3342.90 | Target: 2971.40 | Risk: LOW        | Conf: 100%
  TRIDENT.NS      | Price:   23.98 | Target:   22.00 | Risk: LOW        | Conf: 100%
  RAINBOW.NS      | Price: 1431.00 | Target: 1242.93 | Risk: LOW        | Conf: 80%
  INTELLECT.NS    | Price:  679.20 | Target:  605.18 | Risk: LOW        | Conf: 100%
  BATAINDIA.NS    | Price:  672.10 | Target:  591.64 | Risk: LOW        | Conf: 80%
  SWANCORP.NS     | Price:  283.55 | Target:  248.35 | Risk: LOW        | Conf: 100%
  BLS.NS          | Price:  234.30 | Target:  181.59 | Risk: LOW        | Conf: 100%
  PCBL.NS         | Price:  310.90 | Target:  267.35 | Risk: LOW        | Conf: 100%
  JWL.NS          | Price:  238.73 | Target:  207.70 | Risk: LOW        | Conf: 100%
  CEMPRO.NS       | Price: 1216.00 | Target:  991.36 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  272.65 | Target:  217.92 | Risk: LOW        | Conf: 100%
  IEX.NS          | Price:  118.18 | Target:  108.94 | Risk: LOW        | Conf: 100%
  AAVAS.NS        | Price: 1247.60 | Target: 1054.99 | Risk: LOW        | Conf: 100%
  MINDACORP.NS    | Price:  694.60 | Target:  567.69 | Risk: LOW        | Conf: 100%
  CELLO.NS        | Price:  343.85 | Target:  299.49 | Risk: LOW        | Conf: 100%
  JPPOWER.NS      | Price:   16.35 | Target:   14.63 | Risk: LOW        | Conf: 100%
  GRANULES.NS     | Price:  817.25 | Target:  706.75 | Risk: LOW        | Conf: 100%
  MGL.NS          | Price: 1076.50 | Target:  932.29 | Risk: LOW        | Conf: 100%
  LEMONTREE.NS    | Price:  105.48 | Target:   95.58 | Risk: LOW        | Conf: 100%
  TEGA.NS         | Price: 1545.10 | Target: 1200.42 | Risk: LOW        | Conf: 100%
  VTL.NS          | Price:  587.75 | Target:  512.16 | Risk: LOW        | Conf: 80%
  ELECON.NS       | Price:  411.30 | Target:  343.55 | Risk: LOW        | Conf: 100%
  EMBDL.NS        | Price:   59.03 | Target:   48.81 | Risk: LOW        | Conf: 100%
  ACUTAAS.NS      | Price: 3152.00 | Target: 2512.71 | Risk: LOW        | Conf: 100%
  RITES.NS        | Price:  212.48 | Target:  189.93 | Risk: LOW        | Conf: 100%
  CCL.NS          | Price: 1097.50 | Target:  969.36 | Risk: LOW        | Conf: 100%
  FINPIPE.NS      | Price:  152.60 | Target:  135.45 | Risk: LOW        | Conf: 100%
  SAMMAANCAP.NS   | Price:  145.14 | Target:  119.89 | Risk: LOW        | Conf: 100%
  INDIACEM.NS     | Price:  354.80 | Target:  313.67 | Risk: LOW        | Conf: 100%
  BLUEJET.NS      | Price:  577.00 | Target:  500.79 | Risk: LOW        | Conf: 80%
  TSFINV.NS       | Price:  403.70 | Target:  356.22 | Risk: LOW        | Conf: 100%
  RAILTEL.NS      | Price:  272.10 | Target:  236.48 | Risk: LOW        | Conf: 100%
  J&KBANK.NS      | Price:  145.05 | Target:  125.50 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1229.00 | Target: 1011.46 | Risk: LOW        | Conf: 100%
  JUBLINGREA.NS   | Price:  682.10 | Target:  576.03 | Risk: LOW        | Conf: 100%
  SANOFI.NS       | Price: 3175.80 | Target: 2848.73 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4092.00 | Target: 3651.25 | Risk: LOW        | Conf: 100%
  EUREKAFORB.NS   | Price:  422.75 | Target:  351.89 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  851.70 | Target:  779.04 | Risk: LOW        | Conf: 100%
  RELAXO.NS       | Price:  344.75 | Target:  280.02 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  168.55 | Target:  133.17 | Risk: LOW        | Conf: 80%
  CANFINHOME.NS   | Price:  790.00 | Target:  698.11 | Risk: LOW        | Conf: 100%
  BSOFT.NS        | Price:  293.80 | Target:  245.14 | Risk: LOW        | Conf: 80%
  JKTYRE.NS       | Price:  366.85 | Target:  333.89 | Risk: LOW        | Conf: 100%
  ZEEL.NS         | Price:   92.00 | Target:   64.44 | Risk: LOW        | Conf: 100%
  JKLAKSHMI.NS    | Price:  513.00 | Target:  457.95 | Risk: LOW        | Conf: 100%
  PRIVISCL.NS     | Price: 3334.40 | Target: 2980.26 | Risk: LOW        | Conf: 100%
  SONATSOFTW.NS   | Price:  283.00 | Target:  225.00 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  156.91 | Target:  131.36 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  414.10 | Target:  349.83 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  184.07 | Target:  158.87 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   57.05 | Target:   48.41 | Risk: LOW        | Conf: 100%
  PGHL.NS         | Price: 5691.00 | Target: 5163.57 | Risk: LOW        | Conf: 80%
  BANCOINDIA.NS   | Price:  613.60 | Target:  547.03 | Risk: LOW        | Conf: 80%
  AVANTIFEED.NS   | Price:  811.85 | Target:  682.71 | Risk: LOW        | Conf: 100%
  SHAKTIPUMP.NS   | Price:  472.10 | Target:  416.62 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   50.66 | Target:   44.59 | Risk: LOW        | Conf: 100%
