NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-02 05:07:08

BUY SIGNALS (694):
  BHARTIARTL.NS   | Price: 1972.00 | Entry: 1932.56 | Target: 2115.45 | Risk: LOW       
  JETFREIGHT.NS   | Price:   22.70 | Trend:   2.27% | Mom:  -4.14% | Risk: LOW       
  GSS.NS          | Price:   12.57 | Trend:  -2.13% | Mom:   2.03% | Risk: LOW       
  DHANLAXMI.NS    | Price:   27.10 | Trend:  -2.31% | Mom:  16.56% | Risk: LOW       
  GAYAHWS.NS      | Price:    2.02 | Trend:  -2.96% | Mom:   4.12% | Risk: LOW       
  TNTELE.NS       | Price:    9.08 | Trend:  -0.82% | Mom:  -0.22% | Risk: LOW       
  ICDSLTD.NS      | Price:   40.39 | Trend:  -3.35% | Mom:   1.51% | Risk: LOW       
  LFIC.NS         | Price:  144.12 | Trend:  -0.29% | Mom:   3.89% | Risk: LOW       
  VINNY.NS        | Price:    1.05 | Trend:  -4.30% | Mom:  -0.94% | Risk: LOW       
  SHIVAMILLS.NS   | Price:   61.02 | Trend:  -2.33% | Mom:  -0.78% | Risk: LOW       
  AUROIMPEX.NS    | Price:   27.20 | Trend:   0.36% | Mom:   6.88% | Risk: LOW       
  SEL.NS          | Price:  226.35 | Trend:   9.48% | Mom:  -3.10% | Risk: LOW       
  ASTRON.NS       | Price:    3.80 | Trend:  -2.63% | Mom:   1.60% | Risk: LOW       
  KHAITANLTD.NS   | Price:  129.50 | Trend:  -1.30% | Mom:   2.56% | Risk: LOW       
  AROGRANITE.NS   | Price:   25.44 | Trend:   0.11% | Mom:   1.76% | Risk: LOW       
  HYBRIDFIN.NS    | Price:   18.50 | Trend:  -1.40% | Mom:   2.61% | Risk: LOW       
  DNAMEDIA.NS     | Price:    2.83 | Trend:  -1.13% | Mom:   0.71% | Risk: LOW       
  PENTAGON.NS     | Price:   54.95 | Trend:  -2.62% | Mom:   3.48% | Risk: LOW       
  RULKA.NS        | Price:  112.95 | Trend:  15.25% | Mom:  -0.04% | Risk: LOW       
  COUNCODOS.NS    | Price:    5.95 | Trend:  10.56% | Mom:  -2.78% | Risk: LOW       
  MASKINVEST.NS   | Price:  150.00 | Trend:  -1.45% | Mom:  -0.33% | Risk: LOW       
  PEARLPOLY.NS    | Price:   17.29 | Trend:  -5.24% | Mom:  -0.97% | Risk: LOW       
  SAGARDEEP.NS    | Price:   24.24 | Trend:  -2.82% | Mom:   0.92% | Risk: LOW       
  PROLIFE.NS      | Price:   74.80 | Trend:   6.68% | Mom:  -0.27% | Risk: LOW       
  ADL.NS          | Price:   71.33 | Trend:   0.33% | Mom:   2.13% | Risk: LOW       
  AATMAJ.NS       | Price:   18.50 | Trend:  -4.13% | Mom:   0.00% | Risk: LOW       
  DEEM.NS         | Price:   51.00 | Trend:   0.51% | Mom:  -8.77% | Risk: LOW       
  AMBICAAGAR.NS   | Price:   25.00 | Trend:   1.48% | Mom:   0.44% | Risk: LOW       
  MOHITIND.NS     | Price:   22.58 | Trend:  -3.20% | Mom:  -0.75% | Risk: LOW       
  KEEPLEARN.NS    | Price:    1.91 | Trend:  -2.05% | Mom:   6.11% | Risk: LOW       
  RADIOWALLA.NS   | Price:   28.15 | Trend:   3.14% | Mom:  -1.05% | Risk: LOW       
  JETKNIT.NS      | Price:   62.45 | Trend: -19.10% | Mom:   0.00% | Risk: LOW       
  PNC.NS          | Price:   19.55 | Trend:  -4.45% | Mom:   0.21% | Risk: LOW       
  NEXTMEDIA.NS    | Price:    3.95 | Trend:  -0.35% | Mom:   2.33% | Risk: LOW       
  BOHRAIND.NS     | Price:   14.67 | Trend:  -4.10% | Mom:   9.72% | Risk: LOW       
  AKG.NS          | Price:    9.86 | Trend:  -7.64% | Mom:  -0.50% | Risk: LOW       
  AGARWALFT.NS    | Price:   37.50 | Trend:   3.14% | Mom:  -4.94% | Risk: LOW       
  MADHAV.NS       | Price:   34.80 | Trend:  -3.82% | Mom:  -0.66% | Risk: LOW       
  KANANIIND.NS    | Price:    1.49 | Trend:  -2.88% | Mom:  -0.67% | Risk: LOW       
  NEUEON.NS       | Price:   15.62 | Trend: -16.22% | Mom:   9.92% | Risk: LOW       
  TAPIFRUIT.NS    | Price:   50.00 | Trend:  -0.41% | Mom:   4.82% | Risk: LOW       
  KHANDSE.NS      | Price:   17.93 | Trend:   0.48% | Mom:   3.05% | Risk: LOW       
  NAGREEKCAP.NS   | Price:   23.35 | Trend:  -9.11% | Mom:   1.17% | Risk: LOW       
  KAUSHALYA.NS    | Price:  909.00 | Trend:  -0.03% | Mom:  -0.36% | Risk: LOW       
  ROLLT.NS        | Price:    2.46 | Trend:  -1.32% | Mom:  13.36% | Risk: LOW       
  TREEHOUSE.NS    | Price:    6.36 | Trend:  -4.49% | Mom:   4.61% | Risk: LOW       
  FLFL.NS         | Price:    1.29 | Trend:  -4.78% | Mom:   1.57% | Risk: LOW       
  CONTI.NS        | Price:   11.05 | Trend:  -7.93% | Mom:   6.76% | Risk: LOW       
  HAVISHA.NS      | Price:    1.28 | Trend:  -2.63% | Mom:   5.79% | Risk: LOW       
  MFML.NS         | Price:   18.92 | Trend: -12.25% | Mom:  -0.26% | Risk: LOW       
  MORARJEE.NS     | Price:   11.83 | Trend:  25.71% | Mom:   0.08% | Risk: LOW       
  KSHITIJPOL.NS   | Price:    2.97 | Trend: -30.91% | Mom:  19.28% | Risk: LOW       
  CYBERMEDIA.NS   | Price:   15.83 | Trend:  -3.82% | Mom:   5.96% | Risk: LOW       
  NIDAN.NS        | Price:   13.45 | Trend:  -1.69% | Mom:   3.07% | Risk: LOW       
  GUJRAFFIA.NS    | Price:   39.65 | Trend:  -3.13% | Mom:   3.20% | Risk: LOW       
  FEL.NS          | Price:    0.38 | Trend:  -4.86% | Mom:   2.70% | Risk: LOW       
  CMRSL.NS        | Price:   64.10 | Trend:  -4.39% | Mom:   2.15% | Risk: LOW       
  VIVIDHA.NS      | Price:    0.52 | Trend:  -2.80% | Mom:   1.96% | Risk: LOW       
  MARINETRAN.NS   | Price:   14.10 | Trend:  -2.99% | Mom:  -0.35% | Risk: LOW       
  SILLYMONKS.NS   | Price:   15.62 | Trend:  -5.83% | Mom:  -0.06% | Risk: LOW       
  UNIINFO.NS      | Price:   12.00 | Trend:   0.56% | Mom:  -4.00% | Risk: LOW       
  ISHAN.NS        | Price:    0.45 | Trend: -20.35% | Mom:   0.00% | Risk: LOW       
  ONELIFECAP.NS   | Price:   36.13 | Trend:  10.19% | Mom:  -2.03% | Risk: LOW       
  GLFL.NS         | Price:    5.89 | Trend:  -1.84% | Mom:   9.28% | Risk: LOW       
  SAROJA.NS       | Price:   30.00 | Trend:  -6.16% | Mom:   4.90% | Risk: LOW       
  QUADPRO.NS      | Price:    2.40 | Trend:   4.67% | Mom:   0.00% | Risk: LOW       
  SHYAMTEL.NS     | Price:   16.29 | Trend:  -6.53% | Mom:   2.71% | Risk: LOW       
  CREATIVEYE.NS   | Price:    6.24 | Trend:  -2.35% | Mom:   5.76% | Risk: LOW       
  UMESLTD.NS      | Price:    5.46 | Trend:  -3.07% | Mom:   1.11% | Risk: LOW       
  SHANTI.NS       | Price:    6.67 | Trend:   0.14% | Mom:  -5.52% | Risk: LOW       
  DCMFINSERV.NS   | Price:    5.22 | Trend:  -3.79% | Mom:   1.36% | Risk: LOW       
  FALCONTECH.NS   | Price:   11.65 | Trend:  -4.63% | Mom:  13.11% | Risk: LOW       
  CBAZAAR.NS      | Price:    6.05 | Trend:  16.23% | Mom:  -4.72% | Risk: LOW       
  ACCORD.NS       | Price:  202.35 | Trend:  47.46% | Mom:   0.00% | Risk: LOW       
  SMVD.NS         | Price:   14.60 | Trend:  15.97% | Mom:   0.00% | Risk: LOW       
  BGLOBAL.NS      | Price:    3.12 | Trend:  -2.07% | Mom:   1.63% | Risk: LOW       
  ORTEL.NS        | Price:    1.79 | Trend:   8.37% | Mom:  -1.10% | Risk: LOW       

SELL SIGNALS (913):
  HDFCBANK.NS     | Price:  748.15 | Target:  676.77 | Risk: LOW        | Conf: 100%
  HINDUNILVR.NS   | Price: 2101.30 | Target: 1855.55 | Risk: LOW        | Conf: 80%
  AXISBANK.NS     | Price: 1229.50 | Target: 1097.75 | Risk: LOW        | Conf: 100%
  ADANIPORTS.NS   | Price: 1696.50 | Target: 1495.57 | Risk: LOW        | Conf: 100%
  ONGC.NS         | Price:  242.53 | Target:  221.57 | Risk: LOW        | Conf: 80%
  BEL.NS          | Price:  387.85 | Target:  355.81 | Risk: LOW        | Conf: 100%
  ADANIENT.NS     | Price: 3009.50 | Target: 2694.04 | Risk: LOW        | Conf: 80%
  ADANIPOWER.NS   | Price:  211.31 | Target:  180.18 | Risk: LOW        | Conf: 80%
  COALINDIA.NS    | Price:  414.15 | Target:  380.56 | Risk: LOW        | Conf: 80%
  IOC.NS          | Price:  140.17 | Target:  126.64 | Risk: LOW        | Conf: 60%
  HDFCLIFE.NS     | Price:  548.50 | Target:  487.59 | Risk: LOW        | Conf: 100%
  ADANIGREEN.NS   | Price: 1383.00 | Target: 1114.32 | Risk: LOW        | Conf: 100%
  VBL.NS          | Price:  442.30 | Target:  379.95 | Risk: LOW        | Conf: 100%
  BANKBARODA.NS   | Price:  242.60 | Target:  216.17 | Risk: LOW        | Conf: 80%
  ICICIAMC.NS     | Price: 3115.90 | Target: 2732.61 | Risk: LOW        | Conf: 100%
  ENRIN.NS        | Price: 3230.80 | Target: 2699.26 | Risk: LOW        | Conf: 100%
  LGEINDIA.NS     | Price: 1490.50 | Target: 1352.46 | Risk: LOW        | Conf: 100%
  CGPOWER.NS      | Price:  863.40 | Target:  716.33 | Risk: LOW        | Conf: 100%
  DRREDDY.NS      | Price: 1148.10 | Target: 1020.31 | Risk: LOW        | Conf: 100%
  INDUSTOWER.NS   | Price:  391.10 | Target:  337.89 | Risk: LOW        | Conf: 100%
  GMRAIRPORT.NS   | Price:  105.26 | Target:   93.57 | Risk: LOW        | Conf: 100%
  GROWW.NS        | Price:  194.37 | Target:  157.39 | Risk: LOW        | Conf: 100%
  IDEA.NS         | Price:   13.01 | Target:   11.31 | Risk: LOW        | Conf: 100%
  HINDPETRO.NS    | Price:  389.75 | Target:  335.86 | Risk: LOW        | Conf: 100%
  WAAREEENER.NS   | Price: 2680.20 | Target: 2278.91 | Risk: LOW        | Conf: 100%
  DABUR.NS        | Price:  421.45 | Target:  379.78 | Risk: LOW        | Conf: 80%
  SRF.NS          | Price: 2622.50 | Target: 2197.23 | Risk: LOW        | Conf: 100%
  NTPCGREEN.NS    | Price:   90.03 | Target:   76.91 | Risk: LOW        | Conf: 100%
  SUZLON.NS       | Price:   48.01 | Target:   40.43 | Risk: LOW        | Conf: 100%
  GVT&D.NS        | Price: 4323.30 | Target: 3378.34 | Risk: LOW        | Conf: 80%
  ATGL.NS         | Price:  651.45 | Target:  562.18 | Risk: LOW        | Conf: 100%
  GICRE.NS        | Price:  356.60 | Target:  334.71 | Risk: LOW        | Conf: 80%
  YESBANK.NS      | Price:   22.77 | Target:   20.67 | Risk: LOW        | Conf: 100%
  VMM.NS          | Price:  107.10 | Target:   92.12 | Risk: LOW        | Conf: 100%
  HDBFS.NS        | Price:  686.35 | Target:  602.65 | Risk: LOW        | Conf: 100%
  SCHAEFFLER.NS   | Price: 4079.20 | Target: 3556.77 | Risk: LOW        | Conf: 80%
  PHOENIXLTD.NS   | Price: 1893.30 | Target: 1642.62 | Risk: LOW        | Conf: 100%
  BANKINDIA.NS    | Price:  137.95 | Target:  119.42 | Risk: LOW        | Conf: 100%
  TIINDIA.NS      | Price: 2753.00 | Target: 2292.79 | Risk: LOW        | Conf: 100%
  IRCTC.NS        | Price:  489.80 | Target:  448.98 | Risk: LOW        | Conf: 100%
  MOTILALOFS.NS   | Price:  851.95 | Target:  709.45 | Risk: LOW        | Conf: 100%
  MFSL.NS         | Price: 1499.00 | Target: 1316.21 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6745.00 | Target: 5975.36 | Risk: LOW        | Conf: 100%
  TATACOMM.NS     | Price: 1756.40 | Target: 1474.76 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  162.37 | Target:  136.53 | Risk: LOW        | Conf: 100%
  PREMIERENE.NS   | Price: 1022.20 | Target:  847.81 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  195.10 | Target:  169.65 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 8594.00 | Target: 7780.61 | Risk: LOW        | Conf: 80%
  IREDA.NS        | Price:  119.59 | Target:  109.30 | Risk: LOW        | Conf: 80%
  THERMAX.NS      | Price: 4306.00 | Target: 3200.11 | Risk: LOW        | Conf: 100%
  KPRMILL.NS      | Price: 1049.80 | Target:  858.47 | Risk: LOW        | Conf: 100%
  CHOLAHLDNG.NS   | Price: 1534.20 | Target: 1316.06 | Risk: LOW        | Conf: 100%
  CENTRALBK.NS    | Price:   30.97 | Target:   27.74 | Risk: LOW        | Conf: 100%
  GODIGIT.NS      | Price:  254.30 | Target:  201.93 | Risk: LOW        | Conf: 100%
  AIAENG.NS       | Price: 4591.00 | Target: 3986.89 | Risk: LOW        | Conf: 60%
  COHANCE.NS      | Price:  425.05 | Target:  346.48 | Risk: LOW        | Conf: 100%
  LICHSGFIN.NS    | Price:  523.10 | Target:  465.05 | Risk: LOW        | Conf: 100%
  GILLETTE.NS     | Price: 7624.00 | Target: 6813.29 | Risk: LOW        | Conf: 100%
  NBCC.NS         | Price:   94.80 | Target:   84.44 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  276.70 | Target:  240.81 | Risk: LOW        | Conf: 100%
  PINELABS.NS     | Price:  138.97 | Target:  107.91 | Risk: LOW        | Conf: 100%
  SYNGENE.NS      | Price:  385.90 | Target:  324.11 | Risk: LOW        | Conf: 100%
  BANDHANBNK.NS   | Price:  174.13 | Target:  131.86 | Risk: LOW        | Conf: 100%
  AMBER.NS        | Price: 7440.50 | Target: 6407.64 | Risk: LOW        | Conf: 100%
  EMAMILTD.NS     | Price:  398.05 | Target:  340.71 | Risk: LOW        | Conf: 100%
  KIOCL.NS        | Price:  365.55 | Target:  306.82 | Risk: LOW        | Conf: 80%
  ABSLAMC.NS      | Price: 1011.80 | Target:  823.67 | Risk: LOW        | Conf: 100%
  FORCEMOT.NS     | Price: 17902.00 | Target: 15153.43 | Risk: LOW        | Conf: 80%
  ANGELONE.NS     | Price:  297.95 | Target:  245.66 | Risk: LOW        | Conf: 100%
  TATACHEM.NS     | Price:  673.55 | Target:  602.32 | Risk: LOW        | Conf: 100%
  ERIS.NS         | Price: 1354.70 | Target: 1125.56 | Risk: LOW        | Conf: 100%
  HBLENGINE.NS    | Price:  718.70 | Target:  620.49 | Risk: LOW        | Conf: 100%
  KEC.NS          | Price:  468.95 | Target:  410.25 | Risk: LOW        | Conf: 100%
  AADHARHFC.NS    | Price:  496.70 | Target:  436.22 | Risk: LOW        | Conf: 80%
  HATSUN.NS       | Price:  885.40 | Target:  768.35 | Risk: LOW        | Conf: 100%
  PSB.NS          | Price:   23.19 | Target:   20.43 | Risk: LOW        | Conf: 100%
  ONESOURCE.NS    | Price: 1619.70 | Target: 1288.45 | Risk: LOW        | Conf: 100%
  KPIL.NS         | Price: 1289.60 | Target: 1107.53 | Risk: LOW        | Conf: 80%
  OLAELEC.NS      | Price:   38.66 | Target:   31.43 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  438.90 | Target:  391.85 | Risk: LOW        | Conf: 100%
  TENNIND.NS      | Price:  537.95 | Target:  467.08 | Risk: LOW        | Conf: 100%
  KANSAINER.NS    | Price:  196.74 | Target:  168.27 | Risk: LOW        | Conf: 100%
  RPOWER.NS       | Price:   23.41 | Target:   20.28 | Risk: LOW        | Conf: 100%
  VINATIORGA.NS   | Price: 1304.60 | Target: 1158.81 | Risk: LOW        | Conf: 80%
  JUBLPHARMA.NS   | Price:  935.15 | Target:  796.55 | Risk: LOW        | Conf: 100%
  TRITURBINE.NS   | Price:  601.70 | Target:  517.07 | Risk: LOW        | Conf: 100%
  RATNAMANI.NS    | Price: 2358.90 | Target: 2017.90 | Risk: LOW        | Conf: 100%
  NAVA.NS         | Price:  553.45 | Target:  479.06 | Risk: LOW        | Conf: 100%
  BEML.NS         | Price: 1750.40 | Target: 1537.54 | Risk: LOW        | Conf: 100%
  CPPLUS.NS       | Price: 3391.00 | Target: 2586.67 | Risk: LOW        | Conf: 100%
  UTIAMC.NS       | Price:  903.10 | Target:  789.14 | Risk: LOW        | Conf: 100%
  SOBHA.NS        | Price: 1372.20 | Target: 1154.81 | Risk: LOW        | Conf: 100%
  IRCON.NS        | Price:  125.99 | Target:  114.04 | Risk: LOW        | Conf: 100%
  GMDCLTD.NS      | Price:  564.25 | Target:  481.54 | Risk: LOW        | Conf: 100%
  ELGIEQUIP.NS    | Price:  569.65 | Target:  493.63 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  917.00 | Target:  807.21 | Risk: LOW        | Conf: 100%
  APTUS.NS        | Price:  261.20 | Target:  215.33 | Risk: LOW        | Conf: 100%
  CIEINDIA.NS     | Price:  408.60 | Target:  335.08 | Risk: LOW        | Conf: 100%
  TECHNOE.NS      | Price:  980.30 | Target:  861.73 | Risk: LOW        | Conf: 100%
  JMFINANCIL.NS   | Price:  122.16 | Target:  106.52 | Risk: LOW        | Conf: 80%
  AFCONS.NS       | Price:  271.15 | Target:  226.15 | Risk: LOW        | Conf: 100%
  JBMA.NS         | Price:  658.35 | Target:  576.58 | Risk: LOW        | Conf: 80%
  GALLANTT.NS     | Price:  614.60 | Target:  444.97 | Risk: LOW        | Conf: 100%
  INDIAMART.NS    | Price: 1799.80 | Target: 1513.94 | Risk: LOW        | Conf: 100%
  TRIDENT.NS      | Price:   24.71 | Target:   22.12 | Risk: LOW        | Conf: 80%
  INTELLECT.NS    | Price:  719.90 | Target:  588.62 | Risk: LOW        | Conf: 100%
  FINEORG.NS      | Price: 4816.50 | Target: 4151.66 | Risk: LOW        | Conf: 100%
  EMMVEE.NS       | Price:  317.60 | Target:  242.89 | Risk: LOW        | Conf: 100%
  KSB.NS          | Price:  855.90 | Target:  715.15 | Risk: LOW        | Conf: 100%
  ZENTEC.NS       | Price: 1624.20 | Target: 1325.41 | Risk: LOW        | Conf: 100%
  AAVAS.NS        | Price: 1359.80 | Target: 1132.51 | Risk: LOW        | Conf: 100%
  CELLO.NS        | Price:  343.30 | Target:  296.62 | Risk: LOW        | Conf: 100%
  TARIL.NS        | Price:  296.50 | Target:  241.18 | Risk: LOW        | Conf: 100%
  ANURAS.NS       | Price: 1207.80 | Target: 1098.09 | Risk: LOW        | Conf: 100%
  GRAVITA.NS      | Price: 1616.40 | Target: 1326.11 | Risk: LOW        | Conf: 100%
  LEMONTREE.NS    | Price:  109.30 | Target:   97.06 | Risk: LOW        | Conf: 100%
  TEGA.NS         | Price: 1485.50 | Target: 1245.11 | Risk: LOW        | Conf: 100%
  VTL.NS          | Price:  585.80 | Target:  473.96 | Risk: LOW        | Conf: 100%
  FINCABLES.NS    | Price:  987.60 | Target:  841.17 | Risk: LOW        | Conf: 100%
  ELECON.NS       | Price:  419.05 | Target:  340.84 | Risk: LOW        | Conf: 100%
  EMBDL.NS        | Price:   61.14 | Target:   51.77 | Risk: LOW        | Conf: 100%
  ACUTAAS.NS      | Price: 3104.90 | Target: 2333.58 | Risk: LOW        | Conf: 100%
  FINPIPE.NS      | Price:  162.37 | Target:  145.23 | Risk: LOW        | Conf: 80%
  SBFC.NS         | Price:   90.40 | Target:   80.31 | Risk: LOW        | Conf: 100%
  RAILTEL.NS      | Price:  284.50 | Target:  250.93 | Risk: LOW        | Conf: 100%
  CLEAN.NS        | Price:  734.05 | Target:  621.28 | Risk: LOW        | Conf: 80%
  TITAGARH.NS     | Price:  825.20 | Target:  702.24 | Risk: LOW        | Conf: 100%
  ENGINERSIN.NS   | Price:  222.38 | Target:  195.42 | Risk: LOW        | Conf: 100%
  J&KBANK.NS      | Price:  156.00 | Target:  110.81 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1324.20 | Target: 1168.20 | Risk: LOW        | Conf: 80%
  EUREKAFORB.NS   | Price:  448.45 | Target:  377.09 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  913.20 | Target:  776.74 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  177.65 | Target:  152.34 | Risk: LOW        | Conf: 100%
  CANFINHOME.NS   | Price:  820.60 | Target:  702.81 | Risk: LOW        | Conf: 100%
  BLACKBUCK.NS    | Price:  542.50 | Target:  429.54 | Risk: LOW        | Conf: 80%
  SAFARI.NS       | Price: 1559.60 | Target: 1318.19 | Risk: LOW        | Conf: 100%
  HFCL.NS         | Price:  193.92 | Target:  137.40 | Risk: LOW        | Conf: 100%
  JKLAKSHMI.NS    | Price:  564.65 | Target:  493.57 | Risk: LOW        | Conf: 80%
  EDELWEISS.NS    | Price:  115.47 | Target:   96.68 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  443.75 | Target:  397.48 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  202.78 | Target:  184.55 | Risk: LOW        | Conf: 80%
  GENUSPOWER.NS   | Price:  312.70 | Target:  264.22 | Risk: LOW        | Conf: 80%
  RELINFRA.NS     | Price:   60.04 | Target:   57.22 | Risk: LOW        | Conf: 100%
  ALKYLAMINE.NS   | Price: 1785.60 | Target: 1482.81 | Risk: LOW        | Conf: 80%
  TEJASNET.NS     | Price:  513.00 | Target:  409.73 | Risk: LOW        | Conf: 100%
  BANCOINDIA.NS   | Price:  637.25 | Target:  550.93 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  899.60 | Target:  701.85 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  704.95 | Target:  564.04 | Risk: LOW        | Conf: 100%
  SHAKTIPUMP.NS   | Price:  520.40 | Target:  447.25 | Risk: LOW        | Conf: 100%
  MMTC.NS         | Price:   62.66 | Target:   55.84 | Risk: LOW        | Conf: 80%
  INDIASHLTR.NS   | Price:  726.50 | Target:  626.20 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  373.75 | Target:  322.29 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  890.50 | Target:  722.76 | Risk: LOW        | Conf: 100%
  NESCO.NS        | Price: 1064.80 | Target:  917.31 | Risk: LOW        | Conf: 100%
  KRBL.NS         | Price:  351.10 | Target:  308.21 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:   11.92 | Target:   10.47 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:  112.80 | Target:   87.92 | Risk: LOW        | Conf: 100%
  BBOX.NS         | Price:  755.50 | Target:  566.75 | Risk: LOW        | Conf: 100%
  ORKLAINDIA.NS   | Price:  557.30 | Target:  488.41 | Risk: LOW        | Conf: 100%
  JAIBALAJI.NS    | Price:   57.71 | Target:   45.78 | Risk: LOW        | Conf: 100%
  ARVIND.NS       | Price:  513.20 | Target:  442.97 | Risk: LOW        | Conf: 100%
  APOLLO.NS       | Price:  389.90 | Target:  327.60 | Risk: LOW        | Conf: 80%
  MAHSEAMLES.NS   | Price:  565.35 | Target:  507.46 | Risk: LOW        | Conf: 100%
  CAMPUS.NS       | Price:  222.35 | Target:  182.64 | Risk: LOW        | Conf: 100%
  STAR.NS         | Price: 1025.00 | Target:  830.01 | Risk: LOW        | Conf: 100%
  SHARDACROP.NS   | Price:  819.75 | Target:  700.00 | Risk: LOW        | Conf: 100%
  OSWALPUMPS.NS   | Price:  329.15 | Target:  260.58 | Risk: LOW        | Conf: 100%
  DODLA.NS        | Price: 1040.60 | Target:  867.28 | Risk: LOW        | Conf: 100%
  NETWORK18.NS    | Price:   29.45 | Target:   25.44 | Risk: LOW        | Conf: 80%
  KIRLPNU.NS      | Price: 1482.40 | Target: 1130.61 | Risk: LOW        | Conf: 100%
  BORORENEW.NS    | Price:  555.70 | Target:  462.99 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  221.50 | Target:   86.77 | Risk: LOW        | Conf: 100%
  ACI.NS          | Price:  525.65 | Target:  402.29 | Risk: LOW        | Conf: 100%
  MAXESTATES.NS   | Price:  393.20 | Target:  330.43 | Risk: LOW        | Conf: 100%
  AARTIPHARM.NS   | Price:  667.15 | Target:  561.17 | Risk: LOW        | Conf: 100%
  THANGAMAYL.NS   | Price: 5226.50 | Target: 3230.74 | Risk: LOW        | Conf: 100%
  PRSMJOHNSN.NS   | Price:  106.46 | Target:   92.36 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  399.85 | Target:  351.03 | Risk: LOW        | Conf: 80%
  ATLANTAELE.NS   | Price: 1539.00 | Target: 1099.68 | Risk: LOW        | Conf: 100%
