NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-11 19:03:33

BUY SIGNALS (1352):
  LT.NS           | Price: 3959.90 | Entry:  3880.7 | Target: 4689.76 | Risk: LOW       
  WHIRLPOOL.NS    | Price:  830.05 | Trend:  -2.85% | Mom:   3.96% | Risk: LOW       
  DATAPATTNS.NS   | Price: 3269.60 | Trend:   7.76% | Mom:   0.98% | Risk: LOW       
  AGARWALEYE.NS   | Price:  435.85 | Trend:  -0.71% | Mom:   4.21% | Risk: LOW       
  RRKABEL.NS      | Price: 1396.60 | Trend:  -1.18% | Mom:   3.42% | Risk: LOW       
  NIVABUPA.NS     | Price:   73.67 | Trend:  -0.80% | Mom:   7.33% | Risk: LOW       
  INDIAMART.NS    | Price: 2100.00 | Trend:  -1.71% | Mom:   6.93% | Risk: LOW       
  GESHIP.NS       | Price: 1372.90 | Trend:   2.00% | Mom:  -1.84% | Risk: LOW       
  CEATLTD.NS      | Price: 3637.60 | Trend:   0.07% | Mom:   5.39% | Risk: LOW       
  TRIDENT.NS      | Price:   25.34 | Trend:   0.47% | Mom:  -0.28% | Risk: LOW       
  INTELLECT.NS    | Price:  679.50 | Trend:  -3.94% | Mom:   5.67% | Risk: LOW       
  NUVOCO.NS       | Price:  311.75 | Trend:  -2.02% | Mom:   7.65% | Risk: LOW       
  BATAINDIA.NS    | Price:  715.45 | Trend:  -6.07% | Mom:  11.78% | Risk: LOW       
  SWANCORP.NS     | Price:  323.70 | Trend: -12.41% | Mom:  -0.54% | Risk: LOW       
  AARTIIND.NS     | Price:  423.75 | Trend:  -0.66% | Mom:   1.21% | Risk: LOW       
  THELEELA.NS     | Price:  429.60 | Trend:   0.43% | Mom:   6.03% | Risk: LOW       
  BLUEDART.NS     | Price: 5170.60 | Trend:  -4.19% | Mom:   4.15% | Risk: LOW       
  PCBL.NS         | Price:  273.17 | Trend:  -1.66% | Mom:  17.16% | Risk: LOW       
  JWL.NS          | Price:  268.16 | Trend:  -4.61% | Mom:   3.30% | Risk: LOW       
  JAINREC.NS      | Price:  426.80 | Trend:   3.21% | Mom:  -6.32% | Risk: LOW       
  BBTC.NS         | Price: 1487.40 | Trend:  -8.10% | Mom:   5.15% | Risk: LOW       
  CYIENT.NS       | Price:  910.00 | Trend:  -3.38% | Mom:  13.97% | Risk: LOW       
  AAVAS.NS        | Price: 1243.80 | Trend:  -0.57% | Mom:  11.63% | Risk: LOW       
  CELLO.NS        | Price:  423.05 | Trend:  -4.01% | Mom:   3.73% | Risk: LOW       
  TARIL.NS        | Price:  281.45 | Trend:   1.53% | Mom:   0.57% | Risk: LOW       
  NEWGEN.NS       | Price:  447.95 | Trend:  -9.33% | Mom:   3.45% | Risk: LOW       
  HOMEFIRST.NS    | Price: 1088.35 | Trend:   0.25% | Mom:  17.09% | Risk: LOW       
  LEMONTREE.NS    | Price:  114.15 | Trend:  -1.55% | Mom:   7.53% | Risk: LOW       
  TEGA.NS         | Price: 1727.80 | Trend:   0.42% | Mom:   7.93% | Risk: LOW       
  SKFINDUS.NS     | Price: 2265.10 | Trend:  -4.68% | Mom:   4.15% | Risk: LOW       
  EMBDL.NS        | Price:   52.85 | Trend:  -6.21% | Mom:  16.38% | Risk: LOW       
  WELSPUNLIV.NS   | Price:  123.07 | Trend:  -1.83% | Mom:   8.83% | Risk: LOW       
  ACUTAAS.NS      | Price: 2362.20 | Trend:   9.37% | Mom:  -3.00% | Risk: LOW       
  RITES.NS        | Price:  207.15 | Trend:  -0.19% | Mom:   9.79% | Risk: LOW       
  CCL.NS          | Price: 1078.30 | Trend:   4.65% | Mom:  -0.23% | Risk: LOW       
  FINPIPE.NS      | Price:  164.74 | Trend:  -6.69% | Mom:   2.68% | Risk: LOW       
  INDIACEM.NS     | Price:  385.90 | Trend:  -4.19% | Mom:   8.23% | Risk: LOW       
  CARTRADE.NS     | Price: 1836.70 | Trend:  -5.30% | Mom:   7.00% | Risk: LOW       
  CHENNPETRO.NS   | Price:  973.85 | Trend:   4.26% | Mom:  -1.64% | Risk: LOW       
  TSFINV.NS       | Price:  387.75 | Trend:  -2.03% | Mom:   9.18% | Risk: LOW       
  CANHLIFE.NS     | Price:  144.80 | Trend:  -0.98% | Mom:   0.22% | Risk: LOW       
  RAILTEL.NS      | Price:  286.90 | Trend:  -4.80% | Mom:   9.50% | Risk: LOW       
  CLEAN.NS        | Price:  724.35 | Trend:  -2.72% | Mom:   3.26% | Risk: LOW       
  JYOTHYLAB.NS    | Price:  225.27 | Trend:  -3.58% | Mom:   7.17% | Risk: LOW       
  GRINFRA.NS      | Price:  842.05 | Trend:  -8.77% | Mom:   2.44% | Risk: LOW       
  SANOFI.NS       | Price: 3491.90 | Trend:  -6.80% | Mom:   7.46% | Risk: LOW       
  RELAXO.NS       | Price:  290.12 | Trend: -10.58% | Mom:  12.23% | Risk: LOW       
  CANFINHOME.NS   | Price:  842.75 | Trend:  -2.60% | Mom:   1.33% | Risk: LOW       
  BSOFT.NS        | Price:  366.00 | Trend:  -5.20% | Mom:   5.63% | Risk: LOW       
  GRAPHITE.NS     | Price:  638.75 | Trend:  -1.29% | Mom:  11.89% | Risk: LOW       
  JKTYRE.NS       | Price:  432.90 | Trend:  -9.69% | Mom:   8.76% | Risk: LOW       
  ZEEL.NS         | Price:   81.94 | Trend:  -0.98% | Mom:  14.59% | Risk: LOW       
  SAFARI.NS       | Price: 1558.50 | Trend: -10.72% | Mom:   5.35% | Risk: LOW       
  PVRINOX.NS      | Price:  948.70 | Trend:  -4.96% | Mom:   0.25% | Risk: LOW       
  JKLAKSHMI.NS    | Price:  625.05 | Trend:  -6.86% | Mom:   4.53% | Risk: LOW       
  PRIVISCL.NS     | Price: 2900.10 | Trend:   0.53% | Mom:  -1.41% | Risk: LOW       
  SONATSOFTW.NS   | Price:  246.27 | Trend:  -7.26% | Mom:   8.11% | Risk: LOW       
  AETHER.NS       | Price: 1190.20 | Trend:  15.66% | Mom:  -2.81% | Risk: LOW       
  NAZARA.NS       | Price:  252.33 | Trend:  -1.86% | Mom:  10.19% | Risk: LOW       
  BALRAMCHIN.NS   | Price:  473.50 | Trend:   0.97% | Mom:  -0.72% | Risk: LOW       
  VESUVIUS.NS     | Price:  460.00 | Trend:  -5.97% | Mom:   0.99% | Risk: LOW       
  WESTLIFE.NS     | Price:  466.35 | Trend:  -3.19% | Mom:   9.78% | Risk: LOW       
  RELINFRA.NS     | Price:   89.09 | Trend:  -8.03% | Mom:  22.87% | Risk: LOW       
  PGHL.NS         | Price: 4943.00 | Trend:  -0.88% | Mom:   2.05% | Risk: LOW       
  BANCOINDIA.NS   | Price:  590.35 | Trend:   0.30% | Mom:   7.09% | Risk: LOW       
  IIFLCAPS.NS     | Price:  286.19 | Trend:  -4.30% | Mom:  10.03% | Risk: LOW       
  SHAKTIPUMP.NS   | Price:  510.25 | Trend:  -6.49% | Mom:   4.81% | Risk: LOW       
  ABFRL.NS        | Price:   60.33 | Trend:  -5.96% | Mom:   3.78% | Risk: LOW       
  MMTC.NS         | Price:   59.25 | Trend:  -1.44% | Mom:   4.48% | Risk: LOW       
  SUDARSCHEM.NS   | Price:  814.15 | Trend:  -4.81% | Mom:   4.92% | Risk: LOW       
  RHIM.NS         | Price:  387.25 | Trend:  -5.06% | Mom:  12.36% | Risk: LOW       
  JLHL.NS         | Price: 1254.40 | Trend:  -0.44% | Mom:  -0.43% | Risk: LOW       
  BIRLACORPN.NS   | Price:  945.40 | Trend:  -0.47% | Mom:  14.51% | Risk: LOW       
  SAPPHIRE.NS     | Price:  170.03 | Trend:  -9.14% | Mom:   7.32% | Risk: LOW       
  MAPMYINDIA.NS   | Price:  939.40 | Trend: -11.14% | Mom:   8.13% | Risk: LOW       
  HCG.NS          | Price:  558.20 | Trend:  -1.44% | Mom:   5.89% | Risk: LOW       
  KRBL.NS         | Price:  331.80 | Trend:   0.47% | Mom:  11.96% | Risk: LOW       
  VARROC.NS       | Price:  526.35 | Trend:  -0.23% | Mom:   7.59% | Risk: LOW       
  LATENTVIEW.NS   | Price:  295.50 | Trend: -12.86% | Mom:  12.51% | Risk: LOW       
  BLUESTONE.NS    | Price:  495.10 | Trend:   7.42% | Mom:  -4.42% | Risk: LOW       
  ALOKINDS.NS     | Price:   13.90 | Trend:  -0.88% | Mom:  10.06% | Risk: LOW       
  TTKPRESTIG.NS   | Price:  477.30 | Trend:  -7.64% | Mom:   8.84% | Risk: LOW       
  DBREALTY.NS     | Price:  100.77 | Trend:  -5.66% | Mom:   8.19% | Risk: LOW       
  SOUTHBANK.NS    | Price:   38.76 | Trend:  -1.13% | Mom:  11.57% | Risk: LOW       
  JAIBALAJI.NS    | Price:   63.91 | Trend:  -1.64% | Mom:   9.74% | Risk: LOW       
  PCJEWELLER.NS   | Price:    9.17 | Trend:  -2.09% | Mom:  14.63% | Risk: LOW       
  CORONA.NS       | Price: 1564.50 | Trend:   0.28% | Mom:  -0.52% | Risk: LOW       
  MANORAMA.NS     | Price: 1282.70 | Trend:  -4.16% | Mom:   1.41% | Risk: LOW       
  CAMPUS.NS       | Price:  238.53 | Trend:  -4.40% | Mom:   7.69% | Risk: LOW       
  RELIGARE.NS     | Price:  225.56 | Trend:   0.03% | Mom:   3.45% | Risk: LOW       
  GMRP&UI.NS      | Price:  104.89 | Trend:  -0.77% | Mom:   4.17% | Risk: LOW       
  BECTORFOOD.NS   | Price:  192.85 | Trend:  -4.73% | Mom:   6.45% | Risk: LOW       
  WEWORK.NS       | Price:  479.60 | Trend:  -5.59% | Mom:   7.74% | Risk: LOW       
  GALAXYSURF.NS   | Price: 1822.40 | Trend:   0.27% | Mom:  16.74% | Risk: LOW       
  MAHLIFE.NS      | Price:  344.70 | Trend:  -2.45% | Mom:   5.12% | Risk: LOW       
  GPPL.NS         | Price:  153.09 | Trend:  -6.16% | Mom:   3.30% | Risk: LOW       
  SHARDACROP.NS   | Price: 1057.25 | Trend:  -0.43% | Mom:  15.88% | Risk: LOW       
  DODLA.NS        | Price: 1081.80 | Trend:  -2.27% | Mom:   3.95% | Risk: LOW       
  NETWORK18.NS    | Price:   33.24 | Trend:  -2.05% | Mom:  10.43% | Risk: LOW       
  GRWRHITECH.NS   | Price: 3730.30 | Trend:  -3.31% | Mom:   5.84% | Risk: LOW       
  KALPATARU.NS    | Price:  304.20 | Trend:  -3.18% | Mom:   8.64% | Risk: LOW       
  GSFC.NS         | Price:  163.76 | Trend:  -0.90% | Mom:  10.33% | Risk: LOW       
  GARFIBRES.NS    | Price:  619.20 | Trend:  -3.47% | Mom:   2.21% | Risk: LOW       
  DBL.NS          | Price:  435.60 | Trend:   0.09% | Mom:  10.07% | Risk: LOW       
  MAXESTATES.NS   | Price:  377.30 | Trend:  -1.15% | Mom:   7.05% | Risk: LOW       
  AARTIPHARM.NS   | Price:  689.05 | Trend:  -1.12% | Mom:  10.65% | Risk: LOW       
  GNFC.NS         | Price:  432.50 | Trend:  -1.39% | Mom:  10.59% | Risk: LOW       
  PRSMJOHNSN.NS   | Price:  126.26 | Trend:   1.41% | Mom:   0.89% | Risk: LOW       
  RUSTOMJEE.NS    | Price:  404.50 | Trend:  -5.33% | Mom:   9.09% | Risk: LOW       
  AJAXENGG.NS     | Price:  470.45 | Trend:  -2.26% | Mom:   1.60% | Risk: LOW       
  PNCINFRA.NS     | Price:  184.92 | Trend:  -8.24% | Mom:   6.32% | Risk: LOW       
  FDC.NS          | Price:  351.55 | Trend:  -2.21% | Mom:   6.16% | Risk: LOW       
  INOXGREEN.NS    | Price:  156.10 | Trend:  -2.27% | Mom:  12.42% | Risk: LOW       
  SFL.NS          | Price:  528.70 | Trend:  -1.78% | Mom:   4.89% | Risk: LOW       
  MASTEK.NS       | Price: 1585.40 | Trend:  -5.15% | Mom:  10.71% | Risk: LOW       
  GANESHHOU.NS    | Price:  595.80 | Trend:  -8.88% | Mom:   3.72% | Risk: LOW       
  WELENT.NS       | Price:  442.70 | Trend:  -5.81% | Mom:  -0.35% | Risk: LOW       
  RAYMONDLSL.NS   | Price:  804.20 | Trend:  -7.99% | Mom:   8.79% | Risk: LOW       
  MIDHANI.NS      | Price:  330.25 | Trend:  -1.91% | Mom:   9.94% | Risk: LOW       
  AURIONPRO.NS    | Price:  869.00 | Trend:  -1.05% | Mom:   9.47% | Risk: LOW       
  JUSTDIAL.NS     | Price:  581.50 | Trend:  -0.06% | Mom:  14.17% | Risk: LOW       
  MHRIL.NS        | Price:  255.54 | Trend:  -7.07% | Mom:   3.90% | Risk: LOW       
  EQUITASBNK.NS   | Price:   61.79 | Trend:  -0.46% | Mom:  10.34% | Risk: LOW       
  CMSINFO.NS      | Price:  298.60 | Trend:  -0.88% | Mom:  10.25% | Risk: LOW       
  PGIL.NS         | Price: 1535.80 | Trend:  -0.53% | Mom:   9.03% | Risk: LOW       
  DHANUKA.NS      | Price: 1025.10 | Trend:  -1.09% | Mom:   5.62% | Risk: LOW       
  SYMPHONY.NS     | Price:  758.35 | Trend:  -7.39% | Mom:   4.73% | Risk: LOW       
  AHLUCONT.NS     | Price:  782.75 | Trend:  -0.10% | Mom:  14.27% | Risk: LOW       
  BAJAJELEC.NS    | Price:  366.80 | Trend:  -1.73% | Mom:   3.59% | Risk: LOW       
  SURYAROSNI.NS   | Price:  222.55 | Trend:  -0.07% | Mom:   9.32% | Risk: LOW       
  PURVA.NS        | Price:  195.25 | Trend:  -5.23% | Mom:  13.43% | Risk: LOW       
  AVL.NS          | Price:  481.05 | Trend:   0.21% | Mom:   2.67% | Risk: LOW       
  GREENLAM.NS     | Price:  218.82 | Trend:  -5.84% | Mom:   2.91% | Risk: LOW       
  SUNTECK.NS      | Price:  316.45 | Trend: -12.39% | Mom:   6.16% | Risk: LOW       
  JUNIPER.NS      | Price:  217.62 | Trend:   0.12% | Mom:   7.23% | Risk: LOW       
  HGINFRA.NS      | Price:  544.90 | Trend:  -2.32% | Mom:  14.87% | Risk: LOW       
  ICRA.NS         | Price: 5351.50 | Trend:  -3.97% | Mom:   4.55% | Risk: LOW       
  RALLIS.NS       | Price:  258.20 | Trend:  -0.52% | Mom:  10.63% | Risk: LOW       
  ASHAPURMIN.NS   | Price:  530.20 | Trend:  -3.45% | Mom:   8.49% | Risk: LOW       
  SWSOLAR.NS      | Price:  181.46 | Trend:  -1.75% | Mom:  11.52% | Risk: LOW       
  SHARDAMOTR.NS   | Price:  831.30 | Trend:  -2.60% | Mom:   8.67% | Risk: LOW       
  MANINFRA.NS     | Price:   92.98 | Trend:  -8.57% | Mom:   7.21% | Risk: LOW       
  VIPIND.NS       | Price:  324.40 | Trend:  -7.97% | Mom:   1.39% | Risk: LOW       
  SMARTWORKS.NS   | Price:  405.15 | Trend:  -2.69% | Mom:   6.94% | Risk: LOW       
  SUPRIYA.NS      | Price:  638.75 | Trend:   0.42% | Mom:  13.18% | Risk: LOW       
  GHCL.NS         | Price:  475.25 | Trend:  -0.89% | Mom:  10.76% | Risk: LOW       
  MASFIN.NS       | Price:  308.45 | Trend:  -1.74% | Mom:   3.54% | Risk: LOW       
  TEXRAIL.NS      | Price:   98.58 | Trend:  -5.06% | Mom:  11.34% | Risk: LOW       
  RAJESHEXPO.NS   | Price:  109.76 | Trend: -18.08% | Mom:  29.36% | Risk: LOW       
  STYL.NS         | Price:  229.47 | Trend:  -6.31% | Mom:   3.72% | Risk: LOW       
  ICIL.NS         | Price:  248.56 | Trend:  -5.77% | Mom:   0.55% | Risk: LOW       
  SHOPERSTOP.NS   | Price:  295.80 | Trend: -10.25% | Mom:   0.53% | Risk: LOW       
  INDIGOPNTS.NS   | Price:  810.90 | Trend:  -8.94% | Mom:  11.09% | Risk: LOW       
  RESPONIND.NS    | Price:  140.93 | Trend: -15.08% | Mom:  -0.42% | Risk: LOW       
  LXCHEM.NS       | Price:  126.19 | Trend:  -2.55% | Mom:   6.94% | Risk: LOW       
  CRIZAC.NS       | Price:  219.64 | Trend:  -0.28% | Mom:  15.84% | Risk: LOW       
  AGI.NS          | Price:  547.70 | Trend:  -1.33% | Mom:  13.16% | Risk: LOW       
  KNRCON.NS       | Price:  118.66 | Trend:  -9.57% | Mom:   5.27% | Risk: LOW       
  UNIMECH.NS      | Price:  856.65 | Trend:  -0.00% | Mom:  16.36% | Risk: LOW       
  GMMPFAUDLR.NS   | Price:  912.20 | Trend:  -1.01% | Mom:   9.72% | Risk: LOW       
  ASHOKA.NS       | Price:  124.87 | Trend:  -5.32% | Mom:  12.94% | Risk: LOW       
  OPTIEMUS.NS     | Price:  377.80 | Trend:   0.14% | Mom:  14.96% | Risk: LOW       
  DATAMATICS.NS   | Price:  710.50 | Trend:  -2.02% | Mom:   3.56% | Risk: LOW       
  PTC.NS          | Price:  166.44 | Trend:  -0.32% | Mom:   3.10% | Risk: LOW       
  ROUTE.NS        | Price:  485.55 | Trend:  -4.32% | Mom:   5.50% | Risk: LOW       
  RSYSTEMS.NS     | Price:  261.19 | Trend: -11.84% | Mom:   3.75% | Risk: LOW       
  SIS.NS          | Price:  302.75 | Trend:  -0.23% | Mom:   7.72% | Risk: LOW       
  PDSL.NS         | Price:  294.95 | Trend:  -2.77% | Mom:   7.63% | Risk: LOW       
  SMLMAH.NS       | Price: 4151.10 | Trend:  -1.27% | Mom:   4.31% | Risk: LOW       
  VRLLOG.NS       | Price:  263.48 | Trend:  -1.02% | Mom:   6.65% | Risk: LOW       
  ENTERO.NS       | Price: 1197.20 | Trend:   7.26% | Mom:  -2.35% | Risk: LOW       
  JKIL.NS         | Price:  470.60 | Trend:  -9.00% | Mom:  -0.64% | Risk: LOW       
  CARERATING.NS   | Price: 1563.50 | Trend:  -1.14% | Mom:   7.27% | Risk: LOW       
  GREAVESCOT.NS   | Price:  150.80 | Trend:  -0.33% | Mom:  14.59% | Risk: LOW       
  LGBBROSLTD.NS   | Price: 1774.50 | Trend:  -2.17% | Mom:   3.78% | Risk: LOW       
  TARC.NS         | Price:  125.05 | Trend: -10.53% | Mom:   4.63% | Risk: LOW       
  NIITMTS.NS      | Price:  313.85 | Trend:  -5.63% | Mom:   8.17% | Risk: LOW       
  DBCORP.NS       | Price:  210.55 | Trend:  -4.28% | Mom:   2.98% | Risk: LOW       
  INNOVACAP.NS    | Price:  689.35 | Trend:  -0.05% | Mom:  -0.24% | Risk: LOW       
  BALAMINES.NS    | Price: 1076.50 | Trend:   0.13% | Mom:   2.94% | Risk: LOW       
  CIGNITITEC.NS   | Price: 1208.40 | Trend:  -5.58% | Mom:  10.96% | Risk: LOW       
  NFL.NS          | Price:   75.48 | Trend:   0.34% | Mom:  10.03% | Risk: LOW       
  INDIQUBE.NS     | Price:  153.46 | Trend:  -5.85% | Mom:  12.73% | Risk: LOW       
  BANARISUG.NS    | Price: 3610.00 | Trend:   0.12% | Mom:   0.17% | Risk: LOW       
  VSTTILLERS.NS   | Price: 5240.90 | Trend:  -4.42% | Mom:   3.83% | Risk: LOW       
  PACEDIGITK.NS   | Price:  157.17 | Trend:  -6.80% | Mom:   1.17% | Risk: LOW       
  RAIN.NS         | Price:  122.67 | Trend:  -9.15% | Mom:  16.93% | Risk: LOW       
  HEIDELBERG.NS   | Price:  153.50 | Trend:  -3.61% | Mom:   2.66% | Risk: LOW       
  ORIENTCEM.NS    | Price:  140.34 | Trend:  -5.42% | Mom:   9.00% | Risk: LOW       
  AARTIDRUGS.NS   | Price:  355.10 | Trend:  -1.39% | Mom:   5.86% | Risk: LOW       
  ORIENTELEC.NS   | Price:  170.40 | Trend:  -0.83% | Mom:   5.69% | Risk: LOW       
  GUJTHEM.NS      | Price:  285.67 | Trend:  -4.27% | Mom:   8.07% | Risk: LOW       
  GOPAL.NS        | Price:  264.95 | Trend:  -7.82% | Mom:   0.97% | Risk: LOW       
  RBA.NS          | Price:   62.70 | Trend:   0.29% | Mom:   5.27% | Risk: LOW       
  HUBTOWN.NS      | Price:  199.53 | Trend:  -3.06% | Mom:   7.38% | Risk: LOW       
  KITEX.NS        | Price:  169.76 | Trend:  -3.73% | Mom:   7.18% | Risk: LOW       
  NORTHARC.NS     | Price:  238.42 | Trend:  -1.34% | Mom:   8.47% | Risk: LOW       
  JAMNAAUTO.NS    | Price:  124.80 | Trend:  -2.74% | Mom:   5.94% | Risk: LOW       
  GUJALKALI.NS    | Price:  617.95 | Trend:  24.61% | Mom:  -1.28% | Risk: LOW       
  DCAL.NS         | Price:  159.27 | Trend: -10.41% | Mom:  10.54% | Risk: LOW       
  MOSCHIP.NS      | Price:  175.77 | Trend:  -3.23% | Mom:   7.07% | Risk: LOW       
  JTEKTINDIA.NS   | Price:  133.88 | Trend:  -0.54% | Mom:   8.20% | Risk: LOW       
  63MOONS.NS      | Price:  549.70 | Trend:  -6.97% | Mom:  10.38% | Risk: LOW       
  VAIBHAVGBL.NS   | Price:  217.43 | Trend:  -1.30% | Mom:  10.71% | Risk: LOW       
  RPGLIFE.NS      | Price: 1881.00 | Trend:  -1.97% | Mom:   5.60% | Risk: LOW       
  ORCHPHARMA.NS   | Price:  558.70 | Trend:  -6.47% | Mom:   9.24% | Risk: LOW       
  AJMERA.NS       | Price:  121.18 | Trend:  -5.51% | Mom:  16.05% | Risk: LOW       
  VADILALIND.NS   | Price: 4499.00 | Trend:  -4.35% | Mom:   4.18% | Risk: LOW       
  QUESS.NS        | Price:  193.20 | Trend:   0.08% | Mom:  10.11% | Risk: LOW       
  KOLTEPATIL.NS   | Price:  331.20 | Trend:  -3.00% | Mom:   2.78% | Risk: LOW       
  MEDIASSIST.NS   | Price:  356.55 | Trend:  -1.71% | Mom:  13.66% | Risk: LOW       
  CENTUM.NS       | Price: 2815.40 | Trend:   7.82% | Mom:  -0.57% | Risk: LOW       
  HARSHA.NS       | Price:  357.90 | Trend:  -0.89% | Mom:   7.43% | Risk: LOW       
  GOCOLORS.NS     | Price:  285.93 | Trend:  -9.51% | Mom:   7.31% | Risk: LOW       
  NSIL.NS         | Price: 5614.40 | Trend:  -1.39% | Mom:   8.32% | Risk: LOW       
  KSL.NS          | Price:  656.85 | Trend:  -6.23% | Mom:   0.84% | Risk: LOW       
  UNICHEMLAB.NS   | Price:  335.70 | Trend:  -2.59% | Mom:  12.84% | Risk: LOW       
  MSTCLTD.NS      | Price:  423.05 | Trend:  -3.11% | Mom:   6.41% | Risk: LOW       
  ROSSARI.NS      | Price:  453.45 | Trend:  -5.43% | Mom:  13.96% | Risk: LOW       
  JUBLCPL.NS      | Price: 1787.90 | Trend:  -1.59% | Mom:  12.47% | Risk: LOW       
  CYIENTDLM.NS    | Price:  314.50 | Trend:  -2.52% | Mom:  10.70% | Risk: LOW       
  SUNCLAY.NS      | Price: 1290.60 | Trend:  -0.61% | Mom:  -0.42% | Risk: LOW       
  ARTEMISMED.NS   | Price:  229.43 | Trend:  -0.26% | Mom:   3.27% | Risk: LOW       
  PRINCEPIPE.NS   | Price:  239.82 | Trend:  -2.11% | Mom:   6.07% | Risk: LOW       
  JISLJALEQS.NS   | Price:   32.61 | Trend:  -3.46% | Mom:  10.06% | Risk: LOW       
  NAVNETEDUL.NS   | Price:  134.81 | Trend:  -4.90% | Mom:   7.60% | Risk: LOW       
  PROTEAN.NS      | Price:  532.15 | Trend:  -6.02% | Mom:   7.17% | Risk: LOW       
  BOMDYEING.NS    | Price:  108.56 | Trend:  -2.02% | Mom:  10.63% | Risk: LOW       
  SWANDEF.NS      | Price: 1851.30 | Trend:   8.40% | Mom:  -0.29% | Risk: LOW       
  PARAGMILK.NS    | Price:  204.30 | Trend:  -3.49% | Mom:   3.68% | Risk: LOW       
  HLEGLAS.NS      | Price:  299.85 | Trend:  -6.34% | Mom:   7.78% | Risk: LOW       
  HIKAL.NS        | Price:  179.91 | Trend:  -2.04% | Mom:  11.10% | Risk: LOW       
  KIRIINDUS.NS    | Price:  405.50 | Trend:  -4.68% | Mom:  10.82% | Risk: LOW       
  EPACK.NS        | Price:  238.83 | Trend:  -0.63% | Mom:   8.08% | Risk: LOW       
  PSPPROJECT.NS   | Price:  693.10 | Trend:  -2.66% | Mom:  12.28% | Risk: LOW       
  PARKHOTELS.NS   | Price:  116.31 | Trend:  -1.73% | Mom:  10.97% | Risk: LOW       
  PRABHA.NS       | Price:  159.20 | Trend:  -0.82% | Mom:   7.55% | Risk: LOW       
  DDEVPLSTIK.NS   | Price:  227.30 | Trend: -12.25% | Mom:   2.57% | Risk: LOW       
  MAITHANALL.NS   | Price:  943.40 | Trend:  -3.19% | Mom:   5.33% | Risk: LOW       
  SAGCEM.NS       | Price:  181.80 | Trend:  -1.09% | Mom:  21.07% | Risk: LOW       
  TCPLPACK.NS     | Price: 2516.60 | Trend:  -3.01% | Mom:  10.05% | Risk: LOW       
  SANDHAR.NS      | Price:  492.50 | Trend:  -0.58% | Mom:   7.66% | Risk: LOW       
  SHK.NS          | Price:  139.81 | Trend:  -1.66% | Mom:   8.33% | Risk: LOW       
  TFCILTD.NS      | Price:   67.71 | Trend:  -0.44% | Mom:   4.19% | Risk: LOW       
  SUNDROP.NS      | Price:  631.65 | Trend:   0.29% | Mom:   4.35% | Risk: LOW       
  EFCIL.NS        | Price:  199.03 | Trend: -13.12% | Mom:   6.38% | Risk: LOW       
  ORISSAMINE.NS   | Price: 3748.80 | Trend:  -5.38% | Mom:  10.57% | Risk: LOW       
  VEEDOL.NS       | Price: 1381.50 | Trend:   0.42% | Mom:   6.07% | Risk: LOW       
