NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-23 22:47:48

BUY SIGNALS (533):
  HDFCBANK.NS     | Price:  738.60 | Entry:  723.83 | Target:  801.83 | Risk: LOW       
  NMDC.NS         | Price:   80.20 | Target:   72.08 | Risk: LOW        | Conf: 100%
  BERGEPAINT.NS   | Price:  452.60 | Target:  400.01 | Risk: LOW        | Conf: 100%
  MRF.NS          | Price: 124770.00 | Target: 115798.57 | Risk: LOW        | Conf: 100%
  GODREJPROP.NS   | Price: 1699.50 | Target: 1400.50 | Risk: LOW        | Conf: 100%
  HDBFS.NS        | Price:  674.55 | Target:  598.68 | Risk: LOW        | Conf: 80%
  LTF.NS          | Price:  304.90 | Target:  268.67 | Risk: LOW        | Conf: 80%
  INDUSINDBK.NS   | Price:  955.00 | Target:  868.75 | Risk: LOW        | Conf: 100%
  AUBANK.NS       | Price: 1036.40 | Target:  935.36 | Risk: LOW        | Conf: 100%
  BANKINDIA.NS    | Price:  137.01 | Target:  124.13 | Risk: LOW        | Conf: 100%
  TIINDIA.NS      | Price: 2574.00 | Target: 2262.25 | Risk: LOW        | Conf: 100%
  BDL.NS          | Price: 1168.00 | Target: 1003.19 | Risk: LOW        | Conf: 100%
  UPL.NS          | Price:  559.90 | Target:  503.47 | Risk: LOW        | Conf: 100%
  SAIL.NS         | Price:  174.01 | Target:  149.87 | Risk: LOW        | Conf: 100%
  FEDERALBNK.NS   | Price:  327.00 | Target:  296.07 | Risk: LOW        | Conf: 100%
  NAM-INDIA.NS    | Price: 1159.00 | Target: 1011.93 | Risk: LOW        | Conf: 100%
  MPHASIS.NS      | Price: 2265.00 | Target: 1962.11 | Risk: LOW        | Conf: 100%
  KALYANKJIL.NS   | Price:  583.10 | Target:  501.08 | Risk: LOW        | Conf: 100%
  SUPREMEIND.NS   | Price: 3460.50 | Target: 3005.46 | Risk: LOW        | Conf: 80%
  TATACOMM.NS     | Price: 1692.40 | Target: 1445.83 | Risk: LOW        | Conf: 100%
  GODFRYPHLP.NS   | Price: 1970.00 | Target: 1774.64 | Risk: LOW        | Conf: 80%
  UBL.NS          | Price: 1215.20 | Target: 1061.09 | Risk: LOW        | Conf: 100%
  BALKRISIND.NS   | Price: 2216.90 | Target: 1925.65 | Risk: LOW        | Conf: 80%
  COCHINSHIP.NS   | Price: 1388.90 | Target: 1149.83 | Risk: LOW        | Conf: 100%
  PREMIERENE.NS   | Price:  907.20 | Target:  786.63 | Risk: LOW        | Conf: 100%
  HEXT.NS         | Price:  504.20 | Target:  434.20 | Risk: LOW        | Conf: 100%
  LTTS.NS         | Price: 3293.60 | Target: 2952.10 | Risk: LOW        | Conf: 100%
  VOLTAS.NS       | Price: 1100.80 | Target:  969.05 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  172.40 | Target:  153.47 | Risk: LOW        | Conf: 100%
  360ONE.NS       | Price: 1073.50 | Target:  945.89 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 7282.00 | Target: 6538.25 | Risk: LOW        | Conf: 100%
  PETRONET.NS     | Price:  281.75 | Target:  253.93 | Risk: LOW        | Conf: 60%
  IREDA.NS        | Price:  110.25 | Target:   99.46 | Risk: LOW        | Conf: 80%
  CONCOR.NS       | Price:  467.00 | Target:  408.32 | Risk: LOW        | Conf: 100%
  M&MFIN.NS       | Price:  352.40 | Target:  305.74 | Risk: LOW        | Conf: 100%
  NATIONALUM.NS   | Price:  352.20 | Target:  303.54 | Risk: LOW        | Conf: 100%
  ESCORTS.NS      | Price: 2793.60 | Target: 2512.85 | Risk: LOW        | Conf: 100%
  KAYNES.NS       | Price: 3455.00 | Target: 2783.36 | Risk: LOW        | Conf: 100%
  FLUOROCHEM.NS   | Price: 4487.20 | Target: 3694.31 | Risk: LOW        | Conf: 100%
  ENDURANCE.NS    | Price: 2693.70 | Target: 2347.77 | Risk: LOW        | Conf: 80%
  KEI.NS          | Price: 4575.00 | Target: 3843.75 | Risk: LOW        | Conf: 100%
  ASTRAL.NS       | Price: 1381.60 | Target: 1235.10 | Risk: LOW        | Conf: 100%
  THERMAX.NS      | Price: 3472.20 | Target: 2956.09 | Risk: LOW        | Conf: 100%
  UCOBANK.NS      | Price:   23.72 | Target:   21.71 | Risk: LOW        | Conf: 80%
  GODREJIND.NS    | Price: 1099.60 | Target:  950.74 | Risk: LOW        | Conf: 100%
  CHOLAHLDNG.NS   | Price: 1459.60 | Target: 1269.96 | Risk: LOW        | Conf: 100%
  SJVN.NS         | Price:   63.11 | Target:   55.76 | Risk: LOW        | Conf: 100%
  ACC.NS          | Price: 1238.20 | Target: 1129.95 | Risk: LOW        | Conf: 80%
  TATAELXSI.NS    | Price: 3220.00 | Target: 2816.46 | Risk: LOW        | Conf: 100%
  NLCINDIA.NS     | Price:  267.00 | Target:  233.99 | Risk: LOW        | Conf: 80%
  AWL.NS          | Price:  183.10 | Target:  164.69 | Risk: LOW        | Conf: 100%
  KPITTECH.NS     | Price:  529.05 | Target:  461.67 | Risk: LOW        | Conf: 100%
  CDSL.NS         | Price: 1348.00 | Target: 1165.14 | Risk: LOW        | Conf: 100%
  DELHIVERY.NS    | Price:  430.75 | Target:  379.00 | Risk: LOW        | Conf: 100%
  ASTERDM.NS      | Price:  750.70 | Target:  663.50 | Risk: LOW        | Conf: 100%
  GODIGIT.NS      | Price:  241.85 | Target:  204.58 | Risk: LOW        | Conf: 100%
  HONAUT.NS       | Price: 34025.00 | Target: 29410.71 | Risk: LOW        | Conf: 100%
  METROBRAND.NS   | Price:  920.30 | Target:  812.91 | Risk: LOW        | Conf: 100%
  AIAENG.NS       | Price: 3923.40 | Target: 3330.45 | Risk: LOW        | Conf: 100%
  GILLETTE.NS     | Price: 7009.00 | Target: 6397.39 | Risk: LOW        | Conf: 100%
  APOLLOTYRE.NS   | Price:  402.55 | Target:  350.18 | Risk: LOW        | Conf: 100%
  NBCC.NS         | Price:   81.90 | Target:   73.45 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  253.25 | Target:  226.23 | Risk: LOW        | Conf: 100%
  HINDCOPPER.NS   | Price:  508.20 | Target:  434.16 | Risk: LOW        | Conf: 100%
  GRSE.NS         | Price: 2399.70 | Target: 2077.31 | Risk: LOW        | Conf: 100%
  MSUMI.NS        | Price:   35.15 | Target:   31.08 | Risk: LOW        | Conf: 100%
  IGL.NS          | Price:  146.68 | Target:  131.31 | Risk: LOW        | Conf: 100%
  TATATECH.NS     | Price:  715.55 | Target:  593.92 | Risk: LOW        | Conf: 100%
  STARHEALTH.NS   | Price:  544.60 | Target:  463.26 | Risk: LOW        | Conf: 100%
  TVSHLTD.NS      | Price: 12543.00 | Target: 10473.36 | Risk: LOW        | Conf: 100%
  IRB.NS          | Price:   17.98 | Target:   15.40 | Risk: LOW        | Conf: 100%
  SUMICHEM.NS     | Price:  457.50 | Target:  389.93 | Risk: LOW        | Conf: 100%
  AFFLE.NS        | Price: 1592.30 | Target: 1348.16 | Risk: LOW        | Conf: 60%
  SYNGENE.NS      | Price:  377.50 | Target:  331.46 | Risk: LOW        | Conf: 100%
  AMBER.NS        | Price: 7000.00 | Target: 6252.14 | Risk: LOW        | Conf: 100%
  ZFCVINDIA.NS    | Price: 2362.20 | Target: 2042.88 | Risk: LOW        | Conf: 100%
  NUVAMA.NS       | Price: 1675.70 | Target: 1404.16 | Risk: LOW        | Conf: 100%
  MRPL.NS         | Price:  164.44 | Target:  128.82 | Risk: LOW        | Conf: 100%
  DEEPAKNTR.NS    | Price: 1613.20 | Target: 1406.91 | Risk: LOW        | Conf: 100%
  PFIZER.NS       | Price: 3998.90 | Target: 3530.51 | Risk: LOW        | Conf: 100%
  KIOCL.NS        | Price:  342.55 | Target:  289.57 | Risk: LOW        | Conf: 100%
  MANAPPURAM.NS   | Price:  319.30 | Target:  274.32 | Risk: LOW        | Conf: 80%
  ABSLAMC.NS      | Price: 1027.00 | Target:  812.71 | Risk: LOW        | Conf: 60%
  FORCEMOT.NS     | Price: 17275.00 | Target: 15200.86 | Risk: LOW        | Conf: 80%
  ASTRAZEN.NS     | Price: 6711.50 | Target: 6060.43 | Risk: LOW        | Conf: 100%
  ERIS.NS         | Price: 1271.20 | Target: 1095.06 | Risk: LOW        | Conf: 100%
  CESC.NS         | Price:  142.52 | Target:  124.72 | Risk: LOW        | Conf: 100%
  KARURVYSYA.NS   | Price:  320.15 | Target:  275.60 | Risk: LOW        | Conf: 100%
  KEC.NS          | Price:  391.55 | Target:  327.19 | Risk: LOW        | Conf: 100%
  AADHARHFC.NS    | Price:  457.85 | Target:  393.56 | Risk: LOW        | Conf: 100%
  CREDITACC.NS    | Price: 1357.90 | Target: 1173.29 | Risk: LOW        | Conf: 100%
  JSWHL.NS        | Price: 11219.00 | Target: 9287.21 | Risk: LOW        | Conf: 80%
  PSB.NS          | Price:   21.93 | Target:   19.92 | Risk: LOW        | Conf: 100%
  ABREL.NS        | Price: 1201.10 | Target: 1008.28 | Risk: LOW        | Conf: 100%
  SCHNEIDER.NS    | Price: 1214.20 | Target: 1011.20 | Risk: LOW        | Conf: 80%
  POLYMED.NS      | Price: 1699.00 | Target: 1476.32 | Risk: LOW        | Conf: 80%
  DCMSHRIRAM.NS   | Price:  979.30 | Target:  884.51 | Risk: LOW        | Conf: 100%
  BASF.NS         | Price: 3572.20 | Target: 3095.70 | Risk: LOW        | Conf: 100%
  KANSAINER.NS    | Price:  180.98 | Target:  162.80 | Risk: LOW        | Conf: 100%
  CROMPTON.NS     | Price:  222.00 | Target:  199.69 | Risk: LOW        | Conf: 100%
  EIDPARRY.NS     | Price:  695.55 | Target:  597.94 | Risk: LOW        | Conf: 100%
  CAMS.NS         | Price:  704.00 | Target:  623.95 | Risk: LOW        | Conf: 100%
  KFINTECH.NS     | Price:  898.00 | Target:  796.77 | Risk: LOW        | Conf: 100%
  RPOWER.NS       | Price:   20.89 | Target:   17.95 | Risk: LOW        | Conf: 100%
  BIKAJI.NS       | Price:  553.65 | Target:  474.38 | Risk: LOW        | Conf: 100%
  KAJARIACER.NS   | Price: 1183.60 | Target: 1044.40 | Risk: LOW        | Conf: 100%
  ATUL.NS         | Price: 6176.50 | Target: 5537.21 | Risk: LOW        | Conf: 100%
  SARDAEN.NS      | Price:  503.35 | Target:  421.06 | Risk: LOW        | Conf: 60%
  JSWCEMENT.NS    | Price:  116.70 | Target:  106.35 | Risk: LOW        | Conf: 100%
  ARE&M.NS        | Price:  793.20 | Target:  711.32 | Risk: LOW        | Conf: 100%
  VINATIORGA.NS   | Price: 1202.70 | Target: 1053.87 | Risk: LOW        | Conf: 100%
  SKFINDIA.NS     | Price: 1507.20 | Target: 1326.41 | Risk: LOW        | Conf: 80%
  ZENSARTECH.NS   | Price:  432.60 | Target:  357.80 | Risk: LOW        | Conf: 100%
  TRITURBINE.NS   | Price:  550.30 | Target:  464.14 | Risk: LOW        | Conf: 100%
  PGEL.NS         | Price:  520.20 | Target:  448.01 | Risk: LOW        | Conf: 100%
  CENTURYPLY.NS   | Price:  695.60 | Target:  611.04 | Risk: LOW        | Conf: 100%
  ABLBL.NS        | Price:   80.74 | Target:   72.49 | Risk: LOW        | Conf: 100%
  TRAVELFOOD.NS   | Price: 1230.30 | Target: 1066.31 | Risk: LOW        | Conf: 100%
  SOBHA.NS        | Price: 1230.90 | Target: 1070.61 | Risk: LOW        | Conf: 80%
  LMW.NS          | Price: 17077.00 | Target: 13794.50 | Risk: LOW        | Conf: 100%
  IRCON.NS        | Price:  109.09 | Target:   95.76 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  815.05 | Target:  732.91 | Risk: LOW        | Conf: 80%
  APTUS.NS        | Price:  242.08 | Target:  207.52 | Risk: LOW        | Conf: 100%
  SIGNATURE.NS    | Price:  763.10 | Target:  634.06 | Risk: LOW        | Conf: 100%
  WHIRLPOOL.NS    | Price:  721.05 | Target:  627.60 | Risk: LOW        | Conf: 100%
  GPIL.NS         | Price:  232.89 | Target:  199.45 | Risk: LOW        | Conf: 100%
  AFCONS.NS       | Price:  260.35 | Target:  179.87 | Risk: LOW        | Conf: 100%
  DATAPATTNS.NS   | Price: 4484.90 | Target: 3539.51 | Risk: LOW        | Conf: 80%
  DOMS.NS         | Price: 2098.80 | Target: 1898.16 | Risk: LOW        | Conf: 100%
  KIRLOSBROS.NS   | Price: 1775.30 | Target: 1544.05 | Risk: LOW        | Conf: 100%
  AGARWALEYE.NS   | Price:  493.05 | Target:  420.91 | Risk: LOW        | Conf: 100%
  JBMA.NS         | Price:  593.15 | Target:  516.98 | Risk: LOW        | Conf: 100%
  GALLANTT.NS     | Price:  543.70 | Target:  448.71 | Risk: LOW        | Conf: 100%
  IFCI.NS         | Price:   75.94 | Target:   47.84 | Risk: LOW        | Conf: 100%
  INDIAMART.NS    | Price: 1635.20 | Target: 1411.24 | Risk: LOW        | Conf: 100%
  TRIDENT.NS      | Price:   22.93 | Target:   20.93 | Risk: LOW        | Conf: 100%
  RAINBOW.NS      | Price: 1430.90 | Target: 1252.36 | Risk: LOW        | Conf: 100%
  INTELLECT.NS    | Price:  647.75 | Target:  562.07 | Risk: LOW        | Conf: 100%
  BATAINDIA.NS    | Price:  631.75 | Target:  572.55 | Risk: LOW        | Conf: 100%
  BLS.NS          | Price:  228.71 | Target:  198.16 | Risk: LOW        | Conf: 100%
  AARTIIND.NS     | Price:  496.00 | Target:  422.83 | Risk: LOW        | Conf: 80%
  BLUEDART.NS     | Price: 4786.60 | Target: 4393.53 | Risk: LOW        | Conf: 100%
  ZYDUSWELL.NS    | Price:  520.55 | Target:  427.12 | Risk: LOW        | Conf: 100%
  JWL.NS          | Price:  228.63 | Target:  200.02 | Risk: LOW        | Conf: 100%
  ZENTEC.NS       | Price: 1673.80 | Target: 1397.94 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  291.25 | Target:  240.39 | Risk: LOW        | Conf: 80%
  IEX.NS          | Price:  112.90 | Target:  101.76 | Risk: LOW        | Conf: 100%
  MINDACORP.NS    | Price:  685.40 | Target:  605.19 | Risk: LOW        | Conf: 100%
  CELLO.NS        | Price:  320.30 | Target:  280.48 | Risk: LOW        | Conf: 100%
  JPPOWER.NS      | Price:   16.17 | Target:   13.33 | Risk: LOW        | Conf: 80%
  TARIL.NS        | Price:  280.75 | Target:  244.44 | Risk: LOW        | Conf: 100%
  NEWGEN.NS       | Price:  495.70 | Target:  429.61 | Risk: LOW        | Conf: 100%
  ANURAS.NS       | Price: 1197.90 | Target: 1031.11 | Risk: LOW        | Conf: 100%
  GRAVITA.NS      | Price: 1564.90 | Target: 1328.97 | Risk: LOW        | Conf: 100%
  MGL.NS          | Price: 1067.30 | Target:  964.44 | Risk: LOW        | Conf: 100%
  VTL.NS          | Price:  551.20 | Target:  470.54 | Risk: LOW        | Conf: 100%
  NCC.NS          | Price:  134.41 | Target:  113.14 | Risk: LOW        | Conf: 100%
  NSLNISP.NS      | Price:   42.51 | Target:   35.77 | Risk: LOW        | Conf: 100%
  RITES.NS        | Price:  203.60 | Target:  182.60 | Risk: LOW        | Conf: 100%
  CCL.NS          | Price: 1050.00 | Target:  909.54 | Risk: LOW        | Conf: 100%
  FINPIPE.NS      | Price:  152.94 | Target:  137.48 | Risk: LOW        | Conf: 80%
  SAMMAANCAP.NS   | Price:  142.36 | Target:  123.38 | Risk: LOW        | Conf: 100%
  INGERRAND.NS    | Price: 4146.70 | Target: 3524.02 | Risk: LOW        | Conf: 100%
  INDIACEM.NS     | Price:  340.65 | Target:  298.35 | Risk: LOW        | Conf: 100%
  SBFC.NS         | Price:   90.41 | Target:   77.41 | Risk: LOW        | Conf: 100%
  TITAGARH.NS     | Price:  833.85 | Target:  683.37 | Risk: LOW        | Conf: 80%
  GRINFRA.NS      | Price:  805.15 | Target:  673.92 | Risk: LOW        | Conf: 100%
  JUBLINGREA.NS   | Price:  617.60 | Target:  525.35 | Risk: LOW        | Conf: 100%
  SANOFI.NS       | Price: 3058.80 | Target: 2849.76 | Risk: LOW        | Conf: 80%
  SANOFICONR.NS   | Price: 3993.00 | Target: 3429.79 | Risk: LOW        | Conf: 100%
  EUREKAFORB.NS   | Price:  377.30 | Target:  318.44 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  816.95 | Target:  730.38 | Risk: LOW        | Conf: 100%
  RELAXO.NS       | Price:  292.65 | Target:  239.36 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  162.35 | Target:  142.41 | Risk: LOW        | Conf: 100%
  TTML.NS         | Price:   35.62 | Target:   30.50 | Risk: LOW        | Conf: 100%
  CANFINHOME.NS   | Price:  759.55 | Target:  680.23 | Risk: LOW        | Conf: 100%
  JKTYRE.NS       | Price:  346.50 | Target:  313.37 | Risk: LOW        | Conf: 100%
  ZEEL.NS         | Price:   78.21 | Target:   63.65 | Risk: LOW        | Conf: 100%
  SAFARI.NS       | Price: 1498.50 | Target: 1276.79 | Risk: LOW        | Conf: 100%
  SCI.NS          | Price:  281.10 | Target:  245.00 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  163.28 | Target:  133.49 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  392.75 | Target:  341.95 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  189.51 | Target:  163.94 | Risk: LOW        | Conf: 100%
  GENUSPOWER.NS   | Price:  309.45 | Target:  260.59 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   48.02 | Target:   41.58 | Risk: LOW        | Conf: 100%
  HEG.NS          | Price:  232.90 | Target:  -11.56 | Risk: NORMAL     | Conf: 100%
  PGHL.NS         | Price: 5459.00 | Target: 4907.57 | Risk: LOW        | Conf: 100%
  ALKYLAMINE.NS   | Price: 1863.80 | Target: 1548.76 | Risk: LOW        | Conf: 100%
  TEJASNET.NS     | Price:  516.30 | Target:  390.21 | Risk: LOW        | Conf: 100%
  TIMETECHNO.NS   | Price:  180.59 | Target:  158.12 | Risk: LOW        | Conf: 100%
  BANCOINDIA.NS   | Price:  605.65 | Target:  535.46 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  753.15 | Target:  632.70 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  655.55 | Target:  581.05 | Risk: LOW        | Conf: 80%
  ABFRL.NS        | Price:   49.22 | Target:   41.84 | Risk: LOW        | Conf: 100%
  MMTC.NS         | Price:   59.67 | Target:   52.20 | Risk: LOW        | Conf: 100%
  JLHL.NS         | Price:  274.80 | Target:  238.10 | Risk: LOW        | Conf: 100%
  INDIASHLTR.NS   | Price:  662.15 | Target:  562.76 | Risk: LOW        | Conf: 80%
  ASTRAMICRO.NS   | Price: 1616.30 | Target: 1326.07 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  817.60 | Target:  709.74 | Risk: LOW        | Conf: 100%
  MAPMYINDIA.NS   | Price:  922.00 | Target:  786.07 | Risk: LOW        | Conf: 100%
  LATENTVIEW.NS   | Price:  250.55 | Target:  218.50 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:    7.34 | Target:    5.57 | Risk: LOW        | Conf: 80%
  SANDUMA.NS      | Price:  183.24 | Target:  157.90 | Risk: LOW        | Conf: 100%
  TTKPRESTIG.NS   | Price:  517.15 | Target:  441.02 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:   96.65 | Target:   80.52 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  813.45 | Target:  686.52 | Risk: LOW        | Conf: 100%
  ORKLAINDIA.NS   | Price:  569.25 | Target:  498.66 | Risk: LOW        | Conf: 80%
  SOUTHBANK.NS    | Price:   45.23 | Target:   39.22 | Risk: LOW        | Conf: 100%
  JAIBALAJI.NS    | Price:   64.33 | Target:   51.60 | Risk: LOW        | Conf: 100%
  TANLA.NS        | Price:  485.35 | Target:  414.89 | Risk: LOW        | Conf: 100%
  ARVIND.NS       | Price:  533.55 | Target:  422.52 | Risk: LOW        | Conf: 100%
  PNGJL.NS        | Price:  598.40 | Target:  516.88 | Risk: LOW        | Conf: 100%
  HAPPSTMNDS.NS   | Price:  313.40 | Target:  269.06 | Risk: LOW        | Conf: 100%
  CAMPUS.NS       | Price:  211.35 | Target:  191.19 | Risk: LOW        | Conf: 100%
  BECTORFOOD.NS   | Price:  217.81 | Target:  170.07 | Risk: LOW        | Conf: 100%
  RCF.NS          | Price:  107.63 | Target:   95.55 | Risk: LOW        | Conf: 100%
  ESABINDIA.NS    | Price: 5654.50 | Target: 5013.25 | Risk: LOW        | Conf: 100%
  MAHLIFE.NS      | Price:  359.05 | Target:  300.34 | Risk: LOW        | Conf: 80%
  SHARDACROP.NS   | Price:  747.35 | Target:  665.97 | Risk: LOW        | Conf: 100%
  DODLA.NS        | Price: 1047.60 | Target:  891.42 | Risk: LOW        | Conf: 100%
  NETWORK18.NS    | Price:   26.91 | Target:   23.21 | Risk: LOW        | Conf: 80%
  GRWRHITECH.NS   | Price: 6366.50 | Target: 5101.65 | Risk: LOW        | Conf: 100%
  CERA.NS         | Price: 5501.00 | Target: 4969.04 | Risk: LOW        | Conf: 100%
  KIRLPNU.NS      | Price:  706.80 | Target:  595.03 | Risk: LOW        | Conf: 100%
  BORORENEW.NS    | Price:  474.70 | Target:  394.84 | Risk: LOW        | Conf: 100%
  KALPATARU.NS    | Price:  268.40 | Target:  226.26 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  239.55 | Target:  191.89 | Risk: LOW        | Conf: 100%
  GSFC.NS         | Price:  152.19 | Target:  136.16 | Risk: LOW        | Conf: 100%
  ACI.NS          | Price:  463.05 | Target:  383.67 | Risk: LOW        | Conf: 100%
  THANGAMAYL.NS   | Price: 5119.50 | Target: 4275.21 | Risk: LOW        | Conf: 100%
  AJAXENGG.NS     | Price:  564.60 | Target:  472.26 | Risk: LOW        | Conf: 100%
  ETHOSLTD.NS     | Price: 2613.30 | Target: 2134.23 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  139.02 | Target:   96.49 | Risk: LOW        | Conf: 100%
  ATLANTAELE.NS   | Price: 1664.90 | Target: 1311.47 | Risk: LOW        | Conf: 100%
  EPIGRAL.NS      | Price: 1100.90 | Target:  910.44 | Risk: LOW        | Conf: 100%
  INOXGREEN.NS    | Price:  171.41 | Target:  139.60 | Risk: LOW        | Conf: 80%
  SFL.NS          | Price:  648.25 | Target:  528.46 | Risk: LOW        | Conf: 100%
  V2RETAIL.NS     | Price:  213.18 | Target:  185.90 | Risk: LOW        | Conf: 100%
  MASTEK.NS       | Price: 1567.90 | Target: 1308.26 | Risk: LOW        | Conf: 100%
  BALUFORGE.NS    | Price:  505.25 | Target:  380.14 | Risk: LOW        | Conf: 80%
  MOIL.NS         | Price:  243.20 | Target:  215.71 | Risk: LOW        | Conf: 100%
  GANESHHOU.NS    | Price:  736.80 | Target:  630.75 | Risk: LOW        | Conf: 100%
  RTNINDIA.NS     | Price:   27.22 | Target:   21.45 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  652.80 | Target:  495.00 | Risk: LOW        | Conf: 100%
  PRAJIND.NS      | Price:  317.55 | Target:  277.30 | Risk: LOW        | Conf: 100%
  RATEGAIN.NS     | Price:  837.50 | Target:  705.16 | Risk: LOW        | Conf: 100%
  MIDHANI.NS      | Price:  413.95 | Target:  313.84 | Risk: LOW        | Conf: 80%
  EPL.NS          | Price:  236.65 | Target:  199.38 | Risk: LOW        | Conf: 100%
  JUSTDIAL.NS     | Price:  682.60 | Target:  588.40 | Risk: LOW        | Conf: 80%
  MHRIL.NS        | Price:  199.07 | Target:  172.01 | Risk: LOW        | Conf: 100%
  ARVINDFASN.NS   | Price:  419.40 | Target:  353.79 | Risk: LOW        | Conf: 100%
  DHANUKA.NS      | Price:  966.40 | Target:  845.19 | Risk: LOW        | Conf: 100%
  SYMPHONY.NS     | Price:  590.55 | Target:  490.51 | Risk: LOW        | Conf: 100%
  CUPID.NS        | Price:  258.20 | Target:  201.41 | Risk: LOW        | Conf: 80%
