NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-14 19:27:37

BUY SIGNALS (167):
  AIIL.NS         | Price:  505.60 | Entry:  495.49 | Target:  613.96 | Risk: LOW       
  NINSYS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MALLCOM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BODALCHEM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUKKA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUFTI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAMATHOTEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SATIA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DWARKESH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KECL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARSPING.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAMDHENU.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RITCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APEX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOPRAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAGADSUGAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ATL.NS          | Price:   25.16 | Trend:   3.64% | Mom:  -2.40% | Risk: LOW       
  PATELRMART.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  20MICRONS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBYMILLS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GHCLTEXTIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PROZONER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STCINDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TREL.NS         | Price:   26.28 | Trend:   2.22% | Mom:  -2.16% | Risk: LOW       
  LINC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KSOLVES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LAXMIINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEECEE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUSHIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NBIFIN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HLVLTD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THEINVEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PVP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RSWM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DMCC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVALIK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RKSWAMY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARPOLY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VENUSREM.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUBEXLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SARVESHWAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REPRO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZEEMEDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SEJALLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOSTERLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MINDTECK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRAIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARDWYN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DREAMFOLKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONWARDTEC.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREERAMA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ACL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAYAGROGN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APTECHT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANBA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAANALU.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMKAY.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URJA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRIS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISAKAIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODIS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MMP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HINDCOMPOS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARSVNATH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ENIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAKKA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GFLLIMITED.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MENONBE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CSLFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GCSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRCELECTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEVIOT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SCHAND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KILITCH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBEIL.NS        | Price:   78.73 | Trend:   7.49% | Mom:  -9.21% | Risk: LOW       
  INDSWFTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VERTOZ.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOODSIN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MWL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASIANHOTNR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANESHBE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IGCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BORANA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHALPAINTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SBGLP.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TOLINS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONMOBILE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOTTIS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRISDOREME.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILASPACES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GIRIRAJ.NS      | Price:  178.60 | Trend:   4.91% | Mom:  -9.11% | Risk: LOW       
  SILINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPECIALITY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GPECO.NS        | Price:  367.20 | Trend:   5.57% | Mom:  -1.84% | Risk: LOW       
  OCCLLTD.NS      | Price:   96.36 | Trend:   4.51% | Mom:  -3.48% | Risk: LOW       
  SUTLEJTEX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPPINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PYRAMID.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRIMO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOCUS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARACHAND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CONSOFINVT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRONOX.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADIANTCMS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HMVL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAYA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESSARSHPNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTLCONV.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIPAP.NS     | Price:   77.99 | Trend:   5.46% | Mom:   0.21% | Risk: LOW       
  ZODIAC.NS       | Price:  296.90 | Trend:   8.30% | Mom: -10.76% | Risk: LOW       
  EIFFL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIGISPICE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARIN.NS        | Price:  637.35 | Trend:  -1.58% | Mom:   0.31% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRANSWORLD.NS   | Price:  151.93 | Trend:   3.42% | Mom:  -7.82% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEGATHERM.NS    | Price:  263.30 | Trend:  14.41% | Mom:  -6.96% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPREMEPWR.NS   | Price:  245.90 | Trend:  26.22% | Mom:  -0.16% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  XTGLOBAL.NS     | Price:   31.56 | Trend:  -0.12% | Mom:   0.96% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJSOLAR.NS   | Price:  149.75 | Trend:  14.32% | Mom:  -2.35% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PLASTIBLEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIRLACABLE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LORDSCHLO.NS    | Price:  142.37 | Trend:   5.95% | Mom:  -2.65% | Risk: LOW       
  AMANTA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GSLSU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THOMASCOTT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANPRPLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLEODRUSS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONEYBOXX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOUTHWEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALBERTDAVD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMANEWS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITINUT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMBONDCH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATIFL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VALIANTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIREAL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOVAAGRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANORG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMSONSIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBECIVIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHADIM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PASUPTAC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIMASYN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANSWRAS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FILATFASH.NS    | Price:    0.24 | Trend:  11.52% | Mom: -11.11% | Risk: LOW       
  S&SPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBFILA.NS      | Price:   69.74 | Trend:   3.72% | Mom:  -5.00% | Risk: LOW       
  GENUSPAPER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DENORA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTBELL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RHL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPCENET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BEDMUTHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WELINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILAINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIDT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISHNUINFR.NS   | Price:  153.90 | Trend:  -1.13% | Mom:   0.00% | Risk: LOW       
  DEVX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKUL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOACARBON.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUCHIRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAUM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PHANTOMFX.NS    | Price:  196.05 | Trend:  -0.38% | Mom:  -3.80% | Risk: LOW       
  MANAKSTEEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTISURF.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKUMA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
