NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-07 19:02:46

BUY SIGNALS (102):
  EMCURE.NS       | Price: 1554.90 | Entry:  1523.8 | Target: 1896.22 | Risk: LOW       
  BORANA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHALPAINTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SBGLP.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TOLINS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONMOBILE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOTTIS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRISDOREME.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILASPACES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPECIALITY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GPECO.NS        | Price:  317.75 | Trend:  -5.14% | Mom:   0.43% | Risk: LOW       
  SUTLEJTEX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPPINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PYRAMID.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRIMO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOCUS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARACHAND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CONSOFINVT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRONOX.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADIANTCMS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAHETI.NS       | Price:  528.90 | Trend:  -6.68% | Mom:   0.98% | Risk: LOW       
  HMVL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAYA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESSARSHPNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTLCONV.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZODIAC.NS       | Price:  249.04 | Trend:  -0.87% | Mom:   0.08% | Risk: LOW       
  EIFFL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIGISPICE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  HILINFRA.NS     | Price:   47.89 | Trend:  -7.14% | Mom:  -0.60% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRANSWORLD.NS   | Price:  136.38 | Trend:  -8.98% | Mom:   2.50% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPREMEPWR.NS   | Price:  168.70 | Trend:   7.74% | Mom:  -1.63% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJSOLAR.NS   | Price:  118.20 | Trend:  -8.90% | Mom:   0.00% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  POLYSIL.NS      | Price:  184.20 | Trend:  -5.69% | Mom:  10.07% | Risk: LOW       
  PLASTIBLEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIRLACABLE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AMANTA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GSLSU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THOMASCOTT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANPRPLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLEODRUSS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONEYBOXX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOUTHWEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALBERTDAVD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SRGHFL.NS       | Price:  262.40 | Trend:  -0.29% | Mom:   2.72% | Risk: LOW       
  RAMANEWS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITINUT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMBONDCH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATIFL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBMINFRA.NS     | Price:  318.50 | Trend:  -7.39% | Mom:   1.99% | Risk: LOW       
  VALIANTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIREAL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOVAAGRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANORG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMSONSIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIGERLOGS.NS    | Price:   26.50 | Trend: -10.72% | Mom:   6.04% | Risk: LOW       
  GLOBECIVIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHADIM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PASUPTAC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIMASYN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANSWRAS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FILATFASH.NS    | Price:    0.18 | Trend: -21.94% | Mom:   5.88% | Risk: LOW       
  S&SPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBFILA.NS      | Price:   64.01 | Trend:  -3.99% | Mom:   5.52% | Risk: LOW       
  GENUSPAPER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DENORA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTBELL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RHL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPCENET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BEDMUTHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INFOLLION.NS    | Price:  319.10 | Trend:  -2.86% | Mom:   7.42% | Risk: LOW       
  WELINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILAINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIDT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISHNUINFR.NS   | Price:  143.00 | Trend: -13.11% | Mom:   3.70% | Risk: LOW       
  DEVX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARON.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKUL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOACARBON.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUCHIRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAUM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PHANTOMFX.NS    | Price:  184.90 | Trend:  -7.56% | Mom:   2.78% | Risk: LOW       
  MANAKSTEEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTISURF.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKUMA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASMS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASLIFE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BBTCL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHEPC.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDKART.NS     | Price:  245.00 | Trend:  -2.60% | Mom:  -0.81% | Risk: LOW       
  DYNPRO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IL&FSENGG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INFINIUM.NS     | Price:  208.80 | Trend:  -1.11% | Mom:   2.86% | Risk: LOW       
  FCSSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZIMLAB.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUMIT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREEKARNI.NS   | Price:  382.40 | Trend:  -7.27% | Mom:   1.22% | Risk: LOW       
  ROSSELLIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BCONCEPTS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDMNPOLY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INM.NS          | Price:  180.00 | Trend:  -2.14% | Mom:  -0.83% | Risk: LOW       
  OILCOUNTUB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VGL.NS          | Price:   59.87 | Trend:  -3.58% | Mom:   2.60% | Risk: LOW       
  3IINFOLTD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IITL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INSPIRISYS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAMAUTO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GINNIFILA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PROV.NS         | Price: 1175.00 | Trend:  -1.76% | Mom:  -0.42% | Risk: LOW       
  MEDICO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALAJEE.NS      | Price:   28.01 | Trend:  -5.28% | Mom:  13.72% | Risk: LOW       
  RCOM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BROOKS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDGL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LOKESHMACH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NECLIFE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EXXARO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRF.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARRMALAYA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANCREDIT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASAHISONG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBAL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URAVIDEF.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RACE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANORICHEM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MARKOLINES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALANKIT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEEKAYWIRE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SKP.NS          | Price:  150.00 | Trend:  -5.37% | Mom:  -0.33% | Risk: LOW       
  CMNL.NS         | Price:   97.05 | Trend:  -7.24% | Mom:   7.83% | Risk: LOW       
  VLEGOV.NS       | Price:   11.98 | Trend:  -9.89% | Mom:   6.30% | Risk: LOW       
  DPWIRES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASECO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHAGYANGR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KCPSUGIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAWANASUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APOLSINHOT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BYKE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SSDL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDHACRLC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHRADHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANOMAY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LYKALABS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVG.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AFFORDABLE.NS   | Price:  157.15 | Trend:  -9.42% | Mom:   7.06% | Risk: LOW       
  NIPPOBATRY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ATLANTAA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALMONDZ.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINTERCOM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPAP.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HITECHCORP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NATHBIOGEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VMSTMT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIAMINESQ.NS    | Price:  234.27 | Trend:  -0.79% | Mom:   7.38% | Risk: LOW       
  VIPCLOTHNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TREJHARA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AXITA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AUTOIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  A2ZINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHEMAROO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RVHL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOMATEX.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
