NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-16 19:10:20

BUY SIGNALS (297):
  TMPV.NS         | Price:  356.30 | Entry:  349.17 | Target:  416.94 | Risk: LOW       
  NCLIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SASTASUNDR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ELIN.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SKMEGGPROD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMUS.NS        | Price:  637.25 | Trend:  -2.36% | Mom:   4.00% | Risk: LOW       
  VAKRANGEE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZUARIIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAURASHCEM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EVERESTIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIKHITHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REGAAL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVSELECT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ABCOTS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MACPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TEMBO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VALIANTORG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KABRAEXTRU.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARROWGREEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DISHTV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CCCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVTODAY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPET.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMFAB.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANDESH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DHAMPURSUG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BLAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SVLL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUYOG.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JPASSOCIAT.NS   | Price:    2.42 | Trend: -12.54% | Mom:   0.00% | Risk: LOW       
  MUNJALAU.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVADHSUGAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NGLFINE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SNOWMAN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DHUNINV.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JITFINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRYSTAL.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORICONENT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SGIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WANBURY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMCON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VLSFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHAGERIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SARLAPOLY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COFFEEDAY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIGBLOC.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GKSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  OWAIS.NS        | Price:  149.80 | Trend:  -8.27% | Mom:  19.70% | Risk: LOW       
  AMBIKCO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNITEDPOLY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VHLTD.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANCE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDOBORAX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RATNAVEER.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKAR.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ELDEHSG.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NINSYS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MALLCOM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BODALCHEM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUKKA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUFTI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAMATHOTEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SATIA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DWARKESH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KECL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARSPING.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAMDHENU.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RITCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APEX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOPRAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAGADSUGAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PATELRMART.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  20MICRONS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBYMILLS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GHCLTEXTIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PROZONER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STCINDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LINC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KSOLVES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LAXMIINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEECEE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUSHIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NBIFIN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HLVLTD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THEINVEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PVP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RSWM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DMCC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVALIK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RKSWAMY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARPOLY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VENUSREM.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUBEXLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SARVESHWAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REPRO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZEEMEDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SEJALLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOSTERLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MINDTECK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRAIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARDWYN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DREAMFOLKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONWARDTEC.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREERAMA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ACL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAYAGROGN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APTECHT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANBA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAANALU.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMKAY.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URJA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRIS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISAKAIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODIS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MMP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HINDCOMPOS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARSVNATH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ENIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAKKA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GFLLIMITED.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MENONBE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CSLFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GCSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRCELECTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEVIOT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SCHAND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KILITCH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBEIL.NS        | Price:   74.64 | Trend:  -2.20% | Mom:  39.12% | Risk: LOW       
  INDSWFTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VERTOZ.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOODSIN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SICALLOG.NS     | Price:   66.10 | Trend:  -7.71% | Mom:   4.90% | Risk: LOW       
  MWL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASIANHOTNR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANESHBE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IGCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BORANA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATI.NS     | Price:  465.00 | Trend:  -9.05% | Mom:   8.47% | Risk: LOW       
  SHALPAINTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SBGLP.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TOLINS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONMOBILE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOTTIS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRISDOREME.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILASPACES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GIRIRAJ.NS      | Price:  158.65 | Trend:   0.05% | Mom: -16.50% | Risk: LOW       
  SILINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPECIALITY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOS.NS          | Price:   14.20 | Trend: -15.94% | Mom:  49.47% | Risk: LOW       
  SUTLEJTEX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPPINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PYRAMID.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRIMO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOCUS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARACHAND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CONSOFINVT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRONOX.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADIANTCMS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAHETI.NS       | Price:  558.05 | Trend:  -1.07% | Mom:  15.04% | Risk: LOW       
  HMVL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAYA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESSARSHPNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTLCONV.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIPAP.NS     | Price:   75.15 | Trend:  -2.73% | Mom:  32.80% | Risk: LOW       
  EIFFL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIGISPICE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARIN.NS        | Price:  628.80 | Trend:  -4.69% | Mom:   7.10% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  XTGLOBAL.NS     | Price:   30.47 | Trend:  -0.85% | Mom:  16.52% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
