NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-30 19:06:47

BUY SIGNALS (215):
  JIOFIN.NS       | Price:  246.37 | Entry:  241.44 | Target:  283.18 | Risk: LOW       
  GCSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRCELECTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEVIOT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SCHAND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KILITCH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDSWFTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VERTOZ.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOODSIN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MWL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASIANHOTNR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANESHBE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IGCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BORANA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATI.NS     | Price:  465.40 | Trend:  -5.04% | Mom:   0.09% | Risk: LOW       
  SHALPAINTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SBGLP.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TOLINS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONMOBILE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOTTIS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRISDOREME.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILASPACES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPECIALITY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GPECO.NS        | Price:  379.80 | Trend:  10.53% | Mom:   0.04% | Risk: LOW       
  SUTLEJTEX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPPINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PYRAMID.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRIMO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOCUS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARACHAND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CONSOFINVT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRONOX.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADIANTCMS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HMVL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAYA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESSARSHPNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTLCONV.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EIFFL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIGISPICE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINSYS.NS       | Price:  309.00 | Trend:   0.76% | Mom:  -8.30% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALLETEC.NS      | Price:  168.75 | Trend:   5.45% | Mom:  -5.30% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  HILINFRA.NS     | Price:   51.87 | Trend:   0.48% | Mom:  -5.48% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARIN.NS        | Price:  630.00 | Trend:  -4.31% | Mom:   0.19% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CGRAPHICS.NS    | Price:  168.00 | Trend:   7.45% | Mom:  -1.44% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HIGREEN.NS      | Price:  136.10 | Trend:   4.60% | Mom:  -3.92% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTCER.NS    | Price:   41.12 | Trend:   4.82% | Mom:  -3.59% | Risk: LOW       
  PLASTIBLEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIRLACABLE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LORDSCHLO.NS    | Price:  144.26 | Trend:   9.89% | Mom:  -8.02% | Risk: LOW       
  AMANTA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GSLSU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THOMASCOTT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANPRPLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLEODRUSS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONEYBOXX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOUTHWEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALBERTDAVD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SRD.NS          | Price:   44.71 | Trend:  -4.35% | Mom:  -0.42% | Risk: LOW       
  SRGHFL.NS       | Price:  282.67 | Trend:   7.32% | Mom:   0.01% | Risk: LOW       
  RAMANEWS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITINUT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMBONDCH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATIFL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBMINFRA.NS     | Price:  400.05 | Trend:  11.78% | Mom:  -3.01% | Risk: LOW       
  VALIANTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIREAL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOVAAGRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANORG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMSONSIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBECIVIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHADIM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PASUPTAC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIMASYN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANSWRAS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  S&SPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GENUSPAPER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DENORA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTBELL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RHL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPCENET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BEDMUTHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WELINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILAINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIDT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVPINFRA.NS     | Price:   99.30 | Trend:   0.87% | Mom:  -5.16% | Risk: LOW       
  DEVX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARON.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKUL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOACARBON.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUCHIRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAUM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSTEEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTISURF.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKUMA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASMS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASLIFE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BBTCL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHEPC.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DYNPRO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IL&FSENGG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FCSSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZIMLAB.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUMIT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ROSSELLIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BCONCEPTS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDMNPOLY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SYSTANGO.NS     | Price:  284.00 | Trend:   9.23% | Mom:   0.98% | Risk: LOW       
  OILCOUNTUB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  3IINFOLTD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IITL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INSPIRISYS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAMAUTO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GINNIFILA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PROV.NS         | Price: 1307.00 | Trend:   7.83% | Mom:  -0.77% | Risk: LOW       
  MEDICO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALAJEE.NS      | Price:   31.86 | Trend:   9.14% | Mom:  -3.75% | Risk: LOW       
  RCOM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BROOKS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDGL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LOKESHMACH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NECLIFE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EXXARO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRF.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARRMALAYA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANCREDIT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASAHISONG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBAL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URAVIDEF.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RACE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANORICHEM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MARKOLINES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALANKIT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEEKAYWIRE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VLEGOV.NS       | Price:   15.01 | Trend:  11.43% | Mom:  -5.24% | Risk: LOW       
  DPWIRES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASECO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHAGYANGR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KCPSUGIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAWANASUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APOLSINHOT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BYKE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SSDL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDHACRLC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHRADHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANOMAY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LYKALABS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVG.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AFFORDABLE.NS   | Price:  178.21 | Trend:   3.32% | Mom:  -3.37% | Risk: LOW       
  NIPPOBATRY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ATLANTAA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FROG.NS         | Price:  166.05 | Trend:  12.52% | Mom:  -4.10% | Risk: LOW       
  ALMONDZ.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINTERCOM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPAP.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HITECHCORP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NATHBIOGEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VMSTMT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIAMINESQ.NS    | Price:  263.07 | Trend:   9.20% | Mom:  -0.47% | Risk: LOW       
  VIPCLOTHNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
