NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-07-22 05:06:10

BUY SIGNALS (681):
  BHARTIARTL.NS   | Price: 1944.80 | Entry:  1905.9 | Target: 2114.16 | Risk: LOW       
  VIVIDHA.NS      | Price:    0.53 | Trend:  -0.64% | Mom:   0.00% | Risk: LOW       
  DHTL.NS         | Price:   37.50 | Trend: -12.86% | Mom:   6.99% | Risk: LOW       
  HEADSUP.NS      | Price:    7.02 | Trend:  -0.83% | Mom:   4.00% | Risk: LOW       
  MARINETRAN.NS   | Price:   14.15 | Trend:  -5.31% | Mom:   4.81% | Risk: LOW       
  SUNREST.NS      | Price:   35.00 | Trend:   0.16% | Mom:  -1.69% | Risk: LOW       
  QFIL.NS         | Price:   60.00 | Trend:  16.94% | Mom:  -1.40% | Risk: LOW       
  TIJARIA.NS      | Price:    4.43 | Trend:  -0.52% | Mom:   4.98% | Risk: LOW       
  SILLYMONKS.NS   | Price:   16.40 | Trend:  -0.94% | Mom:   0.80% | Risk: LOW       
  RADAAN.NS       | Price:    2.96 | Trend:  -2.68% | Mom:   2.42% | Risk: LOW       
  ONELIFECAP.NS   | Price:   37.00 | Trend:  21.78% | Mom:  -0.80% | Risk: LOW       
  GSTL.NS         | Price:   17.85 | Trend:  -3.49% | Mom:  10.87% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:    0.77 | Trend:  -4.09% | Mom:   0.00% | Risk: LOW       
  QUADPRO.NS      | Price:    2.40 | Trend:   6.43% | Mom:   0.00% | Risk: LOW       
  PLADAINFO.NS    | Price:   11.45 | Trend:   0.62% | Mom:  -2.97% | Risk: LOW       
  VIVO.NS         | Price:   77.35 | Trend:  -0.63% | Mom:   0.00% | Risk: LOW       
  WINSOME.NS      | Price:    2.26 | Trend:  -2.83% | Mom:   2.26% | Risk: LOW       
  AMIABLE.NS      | Price:   72.95 | Trend:  -1.78% | Mom:   0.00% | Risk: LOW       
  TRANSWIND.NS    | Price:   13.15 | Trend:  -1.92% | Mom:   0.00% | Risk: LOW       
  RITEZONE.NS     | Price:   22.65 | Trend:   8.98% | Mom:  -4.83% | Risk: LOW       
  CMICABLES.NS    | Price:    2.98 | Trend:  -3.11% | Mom:   2.76% | Risk: LOW       
  MCX.NS          | Price: 2792.40 | Trend:  -4.93% | Mom:   1.84% | Risk: LOW       

SELL SIGNALS (923):
  HDFCBANK.NS     | Price:  754.00 | Target:  667.54 | Risk: LOW        | Conf: 100%
  LT.NS           | Price: 3830.70 | Target: 3496.99 | Risk: LOW        | Conf: 80%
  AXISBANK.NS     | Price: 1243.30 | Target: 1087.10 | Risk: LOW        | Conf: 100%
  DMART.NS        | Price: 3998.10 | Target: 3567.17 | Risk: LOW        | Conf: 80%
  TATASTEEL.NS    | Price:  185.04 | Target:  167.69 | Risk: LOW        | Conf: 80%
  VEDL.NS         | Price:  262.45 | Target:  228.81 | Risk: LOW        | Conf: 100%
  TRENT.NS        | Price: 2874.20 | Target: 2444.02 | Risk: LOW        | Conf: 80%
  HINDALCO.NS     | Price:  947.40 | Target:  840.62 | Risk: LOW        | Conf: 80%
  HDFCLIFE.NS     | Price:  554.20 | Target:  479.25 | Risk: LOW        | Conf: 100%
  IRFC.NS         | Price:   87.43 | Target:   80.49 | Risk: LOW        | Conf: 100%
  VBL.NS          | Price:  457.55 | Target:  397.57 | Risk: LOW        | Conf: 100%
  MUTHOOTFIN.NS   | Price: 3076.10 | Target: 2634.42 | Risk: LOW        | Conf: 80%
  HDFCAMC.NS      | Price: 2556.80 | Target: 2124.19 | Risk: LOW        | Conf: 100%
  MAZDOCK.NS      | Price: 2334.50 | Target: 2086.32 | Risk: LOW        | Conf: 100%
  TATACONSUM.NS   | Price: 1074.70 | Target:  975.24 | Risk: LOW        | Conf: 80%
  LGEINDIA.NS     | Price: 1539.00 | Target: 1381.29 | Risk: LOW        | Conf: 80%
  POLYCAB.NS      | Price: 9091.50 | Target: 7863.11 | Risk: LOW        | Conf: 80%
  DRREDDY.NS      | Price: 1184.60 | Target: 1026.76 | Risk: LOW        | Conf: 100%
  BSE.NS          | Price: 3631.90 | Target: 3114.96 | Risk: LOW        | Conf: 100%
  ICICIGI.NS      | Price: 1599.50 | Target: 1323.93 | Risk: LOW        | Conf: 100%
  IDEA.NS         | Price:   13.41 | Target:   11.61 | Risk: LOW        | Conf: 100%
  WAAREEENER.NS   | Price: 2690.90 | Target: 2354.47 | Risk: LOW        | Conf: 100%
  DABUR.NS        | Price:  422.85 | Target:  381.56 | Risk: LOW        | Conf: 80%
  POLICYBZR.NS    | Price: 1540.00 | Target: 1278.46 | Risk: LOW        | Conf: 100%
  ASHOKLEY.NS     | Price:  152.57 | Target:  132.02 | Risk: LOW        | Conf: 100%
  FORTIS.NS       | Price:  954.40 | Target:  852.33 | Risk: LOW        | Conf: 60%
  GICRE.NS        | Price:  357.75 | Target:  327.23 | Risk: LOW        | Conf: 80%
  VMM.NS          | Price:  113.10 | Target:   98.66 | Risk: LOW        | Conf: 100%
  BERGEPAINT.NS   | Price:  500.55 | Target:  437.91 | Risk: LOW        | Conf: 80%
  PATANJALI.NS    | Price:  337.90 | Target:  273.53 | Risk: LOW        | Conf: 100%
  AUBANK.NS       | Price:  990.50 | Target:  867.43 | Risk: LOW        | Conf: 100%
  FACT.NS         | Price:  820.05 | Target:  721.85 | Risk: LOW        | Conf: 100%
  TIINDIA.NS      | Price: 2902.60 | Target: 2485.85 | Risk: LOW        | Conf: 100%
  BDL.NS          | Price: 1260.90 | Target: 1086.29 | Risk: LOW        | Conf: 100%
  GLENMARK.NS     | Price: 2171.40 | Target: 1892.90 | Risk: LOW        | Conf: 100%
  MFSL.NS         | Price: 1523.00 | Target: 1304.00 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6971.50 | Target: 6127.75 | Risk: LOW        | Conf: 100%
  TATACOMM.NS     | Price: 1817.50 | Target: 1584.89 | Risk: LOW        | Conf: 100%
  GODFRYPHLP.NS   | Price: 2101.70 | Target: 1894.70 | Risk: LOW        | Conf: 80%
  BALKRISIND.NS   | Price: 2001.30 | Target: 1660.95 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  164.39 | Target:  133.84 | Risk: LOW        | Conf: 80%
  COCHINSHIP.NS   | Price: 1387.90 | Target: 1226.90 | Risk: LOW        | Conf: 80%
  PREMIERENE.NS   | Price: 1014.60 | Target:  831.39 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  196.68 | Target:  169.23 | Risk: LOW        | Conf: 100%
  MAHABANK.NS     | Price:   79.94 | Target:   65.87 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 8749.50 | Target: 8193.25 | Risk: LOW        | Conf: 100%
  NATIONALUM.NS   | Price:  341.80 | Target:  288.82 | Risk: LOW        | Conf: 100%
  JUBLFOOD.NS     | Price:  419.40 | Target:  350.06 | Risk: LOW        | Conf: 100%
  TATAINVEST.NS   | Price:  647.55 | Target:  579.35 | Risk: LOW        | Conf: 100%
  CHOLAHLDNG.NS   | Price: 1537.60 | Target: 1327.28 | Risk: LOW        | Conf: 100%
  APARINDS.NS     | Price: 13691.00 | Target: 10546.00 | Risk: LOW        | Conf: 100%
  SJVN.NS         | Price:   68.24 | Target:   62.82 | Risk: LOW        | Conf: 100%
  TATAELXSI.NS    | Price: 3417.80 | Target: 2904.76 | Risk: LOW        | Conf: 100%
  NLCINDIA.NS     | Price:  290.85 | Target:  249.15 | Risk: LOW        | Conf: 80%
  GODIGIT.NS      | Price:  282.75 | Target:  238.96 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  282.10 | Target:  242.01 | Risk: LOW        | Conf: 100%
  KIMS.NS         | Price:  779.30 | Target:  674.91 | Risk: LOW        | Conf: 80%
  IRB.NS          | Price:   19.84 | Target:   17.98 | Risk: LOW        | Conf: 100%
  SYNGENE.NS      | Price:  405.90 | Target:  345.45 | Risk: LOW        | Conf: 100%
  BANDHANBNK.NS   | Price:  179.44 | Target:  132.62 | Risk: LOW        | Conf: 100%
  EMAMILTD.NS     | Price:  397.10 | Target:  341.48 | Risk: LOW        | Conf: 100%
  INOXWIND.NS     | Price:   77.72 | Target:   67.08 | Risk: LOW        | Conf: 100%
  KIOCL.NS        | Price:  361.45 | Target:  309.45 | Risk: LOW        | Conf: 100%
  ABSLAMC.NS      | Price: 1001.00 | Target:  772.07 | Risk: LOW        | Conf: 100%
  TIMKEN.NS       | Price: 3067.60 | Target: 2652.06 | Risk: LOW        | Conf: 100%
  FORCEMOT.NS     | Price: 17547.00 | Target: 14933.79 | Risk: LOW        | Conf: 80%
  ANGELONE.NS     | Price:  315.75 | Target:  258.68 | Risk: LOW        | Conf: 100%
  TATACHEM.NS     | Price:  697.20 | Target:  625.29 | Risk: LOW        | Conf: 100%
  ASTRAZEN.NS     | Price: 7979.50 | Target: 7123.61 | Risk: LOW        | Conf: 100%
  CESC.NS         | Price:  164.65 | Target:  148.37 | Risk: LOW        | Conf: 80%
  HBLENGINE.NS    | Price:  722.10 | Target:  621.14 | Risk: LOW        | Conf: 100%
  JSWHL.NS        | Price: 10900.00 | Target: 9096.07 | Risk: LOW        | Conf: 100%
  ONESOURCE.NS    | Price: 1581.30 | Target: 1196.34 | Risk: LOW        | Conf: 100%
  OLAELEC.NS      | Price:   37.67 | Target:   29.56 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  435.55 | Target:  388.71 | Risk: LOW        | Conf: 100%
  DCMSHRIRAM.NS   | Price: 1028.00 | Target:  890.89 | Risk: LOW        | Conf: 80%
  TENNIND.NS      | Price:  562.30 | Target:  488.23 | Risk: LOW        | Conf: 100%
  KANSAINER.NS    | Price:  200.50 | Target:  175.30 | Risk: LOW        | Conf: 100%
  DEVYANI.NS      | Price:  110.01 | Target:   97.18 | Risk: LOW        | Conf: 100%
  CROMPTON.NS     | Price:  254.35 | Target:  220.28 | Risk: LOW        | Conf: 100%
  RPOWER.NS       | Price:   24.24 | Target:   20.76 | Risk: LOW        | Conf: 80%
  ATUL.NS         | Price: 6091.00 | Target: 5283.64 | Risk: LOW        | Conf: 100%
  SKFINDIA.NS     | Price: 1428.10 | Target: 1210.35 | Risk: LOW        | Conf: 100%
  TRITURBINE.NS   | Price:  616.50 | Target:  508.23 | Risk: LOW        | Conf: 100%
  RATNAMANI.NS    | Price: 2510.00 | Target: 2160.61 | Risk: LOW        | Conf: 100%
  VENTIVE.NS      | Price:  618.95 | Target:  537.25 | Risk: LOW        | Conf: 80%
  NAVA.NS         | Price:  575.45 | Target:  504.47 | Risk: LOW        | Conf: 100%
  BEML.NS         | Price: 1758.10 | Target: 1511.42 | Risk: LOW        | Conf: 100%
  ABLBL.NS        | Price:   93.70 | Target:   81.17 | Risk: LOW        | Conf: 80%
  IRCON.NS        | Price:  127.35 | Target:  112.51 | Risk: LOW        | Conf: 100%
  GMDCLTD.NS      | Price:  574.30 | Target:  496.78 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  932.90 | Target:  787.51 | Risk: LOW        | Conf: 100%
  VGUARD.NS       | Price:  298.40 | Target:  268.90 | Risk: LOW        | Conf: 100%
  TECHNOE.NS      | Price: 1013.40 | Target:  896.69 | Risk: LOW        | Conf: 100%
  WHIRLPOOL.NS    | Price:  757.35 | Target:  681.92 | Risk: LOW        | Conf: 100%
  GPIL.NS         | Price:  244.80 | Target:  210.55 | Risk: LOW        | Conf: 100%
  AFCONS.NS       | Price:  283.50 | Target:  239.79 | Risk: LOW        | Conf: 100%
  IGIL.NS         | Price:  342.75 | Target:  296.96 | Risk: LOW        | Conf: 80%
  LTFOODS.NS      | Price:  375.70 | Target:  328.91 | Risk: LOW        | Conf: 80%
  GALLANTT.NS     | Price:  566.35 | Target:  431.19 | Risk: LOW        | Conf: 100%
  IFCI.NS         | Price:   71.71 | Target:   59.81 | Risk: LOW        | Conf: 100%
  INDIAMART.NS    | Price: 1819.00 | Target: 1531.71 | Risk: LOW        | Conf: 100%
  CEATLTD.NS      | Price: 3373.60 | Target: 2672.14 | Risk: LOW        | Conf: 100%
  FINEORG.NS      | Price: 4836.00 | Target: 4203.32 | Risk: LOW        | Conf: 100%
  SWANCORP.NS     | Price:  308.35 | Target:  262.08 | Risk: LOW        | Conf: 100%
  BLS.NS          | Price:  231.45 | Target:  199.34 | Risk: LOW        | Conf: 100%
  BLUEDART.NS     | Price: 4820.00 | Target: 4284.86 | Risk: LOW        | Conf: 60%
  JWL.NS          | Price:  247.20 | Target:  215.52 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  325.80 | Target:  258.07 | Risk: LOW        | Conf: 100%
  CELLO.NS        | Price:  352.05 | Target:  301.05 | Risk: LOW        | Conf: 100%
  TARIL.NS        | Price:  313.50 | Target:  244.18 | Risk: LOW        | Conf: 100%
  MGL.NS          | Price: 1082.50 | Target:  951.00 | Risk: LOW        | Conf: 80%
  LEMONTREE.NS    | Price:  108.80 | Target:   95.16 | Risk: LOW        | Conf: 100%
  VTL.NS          | Price:  613.90 | Target:  515.61 | Risk: LOW        | Conf: 100%
  NCC.NS          | Price:  137.03 | Target:  119.59 | Risk: LOW        | Conf: 100%
  FINCABLES.NS    | Price: 1010.00 | Target:  845.93 | Risk: LOW        | Conf: 100%
  ELECON.NS       | Price:  445.00 | Target:  341.41 | Risk: LOW        | Conf: 100%
  NSLNISP.NS      | Price:   42.41 | Target:   37.63 | Risk: LOW        | Conf: 80%
  FINPIPE.NS      | Price:  163.70 | Target:  145.75 | Risk: LOW        | Conf: 100%
  RAILTEL.NS      | Price:  289.35 | Target:  254.97 | Risk: LOW        | Conf: 100%
  CLEAN.NS        | Price:  738.50 | Target:  611.27 | Risk: LOW        | Conf: 100%
  ENGINERSIN.NS   | Price:  226.70 | Target:  195.09 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4526.30 | Target: 4076.69 | Risk: LOW        | Conf: 80%
  TTML.NS         | Price:   39.83 | Target:   34.66 | Risk: LOW        | Conf: 80%
  CANFINHOME.NS   | Price:  822.55 | Target:  674.94 | Risk: LOW        | Conf: 100%
  SCI.NS          | Price:  274.20 | Target:  232.18 | Risk: LOW        | Conf: 80%
  VIJAYA.NS       | Price: 1306.20 | Target: 1032.45 | Risk: LOW        | Conf: 80%
  RELINFRA.NS     | Price:   63.19 | Target:   58.93 | Risk: LOW        | Conf: 100%
  TEJASNET.NS     | Price:  523.30 | Target:  423.14 | Risk: LOW        | Conf: 100%
  BANCOINDIA.NS   | Price:  636.40 | Target:  545.70 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  664.65 | Target:  538.29 | Risk: LOW        | Conf: 100%
  SHAKTIPUMP.NS   | Price:  535.00 | Target:  449.84 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   56.54 | Target:   46.32 | Risk: LOW        | Conf: 100%
  MMTC.NS         | Price:   62.71 | Target:   54.75 | Risk: LOW        | Conf: 80%
  SAPPHIRE.NS     | Price:  180.10 | Target:  152.71 | Risk: LOW        | Conf: 80%
  NESCO.NS        | Price: 1063.10 | Target:  910.61 | Risk: LOW        | Conf: 100%
  KRBL.NS         | Price:  351.00 | Target:  302.45 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:   12.21 | Target:   10.40 | Risk: LOW        | Conf: 80%
  SANDUMA.NS      | Price:  195.59 | Target:  164.87 | Risk: LOW        | Conf: 100%
  MARKSANS.NS     | Price:  241.70 | Target:  185.99 | Risk: LOW        | Conf: 100%
  BBOX.NS         | Price:  781.45 | Target:  583.15 | Risk: LOW        | Conf: 100%
  POWERMECH.NS    | Price: 2537.30 | Target: 2142.16 | Risk: LOW        | Conf: 100%
  ORKLAINDIA.NS   | Price:  570.75 | Target:  504.41 | Risk: LOW        | Conf: 100%
  JAIBALAJI.NS    | Price:   62.00 | Target:   51.02 | Risk: LOW        | Conf: 100%
  LUMAXTECH.NS    | Price: 1468.20 | Target: 1236.41 | Risk: LOW        | Conf: 80%
  MAHSEAMLES.NS   | Price:  574.00 | Target:  511.77 | Risk: LOW        | Conf: 100%
  CAMPUS.NS       | Price:  220.99 | Target:  186.82 | Risk: LOW        | Conf: 100%
  GMRP&UI.NS      | Price:   95.67 | Target:   85.43 | Risk: LOW        | Conf: 100%
  RCF.NS          | Price:  125.70 | Target:  109.50 | Risk: LOW        | Conf: 100%
  VOLTAMP.NS      | Price: 9450.00 | Target: 8273.57 | Risk: LOW        | Conf: 100%
  STAR.NS         | Price: 1003.10 | Target:  808.46 | Risk: LOW        | Conf: 100%
  SHARDACROP.NS   | Price:  881.05 | Target:  770.28 | Risk: LOW        | Conf: 100%
  OSWALPUMPS.NS   | Price:  371.50 | Target:  303.29 | Risk: LOW        | Conf: 100%
  DODLA.NS        | Price: 1055.10 | Target:  890.26 | Risk: LOW        | Conf: 100%
  NETWORK18.NS    | Price:   29.03 | Target:   24.06 | Risk: LOW        | Conf: 100%
  KIRLPNU.NS      | Price: 1594.90 | Target: 1247.08 | Risk: LOW        | Conf: 100%
  KALPATARU.NS    | Price:  271.45 | Target:  220.09 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  275.50 | Target:  127.98 | Risk: LOW        | Conf: 100%
  GSFC.NS         | Price:  156.23 | Target:  142.21 | Risk: LOW        | Conf: 80%
  DBL.NS          | Price:  402.00 | Target:  355.77 | Risk: LOW        | Conf: 100%
  MAXESTATES.NS   | Price:  391.40 | Target:  269.08 | Risk: LOW        | Conf: 100%
  GNFC.NS         | Price:  506.45 | Target:  444.54 | Risk: LOW        | Conf: 80%
  PRSMJOHNSN.NS   | Price:  110.70 | Target:   98.77 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  130.19 | Target:  108.29 | Risk: LOW        | Conf: 100%
  ATLANTAELE.NS   | Price: 1616.10 | Target: 1165.53 | Risk: LOW        | Conf: 100%
  V2RETAIL.NS     | Price:  222.17 | Target:  182.34 | Risk: LOW        | Conf: 100%
  BALUFORGE.NS    | Price:  433.25 | Target:  364.77 | Risk: LOW        | Conf: 80%
  MOIL.NS         | Price:  269.50 | Target:  239.57 | Risk: LOW        | Conf: 100%
  RTNINDIA.NS     | Price:   32.00 | Target:   26.71 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  707.65 | Target:  617.90 | Risk: LOW        | Conf: 100%
  ISGEC.NS        | Price:  871.50 | Target:  759.39 | Risk: LOW        | Conf: 100%
  PRAJIND.NS      | Price:  329.50 | Target:  280.38 | Risk: LOW        | Conf: 100%
  MIDHANI.NS      | Price:  404.15 | Target:  339.31 | Risk: LOW        | Conf: 80%
  MHRIL.NS        | Price:  224.88 | Target:  194.88 | Risk: LOW        | Conf: 100%
  DHANUKA.NS      | Price: 1007.80 | Target:  865.59 | Risk: LOW        | Conf: 100%
  SURYAROSNI.NS   | Price:  233.80 | Target:  194.51 | Risk: LOW        | Conf: 100%
  PURVA.NS        | Price:  214.81 | Target:  159.19 | Risk: LOW        | Conf: 100%
  RTNPOWER.NS     | Price:    8.72 | Target:    7.76 | Risk: LOW        | Conf: 100%
  RENUKA.NS       | Price:   22.06 | Target:   19.21 | Risk: LOW        | Conf: 100%
  GREENLAM.NS     | Price:  243.95 | Target:  196.04 | Risk: LOW        | Conf: 80%
  JAYNECOIND.NS   | Price:   86.30 | Target:   62.92 | Risk: LOW        | Conf: 80%
  SUNTECK.NS      | Price:  297.50 | Target:  237.29 | Risk: LOW        | Conf: 100%
  JUNIPER.NS      | Price:  195.12 | Target:  167.85 | Risk: LOW        | Conf: 80%
  HGINFRA.NS      | Price:  550.55 | Target:  489.71 | Risk: LOW        | Conf: 80%
  ICRA.NS         | Price: 5109.00 | Target: 4627.21 | Risk: LOW        | Conf: 100%
  MTARTECH.NS     | Price: 5852.00 | Target: 4147.54 | Risk: LOW        | Conf: 100%
  CHEMPLASTS.NS   | Price:  197.47 | Target:  158.78 | Risk: LOW        | Conf: 100%
  SWSOLAR.NS      | Price:  205.24 | Target:  151.68 | Risk: LOW        | Conf: 100%
  SHARDAMOTR.NS   | Price:  838.10 | Target:  712.31 | Risk: LOW        | Conf: 80%
  MANINFRA.NS     | Price:   97.85 | Target:   82.26 | Risk: LOW        | Conf: 100%
  VIPIND.NS       | Price:  295.00 | Target:  253.70 | Risk: LOW        | Conf: 100%
  ELECTCAST.NS    | Price:   71.83 | Target:   61.11 | Risk: LOW        | Conf: 100%
  RAJESHEXPO.NS   | Price:   90.30 | Target:   65.72 | Risk: LOW        | Conf: 100%
  KSCL.NS         | Price:  848.85 | Target:  734.85 | Risk: LOW        | Conf: 100%
  RESPONIND.NS    | Price:  180.47 | Target:  102.21 | Risk: LOW        | Conf: 100%
  CRIZAC.NS       | Price:  187.09 | Target:  157.29 | Risk: LOW        | Conf: 100%
  CAPILLARY.NS    | Price:  475.05 | Target:  401.66 | Risk: LOW        | Conf: 100%
  KNRCON.NS       | Price:  122.37 | Target:  106.06 | Risk: LOW        | Conf: 100%
  ASHOKA.NS       | Price:  122.35 | Target:  107.30 | Risk: LOW        | Conf: 100%
  DYNAMATECH.NS   | Price: 10331.00 | Target: 8400.64 | Risk: LOW        | Conf: 100%
  WEBELSOLAR.NS   | Price:   99.88 | Target:   80.29 | Risk: LOW        | Conf: 80%
  GAEL.NS         | Price:  141.89 | Target:  118.23 | Risk: LOW        | Conf: 100%
  ORIANA.NS       | Price: 1440.05 | Target: 1186.41 | Risk: LOW        | Conf: 100%
  HCC.NS          | Price:   22.32 | Target:   18.01 | Risk: LOW        | Conf: 100%
  SWARAJENG.NS    | Price: 3583.70 | Target: 3106.71 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price: 1257.00 | Target:  970.46 | Risk: LOW        | Conf: 100%
  LGBBROSLTD.NS   | Price: 1527.30 | Target: 1328.80 | Risk: LOW        | Conf: 100%
  REFEX.NS        | Price:  303.80 | Target:  237.46 | Risk: LOW        | Conf: 100%
  TARC.NS         | Price:  116.50 | Target:   92.43 | Risk: LOW        | Conf: 100%
  NEPHROPLUS.NS   | Price:  651.50 | Target:  537.82 | Risk: LOW        | Conf: 80%
  NFL.NS          | Price:   71.07 | Target:   64.09 | Risk: LOW        | Conf: 100%
  SPARC.NS        | Price:  215.05 | Target:  142.01 | Risk: LOW        | Conf: 100%
  VSTTILLERS.NS   | Price: 4460.90 | Target: 3903.86 | Risk: LOW        | Conf: 80%
  INDRAMEDCO.NS   | Price:  369.55 | Target:  326.12 | Risk: LOW        | Conf: 100%
  VSTIND.NS       | Price:  231.35 | Target:  205.83 | Risk: LOW        | Conf: 100%
  SAMHI.NS        | Price:  163.42 | Target:  136.37 | Risk: LOW        | Conf: 100%
  CEIGALL.NS      | Price:  336.00 | Target:  267.70 | Risk: LOW        | Conf: 100%
  GUJTHEM.NS      | Price:  355.40 | Target:  286.92 | Risk: LOW        | Conf: 100%
  GOPAL.NS        | Price:  259.90 | Target:  226.92 | Risk: LOW        | Conf: 100%
  BHARATRAS.NS    | Price: 1307.00 | Target: 1132.07 | Risk: LOW        | Conf: 100%
  RBA.NS          | Price:   66.17 | Target:   53.69 | Risk: LOW        | Conf: 100%
  LUMAXIND.NS     | Price: 5110.00 | Target: 4361.79 | Risk: LOW        | Conf: 100%
  AVANTEL.NS      | Price:  166.20 | Target:  126.62 | Risk: LOW        | Conf: 100%
  KITEX.NS        | Price:  146.85 | Target:  129.03 | Risk: LOW        | Conf: 100%
  DCAL.NS         | Price:  184.83 | Target:  146.04 | Risk: LOW        | Conf: 100%
  AWFIS.NS        | Price:  286.00 | Target:  237.93 | Risk: LOW        | Conf: 100%
  RAMKY.NS        | Price:  378.50 | Target:  318.29 | Risk: LOW        | Conf: 100%
  JTEKTINDIA.NS   | Price:  131.62 | Target:  106.21 | Risk: LOW        | Conf: 100%
  HEMIPROP.NS     | Price:  135.50 | Target:  120.47 | Risk: LOW        | Conf: 80%
  SHANTIGEAR.NS   | Price:  418.80 | Target:  356.46 | Risk: LOW        | Conf: 100%
  MARATHON.NS     | Price:  387.50 | Target:  319.41 | Risk: LOW        | Conf: 100%
  CAMLINFINE.NS   | Price:  122.45 | Target:   98.65 | Risk: LOW        | Conf: 100%
  UEL.NS          | Price:  120.99 | Target:   91.84 | Risk: LOW        | Conf: 100%
  TRUALT.NS       | Price:  410.00 | Target:  337.73 | Risk: LOW        | Conf: 100%
  AJMERA.NS       | Price:  124.35 | Target:   96.38 | Risk: LOW        | Conf: 100%
