NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-06 19:00:20

BUY SIGNALS (76):
  EMCURE.NS       | Price: 1552.20 | Entry: 1521.16 | Target: 1916.81 | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALLETEC.NS      | Price:  166.00 | Trend:   0.01% | Mom:  23.10% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRANSWORLD.NS   | Price:  134.92 | Trend: -10.02% | Mom:   0.36% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEGATHERM.NS    | Price:  203.45 | Trend:  -1.29% | Mom:   4.82% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  POLYSIL.NS      | Price:  175.45 | Trend: -10.49% | Mom:   2.60% | Risk: LOW       
  ORIENTCER.NS    | Price:   39.30 | Trend:  -0.51% | Mom:   2.91% | Risk: LOW       
  PLASTIBLEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIRLACABLE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LORDSCHLO.NS    | Price:  129.51 | Trend:  -0.05% | Mom:   5.90% | Risk: LOW       
  AMANTA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GSLSU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THOMASCOTT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANPRPLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLEODRUSS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONEYBOXX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOUTHWEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALBERTDAVD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMANEWS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITINUT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMBONDCH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATIFL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBMINFRA.NS     | Price:  316.60 | Trend:  -8.33% | Mom:   3.60% | Risk: LOW       
  VALIANTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIREAL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOVAAGRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANORG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMSONSIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBECIVIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHADIM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PASUPTAC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIMASYN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANSWRAS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FILATFASH.NS    | Price:    0.17 | Trend: -26.98% | Mom:   0.00% | Risk: LOW       
  S&SPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBFILA.NS      | Price:   63.40 | Trend:  -5.13% | Mom:   0.86% | Risk: LOW       
  GENUSPAPER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DENORA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTBELL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RHL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPCENET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BEDMUTHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INFOLLION.NS    | Price:  319.50 | Trend:  -3.03% | Mom:   5.45% | Risk: LOW       
  WELINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILAINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIDT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVPINFRA.NS     | Price:   94.70 | Trend:  -3.52% | Mom:   4.93% | Risk: LOW       
  DEVX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARON.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKUL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOACARBON.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUCHIRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAUM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSTEEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTISURF.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKUMA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASMS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASLIFE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BBTCL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHEPC.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DYNPRO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IL&FSENGG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INFINIUM.NS     | Price:  206.00 | Trend:  -2.59% | Mom:   2.74% | Risk: LOW       
  FCSSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZIMLAB.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUMIT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREEKARNI.NS   | Price:  378.50 | Trend:  -8.62% | Mom:   0.03% | Risk: LOW       
  ROSSELLIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BCONCEPTS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDMNPOLY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INM.NS          | Price:  180.00 | Trend:  -2.46% | Mom:  -0.83% | Risk: LOW       
  SYSTANGO.NS     | Price:  254.10 | Trend:  -3.08% | Mom:   4.85% | Risk: LOW       
  OILCOUNTUB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  3IINFOLTD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IITL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INSPIRISYS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAMAUTO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GINNIFILA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PROV.NS         | Price: 1175.00 | Trend:  -1.89% | Mom:  -0.42% | Risk: LOW       
  MEDICO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALAJEE.NS      | Price:   27.80 | Trend:  -6.49% | Mom:   7.88% | Risk: LOW       
  RCOM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BROOKS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDGL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LOKESHMACH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NECLIFE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EXXARO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRF.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARRMALAYA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANCREDIT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASAHISONG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBAL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URAVIDEF.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RACE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANORICHEM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MARKOLINES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALANKIT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEEKAYWIRE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CMNL.NS         | Price:   96.00 | Trend:  -8.54% | Mom:   4.63% | Risk: LOW       
  DPWIRES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASECO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHAGYANGR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KCPSUGIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAWANASUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APOLSINHOT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BYKE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SSDL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDHACRLC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHRADHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANOMAY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LYKALABS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVG.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AFFORDABLE.NS   | Price:  158.71 | Trend:  -8.65% | Mom:   4.70% | Risk: LOW       
  NIPPOBATRY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ATLANTAA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALMONDZ.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINTERCOM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPAP.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HITECHCORP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NATHBIOGEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VMSTMT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIAMINESQ.NS    | Price:  236.39 | Trend:   0.07% | Mom:   5.12% | Risk: LOW       
  VIPCLOTHNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TREJHARA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AXITA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AUTOIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAAKSHI.NS      | Price:  181.65 | Trend:  -1.95% | Mom:  -0.57% | Risk: LOW       
  AFIL.NS         | Price:    8.40 | Trend:  27.65% | Mom:  -4.87% | Risk: LOW       
  A2ZINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHEMAROO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RVHL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOMATEX.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRAMARA.NS      | Price:  353.45 | Trend:   0.41% | Mom:   0.84% | Risk: LOW       
  NAGAFERT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPREME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  OMFREIGHT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PILITA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAFNAPH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBALVECT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOYALSALT.NS    | Price:  112.95 | Trend: -10.20% | Mom:   0.00% | Risk: LOW       
  SUNDRMBRAK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CINELINE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AIRAN.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DJML.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STARTECK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DELPHIFX.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODIRUBBER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ELGIRUBCO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREYANIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHYADRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  OSIAHYPER.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PODDARMENT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UFO.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCMNVL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDOUS.NS       | Price:  108.42 | Trend: -10.40% | Mom:   1.68% | Risk: LOW       
  VSTL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAYSREETEA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIVPHOTO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIVASTU.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTYARK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZEELEARN.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CCHHL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEGASTAR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
