NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-13 03:57:40

BUY SIGNALS (904):
  RELIANCE.NS     | Price: 1329.00 | Entry: 1302.42 | Target: 1424.43 | Risk: LOW       
  ZEELEARN.NS     | Price:    8.29 | Trend:  -0.37% | Mom:  -2.24% | Risk: LOW       
  NDLVENTURE.NS   | Price:  130.04 | Trend:   0.42% | Mom:   6.42% | Risk: LOW       
  CCHHL.NS        | Price:   12.69 | Trend:  -0.87% | Mom:   0.63% | Risk: LOW       
  TAKE.NS         | Price:   24.30 | Trend:  -1.84% | Mom:  17.11% | Risk: LOW       
  RVTH.NS         | Price:  713.05 | Trend:  -0.76% | Mom:   0.50% | Risk: LOW       
  PRITIKAUTO.NS   | Price:   17.33 | Trend:   2.41% | Mom:  -1.42% | Risk: LOW       
  VIRINCHI.NS     | Price:   15.60 | Trend:  -1.63% | Mom:   0.78% | Risk: LOW       
  MADHAVBAUG.NS   | Price:  186.15 | Trend:  -0.09% | Mom:  -3.00% | Risk: LOW       
  REPL.NS         | Price:   66.03 | Trend:  -1.61% | Mom:   3.84% | Risk: LOW       
  KAMOPAINTS.NS   | Price:    4.58 | Trend:  -6.47% | Mom:  -0.22% | Risk: LOW       
  DUCOL.NS        | Price:  108.80 | Trend:  -0.14% | Mom:   3.57% | Risk: LOW       
  GILLANDERS.NS   | Price:   89.76 | Trend:  -0.05% | Mom:   1.71% | Risk: LOW       
  SAKHTISUG.NS    | Price:   17.25 | Trend:   0.04% | Mom:   2.80% | Risk: LOW       
  ZODIACLOTH.NS   | Price:   76.67 | Trend:  -1.23% | Mom:   2.12% | Risk: LOW       
  KMSUGAR.NS      | Price:   28.03 | Trend:   2.44% | Mom:  -0.78% | Risk: LOW       
  OMAXAUTO.NS     | Price:  204.91 | Trend:  -7.12% | Mom:   4.52% | Risk: LOW       
  MURUDCERA.NS    | Price:   31.00 | Trend:  -1.45% | Mom:   1.11% | Risk: LOW       
  GENCON.NS       | Price:   39.58 | Trend:  -2.01% | Mom:   0.58% | Risk: LOW       
  CHEMBOND.NS     | Price:  173.10 | Trend:  -0.49% | Mom:  -1.90% | Risk: LOW       
  SHAH.NS         | Price:    4.14 | Trend:  -7.31% | Mom:   0.98% | Risk: LOW       
  DEVIT.NS        | Price:   27.30 | Trend:  -0.70% | Mom:  -0.33% | Risk: LOW       
  KCK.NS          | Price:   15.80 | Trend:   6.65% | Mom:  -8.67% | Risk: LOW       
  BALAXI.NS       | Price:   24.00 | Trend:   0.36% | Mom:  -0.58% | Risk: LOW       
  BASML.NS        | Price:   26.93 | Trend:   2.38% | Mom:  -0.22% | Risk: LOW       
  KRITIKA.NS      | Price:    5.52 | Trend:  -4.71% | Mom:   1.47% | Risk: LOW       
  DHARAN.NS       | Price:    0.15 | Trend:  -1.57% | Mom:   0.00% | Risk: LOW       
  TEAMGTY.NS      | Price:  227.00 | Trend:  -2.24% | Mom:   1.88% | Risk: LOW       
  VETO.NS         | Price:  122.00 | Trend:  -4.96% | Mom:   2.05% | Risk: LOW       
  PRITIKA.NS      | Price:   60.90 | Trend:  -2.77% | Mom:   5.36% | Risk: LOW       
  AKIKO.NS        | Price:  335.95 | Trend:  14.04% | Mom:   0.28% | Risk: LOW       
  SETCO.NS        | Price:   17.57 | Trend:   0.30% | Mom:  -2.39% | Risk: LOW       
  LOTUSEYE.NS     | Price:  119.78 | Trend:  -1.84% | Mom:   0.70% | Risk: LOW       
  WINSOL.NS       | Price:  113.25 | Trend:  -5.88% | Mom:   0.53% | Risk: LOW       
  EMMIL.NS        | Price:  120.85 | Trend:  -5.48% | Mom:   0.75% | Risk: LOW       
  PRAXIS.NS       | Price:    6.98 | Trend:  -6.22% | Mom:   0.29% | Risk: LOW       
  KAVDEFENCE.NS   | Price:   58.30 | Trend:  -4.20% | Mom:   3.33% | Risk: LOW       
  DGCONTENT.NS    | Price:   25.53 | Trend:  -1.76% | Mom:   2.16% | Risk: LOW       
  SADBHAV.NS      | Price:    9.05 | Trend:   2.81% | Mom:  -0.98% | Risk: LOW       
  JMA.NS          | Price:   87.00 | Trend:  -3.32% | Mom:  -0.02% | Risk: LOW       
  NITIRAJ.NS      | Price:  205.25 | Trend:   3.85% | Mom:  -6.23% | Risk: LOW       
  ALUWIND.NS      | Price:   49.95 | Trend:   3.08% | Mom:  -3.38% | Risk: LOW       
  MADHUSUDAN.NS   | Price:  229.25 | Trend:  10.25% | Mom:  -3.53% | Risk: LOW       
  ENFUSE.NS       | Price:  169.95 | Trend:   2.51% | Mom:  -0.61% | Risk: LOW       
  ALPA.NS         | Price:   68.19 | Trend:  -0.20% | Mom:   0.55% | Risk: LOW       
  BRNL.NS         | Price:   17.50 | Trend:  -4.33% | Mom:  -0.06% | Risk: LOW       
  TUNWAL.NS       | Price:   26.45 | Trend:  -2.43% | Mom:   0.95% | Risk: LOW       
  CPS.NS          | Price: 1040.00 | Trend:   1.90% | Mom:   0.97% | Risk: LOW       
  SONAMLTD.NS     | Price:   55.34 | Trend:   1.81% | Mom:  -0.04% | Risk: LOW       
  VISHWARAJ.NS    | Price:    5.40 | Trend:  -1.24% | Mom:   3.65% | Risk: LOW       
  KORE.NS         | Price:  174.95 | Trend:  18.52% | Mom:  -1.27% | Risk: LOW       
  CORALFINAC.NS   | Price:   33.96 | Trend:   4.22% | Mom:   0.86% | Risk: LOW       
  GAYAPROJ.NS     | Price:   20.16 | Trend:  -5.51% | Mom:  -0.64% | Risk: LOW       
  WEIZMANIND.NS   | Price:   77.98 | Trend:  -3.36% | Mom:   0.74% | Risk: LOW       
  MODTHREAD.NS    | Price:   46.52 | Trend:  -0.50% | Mom:  -5.58% | Risk: LOW       
  DUCON.NS        | Price:    3.14 | Trend:  -3.12% | Mom:   4.32% | Risk: LOW       
  XELPMOC.NS      | Price:   81.00 | Trend:  -4.54% | Mom:   1.16% | Risk: LOW       
  TEXMOPIPES.NS   | Price:   44.03 | Trend:  -0.49% | Mom:   1.85% | Risk: LOW       
  UMIYA-MRO.NS    | Price:   90.00 | Trend:   0.77% | Mom:  -0.06% | Risk: LOW       
  ISFT.NS         | Price:   79.00 | Trend:  -0.99% | Mom:   0.15% | Risk: LOW       
  GLOBALPET.NS    | Price:  161.00 | Trend:   4.45% | Mom:   0.62% | Risk: LOW       
  USASEEDS.NS     | Price:   90.50 | Trend:  -0.91% | Mom:   6.35% | Risk: LOW       
  KREBSBIO.NS     | Price:   56.00 | Trend:  -5.99% | Mom:   0.90% | Risk: LOW       
  INDBANK.NS      | Price:   33.22 | Trend:  -0.15% | Mom:   1.90% | Risk: LOW       
  UMAEXPORTS.NS   | Price:   20.50 | Trend:  -6.03% | Mom:   4.65% | Risk: LOW       
  HECPROJECT.NS   | Price:  134.12 | Trend:   3.26% | Mom:  -1.69% | Risk: LOW       
  ZEAL.NS         | Price:   65.00 | Trend:  -2.17% | Mom:   3.17% | Risk: LOW       
  VEEKAYEM.NS     | Price:  122.95 | Trend:  -5.31% | Mom:   0.78% | Risk: LOW       
  LAGNAM.NS       | Price:   82.73 | Trend:   0.18% | Mom:  -8.46% | Risk: LOW       
  SMLT.NS         | Price:   69.75 | Trend:   0.40% | Mom:   5.27% | Risk: LOW       
  GTL.NS          | Price:    7.66 | Trend:  -0.26% | Mom:   5.80% | Risk: LOW       
  GREENCHEF.NS    | Price:   49.60 | Trend:  -1.25% | Mom:   5.31% | Risk: LOW       
  WIPL.NS         | Price:  167.90 | Trend:   1.50% | Mom:  -0.65% | Risk: LOW       
  SALONA.NS       | Price:  248.65 | Trend:  -4.07% | Mom:   1.22% | Risk: LOW       
  LAMBODHARA.NS   | Price:  114.88 | Trend:   2.83% | Mom:   0.59% | Risk: LOW       
  LOVABLE.NS      | Price:   73.00 | Trend:  -1.44% | Mom:   2.36% | Risk: LOW       
  ISHANCH.NS      | Price:   51.79 | Trend:  -6.77% | Mom:  -0.10% | Risk: LOW       
  SHIGAN.NS       | Price:   62.00 | Trend:  -5.92% | Mom:  -0.88% | Risk: LOW       
  SURANI.NS       | Price:   99.20 | Trend:  -9.29% | Mom:   6.15% | Risk: LOW       
  RAJSREESUG.NS   | Price:   31.50 | Trend:  -0.90% | Mom:   7.36% | Risk: LOW       
  DRSDILIP.NS     | Price:  109.90 | Trend:  -1.11% | Mom:  -0.09% | Risk: LOW       
  CUBEXTUB.NS     | Price:   79.82 | Trend:  -2.47% | Mom:   4.04% | Risk: LOW       
  FIBERWEB.NS     | Price:   29.80 | Trend:  -0.63% | Mom:  -0.37% | Risk: LOW       
  OMFURN.NS       | Price:   59.95 | Trend:   5.60% | Mom:   0.93% | Risk: LOW       
  DCG.NS          | Price:   54.50 | Trend:  -0.12% | Mom:   1.40% | Risk: LOW       
  RAJMET.NS       | Price:    3.30 | Trend:  -8.08% | Mom:   0.00% | Risk: LOW       
  MOKSH.NS        | Price:   10.57 | Trend:  -7.69% | Mom:   3.22% | Risk: LOW       
  CRAYONS.NS      | Price:   25.95 | Trend:  -8.61% | Mom:   2.77% | Risk: LOW       
  MAHICKRA.NS     | Price:  265.05 | Trend:   4.89% | Mom:   0.02% | Risk: LOW       
  RELCHEMQ.NS     | Price:  125.00 | Trend:  -4.25% | Mom:   1.35% | Risk: LOW       
  KOHINOOR.NS     | Price:   23.04 | Trend:  -5.42% | Mom:  -0.73% | Risk: LOW       
  PALASHSECU.NS   | Price:   90.00 | Trend:  -2.60% | Mom:   3.94% | Risk: LOW       
  OLIL.NS         | Price:  416.80 | Trend:  -2.35% | Mom:  -0.29% | Risk: LOW       
  TOKYOPLAST.NS   | Price:   78.60 | Trend:  -5.53% | Mom:  -0.63% | Risk: LOW       
  REFRACTORY.NS   | Price:   26.55 | Trend:  -8.99% | Mom:   2.51% | Risk: LOW       
  DIGIDRIVE.NS    | Price:   17.87 | Trend:  -2.70% | Mom:  -0.22% | Risk: LOW       
  MITCON.NS       | Price:   77.00 | Trend:  -1.86% | Mom:   6.94% | Risk: LOW       
  SPLIL.NS        | Price:   31.03 | Trend:  -0.26% | Mom:   0.36% | Risk: LOW       
  HOLMARC.NS      | Price:  109.95 | Trend:   5.00% | Mom:   0.87% | Risk: LOW       
  PIONEEREMB.NS   | Price:   22.84 | Trend:  -2.95% | Mom:  -0.87% | Risk: LOW       
  SELMC.NS        | Price:   27.20 | Trend:  -5.75% | Mom:  -0.77% | Risk: LOW       
  MAGSON.NS       | Price:  181.05 | Trend:   4.19% | Mom:  -0.52% | Risk: LOW       
  KEL.NS          | Price:   79.50 | Trend:  -1.31% | Mom:   1.79% | Risk: LOW       
  ATAM.NS         | Price:   65.70 | Trend:  -4.28% | Mom:   0.00% | Risk: LOW       
  PARAGON.NS      | Price:   48.60 | Trend:  -0.61% | Mom:  -0.82% | Risk: LOW       
  ROXHITECH.NS    | Price:   47.80 | Trend:  23.02% | Mom:  -4.88% | Risk: LOW       
  PATINTLOG.NS    | Price:   14.25 | Trend:  -1.94% | Mom:   0.78% | Risk: LOW       
  BVCL.NS         | Price:   41.27 | Trend:  -1.08% | Mom:   1.40% | Risk: LOW       
  CINEVISTA.NS    | Price:   15.41 | Trend:  -0.95% | Mom:   1.92% | Risk: LOW       
  ENERGYDEV.NS    | Price:   17.10 | Trend:   1.62% | Mom:   0.94% | Risk: LOW       
  KANDARP.NS      | Price:  107.00 | Trend:  -0.86% | Mom:  10.65% | Risk: LOW       
  EFORCE.NS       | Price:   20.95 | Trend:  -5.24% | Mom:  -0.24% | Risk: LOW       
  AISL.NS         | Price:   59.00 | Trend:   3.40% | Mom:  -0.84% | Risk: LOW       
  MHHL.NS         | Price:   35.15 | Trend:   1.56% | Mom:  -0.99% | Risk: LOW       
  KONSTELEC.NS    | Price:   61.40 | Trend:  15.92% | Mom:  -0.97% | Risk: LOW       
  VIAZ.NS         | Price:   60.80 | Trend:  -2.30% | Mom:  -0.33% | Risk: LOW       
  AKI.NS          | Price:    4.21 | Trend:  -8.89% | Mom:  -0.71% | Risk: LOW       
  AJOONI.NS       | Price:    3.86 | Trend:  -0.12% | Mom:  -2.53% | Risk: LOW       
  ANMOL.NS        | Price:   10.28 | Trend:  -5.27% | Mom:   2.39% | Risk: LOW       
  NAGREEKEXP.NS   | Price:   22.99 | Trend:  -7.76% | Mom:   8.04% | Risk: LOW       
  DELTAMAGNT.NS   | Price:   60.30 | Trend:   1.11% | Mom:  -1.50% | Risk: LOW       
  SUVIDHAA.NS     | Price:    2.52 | Trend:  -3.55% | Mom:  -0.79% | Risk: LOW       
  ORIENTLTD.NS    | Price:   75.81 | Trend:   5.76% | Mom:  -9.31% | Risk: LOW       
  ARISTO.NS       | Price:  109.30 | Trend:   6.98% | Mom:   0.05% | Risk: LOW       
  SRIVASAVI.NS    | Price:   86.00 | Trend:  16.04% | Mom:  -0.29% | Risk: LOW       
  ONDOOR.NS       | Price:  241.00 | Trend:  15.49% | Mom:  -4.97% | Risk: LOW       
  PULZ.NS         | Price:   23.45 | Trend:  -3.12% | Mom:   1.96% | Risk: LOW       
  TFL.NS          | Price:   11.20 | Trend:  -4.00% | Mom:   1.45% | Risk: LOW       
  AGRITECH.NS     | Price:  109.00 | Trend:  -4.84% | Mom:  -0.91% | Risk: LOW       
  BLBLIMITED.NS   | Price:   15.70 | Trend:  -1.81% | Mom:  -0.95% | Risk: LOW       
  BLUECOAST.NS    | Price:   24.33 | Trend: -12.04% | Mom:   1.50% | Risk: LOW       
  BANARBEADS.NS   | Price:  114.99 | Trend:   5.88% | Mom:  -2.53% | Risk: LOW       
  SECURKLOUD.NS   | Price:   18.70 | Trend:  -0.20% | Mom:   4.59% | Risk: LOW       
  HOMESFY.NS      | Price:  119.05 | Trend:   4.11% | Mom:  -3.09% | Risk: LOW       
  TPHQ.NS         | Price:    0.42 | Trend:  -7.49% | Mom:   0.00% | Risk: LOW       
  ATLASCYCLE.NS   | Price:   97.37 | Trend:  -1.07% | Mom:  -0.10% | Risk: LOW       
  FMNL.NS         | Price:    9.39 | Trend:  -6.95% | Mom:   2.29% | Risk: LOW       
  SYNOPTICS.NS    | Price:   71.00 | Trend:   0.21% | Mom:  -4.31% | Risk: LOW       
  BANG.NS         | Price:   30.15 | Trend:  -3.21% | Mom:   3.29% | Risk: LOW       
  BIRDYS.NS       | Price:   88.50 | Trend:  -8.71% | Mom:   0.00% | Risk: LOW       
  BALKRISHNA.NS   | Price:   17.41 | Trend:  -3.92% | Mom:  -0.74% | Risk: LOW       
  SWASTIK.NS      | Price:   18.90 | Trend:   0.68% | Mom:  -0.53% | Risk: LOW       
  NIBL.NS         | Price:   33.46 | Trend:   3.30% | Mom: -10.92% | Risk: LOW       
  JAIPURKURT.NS   | Price:   28.00 | Trend:  -0.43% | Mom:   5.42% | Risk: LOW       
  CELEBRITY.NS    | Price:    6.97 | Trend:  -6.13% | Mom:   0.58% | Risk: LOW       
  JETFREIGHT.NS   | Price:   22.42 | Trend:   0.48% | Mom:  -6.11% | Risk: LOW       
  SERVICE.NS      | Price:   61.00 | Trend:  11.83% | Mom:  -1.29% | Risk: LOW       
  BIOFILCHEM.NS   | Price:   32.34 | Trend:  -5.36% | Mom:  -0.92% | Risk: LOW       
  DHANLAXMI.NS    | Price:   25.50 | Trend:  -5.70% | Mom:   0.39% | Risk: LOW       
  GAYAHWS.NS      | Price:    1.95 | Trend:  -4.57% | Mom:   2.09% | Risk: LOW       
  DANGEE.NS       | Price:    3.00 | Trend:  -4.13% | Mom:   2.39% | Risk: LOW       
  ICDSLTD.NS      | Price:   39.50 | Trend:  -4.94% | Mom:   0.10% | Risk: LOW       
  PALREDTEC.NS    | Price:   49.18 | Trend:  -3.46% | Mom:   8.71% | Risk: LOW       
  VINNY.NS        | Price:    1.06 | Trend:  -3.34% | Mom:  -0.93% | Risk: LOW       
  AUROIMPEX.NS    | Price:   26.50 | Trend:  -0.69% | Mom:   3.92% | Risk: LOW       
  SEL.NS          | Price:  261.75 | Trend:  23.74% | Mom:  -1.04% | Risk: LOW       
  QUICKTOUCH.NS   | Price:   21.00 | Trend: -11.72% | Mom:  -0.47% | Risk: LOW       
  DKEGL.NS        | Price:   66.05 | Trend:  -1.14% | Mom:   0.15% | Risk: LOW       
  LASA.NS         | Price:    7.15 | Trend:  -3.43% | Mom:   4.23% | Risk: LOW       
  PENTAGON.NS     | Price:   52.05 | Trend:  -5.89% | Mom:   1.36% | Risk: LOW       
  RULKA.NS        | Price:  110.25 | Trend:  10.85% | Mom:  -0.72% | Risk: LOW       
  COUNCODOS.NS    | Price:    6.10 | Trend:  10.57% | Mom:  -3.17% | Risk: LOW       
  MADHUCON.NS     | Price:    5.36 | Trend:  -5.30% | Mom:   1.32% | Risk: LOW       
  AGNI.NS         | Price:   17.10 | Trend:  -3.79% | Mom:  -0.29% | Risk: LOW       
  MASKINVEST.NS   | Price:  151.75 | Trend:  -0.33% | Mom:   0.50% | Risk: LOW       
  MOXSH.NS        | Price:  106.00 | Trend:  -4.53% | Mom:   0.00% | Risk: LOW       
  SEYAIND.NS      | Price:   12.30 | Trend:  -5.58% | Mom:  -0.97% | Risk: LOW       
  MILTON.NS       | Price:   37.30 | Trend:  -1.81% | Mom:   6.12% | Risk: LOW       
  SAGARDEEP.NS    | Price:   24.69 | Trend:  -0.46% | Mom:  -1.08% | Risk: LOW       
  ADL.NS          | Price:   70.01 | Trend:  -1.14% | Mom:  -0.28% | Risk: LOW       
  AATMAJ.NS       | Price:   18.60 | Trend:  -3.25% | Mom:   0.54% | Risk: LOW       
  AMBICAAGAR.NS   | Price:   24.66 | Trend:  -0.25% | Mom:   0.08% | Risk: LOW       
  AKSHAR.NS       | Price:    0.42 | Trend:  -2.82% | Mom:   5.00% | Risk: LOW       
  KEEPLEARN.NS    | Price:    1.91 | Trend:  -1.32% | Mom:   0.00% | Risk: LOW       
  AGARWALFT.NS    | Price:   38.65 | Trend:   5.73% | Mom:  -2.03% | Risk: LOW       
  SITINET.NS      | Price:    0.30 | Trend:  -9.26% | Mom:   0.00% | Risk: LOW       
  MEDIORG.NS      | Price:   24.40 | Trend:   2.98% | Mom:  -4.31% | Risk: LOW       
  MADHAV.NS       | Price:   34.84 | Trend:  -3.30% | Mom:   3.11% | Risk: LOW       
  SGL.NS          | Price:    9.87 | Trend:  -3.98% | Mom:   0.10% | Risk: LOW       
  NEUEON.NS       | Price:   16.31 | Trend:  -6.97% | Mom:   4.42% | Risk: LOW       
  VINEETLAB.NS    | Price:   38.98 | Trend:   9.76% | Mom:   0.15% | Risk: LOW       
  WILLAMAGOR.NS   | Price:   26.00 | Trend:  -0.95% | Mom:   0.15% | Risk: LOW       
  MEP.NS          | Price:    0.61 | Trend: -10.95% | Mom:  15.09% | Risk: LOW       
  KHANDSE.NS      | Price:   17.33 | Trend:  -2.52% | Mom:   0.76% | Risk: LOW       
  NAGREEKCAP.NS   | Price:   23.25 | Trend:  -6.94% | Mom:   1.17% | Risk: LOW       
  MITTAL.NS       | Price:    0.90 | Trend:  -5.58% | Mom:   0.00% | Risk: LOW       
  VERA.NS         | Price:   78.25 | Trend:  10.85% | Mom:   0.00% | Risk: LOW       
  ASPIRE.NS       | Price:   14.45 | Trend:   0.35% | Mom:  -4.30% | Risk: LOW       
  SHRENIK.NS      | Price:    0.33 | Trend:  -8.44% | Mom:   0.00% | Risk: LOW       
  YUDIZ.NS        | Price:   24.75 | Trend:  -2.28% | Mom:   7.61% | Risk: LOW       
  CONTI.NS        | Price:   11.05 | Trend:  -5.92% | Mom:   4.74% | Risk: LOW       
  MFML.NS         | Price:   19.50 | Trend:  -7.13% | Mom:   4.95% | Risk: LOW       
  MORARJEE.NS     | Price:   10.68 | Trend:  10.75% | Mom:  -9.72% | Risk: LOW       
  SRPL.NS         | Price:    0.34 | Trend:  -5.61% | Mom:   3.03% | Risk: LOW       
  AILIMITED.NS    | Price:   37.60 | Trend:   2.45% | Mom:  -4.81% | Risk: LOW       
  NIDAN.NS        | Price:   13.25 | Trend:  -1.92% | Mom:   0.76% | Risk: LOW       
  SANGINITA.NS    | Price:   56.77 | Trend:  17.11% | Mom: -11.45% | Risk: LOW       
  FEL.NS          | Price:    0.39 | Trend:  -0.10% | Mom:   2.63% | Risk: LOW       
  YCCL.NS         | Price:    9.35 | Trend:  -5.12% | Mom:   0.00% | Risk: LOW       
  CMRSL.NS        | Price:   65.60 | Trend:  -0.91% | Mom:   0.77% | Risk: LOW       
  SANWARIA.NS     | Price:    0.20 | Trend:  -3.47% | Mom:   0.00% | Risk: LOW       
  INSPIRE.NS      | Price:    9.05 | Trend:   0.22% | Mom:  -4.74% | Risk: LOW       
  HEADSUP.NS      | Price:    6.92 | Trend:  -1.11% | Mom:   3.28% | Risk: LOW       
  SHANTHALA.NS    | Price:   18.50 | Trend: -15.15% | Mom:   2.78% | Risk: LOW       
  QFIL.NS         | Price:   62.80 | Trend:   7.88% | Mom:   0.00% | Risk: LOW       
  SILLYMONKS.NS   | Price:   16.71 | Trend:   1.42% | Mom:   0.66% | Risk: LOW       
  ISHAN.NS        | Price:    0.45 | Trend: -17.58% | Mom:   0.00% | Risk: LOW       
  JIWANRAM.NS     | Price:    5.00 | Trend:  -5.80% | Mom:   2.04% | Risk: LOW       
  UNIVAFOODS.NS   | Price:    9.03 | Trend:   4.27% | Mom:   0.44% | Risk: LOW       
  EDUCOMP.NS      | Price:    0.93 | Trend:  -1.63% | Mom:   3.33% | Risk: LOW       
  TCIFINANCE.NS   | Price:   15.24 | Trend: -13.15% | Mom:   3.04% | Risk: LOW       
  SAROJA.NS       | Price:   30.50 | Trend:  -3.29% | Mom:   1.67% | Risk: LOW       
  QUADPRO.NS      | Price:    2.40 | Trend:   3.54% | Mom:   0.00% | Risk: LOW       
  CREATIVEYE.NS   | Price:    6.01 | Trend:  -4.70% | Mom:   0.50% | Risk: LOW       
  ARENTERP.NS     | Price:   40.40 | Trend:   7.06% | Mom:  -1.20% | Risk: LOW       
  MTEDUCARE.NS    | Price:    1.96 | Trend:  -0.76% | Mom:   3.16% | Risk: LOW       
  GLOBALE.NS      | Price:   10.88 | Trend:  -6.91% | Mom:  -0.91% | Risk: LOW       
  EUROTEXIND.NS   | Price:   13.65 | Trend: -11.84% | Mom:   6.23% | Risk: LOW       
  INDIFRA.NS      | Price:   11.95 | Trend:  -4.96% | Mom:   0.00% | Risk: LOW       
  AMIABLE.NS      | Price:   73.00 | Trend:  -3.60% | Mom:   3.25% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   15.06 | Trend:  -7.53% | Mom:   0.94% | Risk: LOW       
  ACCORD.NS       | Price:  198.35 | Trend:  31.00% | Mom:  -1.98% | Risk: LOW       
  JALAN.NS        | Price:    1.65 | Trend: -15.21% | Mom:   3.12% | Risk: LOW       
  CLCIND.NS       | Price:   49.49 | Trend:   2.86% | Mom: -12.79% | Risk: LOW       

SELL SIGNALS (759):
  HDFCBANK.NS     | Price:  729.00 | Target:  682.93 | Risk: LOW        | Conf: 100%
  HINDUNILVR.NS   | Price: 2063.00 | Target: 1833.64 | Risk: LOW        | Conf: 100%
  ITC.NS          | Price:  276.15 | Target:  253.38 | Risk: LOW        | Conf: 100%
  NTPC.NS         | Price:  339.45 | Target:  310.56 | Risk: LOW        | Conf: 80%
  ONGC.NS         | Price:  239.05 | Target:  218.30 | Risk: LOW        | Conf: 80%
  ADANIENT.NS     | Price: 2985.70 | Target: 2707.88 | Risk: LOW        | Conf: 100%
  POWERGRID.NS    | Price:  269.45 | Target:  244.52 | Risk: LOW        | Conf: 100%
  HDFCLIFE.NS     | Price:  537.00 | Target:  493.39 | Risk: LOW        | Conf: 80%
  ADANIGREEN.NS   | Price: 1332.30 | Target: 1163.69 | Risk: LOW        | Conf: 80%
  VBL.NS          | Price:  440.50 | Target:  378.64 | Risk: LOW        | Conf: 80%
  AMBUJACEM.NS    | Price:  421.00 | Target:  369.70 | Risk: LOW        | Conf: 100%
  PFC.NS          | Price:  376.50 | Target:  329.88 | Risk: LOW        | Conf: 100%
  MUTHOOTFIN.NS   | Price: 2876.30 | Target: 2429.55 | Risk: LOW        | Conf: 100%
  GODREJCP.NS     | Price:  910.00 | Target:  759.89 | Risk: LOW        | Conf: 100%
  HDFCAMC.NS      | Price: 2490.00 | Target: 2264.79 | Risk: LOW        | Conf: 100%
  MAXHEALTH.NS    | Price: 1007.50 | Target:  877.64 | Risk: LOW        | Conf: 100%
  TATACONSUM.NS   | Price: 1061.90 | Target:  947.33 | Risk: LOW        | Conf: 100%
  APOLLOHOSP.NS   | Price: 8597.00 | Target: 7748.79 | Risk: LOW        | Conf: 100%
  SHREECEM.NS     | Price: 25570.00 | Target: 22839.64 | Risk: LOW        | Conf: 80%
  MANKIND.NS      | Price: 2433.10 | Target: 2146.78 | Risk: LOW        | Conf: 100%
  GMRAIRPORT.NS   | Price:  104.55 | Target:   93.37 | Risk: LOW        | Conf: 100%
  RECLTD.NS       | Price:  346.00 | Target:  305.66 | Risk: LOW        | Conf: 100%
  ICICIGI.NS      | Price: 1635.00 | Target: 1400.64 | Risk: LOW        | Conf: 100%
  BAJAJHFL.NS     | Price:   84.76 | Target:   78.14 | Risk: LOW        | Conf: 100%
  DABUR.NS        | Price:  411.25 | Target:  369.96 | Risk: LOW        | Conf: 100%
  LUPIN.NS        | Price: 2281.00 | Target: 2014.00 | Risk: LOW        | Conf: 100%
  BHARTIHEXA.NS   | Price: 1486.00 | Target: 1263.73 | Risk: LOW        | Conf: 100%
  SRF.NS          | Price: 2585.00 | Target: 2262.99 | Risk: LOW        | Conf: 80%
  NHPC.NS         | Price:   76.85 | Target:   69.53 | Risk: LOW        | Conf: 80%
  FORTIS.NS       | Price:  900.00 | Target:  776.43 | Risk: LOW        | Conf: 100%
  TORNTPOWER.NS   | Price: 1319.00 | Target: 1183.57 | Risk: LOW        | Conf: 100%
