NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-24 03:03:22

BUY SIGNALS (731):
  BAJFINANCE.NS   | Price: 1095.00 | Entry:  1073.1 | Target: 1206.32 | Risk: LOW       
  PIIND.NS        | Price: 2496.80 | Target: 2186.19 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6672.00 | Target: 5786.77 | Risk: LOW        | Conf: 100%
  BIOCON.NS       | Price:  415.55 | Target:  373.17 | Risk: LOW        | Conf: 100%
  TATACOMM.NS     | Price: 1655.40 | Target: 1436.97 | Risk: LOW        | Conf: 100%
  GODFRYPHLP.NS   | Price: 2117.00 | Target: 1835.48 | Risk: LOW        | Conf: 100%
  JKCEMENT.NS     | Price: 5250.00 | Target: 4709.11 | Risk: LOW        | Conf: 100%
  UBL.NS          | Price: 1348.90 | Target: 1206.10 | Risk: LOW        | Conf: 80%
  PAGEIND.NS      | Price: 35480.00 | Target: 30440.48 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  164.98 | Target:  147.68 | Risk: LOW        | Conf: 100%
  HEXT.NS         | Price:  532.45 | Target:  438.66 | Risk: LOW        | Conf: 100%
  VOLTAS.NS       | Price: 1235.00 | Target: 1056.96 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  186.09 | Target:  164.61 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 8189.00 | Target: 7609.00 | Risk: LOW        | Conf: 100%
  IREDA.NS        | Price:  115.00 | Target:  104.78 | Risk: LOW        | Conf: 100%
  THERMAX.NS      | Price: 3967.80 | Target: 3425.73 | Risk: LOW        | Conf: 100%
  PWL.NS          | Price:  120.83 | Target:   92.51 | Risk: LOW        | Conf: 100%
  UCOBANK.NS      | Price:   25.72 | Target:   24.16 | Risk: LOW        | Conf: 100%
  NH.NS           | Price: 1815.80 | Target: 1640.37 | Risk: LOW        | Conf: 100%
  TATAINVEST.NS   | Price:  647.95 | Target:  568.54 | Risk: LOW        | Conf: 100%
  GODREJIND.NS    | Price: 1230.00 | Target: 1012.29 | Risk: LOW        | Conf: 100%
  CHOLAHLDNG.NS   | Price: 1561.80 | Target: 1272.88 | Risk: LOW        | Conf: 100%
  3MINDIA.NS      | Price: 33640.00 | Target: 29457.86 | Risk: LOW        | Conf: 100%
  SJVN.NS         | Price:   65.71 | Target:   61.28 | Risk: LOW        | Conf: 100%
  ACC.NS          | Price: 1307.40 | Target: 1197.83 | Risk: LOW        | Conf: 100%
  TATAELXSI.NS    | Price: 3708.00 | Target: 3300.32 | Risk: LOW        | Conf: 80%
  NLCINDIA.NS     | Price:  269.80 | Target:  228.21 | Risk: LOW        | Conf: 100%
  KPITTECH.NS     | Price:  589.30 | Target:  516.95 | Risk: LOW        | Conf: 100%
  DELHIVERY.NS    | Price:  450.70 | Target:  393.16 | Risk: LOW        | Conf: 100%
  ASTERDM.NS      | Price:  761.55 | Target:  599.50 | Risk: LOW        | Conf: 100%
  GODIGIT.NS      | Price:  262.90 | Target:  223.44 | Risk: LOW        | Conf: 100%
  HONAUT.NS       | Price: 36700.00 | Target: 33021.43 | Risk: LOW        | Conf: 100%
  METROBRAND.NS   | Price:  912.50 | Target:  784.71 | Risk: LOW        | Conf: 100%
  AIAENG.NS       | Price: 4348.90 | Target: 3551.33 | Risk: LOW        | Conf: 100%
  GILLETTE.NS     | Price: 7438.50 | Target: 7023.63 | Risk: LOW        | Conf: 100%
  NBCC.NS         | Price:   88.88 | Target:   79.89 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  279.25 | Target:  237.34 | Risk: LOW        | Conf: 80%
  MSUMI.NS        | Price:   38.36 | Target:   32.79 | Risk: LOW        | Conf: 100%
  IGL.NS          | Price:  147.87 | Target:  129.97 | Risk: LOW        | Conf: 100%
  KIMS.NS         | Price:  782.50 | Target:  682.50 | Risk: LOW        | Conf: 100%
  TVSHLTD.NS      | Price: 13899.00 | Target: 12262.21 | Risk: LOW        | Conf: 100%
  IRB.NS          | Price:   18.95 | Target:   17.88 | Risk: LOW        | Conf: 100%
  AMBER.NS        | Price: 7350.00 | Target: 6375.71 | Risk: LOW        | Conf: 80%
  RAMCOCEM.NS     | Price:  899.05 | Target:  756.94 | Risk: LOW        | Conf: 100%
  SHYAMMETL.NS    | Price:  984.90 | Target:  880.96 | Risk: LOW        | Conf: 80%
  EMAMILTD.NS     | Price:  402.60 | Target:  354.21 | Risk: LOW        | Conf: 100%
  INOXWIND.NS     | Price:   73.60 | Target:   62.26 | Risk: LOW        | Conf: 100%
  EIHOTEL.NS      | Price:  302.75 | Target:  270.29 | Risk: LOW        | Conf: 80%
  WOCKPHARMA.NS   | Price: 1886.30 | Target: 1534.76 | Risk: LOW        | Conf: 100%
  ABSLAMC.NS      | Price: 1008.40 | Target:  888.08 | Risk: LOW        | Conf: 80%
  TIMKEN.NS       | Price: 3134.10 | Target: 2686.14 | Risk: LOW        | Conf: 100%
  HSCL.NS         | Price:  654.40 | Target:  497.95 | Risk: LOW        | Conf: 100%
  FORCEMOT.NS     | Price: 17770.00 | Target: 15110.00 | Risk: LOW        | Conf: 100%
  ANGELONE.NS     | Price:  287.80 | Target:  250.91 | Risk: LOW        | Conf: 80%
  TATACHEM.NS     | Price:  626.75 | Target:  544.37 | Risk: LOW        | Conf: 100%
  ASTRAZEN.NS     | Price: 7415.50 | Target: 6429.43 | Risk: LOW        | Conf: 100%
  ERIS.NS         | Price: 1328.20 | Target: 1179.70 | Risk: LOW        | Conf: 100%
  CESC.NS         | Price:  155.09 | Target:  137.21 | Risk: LOW        | Conf: 80%
  HBLENGINE.NS    | Price:  702.55 | Target:  599.48 | Risk: LOW        | Conf: 100%
  SUNTV.NS        | Price:  472.05 | Target:  417.81 | Risk: LOW        | Conf: 80%
  KEC.NS          | Price:  435.95 | Target:  377.09 | Risk: LOW        | Conf: 100%
  AADHARHFC.NS    | Price:  462.55 | Target:  396.48 | Risk: LOW        | Conf: 100%
  CREDITACC.NS    | Price: 1496.10 | Target: 1318.49 | Risk: LOW        | Conf: 60%
  JSWHL.NS        | Price: 11289.00 | Target: 9402.57 | Risk: LOW        | Conf: 100%
  PSB.NS          | Price:   23.46 | Target:   21.51 | Risk: LOW        | Conf: 80%
  ONESOURCE.NS    | Price: 1535.00 | Target: 1294.00 | Risk: LOW        | Conf: 100%
  OLAELEC.NS      | Price:   37.73 | Target:   30.24 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  431.15 | Target:  396.14 | Risk: LOW        | Conf: 100%
  SCHNEIDER.NS    | Price: 1217.30 | Target:  892.66 | Risk: LOW        | Conf: 100%
  CAMS.NS         | Price:  753.00 | Target:  663.07 | Risk: LOW        | Conf: 100%
  RPOWER.NS       | Price:   23.45 | Target:   19.87 | Risk: LOW        | Conf: 100%
  BIKAJI.NS       | Price:  605.75 | Target:  547.45 | Risk: LOW        | Conf: 100%
  DEEPAKFERT.NS   | Price: 1449.20 | Target: 1211.27 | Risk: LOW        | Conf: 100%
  FIRSTCRY.NS     | Price:  196.33 | Target:  165.54 | Risk: LOW        | Conf: 100%
  JSWCEMENT.NS    | Price:  126.04 | Target:  112.46 | Risk: LOW        | Conf: 100%
  CGCL.NS         | Price:  224.03 | Target:  186.28 | Risk: LOW        | Conf: 100%
  GRINDWELL.NS    | Price: 2059.80 | Target: 1792.30 | Risk: LOW        | Conf: 100%
  JUBLPHARMA.NS   | Price:  880.35 | Target:  703.97 | Risk: LOW        | Conf: 100%
  FIVESTAR.NS     | Price:  520.95 | Target:  452.91 | Risk: LOW        | Conf: 100%
  TRITURBINE.NS   | Price:  574.85 | Target:  461.46 | Risk: LOW        | Conf: 100%
  VENTIVE.NS      | Price:  564.15 | Target:  482.83 | Risk: LOW        | Conf: 100%
  NAVA.NS         | Price:  558.95 | Target:  470.17 | Risk: LOW        | Conf: 100%
  CENTURYPLY.NS   | Price:  762.40 | Target:  671.88 | Risk: LOW        | Conf: 100%
  ABLBL.NS        | Price:   86.12 | Target:   76.78 | Risk: LOW        | Conf: 100%
  TRAVELFOOD.NS   | Price: 1307.20 | Target: 1030.56 | Risk: LOW        | Conf: 100%
  CPPLUS.NS       | Price: 3475.50 | Target: 2671.29 | Risk: LOW        | Conf: 100%
  SOBHA.NS        | Price: 1294.60 | Target: 1130.85 | Risk: LOW        | Conf: 100%
  IRCON.NS        | Price:  124.72 | Target:  110.28 | Risk: LOW        | Conf: 100%
  GMDCLTD.NS      | Price:  570.00 | Target:  476.52 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  882.40 | Target:  747.80 | Risk: LOW        | Conf: 100%
  APTUS.NS        | Price:  257.75 | Target:  225.30 | Risk: LOW        | Conf: 80%
  CIEINDIA.NS     | Price:  401.05 | Target:  361.34 | Risk: LOW        | Conf: 100%
  TECHNOE.NS      | Price:  987.45 | Target:  805.18 | Risk: LOW        | Conf: 100%
  WHIRLPOOL.NS    | Price:  768.50 | Target:  646.25 | Risk: LOW        | Conf: 100%
  IGIL.NS         | Price:  338.05 | Target:  282.56 | Risk: LOW        | Conf: 100%
  DOMS.NS         | Price: 2206.30 | Target: 2008.16 | Risk: LOW        | Conf: 100%
  GALLANTT.NS     | Price:  584.40 | Target:  484.01 | Risk: LOW        | Conf: 100%
  NIVABUPA.NS     | Price:   82.62 | Target:   73.58 | Risk: LOW        | Conf: 100%
  GESHIP.NS       | Price: 1311.30 | Target: 1053.25 | Risk: LOW        | Conf: 100%
  TRIDENT.NS      | Price:   24.39 | Target:   22.18 | Risk: LOW        | Conf: 100%
  RAINBOW.NS      | Price: 1433.20 | Target: 1220.56 | Risk: LOW        | Conf: 100%
  INTELLECT.NS    | Price:  691.25 | Target:  598.34 | Risk: LOW        | Conf: 100%
  NUVOCO.NS       | Price:  322.05 | Target:  280.57 | Risk: LOW        | Conf: 100%
  SWANCORP.NS     | Price:  303.85 | Target:  273.92 | Risk: LOW        | Conf: 80%
  KIRLOSENG.NS    | Price: 2100.80 | Target: 1657.87 | Risk: LOW        | Conf: 100%
  ZYDUSWELL.NS    | Price:  490.80 | Target:  413.00 | Risk: LOW        | Conf: 100%
  JWL.NS          | Price:  247.00 | Target:  215.50 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  295.85 | Target:  234.64 | Risk: LOW        | Conf: 100%
  IEX.NS          | Price:  123.70 | Target:  113.75 | Risk: LOW        | Conf: 80%
  BBTC.NS         | Price: 1427.40 | Target: 1268.22 | Risk: LOW        | Conf: 100%
  AAVAS.NS        | Price: 1355.30 | Target: 1158.98 | Risk: LOW        | Conf: 80%
  BELRISE.NS      | Price:  231.77 | Target:  188.68 | Risk: LOW        | Conf: 100%
  CELLO.NS        | Price:  361.45 | Target:  279.54 | Risk: LOW        | Conf: 100%
  JPPOWER.NS      | Price:   17.10 | Target:   15.01 | Risk: LOW        | Conf: 100%
  USHAMART.NS     | Price:  481.30 | Target:  415.33 | Risk: LOW        | Conf: 100%
  LEMONTREE.NS    | Price:  108.33 | Target:   97.49 | Risk: LOW        | Conf: 100%
  NSLNISP.NS      | Price:   39.79 | Target:   32.69 | Risk: LOW        | Conf: 100%
  ACUTAAS.NS      | Price: 3169.00 | Target: 2569.64 | Risk: LOW        | Conf: 100%
  CCL.NS          | Price: 1082.30 | Target:  958.12 | Risk: LOW        | Conf: 100%
  FINPIPE.NS      | Price:  160.44 | Target:  143.68 | Risk: LOW        | Conf: 100%
  SAMMAANCAP.NS   | Price:  150.52 | Target:  122.18 | Risk: LOW        | Conf: 100%
  INDIACEM.NS     | Price:  370.90 | Target:  332.49 | Risk: LOW        | Conf: 100%
  TSFINV.NS       | Price:  417.15 | Target:  350.58 | Risk: LOW        | Conf: 100%
  J&KBANK.NS      | Price:  149.01 | Target:  127.66 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1318.40 | Target: 1119.01 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4222.10 | Target: 3839.89 | Risk: LOW        | Conf: 100%
  EUREKAFORB.NS   | Price:  415.00 | Target:  337.37 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  875.30 | Target:  813.09 | Risk: LOW        | Conf: 100%
  RELAXO.NS       | Price:  376.60 | Target:  307.21 | Risk: LOW        | Conf: 100%
  TTML.NS         | Price:   37.78 | Target:   34.15 | Risk: LOW        | Conf: 100%
  JKTYRE.NS       | Price:  374.70 | Target:  328.29 | Risk: LOW        | Conf: 100%
  SCI.NS          | Price:  290.55 | Target:  242.87 | Risk: LOW        | Conf: 100%
  PRIVISCL.NS     | Price: 3479.70 | Target: 3098.88 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  170.30 | Target:  130.18 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  439.40 | Target:  375.79 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  194.62 | Target:  173.84 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   63.16 | Target:   52.21 | Risk: LOW        | Conf: 100%
  PGHL.NS         | Price: 5828.50 | Target: 5030.82 | Risk: LOW        | Conf: 100%
  TIMETECHNO.NS   | Price:  187.48 | Target:  152.43 | Risk: LOW        | Conf: 100%
  BANCOINDIA.NS   | Price:  623.70 | Target:  533.08 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  847.50 | Target:  695.81 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  689.55 | Target:  603.17 | Risk: LOW        | Conf: 80%
  SHAKTIPUMP.NS   | Price:  503.55 | Target:  461.42 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   54.35 | Target:   44.87 | Risk: LOW        | Conf: 100%
  RHIM.NS         | Price:  375.25 | Target:  310.55 | Risk: LOW        | Conf: 100%
  INDIASHLTR.NS   | Price:  675.25 | Target:  549.36 | Risk: LOW        | Conf: 100%
  ASTRAMICRO.NS   | Price: 1662.20 | Target: 1310.38 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  312.60 | Target:  240.99 | Risk: LOW        | Conf: 100%
  TRANSRAILL.NS   | Price:  460.00 | Target:  408.75 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  889.25 | Target:  814.05 | Risk: LOW        | Conf: 100%
  MAPMYINDIA.NS   | Price:  983.90 | Target:  774.79 | Risk: LOW        | Conf: 100%
  NESCO.NS        | Price: 1035.80 | Target:  933.26 | Risk: LOW        | Conf: 80%
  LATENTVIEW.NS   | Price:  278.10 | Target:  240.62 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:   11.57 | Target:   10.79 | Risk: LOW        | Conf: 100%
  SANDUMA.NS      | Price:  198.93 | Target:  171.37 | Risk: LOW        | Conf: 100%
  TTKPRESTIG.NS   | Price:  591.65 | Target:  497.95 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:  106.08 | Target:   84.29 | Risk: LOW        | Conf: 100%
  POWERMECH.NS    | Price: 2502.40 | Target: 2140.51 | Risk: LOW        | Conf: 100%
  ORKLAINDIA.NS   | Price:  552.20 | Target:  478.36 | Risk: LOW        | Conf: 100%
  SOUTHBANK.NS    | Price:   44.97 | Target:   41.24 | Risk: LOW        | Conf: 100%
  JAIBALAJI.NS    | Price:   63.57 | Target:   45.21 | Risk: LOW        | Conf: 100%
  JSLL.NS         | Price:  505.35 | Target:  384.58 | Risk: LOW        | Conf: 100%
  APOLLO.NS       | Price:  384.55 | Target:  329.66 | Risk: LOW        | Conf: 100%
  WEWORK.NS       | Price:  682.90 | Target:  554.76 | Risk: LOW        | Conf: 100%
  RCF.NS          | Price:  118.16 | Target:  107.50 | Risk: LOW        | Conf: 100%
  STAR.NS         | Price:  986.20 | Target:  797.20 | Risk: LOW        | Conf: 80%
  SHARDACROP.NS   | Price:  760.90 | Target:  670.61 | Risk: LOW        | Conf: 100%
  OSWALPUMPS.NS   | Price:  299.60 | Target:  239.30 | Risk: LOW        | Conf: 100%
  CERA.NS         | Price: 5865.50 | Target: 5064.25 | Risk: LOW        | Conf: 100%
  KALPATARU.NS    | Price:  283.45 | Target:  237.15 | Risk: LOW        | Conf: 80%
  GSFC.NS         | Price:  158.23 | Target:  141.63 | Risk: LOW        | Conf: 80%
  ACI.NS          | Price:  497.85 | Target:  437.51 | Risk: LOW        | Conf: 80%
  DBL.NS          | Price:  414.60 | Target:  338.10 | Risk: LOW        | Conf: 100%
  PRSMJOHNSN.NS   | Price:  107.97 | Target:   76.28 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  371.45 | Target:  302.16 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  206.76 | Target:  158.75 | Risk: LOW        | Conf: 100%
  FDC.NS          | Price:  348.60 | Target:  286.56 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  122.88 | Target:   97.93 | Risk: LOW        | Conf: 100%
  SFL.NS          | Price:  664.95 | Target:  493.84 | Risk: LOW        | Conf: 80%
  MASTEK.NS       | Price: 1705.20 | Target: 1435.38 | Risk: LOW        | Conf: 80%
  MOIL.NS         | Price:  252.85 | Target:  216.78 | Risk: LOW        | Conf: 100%
  RTNINDIA.NS     | Price:   30.45 | Target:   25.32 | Risk: LOW        | Conf: 100%
  ISGEC.NS        | Price:  755.10 | Target:  616.58 | Risk: LOW        | Conf: 100%
  AURIONPRO.NS    | Price:  695.55 | Target:  601.12 | Risk: LOW        | Conf: 100%
  MHRIL.NS        | Price:  221.79 | Target:  189.02 | Risk: LOW        | Conf: 100%
  ARVINDFASN.NS   | Price:  448.35 | Target:  384.93 | Risk: LOW        | Conf: 100%
  CMSINFO.NS      | Price:  247.00 | Target:  198.95 | Risk: LOW        | Conf: 100%
  DHANUKA.NS      | Price:  980.30 | Target:  861.26 | Risk: LOW        | Conf: 100%
  SYMPHONY.NS     | Price:  612.50 | Target:  531.99 | Risk: LOW        | Conf: 100%
  AHLUCONT.NS     | Price:  696.20 | Target:  548.22 | Risk: LOW        | Conf: 100%
  PARKHOSPS.NS    | Price:  274.55 | Target:  229.35 | Risk: LOW        | Conf: 100%
  SURYAROSNI.NS   | Price:  219.80 | Target:  175.34 | Risk: LOW        | Conf: 100%
  AVL.NS          | Price:  601.35 | Target:  505.85 | Risk: LOW        | Conf: 100%
  RTNPOWER.NS     | Price:    7.89 | Target:    6.97 | Risk: LOW        | Conf: 100%
  GREENLAM.NS     | Price:  253.00 | Target:  193.82 | Risk: LOW        | Conf: 80%
  HGINFRA.NS      | Price:  511.90 | Target:  429.72 | Risk: LOW        | Conf: 100%
  ICRA.NS         | Price: 4964.80 | Target: 4238.23 | Risk: LOW        | Conf: 100%
  SUBROS.NS       | Price:  733.15 | Target:  633.63 | Risk: LOW        | Conf: 100%
  CHEMPLASTS.NS   | Price:  176.89 | Target:  139.10 | Risk: LOW        | Conf: 100%
  ASHAPURMIN.NS   | Price:  590.25 | Target:  451.55 | Risk: LOW        | Conf: 100%
  SWSOLAR.NS      | Price:  192.17 | Target:  170.42 | Risk: LOW        | Conf: 100%
  IMFA.NS         | Price: 1383.80 | Target: 1096.26 | Risk: LOW        | Conf: 80%
  SUPRIYA.NS      | Price:  805.45 | Target:  587.16 | Risk: LOW        | Conf: 100%
  SAATVIKGL.NS    | Price:  418.95 | Target:  331.29 | Risk: LOW        | Conf: 80%
  TEXRAIL.NS      | Price:  104.57 | Target:   90.17 | Risk: LOW        | Conf: 100%
  RAJESHEXPO.NS   | Price:   79.18 | Target:   67.40 | Risk: LOW        | Conf: 100%
  SENCO.NS        | Price:  344.40 | Target:  259.24 | Risk: LOW        | Conf: 100%
  FIEMIND.NS      | Price: 2198.80 | Target: 1666.05 | Risk: LOW        | Conf: 100%
  TVSSCS.NS       | Price:  121.44 | Target:   98.17 | Risk: LOW        | Conf: 100%
  RESPONIND.NS    | Price:  155.06 | Target:  125.69 | Risk: LOW        | Conf: 100%
  CRIZAC.NS       | Price:  172.84 | Target:  142.98 | Risk: LOW        | Conf: 100%
  CAPILLARY.NS    | Price:  502.35 | Target:  348.58 | Risk: LOW        | Conf: 100%
  KNRCON.NS       | Price:  127.00 | Target:   96.10 | Risk: LOW        | Conf: 100%
  ASHOKA.NS       | Price:  114.22 | Target:  102.59 | Risk: LOW        | Conf: 100%
  OPTIEMUS.NS     | Price:  540.20 | Target:  407.97 | Risk: LOW        | Conf: 80%
  DATAMATICS.NS   | Price:  819.25 | Target:  688.43 | Risk: LOW        | Conf: 100%
  WEBELSOLAR.NS   | Price:   82.80 | Target:   63.81 | Risk: LOW        | Conf: 100%
  PTC.NS          | Price:  156.56 | Target:  131.69 | Risk: LOW        | Conf: 100%
  ROUTE.NS        | Price:  502.30 | Target:  450.79 | Risk: LOW        | Conf: 100%
  RSYSTEMS.NS     | Price:  239.25 | Target:  195.37 | Risk: LOW        | Conf: 100%
  ZAGGLE.NS       | Price:  200.12 | Target:  143.94 | Risk: LOW        | Conf: 100%
  ORIANA.NS       | Price: 1192.05 | Target:  847.18 | Risk: LOW        | Conf: 100%
  SIS.NS          | Price:  417.75 | Target:  364.23 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price: 1141.00 | Target:  921.21 | Risk: LOW        | Conf: 100%
  ANUP.NS         | Price: 1808.90 | Target: 1404.45 | Risk: LOW        | Conf: 100%
  GREAVESCOT.NS   | Price:  192.48 | Target:  148.34 | Risk: LOW        | Conf: 100%
  TARC.NS         | Price:  124.07 | Target:  102.93 | Risk: LOW        | Conf: 100%
  NIITMTS.NS      | Price:  228.80 | Target:  188.27 | Risk: LOW        | Conf: 100%
  NACLIND.NS      | Price:  169.97 | Target:  138.36 | Risk: LOW        | Conf: 100%
  NFL.NS          | Price:   70.30 | Target:   64.58 | Risk: LOW        | Conf: 100%
  SPARC.NS        | Price:  196.71 | Target:  159.94 | Risk: LOW        | Conf: 100%
  SHILCTECH.NS    | Price: 3883.10 | Target: 3033.56 | Risk: LOW        | Conf: 100%
  VSTTILLERS.NS   | Price: 4410.20 | Target: 3777.34 | Risk: LOW        | Conf: 80%
  INDRAMEDCO.NS   | Price:  369.70 | Target:  312.97 | Risk: LOW        | Conf: 100%
  VSTIND.NS       | Price:  212.69 | Target:  200.01 | Risk: LOW        | Conf: 100%
  SAMHI.NS        | Price:  159.56 | Target:  134.50 | Risk: LOW        | Conf: 100%
  CEIGALL.NS      | Price:  314.35 | Target:  252.37 | Risk: LOW        | Conf: 100%
  STYRENIX.NS     | Price: 2081.60 | Target: 1673.87 | Risk: LOW        | Conf: 100%
  ORIENTCEM.NS    | Price:  131.52 | Target:  117.96 | Risk: LOW        | Conf: 100%
  BHARATRAS.NS    | Price: 1295.00 | Target: 1077.75 | Risk: LOW        | Conf: 100%
  ZOTA.NS         | Price: 1087.40 | Target:  824.29 | Risk: LOW        | Conf: 100%
  AVANTEL.NS      | Price:  160.22 | Target:  142.18 | Risk: LOW        | Conf: 80%
  EIEL.NS         | Price:  194.73 | Target:  159.25 | Risk: LOW        | Conf: 100%
  KITEX.NS        | Price:  124.95 | Target:   99.19 | Risk: LOW        | Conf: 100%
  RAYMONDREL.NS   | Price:  576.90 | Target:  453.65 | Risk: LOW        | Conf: 100%
  JAMNAAUTO.NS    | Price:  121.41 | Target:   96.85 | Risk: LOW        | Conf: 100%
  DCAL.NS         | Price:  173.54 | Target:  126.13 | Risk: LOW        | Conf: 100%
  AWFIS.NS        | Price:  268.20 | Target:  228.56 | Risk: LOW        | Conf: 80%
  RAMKY.NS        | Price:  392.20 | Target:  338.38 | Risk: LOW        | Conf: 100%
  JTEKTINDIA.NS   | Price:  126.10 | Target:  103.96 | Risk: LOW        | Conf: 100%
  HEMIPROP.NS     | Price:  130.58 | Target:  116.68 | Risk: LOW        | Conf: 100%
  KIRLOSIND.NS    | Price: 3685.00 | Target: 3112.14 | Risk: LOW        | Conf: 80%
