NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-10 03:42:17

BUY SIGNALS (1033):
  RELIANCE.NS     | Price: 1334.80 | Entry:  1308.1 | Target: 1449.23 | Risk: LOW       
  PUNJABCHEM.NS   | Price: 1111.10 | Trend:   3.89% | Mom:  -2.21% | Risk: LOW       
  IKIO.NS         | Price:  204.05 | Trend:  11.95% | Mom:  -0.38% | Risk: LOW       
  ECOSMOBLTY.NS   | Price:  129.46 | Trend:  -1.24% | Mom:   1.84% | Risk: LOW       
  JAGRAN.NS       | Price:   63.46 | Trend:  -1.06% | Mom:   2.42% | Risk: LOW       
  VINYAS.NS       | Price: 1282.50 | Trend:  -4.30% | Mom:   0.91% | Risk: LOW       
  OMAXE.NS        | Price:   86.45 | Trend:   4.10% | Mom:  -0.49% | Risk: LOW       
  SHRIRAMPPS.NS   | Price:   84.47 | Trend:  -3.53% | Mom:   0.46% | Risk: LOW       
  IVALUE.NS       | Price:  273.95 | Trend:   0.99% | Mom:  -2.09% | Risk: LOW       
  ORIENTTECH.NS   | Price:  258.75 | Trend:  -0.43% | Mom:  -0.01% | Risk: LOW       
  EKC.NS          | Price:  112.68 | Trend:  -0.84% | Mom:   3.48% | Risk: LOW       
  SALASAR.NS      | Price:    5.88 | Trend:  -7.62% | Mom:  -0.34% | Risk: LOW       
  DOLATALGO.NS    | Price:   71.01 | Trend:  -1.23% | Mom:   3.27% | Risk: LOW       
  ROTO.NS         | Price:   67.47 | Trend:   1.30% | Mom:   0.24% | Risk: LOW       
  NIITLTD.NS      | Price:   95.07 | Trend:  -1.47% | Mom:   2.77% | Risk: LOW       
  GPTINFRA.NS     | Price:  115.79 | Trend:  -4.23% | Mom:   1.36% | Risk: LOW       
  GANDHAR.NS      | Price:  242.71 | Trend:  24.64% | Mom: -13.27% | Risk: LOW       
  CLSEL.NS        | Price:  278.10 | Trend:  -2.31% | Mom:  -0.63% | Risk: LOW       
  SALZERELEC.NS   | Price:  608.95 | Trend:  -1.38% | Mom:   5.34% | Risk: LOW       
  MANAKCOAT.NS    | Price:  114.51 | Trend:  -0.43% | Mom:  -8.99% | Risk: LOW       
  SIGACHI.NS      | Price:   25.17 | Trend:   6.71% | Mom:  -3.27% | Risk: LOW       
  ALLDIGI.NS      | Price:  810.35 | Trend:   1.99% | Mom:   0.45% | Risk: LOW       
  CIFL.NS         | Price:   21.88 | Trend:  -4.31% | Mom:   6.78% | Risk: LOW       
  UNIECOM.NS      | Price:   84.25 | Trend:  -3.40% | Mom:  -0.25% | Risk: LOW       
  MADRASFERT.NS   | Price:   66.41 | Trend:  -2.68% | Mom:  -0.33% | Risk: LOW       
  HARIOMPIPE.NS   | Price:  398.90 | Trend:  -0.55% | Mom:   4.26% | Risk: LOW       
  DECCANCE.NS     | Price:  579.35 | Trend:   0.39% | Mom:   3.48% | Risk: LOW       
  RIIL.NS         | Price:  758.55 | Trend:  -3.51% | Mom:   2.21% | Risk: LOW       
  VMARCIND.NS     | Price:  316.00 | Trend: -60.12% | Mom:  12.62% | Risk: LOW       
  TAC.NS          | Price:  511.05 | Trend:  19.53% | Mom:  -3.52% | Risk: LOW       
  BALAJITELE.NS   | Price:   85.72 | Trend:  -2.13% | Mom:   0.49% | Risk: LOW       
  CAPITALSFB.NS   | Price:  296.20 | Trend:   3.37% | Mom:  -1.12% | Risk: LOW       
  AURUM.NS        | Price:  226.01 | Trend:   6.07% | Mom:  -0.08% | Risk: LOW       
  FAZE3Q.NS       | Price:  569.20 | Trend:   0.14% | Mom:   4.44% | Risk: LOW       
  MICEL.NS        | Price:   37.08 | Trend:  -6.70% | Mom:   1.92% | Risk: LOW       
  BHARATWIRE.NS   | Price:  201.17 | Trend:  -3.12% | Mom:   3.55% | Risk: LOW       
  TEXINFRA.NS     | Price:  113.61 | Trend:   4.65% | Mom:   0.09% | Risk: LOW       
  WCIL.NS         | Price:   88.46 | Trend:  -7.33% | Mom:  -0.87% | Risk: LOW       
  HERANBA.NS      | Price:  178.78 | Trend:  -1.61% | Mom:   1.83% | Risk: LOW       
  GTPL.NS         | Price:   59.79 | Trend:  -3.77% | Mom:   0.83% | Risk: LOW       
  ROHLTD.NS       | Price:  323.20 | Trend:  -0.25% | Mom:   3.47% | Risk: LOW       
  DSSL.NS         | Price: 1227.70 | Trend:  -6.73% | Mom:   3.90% | Risk: LOW       
  BAJAJINDEF.NS   | Price:  232.57 | Trend:  -3.15% | Mom:   0.17% | Risk: LOW       
  CONTROLPR.NS    | Price:  579.20 | Trend:  -6.35% | Mom:   0.96% | Risk: LOW       
  JINDALPHOT.NS   | Price: 1063.00 | Trend:  -3.24% | Mom:   0.92% | Risk: LOW       
  ELECTHERM.NS    | Price:  995.30 | Trend:  -6.65% | Mom:  -0.21% | Risk: LOW       
  ABINFRA.NS      | Price:    9.96 | Trend:  -4.79% | Mom:  -0.50% | Risk: LOW       
  VILAS.NS        | Price:  364.65 | Trend:  -2.37% | Mom:   1.83% | Risk: LOW       
  KROSS.NS        | Price:  202.75 | Trend:   6.32% | Mom:  -1.64% | Risk: LOW       
  AMNPLST.NS      | Price:  194.70 | Trend:  -0.45% | Mom:   0.06% | Risk: LOW       
  ZUARI.NS        | Price:  227.55 | Trend:  -0.36% | Mom:   3.10% | Risk: LOW       
  ICEMAKE.NS      | Price:  820.20 | Trend:   3.64% | Mom:  -3.95% | Risk: LOW       
  KELLTONTEC.NS   | Price:   14.12 | Trend:  -6.45% | Mom:   0.21% | Risk: LOW       
  MANALIPETC.NS   | Price:   64.64 | Trend:   0.79% | Mom:  -0.25% | Risk: LOW       
  DPSCLTD.NS      | Price:    7.39 | Trend:  -1.90% | Mom:   2.50% | Risk: LOW       
  STERTOOLS.NS    | Price:  244.15 | Trend:   1.69% | Mom:   0.21% | Risk: LOW       
  OMINFRAL.NS     | Price:   87.35 | Trend:  -0.26% | Mom:  -0.92% | Risk: LOW       
  VIDYAWIRES.NS   | Price:   95.46 | Trend:  -1.17% | Mom:   8.42% | Risk: LOW       
  5PAISA.NS       | Price:  367.55 | Trend:   5.00% | Mom:   0.07% | Risk: LOW       
  AFSL.NS         | Price:  201.04 | Trend:  -0.06% | Mom:  -0.01% | Risk: LOW       
  KOKUYOCMLN.NS   | Price:   85.01 | Trend:  -0.94% | Mom:   1.26% | Risk: LOW       
  CREST.NS        | Price:  377.00 | Trend:   0.30% | Mom:   1.25% | Risk: LOW       
  LINCOLN.NS      | Price:  600.15 | Trend:  -1.64% | Mom:   2.19% | Risk: LOW       
  THEMISMED.NS    | Price:  110.50 | Trend:   0.10% | Mom:   2.51% | Risk: LOW       
  ARIHANTCAP.NS   | Price:   75.47 | Trend:   5.08% | Mom:  -7.34% | Risk: LOW       
  UNIENTER.NS     | Price:   97.16 | Trend:  -4.65% | Mom:  -0.94% | Risk: LOW       
  SCODATUBES.NS   | Price:  142.35 | Trend:   1.34% | Mom:   0.02% | Risk: LOW       
  SBC.NS          | Price:   41.16 | Trend:   1.28% | Mom:  -2.35% | Risk: LOW       
  NDTV.NS         | Price:   76.87 | Trend:  -4.17% | Mom:   1.57% | Risk: LOW       
  KHAICHEM.NS     | Price:   52.00 | Trend:  -1.33% | Mom:   6.36% | Risk: LOW       
  FAIRCHEMOR.NS   | Price:  749.95 | Trend:   9.92% | Mom:  -2.97% | Risk: LOW       
  INDOAMIN.NS     | Price:  130.72 | Trend:   0.09% | Mom:   0.33% | Risk: LOW       
  DHARMAJ.NS      | Price:  265.55 | Trend:  -0.39% | Mom:   1.76% | Risk: LOW       
  OSWALGREEN.NS   | Price:   22.04 | Trend:  -1.99% | Mom:   6.42% | Risk: LOW       
  DENTALKART.NS   | Price:  408.55 | Trend:   2.92% | Mom:  -2.93% | Risk: LOW       
  DENTA.NS        | Price:  333.85 | Trend:   7.49% | Mom:   0.95% | Risk: LOW       
  SAHANA.NS       | Price:  812.05 | Trend:  -3.75% | Mom:   9.13% | Risk: LOW       
  LEMERITE.NS     | Price:   23.41 | Trend:  -5.65% | Mom:  16.01% | Risk: LOW       
  FABTECH.NS      | Price:  148.63 | Trend:  -3.25% | Mom:   0.02% | Risk: LOW       
  KRISHIVAL.NS    | Price:  389.20 | Trend:  -2.47% | Mom:  -0.50% | Risk: LOW       
  JPOLYINVST.NS   | Price: 1066.20 | Trend:  -0.73% | Mom:   3.61% | Risk: LOW       
  OSWALAGRO.NS    | Price:   40.16 | Trend:  -3.16% | Mom:   8.66% | Risk: LOW       
  ADSL.NS         | Price:  114.39 | Trend:  -4.89% | Mom:   0.40% | Risk: LOW       
  SILVERTUC.NS    | Price:  195.88 | Trend:   2.91% | Mom:  -2.13% | Risk: LOW       
  KARNIKA.NS      | Price:  117.00 | Trend:  -4.97% | Mom:   1.08% | Risk: LOW       
  BIRLAMONEY.NS   | Price:  132.30 | Trend:  -4.31% | Mom:  -0.37% | Risk: LOW       
  BASILIC.NS      | Price:  191.90 | Trend:  -5.49% | Mom:  -0.57% | Risk: LOW       
  COOLCAPS.NS     | Price:   21.50 | Trend:  -8.60% | Mom:   4.37% | Risk: LOW       
  VAKRANGEE.NS    | Price:    5.99 | Trend:  -2.48% | Mom:   3.99% | Risk: LOW       
  ZUARIIND.NS     | Price:  259.35 | Trend:   0.07% | Mom:   1.27% | Risk: LOW       
  EVERESTIND.NS   | Price:  468.05 | Trend:   5.50% | Mom:  -6.39% | Risk: LOW       
  ABCOTS.NS       | Price:  198.71 | Trend:  -6.63% | Mom:  -0.83% | Risk: LOW       
  DISHTV.NS       | Price:    2.89 | Trend:  -3.69% | Mom:   2.48% | Risk: LOW       
  CHEMFAB.NS      | Price:  369.00 | Trend:  -2.51% | Mom:   0.33% | Risk: LOW       
  SVLL.NS         | Price:  758.95 | Trend:   5.72% | Mom:  -1.31% | Risk: LOW       
  VIVIANA.NS      | Price:  715.80 | Trend: -10.16% | Mom:   0.06% | Risk: LOW       
  JITFINFRA.NS    | Price:  333.45 | Trend:   2.56% | Mom:  -7.40% | Risk: LOW       
  KRYSTAL.NS      | Price:  600.25 | Trend:   0.81% | Mom:  -0.06% | Risk: LOW       
  STEL.NS         | Price:  552.95 | Trend:  -0.48% | Mom:   1.00% | Risk: LOW       
  SGIL.NS         | Price:  603.30 | Trend:   3.70% | Mom:   0.93% | Risk: LOW       
  BHAGERIA.NS     | Price:  207.43 | Trend:  -0.00% | Mom:  -8.06% | Risk: LOW       
  SARLAPOLY.NS    | Price:  101.75 | Trend:   3.04% | Mom:  -0.03% | Risk: LOW       
  COFFEEDAY.NS    | Price:   32.40 | Trend:  -2.75% | Mom:   7.14% | Risk: LOW       
  BIGBLOC.NS      | Price:   46.85 | Trend:  -3.37% | Mom:   0.77% | Risk: LOW       
  INDOBORAX.NS    | Price:  400.40 | Trend:   7.75% | Mom:  -3.77% | Risk: LOW       
  MALLCOM.NS      | Price:  994.45 | Trend:  -2.68% | Mom:  -0.71% | Risk: LOW       
  MUFTI.NS        | Price:   86.02 | Trend:  -0.31% | Mom:   3.74% | Risk: LOW       
  KAMATHOTEL.NS   | Price:  170.80 | Trend:  -2.99% | Mom:   0.68% | Risk: LOW       
  KAMDHENU.NS     | Price:   35.18 | Trend:  14.08% | Mom:   0.60% | Risk: LOW       
  PATELRMART.NS   | Price:  220.35 | Trend:   2.25% | Mom:  -0.55% | Risk: LOW       
  RUBYMILLS.NS    | Price:  378.50 | Trend:   7.61% | Mom:  -9.01% | Risk: LOW       
  ESFL.NS         | Price:  126.25 | Trend:   6.09% | Mom:  -2.92% | Risk: LOW       
  STCINDIA.NS     | Price:  118.64 | Trend:  -3.58% | Mom:   1.55% | Risk: LOW       
  TREL.NS         | Price:   25.40 | Trend:  -0.19% | Mom:   4.66% | Risk: LOW       
  KSOLVES.NS      | Price:  280.05 | Trend:  -1.38% | Mom:  -0.23% | Risk: LOW       
  NBIFIN.NS       | Price: 2120.10 | Trend:   5.95% | Mom:  -5.94% | Risk: LOW       
  HLVLTD.NS       | Price:    7.24 | Trend:  -4.65% | Mom:   1.26% | Risk: LOW       
  THEINVEST.NS    | Price:   98.14 | Trend:   0.47% | Mom:   1.15% | Risk: LOW       
  PPL.NS          | Price:  260.40 | Trend:   0.50% | Mom:  -2.89% | Risk: LOW       
  RSWM.NS         | Price:  207.63 | Trend:   2.91% | Mom:  -2.12% | Risk: LOW       
  REPRO.NS        | Price:  371.15 | Trend:   1.19% | Mom:   0.24% | Risk: LOW       
  MINDTECK.NS     | Price:  192.05 | Trend:  -5.57% | Mom:  -0.23% | Risk: LOW       
  HARDWYN.NS      | Price:   11.26 | Trend: -26.10% | Mom:  -0.35% | Risk: LOW       
  ONWARDTEC.NS    | Price:  290.70 | Trend:   6.84% | Mom:  -0.26% | Risk: LOW       
  ACL.NS          | Price:   47.95 | Trend:  -6.08% | Mom:   0.65% | Risk: LOW       
  JAYAGROGN.NS    | Price:  220.70 | Trend:   2.29% | Mom:  -0.24% | Risk: LOW       
  APTECHT.NS      | Price:   96.27 | Trend:  -5.58% | Mom:   5.91% | Risk: LOW       
  MANBA.NS        | Price:  131.77 | Trend:   0.86% | Mom:  -3.70% | Risk: LOW       
  EMKAY.NS        | Price:  238.86 | Trend:  -9.17% | Mom:   1.36% | Risk: LOW       
  URJA.NS         | Price:    9.84 | Trend:  -0.27% | Mom:   8.73% | Risk: LOW       
  MODIS.NS        | Price:  392.40 | Trend:   9.92% | Mom:  -2.45% | Risk: LOW       
  PAKKA.NS        | Price:   72.17 | Trend:  -6.62% | Mom:   0.91% | Risk: LOW       
  CSLFINANCE.NS   | Price:  216.77 | Trend:  -2.47% | Mom:   1.47% | Risk: LOW       
  GCSL.NS         | Price:  523.95 | Trend:  12.20% | Mom:   0.56% | Risk: LOW       
  KRITI.NS        | Price:   70.49 | Trend:   0.18% | Mom:   9.75% | Risk: LOW       
  DBEIL.NS        | Price:    7.26 | Trend:  -9.52% | Mom:   1.11% | Risk: LOW       
  VERTOZ.NS       | Price:   35.96 | Trend:  -8.99% | Mom:   1.90% | Risk: LOW       
  FOODSIN.NS      | Price:   54.92 | Trend:  -3.04% | Mom:  -0.58% | Risk: LOW       
  IGCL.NS         | Price:   73.19 | Trend:   9.20% | Mom:  -1.82% | Risk: LOW       
  SBGLP.NS        | Price:   24.93 | Trend:  -1.76% | Mom:  -0.87% | Risk: LOW       
  TOLINS.NS       | Price:  102.14 | Trend:  -1.41% | Mom:  -0.82% | Risk: LOW       
  NILASPACES.NS   | Price:   12.27 | Trend:  -1.52% | Mom:   4.43% | Risk: LOW       
  PRIMO.NS        | Price:   23.96 | Trend:   0.46% | Mom:   7.25% | Risk: LOW       
  SJLOGISTIC.NS   | Price:  316.70 | Trend:  -5.21% | Mom:   0.13% | Risk: LOW       
  ESSARSHPNG.NS   | Price:   19.86 | Trend: -10.57% | Mom:  -0.85% | Risk: LOW       
  INTLCONV.NS     | Price:   74.84 | Trend:  -5.29% | Mom:   1.57% | Risk: LOW       
  EMAMIPAP.NS     | Price:  110.89 | Trend:  19.08% | Mom:  -9.76% | Risk: LOW       
  ZODIAC.NS       | Price:  251.50 | Trend:  -6.49% | Mom:   0.10% | Risk: LOW       
  PRECOT.NS       | Price:  813.25 | Trend:   5.65% | Mom:  -1.50% | Risk: LOW       
  TPLPLASTEH.NS   | Price:   77.51 | Trend:   3.64% | Mom:   0.92% | Risk: LOW       
  HILINFRA.NS     | Price:   45.01 | Trend:  -2.98% | Mom:   2.34% | Risk: LOW       
  KNAGRI.NS       | Price:  205.47 | Trend:   0.29% | Mom:  -1.10% | Risk: LOW       
  TRACXN.NS       | Price:   29.97 | Trend:  -1.76% | Mom:  -0.07% | Risk: LOW       
  SREEL.NS        | Price:  216.53 | Trend:   2.84% | Mom:  -5.02% | Risk: LOW       
  MAZDA.NS        | Price:  231.23 | Trend:   0.11% | Mom:   5.17% | Risk: LOW       
  PTL.NS          | Price:   39.85 | Trend:  -0.43% | Mom:   1.35% | Risk: LOW       
  DPEL.NS         | Price:  555.90 | Trend:   5.83% | Mom:  -2.39% | Risk: LOW       
  EFFWA.NS        | Price:  379.75 | Trend:   7.07% | Mom:   0.11% | Risk: LOW       
  SUPREMEPWR.NS   | Price:  205.10 | Trend: -11.18% | Mom:   2.45% | Risk: LOW       
  SUKHJITS.NS     | Price:  162.04 | Trend:  -4.56% | Mom:   1.64% | Risk: LOW       
  DONEAR.NS       | Price:   84.48 | Trend:  -3.45% | Mom:   0.13% | Risk: LOW       
  TERASOFT.NS     | Price:  407.70 | Trend:  -0.54% | Mom:   6.63% | Risk: LOW       
  VINYLINDIA.NS   | Price:  242.72 | Trend:  -3.11% | Mom:   0.30% | Risk: LOW       
  EUROBOND.NS     | Price:  164.99 | Trend:  -2.98% | Mom:   2.62% | Risk: LOW       
  CLEDUCATE.NS    | Price:   58.70 | Trend:   7.52% | Mom:  -2.36% | Risk: LOW       
  SOFTTECH.NS     | Price:  420.00 | Trend:  -2.04% | Mom:   1.19% | Risk: LOW       
  MEDICAMEQ.NS    | Price:  235.69 | Trend:  -2.51% | Mom:  -0.82% | Risk: LOW       
  HCL-INSYS.NS    | Price:   11.48 | Trend:  -4.99% | Mom:   0.09% | Risk: LOW       
  KOTHARIPRO.NS   | Price:   69.63 | Trend:  -0.01% | Mom:   2.81% | Risk: LOW       
  VRAJ.NS         | Price:  123.40 | Trend:   0.09% | Mom:  -4.50% | Risk: LOW       
  PREMIERPOL.NS   | Price:   71.66 | Trend:   9.74% | Mom:  -8.89% | Risk: LOW       
  ARIES.NS        | Price:  339.25 | Trend:   0.43% | Mom:  -0.12% | Risk: LOW       
  NDL.NS          | Price:    2.32 | Trend:  -5.05% | Mom:   0.00% | Risk: LOW       
  LORDSCHLO.NS    | Price:  144.13 | Trend:   4.41% | Mom:  -0.65% | Risk: LOW       
  AMANTA.NS       | Price:  166.15 | Trend:   5.09% | Mom:   0.09% | Risk: LOW       
  GSLSU.NS        | Price:   28.04 | Trend: -29.88% | Mom:   5.10% | Risk: LOW       
  KANPRPLA.NS     | Price:  209.09 | Trend:   5.30% | Mom:  -0.68% | Risk: LOW       
  PANSARI.NS      | Price:  322.75 | Trend:   1.57% | Mom:  -9.75% | Risk: LOW       
  MONEYBOXX.NS    | Price:   61.05 | Trend:  -5.72% | Mom:   5.29% | Risk: LOW       
  CHEMBONDCH.NS   | Price:  237.42 | Trend:   9.05% | Mom:  -3.73% | Risk: LOW       
  TIRUPATIFL.NS   | Price:   72.07 | Trend:  19.85% | Mom:  -6.98% | Risk: LOW       
  VALIANTLAB.NS   | Price:   64.59 | Trend:  -2.55% | Mom:   3.74% | Risk: LOW       
  MANAKSIA.NS     | Price:   56.97 | Trend:  -1.60% | Mom:   1.14% | Risk: LOW       
  NOVAAGRI.NS     | Price:   23.18 | Trend:  -6.41% | Mom:   2.39% | Risk: LOW       
  SWARAJ.NS       | Price:  356.10 | Trend:  18.09% | Mom:  -2.34% | Risk: LOW       
  GLOBECIVIL.NS   | Price:   39.81 | Trend:  -3.58% | Mom:  -0.60% | Risk: LOW       
  KHADIM.NS       | Price:   96.65 | Trend:  -4.94% | Mom:   3.48% | Risk: LOW       
  PASUPTAC.NS     | Price:   62.38 | Trend:  -1.58% | Mom:   7.74% | Risk: LOW       
  FILATFASH.NS    | Price:    0.18 | Trend:  -6.25% | Mom:   0.00% | Risk: LOW       
  HPAL.NS         | Price:   34.16 | Trend:  -2.41% | Mom:   5.33% | Risk: LOW       
  ORIENTBELL.NS   | Price:  314.00 | Trend:  -1.66% | Mom:  -0.35% | Risk: LOW       
  RHL.NS          | Price:  171.76 | Trend:  -2.91% | Mom:   1.75% | Risk: LOW       
  TICL.NS         | Price:   10.57 | Trend: -30.06% | Mom:   9.76% | Risk: LOW       
  JKIPL.NS        | Price:  100.49 | Trend:  -0.06% | Mom:   1.19% | Risk: LOW       
  INFOLLION.NS    | Price:  161.15 | Trend:  -5.97% | Mom:   1.00% | Risk: LOW       
  NILAINFRA.NS    | Price:    7.47 | Trend:  -1.95% | Mom:   0.54% | Risk: LOW       
  DEVX.NS         | Price:   34.00 | Trend:  -3.92% | Mom:  -0.18% | Risk: LOW       
  GICL.NS         | Price:   19.91 | Trend:  -4.62% | Mom:  22.45% | Risk: LOW       
  GOKUL.NS        | Price:   39.68 | Trend:  -2.58% | Mom:  -0.30% | Risk: LOW       
  GOACARBON.NS    | Price:  383.50 | Trend:  -1.56% | Mom:   0.92% | Risk: LOW       
  ASMS.NS         | Price:    7.25 | Trend:  -0.42% | Mom:   2.84% | Risk: LOW       
  MAHEPC.NS       | Price:  108.22 | Trend:  -4.90% | Mom:   3.37% | Risk: LOW       
  VARDMNPOLY.NS   | Price:    6.48 | Trend:  -2.26% | Mom:   6.06% | Risk: LOW       
  INSPIRISYS.NS   | Price:  100.04 | Trend:  -6.23% | Mom:   1.82% | Risk: LOW       
  WTICAB.NS       | Price:  114.70 | Trend:   0.83% | Mom:  -4.30% | Risk: LOW       
  PROV.NS         | Price: 1720.00 | Trend:   7.72% | Mom:   0.58% | Risk: LOW       
  RCOM.NS         | Price:    0.84 | Trend:  -5.51% | Mom:   1.20% | Risk: LOW       
  NECLIFE.NS      | Price:   10.58 | Trend:  -6.10% | Mom:   2.12% | Risk: LOW       
  BPL.NS          | Price:   53.56 | Trend:  -2.00% | Mom:  -0.98% | Risk: LOW       
  TRF.NS          | Price:  232.79 | Trend:  -0.89% | Mom:  -0.07% | Risk: LOW       
  HARRMALAYA.NS   | Price:  222.53 | Trend:   6.60% | Mom:   0.39% | Risk: LOW       
  GLOBAL.NS       | Price:  101.84 | Trend:  -1.15% | Mom:  -0.90% | Risk: LOW       
  RACE.NS         | Price:  108.76 | Trend:  -1.50% | Mom:   0.43% | Risk: LOW       
  KANORICHEM.NS   | Price:  149.69 | Trend:  17.95% | Mom:  -6.51% | Risk: LOW       
  ALANKIT.NS      | Price:    8.08 | Trend:  -1.05% | Mom:   2.28% | Risk: LOW       
  VLEGOV.NS       | Price:   10.94 | Trend:  -9.86% | Mom:   2.24% | Risk: LOW       
  DPWIRES.NS      | Price:  167.03 | Trend:  -7.13% | Mom:   1.10% | Risk: LOW       
  VIKASECO.NS     | Price:    1.11 | Trend:  -7.68% | Mom:   0.00% | Risk: LOW       
  BHAGYANGR.NS    | Price:  393.20 | Trend:   6.36% | Mom:  -2.58% | Risk: LOW       
  APOLSINHOT.NS   | Price: 1209.20 | Trend:  -3.61% | Mom:   2.45% | Risk: LOW       
  BYKE.NS         | Price:   33.62 | Trend:  -1.19% | Mom:   4.54% | Risk: LOW       
  SSDL.NS         | Price:   53.83 | Trend:  -3.29% | Mom:   2.55% | Risk: LOW       
  LYKALABS.NS     | Price:   66.74 | Trend:  -0.82% | Mom:   6.12% | Risk: LOW       
  AVG.NS          | Price:  198.72 | Trend:   5.06% | Mom:  -2.67% | Risk: LOW       
  NIPPOBATRY.NS   | Price:  327.10 | Trend:  -4.78% | Mom:   0.18% | Risk: LOW       
  GOLDTECH.NS     | Price:   53.81 | Trend:   2.71% | Mom:  -8.36% | Risk: LOW       
  HITECHCORP.NS   | Price:  322.30 | Trend:   2.97% | Mom:   0.99% | Risk: LOW       
  NATHBIOGEN.NS   | Price:  157.68 | Trend:  -4.82% | Mom:   1.96% | Risk: LOW       
  SHERA.NS        | Price:  166.40 | Trend:   2.69% | Mom:  -5.37% | Risk: LOW       
  AXITA.NS        | Price:    7.30 | Trend:  -3.37% | Mom:  -0.14% | Risk: LOW       
  SAAKSHI.NS      | Price:  289.00 | Trend:   1.91% | Mom:  -6.74% | Risk: LOW       
  JAINAM.NS       | Price:  235.00 | Trend:  -5.05% | Mom:   0.00% | Risk: LOW       
  GRETEX.NS       | Price:  289.00 | Trend:   4.53% | Mom:  -3.67% | Risk: LOW       
  SUPREME.NS      | Price:   45.50 | Trend:  -1.73% | Mom:   2.18% | Risk: LOW       
  PILITA.NS       | Price:    8.61 | Trend:   0.18% | Mom:  -3.26% | Risk: LOW       
  UNIHEALTH.NS    | Price:  774.00 | Trend:  23.53% | Mom:  -2.75% | Risk: LOW       
  GLOBALVECT.NS   | Price:  159.02 | Trend:  -0.97% | Mom:   5.79% | Risk: LOW       
  GOYALSALT.NS    | Price:  112.00 | Trend:  -3.31% | Mom:   0.86% | Risk: LOW       
  SUNDRMBRAK.NS   | Price:  787.00 | Trend:   0.85% | Mom:  -1.61% | Risk: LOW       
  AIRAN.NS        | Price:   15.09 | Trend:  -5.14% | Mom:  -0.85% | Risk: LOW       
  MODIRUBBER.NS   | Price:  126.08 | Trend:  -1.15% | Mom:   2.00% | Risk: LOW       
  PODDARMENT.NS   | Price:  257.45 | Trend:   2.96% | Mom:  -1.59% | Risk: LOW       
  UFO.NS          | Price:   68.76 | Trend:  -2.96% | Mom:   2.21% | Risk: LOW       
  YASHOPTICS.NS   | Price:  115.50 | Trend:  -3.36% | Mom:   6.11% | Risk: LOW       
  UNIVPHOTO.NS    | Price:  471.70 | Trend:  17.81% | Mom:  -0.87% | Risk: LOW       
  NDLVENTURE.NS   | Price:  129.79 | Trend:   0.18% | Mom:   1.82% | Risk: LOW       
  CCHHL.NS        | Price:   12.69 | Trend:  -1.06% | Mom:  -0.31% | Risk: LOW       
  TAKE.NS         | Price:   22.69 | Trend: -10.38% | Mom:   9.24% | Risk: LOW       
  VIRINCHI.NS     | Price:   15.76 | Trend:  -1.05% | Mom:   0.83% | Risk: LOW       
  MADHAVBAUG.NS   | Price:  188.85 | Trend:   1.22% | Mom:  -8.48% | Risk: LOW       
  REPL.NS         | Price:   67.39 | Trend:   0.30% | Mom:   2.29% | Risk: LOW       
  KAMOPAINTS.NS   | Price:    4.59 | Trend:  -6.73% | Mom:   2.00% | Risk: LOW       
  FELIX.NS        | Price:  181.30 | Trend:  -1.87% | Mom:   1.28% | Risk: LOW       
  IVC.NS          | Price:    8.19 | Trend:  -0.79% | Mom:  -0.85% | Risk: LOW       
  ESCONET.NS      | Price:  137.80 | Trend:  10.21% | Mom:  -1.25% | Risk: LOW       
