NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-27 19:27:34

BUY SIGNALS (1061):
  BAJFINANCE.NS   | Price:  930.20 | Entry:   911.6 | Target: 1043.47 | Risk: LOW       
  BHARATWIRE.NS   | Price:  223.42 | Trend:  11.70% | Mom:  -3.98% | Risk: LOW       
  TEXINFRA.NS     | Price:   97.33 | Trend:   0.65% | Mom:  -2.34% | Risk: LOW       
  WCIL.NS         | Price:   98.34 | Trend:   1.29% | Mom:  -3.64% | Risk: LOW       
  GPTHEALTH.NS    | Price:  139.12 | Trend:   4.35% | Mom:  -1.92% | Risk: LOW       
  IRMENERGY.NS    | Price:  272.90 | Trend:   8.81% | Mom:  -6.46% | Risk: LOW       
  SHREEPUSHK.NS   | Price:  358.60 | Trend:   3.01% | Mom:  -2.62% | Risk: LOW       
  GTPL.NS         | Price:   66.53 | Trend:   2.62% | Mom:  -0.70% | Risk: LOW       
  VHL.NS          | Price: 3392.90 | Trend:   1.15% | Mom:  -6.79% | Risk: LOW       
  BAJAJINDEF.NS   | Price:  272.85 | Trend:   0.72% | Mom:  -5.72% | Risk: LOW       
  WEALTH.NS       | Price:  903.20 | Trend:  -0.70% | Mom:  -0.22% | Risk: LOW       
  KROSS.NS        | Price:  193.28 | Trend:   3.75% | Mom:  -4.83% | Risk: LOW       
  ZUARI.NS        | Price:  225.49 | Trend:   2.17% | Mom:  -3.07% | Risk: LOW       
  BLUSPRING.NS    | Price:   68.12 | Trend:  10.71% | Mom:  -0.97% | Risk: LOW       
  KRISHNADEF.NS   | Price: 1140.30 | Trend:  11.51% | Mom:  -1.19% | Risk: LOW       
  BCLIND.NS       | Price:   32.82 | Trend:   1.93% | Mom:  -4.15% | Risk: LOW       
  NELCAST.NS      | Price:  137.21 | Trend:   3.33% | Mom:  -4.68% | Risk: LOW       
  EIMCOELECO.NS   | Price: 1578.80 | Trend:  -0.91% | Mom:   1.09% | Risk: LOW       
  IZMO.NS         | Price:  690.25 | Trend:  -1.23% | Mom:   3.96% | Risk: LOW       
  SWELECTES.NS    | Price:  611.35 | Trend:   1.29% | Mom:  -2.70% | Risk: LOW       
  AYMSYNTEX.NS    | Price:  217.46 | Trend:   5.24% | Mom:  -6.55% | Risk: LOW       
  OMINFRAL.NS     | Price:   88.40 | Trend:  -1.28% | Mom:  -0.58% | Risk: LOW       
  PENINLAND.NS    | Price:   17.10 | Trend:  -0.46% | Mom:   0.06% | Risk: LOW       
  BIL.NS          | Price:  734.75 | Trend:  -0.19% | Mom:   2.87% | Risk: LOW       
  AFSL.NS         | Price:  201.00 | Trend:  -0.60% | Mom:  -0.06% | Risk: LOW       
  ESTER.NS        | Price:   95.10 | Trend:   3.91% | Mom:   0.72% | Risk: LOW       
  TNPL.NS         | Price:  147.97 | Trend:   4.27% | Mom:  -3.19% | Risk: LOW       
  KOKUYOCMLN.NS   | Price:   87.07 | Trend:   1.80% | Mom:  -5.83% | Risk: LOW       
  ANDHRSUGAR.NS   | Price:   86.85 | Trend:   1.70% | Mom:  -7.04% | Risk: LOW       
  CREST.NS        | Price:  349.70 | Trend:   0.23% | Mom:  -4.03% | Risk: LOW       
  CEWATER.NS      | Price:  283.60 | Trend:  -3.57% | Mom:   0.25% | Risk: LOW       
  KHAICHEM.NS     | Price:   55.04 | Trend:   0.61% | Mom:  -1.64% | Risk: LOW       
  AEROENTER.NS    | Price:   96.90 | Trend:  11.62% | Mom:  -4.93% | Risk: LOW       
  BHARATSE.NS     | Price:  187.12 | Trend:   6.17% | Mom:  -0.71% | Risk: LOW       
  GANDHITUBE.NS   | Price:  843.45 | Trend:  -0.41% | Mom:  -5.12% | Risk: LOW       
  CNL.NS          | Price:  634.35 | Trend:   3.54% | Mom:  -2.95% | Risk: LOW       
  FABTECH.NS      | Price:  156.72 | Trend:   2.12% | Mom:  -3.73% | Risk: LOW       
  UTTAMSUGAR.NS   | Price:  243.50 | Trend:   0.80% | Mom:  -2.81% | Risk: LOW       
  ADSL.NS         | Price:  122.05 | Trend:   6.49% | Mom:  -1.47% | Risk: LOW       
  HEXATRADEX.NS   | Price:  162.39 | Trend:  -0.73% | Mom:  -0.37% | Risk: LOW       
  GULPOLY.NS      | Price:  183.88 | Trend:   6.05% | Mom:  -1.19% | Risk: LOW       
  KUANTUM.NS      | Price:   78.32 | Trend:   0.10% | Mom:   1.91% | Risk: LOW       
  GICHSGFIN.NS    | Price:  149.98 | Trend:   1.11% | Mom:   0.99% | Risk: LOW       
  IFBAGRO.NS      | Price: 1028.40 | Trend:  16.97% | Mom:  -4.04% | Risk: LOW       
  APS.NS          | Price:  338.45 | Trend:  -1.24% | Mom:  -0.69% | Risk: LOW       
  COOLCAPS.NS     | Price:   24.25 | Trend:  -8.45% | Mom:   0.00% | Risk: LOW       
  ELIN.NS         | Price:  119.10 | Trend:   0.78% | Mom:   0.70% | Risk: LOW       
  REMUS.NS        | Price:  739.50 | Trend:   7.37% | Mom:   0.82% | Risk: LOW       
  VAKRANGEE.NS    | Price:    6.58 | Trend:   3.09% | Mom:   0.30% | Risk: LOW       
  ZUARIIND.NS     | Price:  255.40 | Trend:   1.58% | Mom:  -0.56% | Risk: LOW       
  SAURASHCEM.NS   | Price:   60.19 | Trend:   0.39% | Mom:  -1.94% | Risk: LOW       
  LIKHITHA.NS     | Price:  206.00 | Trend:   4.01% | Mom:  -1.60% | Risk: LOW       
  ABCOTS.NS       | Price:  223.31 | Trend: -30.72% | Mom:  -0.81% | Risk: LOW       
  MACPOWER.NS     | Price: 1128.80 | Trend:   7.94% | Mom:  -4.05% | Risk: LOW       
  VALIANTORG.NS   | Price:  286.70 | Trend:   8.89% | Mom:   0.58% | Risk: LOW       
  KABRAEXTRU.NS   | Price:  228.30 | Trend:   0.23% | Mom:  -1.17% | Risk: LOW       
  DISHTV.NS       | Price:    3.37 | Trend:   5.84% | Mom:  -6.39% | Risk: LOW       
  TVTODAY.NS      | Price:  110.79 | Trend:   0.65% | Mom:  -3.17% | Risk: LOW       
  KOTHARIPET.NS   | Price:  126.57 | Trend:   2.25% | Mom:  -8.95% | Risk: LOW       
  CHEMFAB.NS      | Price:  401.10 | Trend:   3.36% | Mom:  -6.81% | Risk: LOW       
  SANDESH.NS      | Price: 1011.20 | Trend:   2.91% | Mom:  -5.76% | Risk: LOW       
  DHAMPURSUG.NS   | Price:  144.74 | Trend:   4.32% | Mom:  -3.24% | Risk: LOW       
  BLAL.NS         | Price:  187.97 | Trend:   2.86% | Mom:  -1.79% | Risk: LOW       
  SVLL.NS         | Price:  560.05 | Trend:   0.30% | Mom:  -5.65% | Risk: LOW       
  SUYOG.NS        | Price:  768.25 | Trend:   3.81% | Mom:  -2.07% | Risk: LOW       
  DHUNINV.NS      | Price:  864.15 | Trend:   1.53% | Mom:  -3.36% | Risk: LOW       
  KRYSTAL.NS      | Price:  582.45 | Trend:   1.64% | Mom:  -6.27% | Risk: LOW       
  ORICONENT.NS    | Price:   64.20 | Trend:  -1.83% | Mom:   0.30% | Risk: LOW       
  STEL.NS         | Price:  457.50 | Trend:  -0.50% | Mom:  -0.65% | Risk: LOW       
  SGIL.NS         | Price:  527.90 | Trend:   1.01% | Mom:  -7.69% | Risk: LOW       
  BHAGERIA.NS     | Price:  156.27 | Trend:   0.42% | Mom:  -1.50% | Risk: LOW       
  ARFIN.NS        | Price:   93.37 | Trend:   6.11% | Mom:  -6.41% | Risk: LOW       
  BIGBLOC.NS      | Price:   55.21 | Trend:   8.92% | Mom:  -2.52% | Risk: LOW       
  GKSL.NS         | Price:  140.89 | Trend:  18.71% | Mom:  -0.95% | Risk: LOW       
  ZTECH.NS        | Price:  594.60 | Trend:   5.04% | Mom:   0.66% | Risk: LOW       
  ADVANCE.NS      | Price:  105.19 | Trend:   1.14% | Mom:  -0.99% | Risk: LOW       
  MUKKA.NS        | Price:   22.95 | Trend:   1.01% | Mom:  -4.85% | Risk: LOW       
  DWARKESH.NS     | Price:   43.84 | Trend:  -0.28% | Mom:  -6.54% | Risk: LOW       
  NAHARSPING.NS   | Price:  261.99 | Trend:  10.66% | Mom:  -1.14% | Risk: LOW       
  KAMDHENU.NS     | Price:   25.45 | Trend:  12.71% | Mom:  -0.31% | Risk: LOW       
  APEX.NS         | Price:  457.75 | Trend:   6.71% | Mom:  -0.10% | Risk: LOW       
  PATELRMART.NS   | Price:  192.18 | Trend:   0.74% | Mom:  -4.55% | Risk: LOW       
  ESFL.NS         | Price:  124.25 | Trend:  -5.30% | Mom:  -0.60% | Risk: LOW       
  KSOLVES.NS      | Price:  287.55 | Trend:  -2.24% | Mom:   3.29% | Risk: LOW       
  LAXMIINDIA.NS   | Price:  114.72 | Trend:   8.19% | Mom: -12.92% | Risk: LOW       
  RUSHIL.NS       | Price:   15.81 | Trend:  -0.63% | Mom:   0.06% | Risk: LOW       
  NBIFIN.NS       | Price: 1961.30 | Trend:   3.06% | Mom:  -2.93% | Risk: LOW       
  HLVLTD.NS       | Price:    8.04 | Trend:   2.15% | Mom:   0.63% | Risk: LOW       
  DMCC.NS         | Price:  274.80 | Trend:   5.97% | Mom: -10.31% | Risk: LOW       
  SUBEXLTD.NS     | Price:   10.93 | Trend:  17.90% | Mom:  -0.36% | Risk: LOW       
  SARVESHWAR.NS   | Price:    3.72 | Trend:   2.42% | Mom:  -1.06% | Risk: LOW       
  REPRO.NS        | Price:  378.80 | Trend:   4.59% | Mom:  -1.02% | Risk: LOW       
  MINDTECK.NS     | Price:  203.29 | Trend:   5.80% | Mom:   0.18% | Risk: LOW       
  NRAIL.NS        | Price:  452.10 | Trend:  -0.07% | Mom:  -6.25% | Risk: LOW       
  DREAMFOLKS.NS   | Price:   78.42 | Trend:   2.94% | Mom:   0.38% | Risk: LOW       
  CELLECOR.NS     | Price:   40.50 | Trend:  22.84% | Mom:   0.12% | Risk: LOW       
  SHREERAMA.NS    | Price:   44.09 | Trend:  -6.04% | Mom:   0.20% | Risk: LOW       
  ACL.NS          | Price:   55.78 | Trend:   4.18% | Mom:  -0.20% | Risk: LOW       
  EMKAY.NS        | Price:  219.96 | Trend:   0.38% | Mom:   4.69% | Risk: LOW       
  VISAKAIND.NS    | Price:   73.53 | Trend:  12.78% | Mom:  -0.76% | Risk: LOW       
  MODIS.NS        | Price:  342.90 | Trend:   2.31% | Mom:  -6.17% | Risk: LOW       
  GFLLIMITED.NS   | Price:   47.48 | Trend:   4.87% | Mom:   0.32% | Risk: LOW       
  MIRCELECTR.NS   | Price:   42.97 | Trend:  31.03% | Mom:  -2.27% | Risk: LOW       
  CHEVIOT.NS      | Price: 1114.10 | Trend:   1.59% | Mom:  -8.24% | Risk: LOW       
  DBEIL.NS        | Price:   78.85 | Trend:   7.01% | Mom:   0.86% | Risk: LOW       
  VERTOZ.NS       | Price:   47.44 | Trend:   8.16% | Mom:  -2.02% | Risk: LOW       
  SICALLOG.NS     | Price:   64.43 | Trend:  -1.72% | Mom:  -0.14% | Risk: LOW       
  IGCL.NS         | Price:   62.66 | Trend:   1.34% | Mom:   0.03% | Risk: LOW       
  TIRUPATI.NS     | Price:  489.50 | Trend:   3.77% | Mom:   0.00% | Risk: LOW       
  SHALPAINTS.NS   | Price:   51.84 | Trend:   5.16% | Mom:  -0.80% | Risk: LOW       
  ONMOBILE.NS     | Price:   51.36 | Trend:   1.95% | Mom:  -5.57% | Risk: LOW       
  IRISDOREME.NS   | Price:   36.65 | Trend:   9.18% | Mom:   0.74% | Risk: LOW       
  SUTLEJTEX.NS    | Price:   35.82 | Trend:   5.57% | Mom:  -1.89% | Risk: LOW       
  RPPINFRA.NS     | Price:   73.15 | Trend:   0.17% | Mom:   0.38% | Risk: LOW       
  PYRAMID.NS      | Price:  169.89 | Trend:   7.33% | Mom:  -3.05% | Risk: LOW       
  PRIMO.NS        | Price:   22.12 | Trend:   0.77% | Mom: -13.76% | Risk: LOW       
  FOCUS.NS        | Price:   82.61 | Trend:  10.49% | Mom:  -1.53% | Risk: LOW       
  RADIANTCMS.NS   | Price:   42.02 | Trend:   5.19% | Mom:  -0.97% | Risk: LOW       
  BAHETI.NS       | Price:  587.05 | Trend:   3.69% | Mom:  -2.28% | Risk: LOW       
  HMVL.NS         | Price:   63.71 | Trend:  -1.24% | Mom:   0.78% | Risk: LOW       
  KAYA.NS         | Price:  245.70 | Trend:  -7.06% | Mom:   1.59% | Risk: LOW       
  INTLCONV.NS     | Price:   78.76 | Trend:   4.66% | Mom:  -2.93% | Risk: LOW       
  EMAMIPAP.NS     | Price:   78.72 | Trend:   6.87% | Mom:  -0.11% | Risk: LOW       
  EIFFL.NS        | Price:  236.86 | Trend:  -0.06% | Mom:  -3.83% | Risk: LOW       
  DIGISPICE.NS    | Price:   19.61 | Trend:   5.10% | Mom:  -2.19% | Risk: LOW       
  MBLINFRA.NS     | Price:   25.20 | Trend:   2.26% | Mom:  -1.18% | Risk: LOW       
  COMSYN.NS       | Price:  154.54 | Trend:   0.30% | Mom:   1.00% | Risk: LOW       
  HILINFRA.NS     | Price:   49.84 | Trend:  -0.83% | Mom:  -0.74% | Risk: LOW       
  GVKPIL.NS       | Price:    3.01 | Trend:   2.72% | Mom: -10.95% | Risk: LOW       
  LIBERTSHOE.NS   | Price:  251.40 | Trend:   0.45% | Mom:   5.50% | Risk: LOW       
  KNAGRI.NS       | Price:  190.69 | Trend:  -0.47% | Mom:   1.78% | Risk: LOW       
  BELLACASA.NS    | Price:  254.30 | Trend:  -2.62% | Mom:   1.09% | Risk: LOW       
  BMWVENTLTD.NS   | Price:   61.67 | Trend:   2.74% | Mom:  -1.17% | Risk: LOW       
  TRACXN.NS       | Price:   32.39 | Trend:  -0.33% | Mom:  -3.08% | Risk: LOW       
  VISASTEEL.NS    | Price:   52.57 | Trend:  34.08% | Mom:  -5.45% | Risk: LOW       
  PTL.NS          | Price:   38.93 | Trend:   0.56% | Mom:  -2.01% | Risk: LOW       
  DPEL.NS         | Price:  501.50 | Trend:  11.31% | Mom:  -4.49% | Risk: LOW       
  WSI.NS          | Price:   69.16 | Trend:  -2.17% | Mom:  -0.73% | Risk: LOW       
  CPEDU.NS        | Price:  184.30 | Trend:   0.32% | Mom:  -3.13% | Risk: LOW       
  MIRZAINT.NS     | Price:   31.26 | Trend:   0.36% | Mom:   2.32% | Risk: LOW       
  ATMASTCO.NS     | Price:  177.40 | Trend:  15.93% | Mom: -13.57% | Risk: LOW       
  CLEDUCATE.NS    | Price:   46.04 | Trend:  -1.58% | Mom:   9.49% | Risk: LOW       
  SOFTTECH.NS     | Price:  430.35 | Trend:  28.91% | Mom:  -1.53% | Risk: LOW       
  NAHARINDUS.NS   | Price:  113.63 | Trend:   8.94% | Mom:   0.43% | Risk: LOW       
  MEDICAMEQ.NS    | Price:  272.30 | Trend:   4.89% | Mom:  -1.98% | Risk: LOW       
  PANACHE.NS      | Price:  351.30 | Trend:   7.90% | Mom:  -3.12% | Risk: LOW       
  HCL-INSYS.NS    | Price:   11.58 | Trend:  -2.78% | Mom:   0.61% | Risk: LOW       
  VRAJ.NS         | Price:  122.47 | Trend:   0.98% | Mom:  -6.08% | Risk: LOW       
  HIGREEN.NS      | Price:  138.15 | Trend:   2.51% | Mom:  -8.42% | Risk: LOW       
  PREMIERPOL.NS   | Price:   54.65 | Trend:  -3.59% | Mom:  -0.38% | Risk: LOW       
  ARIES.NS        | Price:  355.05 | Trend:  -1.22% | Mom:   1.78% | Risk: LOW       
  NDL.NS          | Price:    2.62 | Trend:   1.32% | Mom:  -1.87% | Risk: LOW       
  NAHARCAP.NS     | Price:  256.05 | Trend:   6.47% | Mom:  -1.31% | Risk: LOW       
  BIRLACABLE.NS   | Price:  175.89 | Trend:  20.81% | Mom:  -3.85% | Risk: LOW       
  LORDSCHLO.NS    | Price:  137.38 | Trend:   0.59% | Mom:  -1.86% | Risk: LOW       
  AMANTA.NS       | Price:  133.25 | Trend:  10.84% | Mom:  -0.77% | Risk: LOW       
  KANPRPLA.NS     | Price:  207.92 | Trend:   7.89% | Mom:   0.61% | Risk: LOW       
  ALBERTDAVD.NS   | Price:  714.45 | Trend:   1.47% | Mom:  -8.53% | Risk: LOW       
  SRGHFL.NS       | Price:  279.85 | Trend:   2.71% | Mom:  -4.86% | Risk: LOW       
  PCCL.NS         | Price:  289.00 | Trend:   8.35% | Mom:  -0.21% | Risk: LOW       
  VALIANTLAB.NS   | Price:   78.74 | Trend:  17.05% | Mom:   0.66% | Risk: LOW       
  EMAMIREAL.NS    | Price:   87.55 | Trend:  12.81% | Mom: -13.44% | Risk: LOW       
  MANORG.NS       | Price:  573.70 | Trend:  20.25% | Mom:  -1.76% | Risk: LOW       
  TIGERLOGS.NS    | Price:   36.13 | Trend:  12.23% | Mom:  -5.07% | Risk: LOW       
  FILATFASH.NS    | Price:    0.23 | Trend:   4.07% | Mom:  -8.00% | Risk: LOW       
  S&SPOWER.NS     | Price:  375.70 | Trend:   3.40% | Mom:  -1.47% | Risk: LOW       
  HPAL.NS         | Price:   36.23 | Trend:   1.74% | Mom: -11.70% | Risk: LOW       
  DENORA.NS       | Price:  722.15 | Trend:  -2.97% | Mom:   0.99% | Risk: LOW       
  NILAINFRA.NS    | Price:    8.10 | Trend:   2.72% | Mom:  -5.04% | Risk: LOW       
  DEVX.NS         | Price:   38.87 | Trend:  -0.33% | Mom:  -5.17% | Risk: LOW       
  GICL.NS         | Price:   40.45 | Trend:  -0.32% | Mom:   3.03% | Risk: LOW       
  GOACARBON.NS    | Price:  403.30 | Trend:  13.50% | Mom:  -0.35% | Risk: LOW       
  AARTISURF.NS    | Price:  390.45 | Trend:   0.83% | Mom:  -1.50% | Risk: LOW       
  ASMS.NS         | Price:    7.42 | Trend:  -6.66% | Mom:   0.13% | Risk: LOW       
  BBTCL.NS        | Price:  192.60 | Trend:   3.20% | Mom:   0.70% | Risk: LOW       
  MAHEPC.NS       | Price:  118.95 | Trend:   3.26% | Mom:   0.12% | Risk: LOW       
  INFINIUM.NS     | Price:  208.40 | Trend:  -0.21% | Mom:  -3.52% | Risk: LOW       
  ZIMLAB.NS       | Price:  103.40 | Trend:  26.18% | Mom:  -1.19% | Risk: LOW       
  SHREEKARNI.NS   | Price:  426.50 | Trend:   5.07% | Mom:  -3.51% | Risk: LOW       
  OILCOUNTUB.NS   | Price:   55.90 | Trend:   8.85% | Mom: -10.20% | Risk: LOW       
  3IINFOLTD.NS    | Price:   17.35 | Trend:   7.22% | Mom:  -0.86% | Risk: LOW       
  IITL.NS         | Price:  156.05 | Trend:   2.64% | Mom:  -3.13% | Risk: LOW       
  DCI.NS          | Price:  290.90 | Trend:  -2.38% | Mom:   8.81% | Risk: LOW       
  SHIVAMAUTO.NS   | Price:   18.42 | Trend:   2.73% | Mom:  -4.36% | Risk: LOW       
  BALAJEE.NS      | Price:   30.38 | Trend:   2.29% | Mom:  -4.79% | Risk: LOW       
  NDGL.NS         | Price: 2596.10 | Trend:   1.20% | Mom:  -3.07% | Risk: LOW       
  NECLIFE.NS      | Price:   12.27 | Trend:   4.26% | Mom:  -5.32% | Risk: LOW       
  HALEOSLABS.NS   | Price: 1659.70 | Trend:  18.32% | Mom:  -1.80% | Risk: LOW       
  HARRMALAYA.NS   | Price:  209.88 | Trend:   4.70% | Mom:  -1.54% | Risk: LOW       
  MANCREDIT.NS    | Price:  170.87 | Trend:   0.34% | Mom:   1.76% | Risk: LOW       
  RACE.NS         | Price:  120.18 | Trend:   0.97% | Mom:  -2.78% | Risk: LOW       
  GEEKAYWIRE.NS   | Price:   24.58 | Trend:   0.67% | Mom:  -7.07% | Risk: LOW       
  VLEGOV.NS       | Price:   14.14 | Trend:   5.15% | Mom:   0.78% | Risk: LOW       
  BHAGYANGR.NS    | Price:  280.30 | Trend:  25.62% | Mom: -12.57% | Risk: LOW       
  MAWANASUG.NS    | Price:   98.50 | Trend:  -0.21% | Mom:  -8.41% | Risk: LOW       
  SSDL.NS         | Price:   61.59 | Trend:   2.67% | Mom:   0.85% | Risk: LOW       
  VARDHACRLC.NS   | Price:   43.07 | Trend:  15.91% | Mom:  -1.28% | Risk: LOW       
  LYKALABS.NS     | Price:   59.83 | Trend:   4.30% | Mom:  -2.27% | Risk: LOW       
  AFFORDABLE.NS   | Price:  173.06 | Trend:   4.43% | Mom:   0.70% | Risk: LOW       
  NIPPOBATRY.NS   | Price:  366.05 | Trend:  10.04% | Mom:  -4.82% | Risk: LOW       
  PPAP.NS         | Price:  211.00 | Trend:   2.50% | Mom:  -1.01% | Risk: LOW       
  DIAMINESQ.NS    | Price:  250.75 | Trend:  -0.39% | Mom:  -5.66% | Risk: LOW       
  AXITA.NS        | Price:    8.19 | Trend:  -3.02% | Mom:   2.37% | Risk: LOW       
  SAAKSHI.NS      | Price:  229.30 | Trend:   9.15% | Mom:  -3.35% | Risk: LOW       
  JAINAM.NS       | Price:  252.05 | Trend:  15.53% | Mom: -11.87% | Risk: LOW       
  SOMATEX.NS      | Price:  103.05 | Trend:   0.37% | Mom:  -4.74% | Risk: LOW       
  PRIZOR.NS       | Price:  619.25 | Trend:  16.39% | Mom:  -5.83% | Risk: LOW       
  PILITA.NS       | Price:    8.01 | Trend:   3.03% | Mom:  -3.73% | Risk: LOW       
  BAFNAPH.NS      | Price:  130.16 | Trend:   2.64% | Mom:  -2.14% | Risk: LOW       
  GLOBALVECT.NS   | Price:  170.97 | Trend:  -0.49% | Mom:   2.20% | Risk: LOW       
  STARTECK.NS     | Price:  253.03 | Trend:   2.35% | Mom:  -0.83% | Risk: LOW       
  MODIRUBBER.NS   | Price:  131.24 | Trend:   4.84% | Mom:  -5.19% | Risk: LOW       
  SAHYADRI.NS     | Price:  298.15 | Trend:  15.11% | Mom:  -3.79% | Risk: LOW       
  PODDARMENT.NS   | Price:  251.05 | Trend:   4.25% | Mom:  -0.63% | Risk: LOW       
  DCMNVL.NS       | Price:  152.89 | Trend:  18.08% | Mom:   0.22% | Risk: LOW       
  YASHOPTICS.NS   | Price:  132.75 | Trend:  11.36% | Mom:  -1.96% | Risk: LOW       
  GSMFOILS.NS     | Price:  197.60 | Trend:  -0.93% | Mom:  -0.53% | Risk: LOW       
  UNIVPHOTO.NS    | Price:  437.85 | Trend:   0.35% | Mom:  -4.02% | Risk: LOW       
  CCHHL.NS        | Price:   13.20 | Trend:   0.87% | Mom:  -3.08% | Risk: LOW       
  MEGASTAR.NS     | Price:  280.30 | Trend:  -0.13% | Mom:  -6.85% | Risk: LOW       
  SURANAT&P.NS    | Price:   18.16 | Trend:   0.48% | Mom:   0.28% | Risk: LOW       
  TAKE.NS         | Price:   30.77 | Trend: -20.54% | Mom:   3.12% | Risk: LOW       
  RADIOCITY.NS    | Price:    6.06 | Trend:   3.36% | Mom:   0.83% | Risk: LOW       
  RBS.NS          | Price:   96.00 | Trend:   6.02% | Mom:  -3.03% | Risk: LOW       
  SCPL.NS         | Price:  408.25 | Trend:  13.35% | Mom:  -4.12% | Risk: LOW       
  PRATHAM.NS      | Price:  136.00 | Trend:   2.80% | Mom:  -6.85% | Risk: LOW       
  SUPREMEINF.NS   | Price:   81.22 | Trend:   8.73% | Mom:  -1.19% | Risk: LOW       
  NURECA.NS       | Price:  274.35 | Trend:   5.84% | Mom:   0.96% | Risk: LOW       
  FELIX.NS        | Price:  201.55 | Trend:   3.68% | Mom:  -6.12% | Risk: LOW       
  IVC.NS          | Price:    7.52 | Trend:   1.95% | Mom:  -1.96% | Risk: LOW       
  ESCONET.NS      | Price:  131.00 | Trend:   4.80% | Mom:  -4.03% | Risk: LOW       
  KOTARISUG.NS    | Price:   25.60 | Trend:  -0.35% | Mom:  -2.74% | Risk: LOW       
  SADHNANIQ.NS    | Price:    2.40 | Trend:  15.66% | Mom:  -6.98% | Risk: LOW       
  GILLANDERS.NS   | Price:   91.80 | Trend:   2.14% | Mom:  -7.12% | Risk: LOW       
  SAKHTISUG.NS    | Price:   18.15 | Trend:   6.96% | Mom:   0.95% | Risk: LOW       
  ZODIACLOTH.NS   | Price:   76.97 | Trend:   4.25% | Mom:   0.54% | Risk: LOW       
  INTENTECH.NS    | Price:   98.03 | Trend:   1.23% | Mom:  -3.05% | Risk: LOW       
  COMMITTED.NS    | Price:  272.60 | Trend:   3.42% | Mom:   0.22% | Risk: LOW       
  KALYANIFRG.NS   | Price:  635.90 | Trend:   6.31% | Mom:  -0.39% | Risk: LOW       
  MKPL.NS         | Price:    5.01 | Trend:  -1.12% | Mom:   0.20% | Risk: LOW       
  ARIHANTACA.NS   | Price:  450.00 | Trend:  -5.48% | Mom:   2.74% | Risk: LOW       
  PONNIERODE.NS   | Price:  303.40 | Trend:   4.01% | Mom:  -3.25% | Risk: LOW       
  CPCAP.NS        | Price:   93.54 | Trend:   2.98% | Mom:  -1.94% | Risk: LOW       
  AERONEU.NS      | Price:   88.15 | Trend:   8.84% | Mom:  -2.51% | Risk: LOW       
  GENCON.NS       | Price:   40.24 | Trend:  -3.66% | Mom:   1.51% | Risk: LOW       
  SALSTEEL.NS     | Price:   54.13 | Trend:   7.88% | Mom:  -6.78% | Risk: LOW       
  NIRAJ.NS        | Price:   28.88 | Trend:   2.67% | Mom: -11.25% | Risk: LOW       
  SHIVATEX.NS     | Price:  166.19 | Trend:   7.03% | Mom:  -0.85% | Risk: LOW       
  CHEMBOND.NS     | Price:  175.55 | Trend:  14.99% | Mom:  -1.76% | Risk: LOW       
  SHAH.NS         | Price:    5.16 | Trend:   0.83% | Mom:  -7.93% | Risk: LOW       
  DEVIT.NS        | Price:   29.08 | Trend:   0.08% | Mom:   1.82% | Risk: LOW       
  BALAXI.NS       | Price:   25.37 | Trend:   7.55% | Mom:  -6.31% | Risk: LOW       
  FIDEL.NS        | Price:  168.00 | Trend:  12.02% | Mom: -12.95% | Risk: LOW       
  SPECTSTM.NS     | Price:   60.60 | Trend:  -3.43% | Mom:   4.57% | Risk: LOW       
  PKTEA.NS        | Price:  838.65 | Trend:   3.54% | Mom:  -2.48% | Risk: LOW       
