NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-13 19:27:45

BUY SIGNALS (170):
  HEXT.NS         | Price:  488.05 | Entry:  478.29 | Target:  565.89 | Risk: LOW       
  TOLINS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONMOBILE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOTTIS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRISDOREME.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILASPACES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GIRIRAJ.NS      | Price:  188.00 | Trend:  10.90% | Mom:  -3.14% | Risk: LOW       
  SILINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPECIALITY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GPECO.NS        | Price:  353.90 | Trend:   1.99% | Mom:  -6.10% | Risk: LOW       
  OCCLLTD.NS      | Price:   93.77 | Trend:   1.84% | Mom:  -6.79% | Risk: LOW       
  SUTLEJTEX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPPINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PYRAMID.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRIMO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOCUS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARACHAND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CONSOFINVT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRONOX.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADIANTCMS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAHETI.NS       | Price:  600.75 | Trend:   7.13% | Mom:  -1.48% | Risk: LOW       
  HMVL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAYA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESSARSHPNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTLCONV.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIPAP.NS     | Price:   78.34 | Trend:   5.70% | Mom:   0.36% | Risk: LOW       
  ZODIAC.NS       | Price:  294.55 | Trend:   7.85% | Mom: -15.05% | Risk: LOW       
  EIFFL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIGISPICE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINSYS.NS       | Price:  314.50 | Trend:   2.85% | Mom:  -2.40% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARIN.NS        | Price:  637.65 | Trend:  -1.78% | Mom:   0.22% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRANSWORLD.NS   | Price:  154.66 | Trend:   5.44% | Mom:  -7.73% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEGATHERM.NS    | Price:  265.35 | Trend:  15.79% | Mom:  -3.49% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CGRAPHICS.NS    | Price:  156.55 | Trend:  -0.43% | Mom:  -6.82% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ABSMARINE.NS    | Price:  222.80 | Trend:  16.64% | Mom:  -3.67% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJSOLAR.NS   | Price:  145.65 | Trend:  11.33% | Mom:  -7.29% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTCER.NS    | Price:   40.49 | Trend:   3.04% | Mom:  -0.07% | Risk: LOW       
  PLASTIBLEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIRLACABLE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LORDSCHLO.NS    | Price:  140.63 | Trend:   5.05% | Mom:  -4.56% | Risk: LOW       
  AMANTA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GSLSU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THOMASCOTT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANPRPLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLEODRUSS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONEYBOXX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOUTHWEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALBERTDAVD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMANEWS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITINUT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMBONDCH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATIFL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBMINFRA.NS     | Price:  366.00 | Trend:   1.42% | Mom: -13.14% | Risk: LOW       
  VALIANTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIREAL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOVAAGRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANORG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMSONSIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBECIVIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHADIM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PASUPTAC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIMASYN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANSWRAS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FILATFASH.NS    | Price:    0.24 | Trend:  11.73% | Mom: -14.29% | Risk: LOW       
  S&SPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBFILA.NS      | Price:   72.46 | Trend:   7.92% | Mom:  -0.88% | Risk: LOW       
  GENUSPAPER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DENORA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTBELL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RHL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPCENET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BEDMUTHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WELINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILAINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIDT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DEVX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARON.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKUL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOACARBON.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUCHIRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAUM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PHANTOMFX.NS    | Price:  197.20 | Trend:   0.06% | Mom:  -5.65% | Risk: LOW       
  MANAKSTEEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTISURF.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKUMA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASMS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASLIFE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BBTCL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHEPC.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DYNPRO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IL&FSENGG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FCSSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZIMLAB.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUMIT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREEKARNI.NS   | Price:  442.00 | Trend:   9.48% | Mom:   0.45% | Risk: LOW       
  ROSSELLIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BCONCEPTS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDMNPOLY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SYSTANGO.NS     | Price:  272.00 | Trend:   3.65% | Mom:  -1.31% | Risk: LOW       
  OILCOUNTUB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  3IINFOLTD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IITL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INSPIRISYS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAMAUTO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GINNIFILA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALAJEE.NS      | Price:   31.43 | Trend:   8.11% | Mom:  -4.87% | Risk: LOW       
  RCOM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BROOKS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDGL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LOKESHMACH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NECLIFE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EXXARO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRF.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARRMALAYA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANCREDIT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASAHISONG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBAL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URAVIDEF.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RACE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANORICHEM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MARKOLINES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALANKIT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEEKAYWIRE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CMNL.NS         | Price:  121.50 | Trend:  10.68% | Mom:  -4.41% | Risk: LOW       
  VLEGOV.NS       | Price:   13.87 | Trend:   2.58% | Mom:  -9.64% | Risk: LOW       
  DPWIRES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASECO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHAGYANGR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KCPSUGIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAWANASUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APOLSINHOT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BYKE.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SSDL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VARDHACRLC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHRADHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANOMAY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LYKALABS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVG.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NIPPOBATRY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ATLANTAA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALMONDZ.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINTERCOM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPAP.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HITECHCORP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NATHBIOGEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VMSTMT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIAMINESQ.NS    | Price:  260.40 | Trend:   5.85% | Mom:  -2.01% | Risk: LOW       
  VIPCLOTHNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TREJHARA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AXITA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AUTOIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  A2ZINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHEMAROO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RVHL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOMATEX.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAGAFERT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPREME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  OMFREIGHT.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PILITA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIHEALTH.NS    | Price:  438.35 | Trend:   7.48% | Mom: -13.01% | Risk: LOW       
  BAFNAPH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
