NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-21 02:57:57

BUY SIGNALS (706):
  TITAN.NS        | Price: 5068.00 | Entry: 4966.64 | Target: 5556.46 | Risk: LOW       
  COROMANDEL.NS   | Price: 2004.80 | Target: 1778.51 | Risk: LOW        | Conf: 100%
  VMM.NS          | Price:  102.60 | Target:   89.63 | Risk: LOW        | Conf: 100%
  TORNTPOWER.NS   | Price: 1248.70 | Target: 1083.09 | Risk: LOW        | Conf: 100%
  NMDC.NS         | Price:   83.95 | Target:   74.21 | Risk: LOW        | Conf: 100%
  ALKEM.NS        | Price: 5400.00 | Target: 4731.03 | Risk: LOW        | Conf: 100%
  COLPAL.NS       | Price: 1910.00 | Target: 1733.71 | Risk: LOW        | Conf: 100%
  BHARATFORG.NS   | Price: 2062.00 | Target: 1748.43 | Risk: LOW        | Conf: 100%
  FACT.NS         | Price:  772.95 | Target:  680.27 | Risk: LOW        | Conf: 100%
  IRCTC.NS        | Price:  485.90 | Target:  433.42 | Risk: LOW        | Conf: 100%
  PIIND.NS        | Price: 2505.00 | Target: 2169.14 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6702.50 | Target: 5687.06 | Risk: LOW        | Conf: 100%
  BIOCON.NS       | Price:  412.50 | Target:  367.30 | Risk: LOW        | Conf: 100%
  TATACOMM.NS     | Price: 1660.00 | Target: 1438.32 | Risk: LOW        | Conf: 100%
  AIIL.NS         | Price:  532.30 | Target:  418.37 | Risk: LOW        | Conf: 80%
  GODFRYPHLP.NS   | Price: 2103.10 | Target: 1781.03 | Risk: LOW        | Conf: 100%
  JKCEMENT.NS     | Price: 5276.00 | Target: 4659.75 | Risk: LOW        | Conf: 100%
  PAGEIND.NS      | Price: 35240.00 | Target: 29755.38 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  163.49 | Target:  146.08 | Risk: LOW        | Conf: 100%
  VOLTAS.NS       | Price: 1219.50 | Target: 1037.25 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  186.05 | Target:  163.87 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 8239.00 | Target: 7568.82 | Risk: LOW        | Conf: 100%
  IREDA.NS        | Price:  114.90 | Target:  103.51 | Risk: LOW        | Conf: 100%
  PWL.NS          | Price:  121.95 | Target:   92.86 | Risk: LOW        | Conf: 100%
  UCOBANK.NS      | Price:   25.81 | Target:   24.07 | Risk: LOW        | Conf: 100%
  BLUESTARCO.NS   | Price: 1493.20 | Target: 1224.84 | Risk: LOW        | Conf: 100%
  NH.NS           | Price: 1785.70 | Target: 1558.74 | Risk: LOW        | Conf: 100%
  TATAINVEST.NS   | Price:  649.35 | Target:  567.14 | Risk: LOW        | Conf: 100%
  GODREJIND.NS    | Price: 1218.00 | Target:  986.82 | Risk: LOW        | Conf: 80%
  CHOLAHLDNG.NS   | Price: 1574.20 | Target: 1264.70 | Risk: LOW        | Conf: 80%
  3MINDIA.NS      | Price: 33505.00 | Target: 28883.57 | Risk: LOW        | Conf: 100%
  PIRAMALFIN.NS   | Price: 2057.40 | Target: 1801.51 | Risk: LOW        | Conf: 100%
  SJVN.NS         | Price:   65.91 | Target:   61.07 | Risk: LOW        | Conf: 100%
  ACC.NS          | Price: 1288.70 | Target: 1170.99 | Risk: LOW        | Conf: 100%
  TATAELXSI.NS    | Price: 3660.00 | Target: 3230.79 | Risk: LOW        | Conf: 100%
  NLCINDIA.NS     | Price:  272.05 | Target:  229.17 | Risk: LOW        | Conf: 100%
  CENTRALBK.NS    | Price:   31.07 | Target:   29.19 | Risk: LOW        | Conf: 80%
  KPITTECH.NS     | Price:  592.90 | Target:  515.16 | Risk: LOW        | Conf: 100%
  DELHIVERY.NS    | Price:  450.10 | Target:  387.83 | Risk: LOW        | Conf: 100%
  ASTERDM.NS      | Price:  765.65 | Target:  598.69 | Risk: LOW        | Conf: 100%
  GODIGIT.NS      | Price:  256.70 | Target:  216.06 | Risk: LOW        | Conf: 100%
  HONAUT.NS       | Price: 36715.00 | Target: 32790.00 | Risk: LOW        | Conf: 100%
  METROBRAND.NS   | Price:  924.70 | Target:  799.66 | Risk: LOW        | Conf: 100%
  AIAENG.NS       | Price: 4384.90 | Target: 3556.19 | Risk: LOW        | Conf: 100%
  GILLETTE.NS     | Price: 7505.00 | Target: 7029.82 | Risk: LOW        | Conf: 100%
  NBCC.NS         | Price:   88.25 | Target:   79.11 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  279.50 | Target:  235.37 | Risk: LOW        | Conf: 100%
  MSUMI.NS        | Price:   39.18 | Target:   33.48 | Risk: LOW        | Conf: 100%
  IGL.NS          | Price:  150.55 | Target:  132.33 | Risk: LOW        | Conf: 100%
  AEGISVOPAK.NS   | Price:  266.60 | Target:  202.35 | Risk: LOW        | Conf: 80%
  KIMS.NS         | Price:  788.65 | Target:  681.76 | Risk: LOW        | Conf: 80%
  TVSHLTD.NS      | Price: 13946.00 | Target: 12245.29 | Risk: LOW        | Conf: 80%
  IRB.NS          | Price:   18.95 | Target:   17.79 | Risk: LOW        | Conf: 100%
  SYNGENE.NS      | Price:  395.50 | Target:  343.37 | Risk: LOW        | Conf: 80%
  AMBER.NS        | Price: 7275.00 | Target: 6285.36 | Risk: LOW        | Conf: 100%
  RAMCOCEM.NS     | Price:  902.20 | Target:  754.50 | Risk: LOW        | Conf: 80%
  INOXWIND.NS     | Price:   73.90 | Target:   61.98 | Risk: LOW        | Conf: 100%
  EIHOTEL.NS      | Price:  299.90 | Target:  267.42 | Risk: LOW        | Conf: 100%
  WOCKPHARMA.NS   | Price: 1830.60 | Target: 1470.06 | Risk: LOW        | Conf: 100%
  KIOCL.NS        | Price:  377.50 | Target:  297.54 | Risk: LOW        | Conf: 100%
  ABSLAMC.NS      | Price: 1003.40 | Target:  882.04 | Risk: LOW        | Conf: 80%
  HSCL.NS         | Price:  704.20 | Target:  554.65 | Risk: LOW        | Conf: 100%
  FORCEMOT.NS     | Price: 17885.00 | Target: 15059.29 | Risk: LOW        | Conf: 100%
  ANGELONE.NS     | Price:  289.50 | Target:  252.25 | Risk: LOW        | Conf: 100%
  TATACHEM.NS     | Price:  634.50 | Target:  552.23 | Risk: LOW        | Conf: 100%
  ASTRAZEN.NS     | Price: 7507.00 | Target: 6434.14 | Risk: LOW        | Conf: 100%
  ERIS.NS         | Price: 1348.30 | Target: 1180.34 | Risk: LOW        | Conf: 80%
  HBLENGINE.NS    | Price:  712.90 | Target:  599.99 | Risk: LOW        | Conf: 100%
  SUNTV.NS        | Price:  477.55 | Target:  419.82 | Risk: LOW        | Conf: 80%
  KEC.NS          | Price:  423.50 | Target:  367.47 | Risk: LOW        | Conf: 100%
  AADHARHFC.NS    | Price:  474.95 | Target:  405.18 | Risk: LOW        | Conf: 100%
  JSWHL.NS        | Price: 11329.00 | Target: 9249.00 | Risk: LOW        | Conf: 100%
  PSB.NS          | Price:   23.38 | Target:   21.21 | Risk: LOW        | Conf: 100%
  ONESOURCE.NS    | Price: 1534.50 | Target: 1252.25 | Risk: LOW        | Conf: 80%
  OLAELEC.NS      | Price:   37.82 | Target:   30.32 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  433.95 | Target:  396.32 | Risk: LOW        | Conf: 100%
  SCHNEIDER.NS    | Price: 1253.80 | Target:  909.34 | Risk: LOW        | Conf: 100%
  KANSAINER.NS    | Price:  201.37 | Target:  168.05 | Risk: LOW        | Conf: 100%
  CROMPTON.NS     | Price:  252.00 | Target:  216.34 | Risk: LOW        | Conf: 100%
  CAMS.NS         | Price:  749.25 | Target:  654.81 | Risk: LOW        | Conf: 100%
  RPOWER.NS       | Price:   22.15 | Target:   18.78 | Risk: LOW        | Conf: 100%
  BIKAJI.NS       | Price:  609.15 | Target:  545.04 | Risk: LOW        | Conf: 100%
  DEEPAKFERT.NS   | Price: 1476.20 | Target: 1174.02 | Risk: LOW        | Conf: 100%
  FIRSTCRY.NS     | Price:  196.67 | Target:  166.80 | Risk: LOW        | Conf: 100%
  JSWCEMENT.NS    | Price:  123.66 | Target:  109.52 | Risk: LOW        | Conf: 100%
  CGCL.NS         | Price:  226.23 | Target:  185.49 | Risk: LOW        | Conf: 100%
  GRINDWELL.NS    | Price: 2052.50 | Target: 1745.18 | Risk: LOW        | Conf: 100%
  JUBLPHARMA.NS   | Price:  868.00 | Target:  686.75 | Risk: LOW        | Conf: 100%
  FIVESTAR.NS     | Price:  521.25 | Target:  447.59 | Risk: LOW        | Conf: 80%
  TRITURBINE.NS   | Price:  580.05 | Target:  466.42 | Risk: LOW        | Conf: 100%
  RATNAMANI.NS    | Price: 2307.30 | Target: 1839.30 | Risk: LOW        | Conf: 100%
  VENTIVE.NS      | Price:  586.75 | Target:  509.41 | Risk: LOW        | Conf: 100%
  NAVA.NS         | Price:  549.20 | Target:  450.31 | Risk: LOW        | Conf: 100%
  CENTURYPLY.NS   | Price:  747.00 | Target:  639.29 | Risk: LOW        | Conf: 100%
  ABLBL.NS        | Price:   86.89 | Target:   76.61 | Risk: LOW        | Conf: 100%
  CPPLUS.NS       | Price: 3468.60 | Target: 2625.39 | Risk: LOW        | Conf: 100%
  UTIAMC.NS       | Price:  892.45 | Target:  820.66 | Risk: LOW        | Conf: 80%
  SOBHA.NS        | Price: 1274.10 | Target: 1110.56 | Risk: LOW        | Conf: 100%
  IRCON.NS        | Price:  126.54 | Target:  110.77 | Risk: LOW        | Conf: 100%
  GMDCLTD.NS      | Price:  561.95 | Target:  473.41 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  885.35 | Target:  753.06 | Risk: LOW        | Conf: 100%
  APTUS.NS        | Price:  253.30 | Target:  220.42 | Risk: LOW        | Conf: 100%
  CIEINDIA.NS     | Price:  403.80 | Target:  360.21 | Risk: LOW        | Conf: 100%
  WHIRLPOOL.NS    | Price:  775.75 | Target:  652.45 | Risk: LOW        | Conf: 100%
  ABDL.NS         | Price:  595.45 | Target:  483.81 | Risk: LOW        | Conf: 80%
  IGIL.NS         | Price:  338.40 | Target:  273.38 | Risk: LOW        | Conf: 100%
  DOMS.NS         | Price: 2193.10 | Target: 1978.67 | Risk: LOW        | Conf: 100%
  JBMA.NS         | Price:  623.35 | Target:  558.74 | Risk: LOW        | Conf: 100%
  GALLANTT.NS     | Price:  575.70 | Target:  448.99 | Risk: LOW        | Conf: 100%
  NIVABUPA.NS     | Price:   82.88 | Target:   73.93 | Risk: LOW        | Conf: 100%
  INDIAMART.NS    | Price: 1734.30 | Target: 1537.84 | Risk: LOW        | Conf: 100%
  GESHIP.NS       | Price: 1299.00 | Target: 1034.38 | Risk: LOW        | Conf: 100%
  TRIDENT.NS      | Price:   24.63 | Target:   22.35 | Risk: LOW        | Conf: 80%
  INTELLECT.NS    | Price:  685.70 | Target:  577.79 | Risk: LOW        | Conf: 100%
  NUVOCO.NS       | Price:  318.50 | Target:  274.39 | Risk: LOW        | Conf: 100%
  SWANCORP.NS     | Price:  303.20 | Target:  273.18 | Risk: LOW        | Conf: 100%
  KIRLOSENG.NS    | Price: 2079.90 | Target: 1620.19 | Risk: LOW        | Conf: 100%
  ZYDUSWELL.NS    | Price:  501.30 | Target:  420.92 | Risk: LOW        | Conf: 100%
  JWL.NS          | Price:  248.10 | Target:  214.44 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  299.75 | Target:  226.95 | Risk: LOW        | Conf: 100%
  IEX.NS          | Price:  123.35 | Target:  111.00 | Risk: LOW        | Conf: 80%
  BBTC.NS         | Price: 1445.00 | Target: 1279.14 | Risk: LOW        | Conf: 100%
  BELRISE.NS      | Price:  234.08 | Target:  189.52 | Risk: LOW        | Conf: 100%
  CELLO.NS        | Price:  363.60 | Target:  279.87 | Risk: LOW        | Conf: 80%
  JPPOWER.NS      | Price:   17.10 | Target:   14.38 | Risk: LOW        | Conf: 100%
  TARIL.NS        | Price:  285.15 | Target:  250.42 | Risk: LOW        | Conf: 100%
  LEMONTREE.NS    | Price:  107.96 | Target:   96.11 | Risk: LOW        | Conf: 100%
  NCC.NS          | Price:  139.57 | Target:  124.22 | Risk: LOW        | Conf: 80%
  NSLNISP.NS      | Price:   39.52 | Target:   32.44 | Risk: LOW        | Conf: 100%
  ACUTAAS.NS      | Price: 3228.90 | Target: 2597.72 | Risk: LOW        | Conf: 80%
  CCL.NS          | Price: 1112.40 | Target:  981.97 | Risk: LOW        | Conf: 80%
  FINPIPE.NS      | Price:  158.26 | Target:  140.26 | Risk: LOW        | Conf: 100%
  SAMMAANCAP.NS   | Price:  150.23 | Target:  120.78 | Risk: LOW        | Conf: 100%
  INDIACEM.NS     | Price:  369.70 | Target:  325.99 | Risk: LOW        | Conf: 100%
  TSFINV.NS       | Price:  424.70 | Target:  355.43 | Risk: LOW        | Conf: 100%
  RAILTEL.NS      | Price:  280.75 | Target:  247.97 | Risk: LOW        | Conf: 100%
  TITAGARH.NS     | Price:  849.30 | Target:  729.67 | Risk: LOW        | Conf: 80%
  J&KBANK.NS      | Price:  148.19 | Target:  125.44 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1305.60 | Target: 1125.96 | Risk: LOW        | Conf: 100%
  GRINFRA.NS      | Price:  883.30 | Target:  756.87 | Risk: LOW        | Conf: 80%
  SANOFI.NS       | Price: 3271.30 | Target: 2971.76 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4221.70 | Target: 3779.31 | Risk: LOW        | Conf: 100%
  EUREKAFORB.NS   | Price:  416.20 | Target:  338.74 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  881.05 | Target:  815.76 | Risk: LOW        | Conf: 100%
  RELAXO.NS       | Price:  374.10 | Target:  302.87 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  171.99 | Target:  128.69 | Risk: LOW        | Conf: 80%
  TTML.NS         | Price:   37.45 | Target:   33.36 | Risk: LOW        | Conf: 100%
  JKTYRE.NS       | Price:  373.40 | Target:  322.63 | Risk: LOW        | Conf: 100%
  SAFARI.NS       | Price: 1483.00 | Target: 1285.64 | Risk: LOW        | Conf: 80%
  SCI.NS          | Price:  291.15 | Target:  243.35 | Risk: LOW        | Conf: 100%
  JKLAKSHMI.NS    | Price:  558.25 | Target:  492.68 | Risk: LOW        | Conf: 100%
  PRIVISCL.NS     | Price: 3467.80 | Target: 3002.28 | Risk: LOW        | Conf: 100%
  METROPOLIS.NS   | Price:  540.80 | Target:  446.19 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  168.79 | Target:  126.02 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  433.65 | Target:  373.40 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  193.94 | Target:  173.33 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   63.19 | Target:   52.50 | Risk: LOW        | Conf: 100%
  PGHL.NS         | Price: 5781.00 | Target: 4864.21 | Risk: LOW        | Conf: 100%
  TEJASNET.NS     | Price:  509.20 | Target:  429.74 | Risk: LOW        | Conf: 100%
  BANCOINDIA.NS   | Price:  625.45 | Target:  525.34 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  857.15 | Target:  702.30 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  649.30 | Target:  569.30 | Risk: LOW        | Conf: 100%
  SHAKTIPUMP.NS   | Price:  506.20 | Target:  465.36 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   54.75 | Target:   44.14 | Risk: LOW        | Conf: 100%
  RHIM.NS         | Price:  374.75 | Target:  301.05 | Risk: LOW        | Conf: 100%
  INDIASHLTR.NS   | Price:  655.25 | Target:  528.52 | Risk: LOW        | Conf: 100%
  ASTRAMICRO.NS   | Price: 1701.10 | Target: 1269.39 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  307.05 | Target:  237.98 | Risk: LOW        | Conf: 100%
  TRANSRAILL.NS   | Price:  459.85 | Target:  406.35 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  884.90 | Target:  801.95 | Risk: LOW        | Conf: 100%
  NESCO.NS        | Price: 1033.00 | Target:  924.21 | Risk: LOW        | Conf: 80%
  LATENTVIEW.NS   | Price:  281.75 | Target:  239.48 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:   11.54 | Target:   10.76 | Risk: LOW        | Conf: 100%
  SANDUMA.NS      | Price:  196.45 | Target:  168.11 | Risk: LOW        | Conf: 100%
  TTKPRESTIG.NS   | Price:  585.10 | Target:  486.03 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:  104.70 | Target:   83.58 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  907.80 | Target:  799.91 | Risk: LOW        | Conf: 100%
  POWERMECH.NS    | Price: 2455.60 | Target: 2097.67 | Risk: LOW        | Conf: 100%
  ORKLAINDIA.NS   | Price:  551.00 | Target:  471.91 | Risk: LOW        | Conf: 100%
  SOUTHBANK.NS    | Price:   45.00 | Target:   40.99 | Risk: LOW        | Conf: 100%
  JSLL.NS         | Price:  506.20 | Target:  376.52 | Risk: LOW        | Conf: 100%
  ARVIND.NS       | Price:  516.50 | Target:  404.82 | Risk: LOW        | Conf: 100%
  APOLLO.NS       | Price:  386.75 | Target:  333.29 | Risk: LOW        | Conf: 100%
  RELIGARE.NS     | Price:  231.65 | Target:  187.60 | Risk: LOW        | Conf: 100%
  WEWORK.NS       | Price:  691.65 | Target:  547.36 | Risk: LOW        | Conf: 80%
  RCF.NS          | Price:  118.42 | Target:  107.57 | Risk: LOW        | Conf: 100%
  STAR.NS         | Price:  957.50 | Target:  778.67 | Risk: LOW        | Conf: 80%
  SHARDACROP.NS   | Price:  763.45 | Target:  666.87 | Risk: LOW        | Conf: 100%
  OSWALPUMPS.NS   | Price:  304.75 | Target:  244.36 | Risk: LOW        | Conf: 100%
  CERA.NS         | Price: 5858.50 | Target: 5050.11 | Risk: LOW        | Conf: 100%
  BORORENEW.NS    | Price:  543.00 | Target:  467.32 | Risk: LOW        | Conf: 100%
  KALPATARU.NS    | Price:  273.60 | Target:  219.65 | Risk: LOW        | Conf: 100%
  ACI.NS          | Price:  499.95 | Target:  428.68 | Risk: LOW        | Conf: 100%
  DBL.NS          | Price:  416.20 | Target:  324.31 | Risk: LOW        | Conf: 100%
  THOMASCOOK.NS   | Price:  101.58 | Target:   78.36 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  369.85 | Target:  297.62 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  212.01 | Target:  161.06 | Risk: LOW        | Conf: 100%
  FDC.NS          | Price:  344.70 | Target:  274.45 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  126.04 | Target:  100.49 | Risk: LOW        | Conf: 100%
  TIPSMUSIC.NS    | Price:  651.70 | Target:  545.50 | Risk: LOW        | Conf: 100%
  INOXGREEN.NS    | Price:  175.89 | Target:  133.11 | Risk: LOW        | Conf: 80%
  SFL.NS          | Price:  678.45 | Target:  502.52 | Risk: LOW        | Conf: 100%
  MOIL.NS         | Price:  252.75 | Target:  217.05 | Risk: LOW        | Conf: 100%
  RTNINDIA.NS     | Price:   30.10 | Target:   25.28 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  727.50 | Target:  576.11 | Risk: LOW        | Conf: 100%
  ISGEC.NS        | Price:  756.60 | Target:  620.21 | Risk: LOW        | Conf: 100%
  CSBBANK.NS      | Price:  314.60 | Target:  277.26 | Risk: LOW        | Conf: 100%
  AURIONPRO.NS    | Price:  691.40 | Target:  595.24 | Risk: LOW        | Conf: 100%
  MHRIL.NS        | Price:  219.48 | Target:  188.96 | Risk: LOW        | Conf: 100%
  ARVINDFASN.NS   | Price:  429.30 | Target:  369.50 | Risk: LOW        | Conf: 100%
  EQUITASBNK.NS   | Price:   74.69 | Target:   64.30 | Risk: LOW        | Conf: 80%
  CMSINFO.NS      | Price:  246.00 | Target:  193.23 | Risk: LOW        | Conf: 100%
  DHANUKA.NS      | Price:  994.10 | Target:  836.60 | Risk: LOW        | Conf: 80%
  SYMPHONY.NS     | Price:  602.05 | Target:  519.40 | Risk: LOW        | Conf: 100%
  AHLUCONT.NS     | Price:  698.55 | Target:  545.94 | Risk: LOW        | Conf: 100%
  PARKHOSPS.NS    | Price:  270.65 | Target:  214.88 | Risk: LOW        | Conf: 100%
  SURYAROSNI.NS   | Price:  216.03 | Target:  171.20 | Risk: LOW        | Conf: 100%
  AVL.NS          | Price:  605.50 | Target:  508.59 | Risk: LOW        | Conf: 100%
  RTNPOWER.NS     | Price:    7.77 | Target:    6.73 | Risk: LOW        | Conf: 100%
  IONEXCHANG.NS   | Price:  372.95 | Target:  304.74 | Risk: LOW        | Conf: 100%
  SUNTECK.NS      | Price:  296.20 | Target:  265.90 | Risk: LOW        | Conf: 100%
  HGINFRA.NS      | Price:  513.70 | Target:  427.98 | Risk: LOW        | Conf: 100%
  ICRA.NS         | Price: 4893.30 | Target: 4123.98 | Risk: LOW        | Conf: 100%
  SUBROS.NS       | Price:  737.20 | Target:  625.07 | Risk: LOW        | Conf: 100%
  CRAMC.NS        | Price:  250.75 | Target:  224.32 | Risk: LOW        | Conf: 100%
  CHEMPLASTS.NS   | Price:  179.68 | Target:  141.67 | Risk: LOW        | Conf: 100%
  ASHAPURMIN.NS   | Price:  589.65 | Target:  449.38 | Risk: LOW        | Conf: 100%
  SWSOLAR.NS      | Price:  195.99 | Target:  172.72 | Risk: LOW        | Conf: 100%
  PILANIINVS.NS   | Price: 4291.80 | Target: 3755.98 | Risk: LOW        | Conf: 80%
  SUPRIYA.NS      | Price:  787.80 | Target:  567.62 | Risk: LOW        | Conf: 100%
  SAATVIKGL.NS    | Price:  399.45 | Target:  320.70 | Risk: LOW        | Conf: 100%
  MASFIN.NS       | Price:  300.45 | Target:  265.09 | Risk: LOW        | Conf: 100%
  TEXRAIL.NS      | Price:  105.48 | Target:   90.72 | Risk: LOW        | Conf: 100%
  RAJESHEXPO.NS   | Price:   80.95 | Target:   69.89 | Risk: LOW        | Conf: 100%
  SENCO.NS        | Price:  336.30 | Target:  240.10 | Risk: LOW        | Conf: 100%
  KSCL.NS         | Price:  771.35 | Target:  643.03 | Risk: LOW        | Conf: 80%
  FIEMIND.NS      | Price: 2190.60 | Target: 1657.78 | Risk: LOW        | Conf: 100%
  TVSSCS.NS       | Price:  120.84 | Target:   97.62 | Risk: LOW        | Conf: 100%
  RESPONIND.NS    | Price:  156.37 | Target:  127.44 | Risk: LOW        | Conf: 100%
  CRIZAC.NS       | Price:  171.62 | Target:  135.82 | Risk: LOW        | Conf: 100%
  CAPILLARY.NS    | Price:  506.95 | Target:  353.47 | Risk: LOW        | Conf: 80%
  KNRCON.NS       | Price:  127.14 | Target:   95.79 | Risk: LOW        | Conf: 100%
  ASHOKA.NS       | Price:  111.60 | Target:   99.57 | Risk: LOW        | Conf: 100%
  DATAMATICS.NS   | Price:  817.10 | Target:  679.22 | Risk: LOW        | Conf: 100%
  WEBELSOLAR.NS   | Price:   82.85 | Target:   63.28 | Risk: LOW        | Conf: 100%
  PTC.NS          | Price:  157.05 | Target:  128.62 | Risk: LOW        | Conf: 100%
  ROUTE.NS        | Price:  501.50 | Target:  441.44 | Risk: LOW        | Conf: 100%
  RSYSTEMS.NS     | Price:  238.90 | Target:  191.05 | Risk: LOW        | Conf: 100%
  ZAGGLE.NS       | Price:  197.56 | Target:  142.95 | Risk: LOW        | Conf: 100%
  ORIANA.NS       | Price: 1212.40 | Target:  839.04 | Risk: LOW        | Conf: 100%
  SIS.NS          | Price:  413.20 | Target:  360.00 | Risk: LOW        | Conf: 100%
  HCC.NS          | Price:   21.22 | Target:   17.57 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price: 1150.00 | Target:  927.46 | Risk: LOW        | Conf: 100%
