NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-10 06:37:09

BUY SIGNALS (727):
  HAL.NS          | Price: 4971.20 | Entry: 4871.78 | Target: 5499.06 | Risk: LOW       
  HDFCAMC.NS      | Price: 2426.00 | Target: 2124.04 | Risk: LOW        | Conf: 100%
  CANBK.NS        | Price:  125.74 | Target:  113.57 | Risk: LOW        | Conf: 80%
  ENRIN.NS        | Price: 3184.40 | Target: 2722.76 | Risk: LOW        | Conf: 100%
  MAZDOCK.NS      | Price: 2395.10 | Target: 2099.74 | Risk: LOW        | Conf: 100%
  CUMMINSIND.NS   | Price: 5129.00 | Target: 4638.29 | Risk: LOW        | Conf: 80%
  TATACONSUM.NS   | Price: 1002.30 | Target:  923.12 | Risk: LOW        | Conf: 100%
  POLYCAB.NS      | Price: 8322.50 | Target: 7112.50 | Risk: LOW        | Conf: 100%
  ADANIENSOL.NS   | Price: 1409.70 | Target: 1125.02 | Risk: LOW        | Conf: 100%
  HEROMOTOCO.NS   | Price: 5252.00 | Target: 4624.68 | Risk: LOW        | Conf: 100%
  DRREDDY.NS      | Price: 1138.00 | Target: 1049.64 | Risk: LOW        | Conf: 100%
  SHREECEM.NS     | Price: 22800.00 | Target: 20126.79 | Risk: LOW        | Conf: 100%
  IDBI.NS         | Price:   81.82 | Target:   59.98 | Risk: LOW        | Conf: 100%
  BSE.NS          | Price: 3268.30 | Target: 2746.16 | Risk: LOW        | Conf: 80%
  MANKIND.NS      | Price: 2254.70 | Target: 2010.24 | Risk: LOW        | Conf: 100%
  INDUSTOWER.NS   | Price:  369.20 | Target:  324.70 | Risk: LOW        | Conf: 100%
  UNITDSPR.NS     | Price: 1412.10 | Target: 1259.92 | Risk: LOW        | Conf: 100%
  RECLTD.NS       | Price:  315.20 | Target:  281.40 | Risk: LOW        | Conf: 80%
  ZYDUSLIFE.NS    | Price: 1119.20 | Target:  962.06 | Risk: LOW        | Conf: 100%
  ICICIGI.NS      | Price: 1463.70 | Target: 1315.77 | Risk: LOW        | Conf: 100%
  DIXON.NS        | Price: 13517.00 | Target: 11685.93 | Risk: LOW        | Conf: 100%
  HAVELLS.NS      | Price: 1111.40 | Target:  959.76 | Risk: LOW        | Conf: 100%
  MARICO.NS       | Price:  802.55 | Target:  726.16 | Risk: LOW        | Conf: 100%
  HINDPETRO.NS    | Price:  351.20 | Target:  313.61 | Risk: LOW        | Conf: 100%
  WAAREEENER.NS   | Price: 2554.60 | Target: 2294.31 | Risk: LOW        | Conf: 100%
  BAJAJHFL.NS     | Price:   82.65 | Target:   76.81 | Risk: LOW        | Conf: 100%
  DABUR.NS        | Price:  375.15 | Target:  345.20 | Risk: LOW        | Conf: 100%
  LUPIN.NS        | Price: 2065.40 | Target: 1881.15 | Risk: LOW        | Conf: 100%
  JSWENERGY.NS    | Price:  530.30 | Target:  467.09 | Risk: LOW        | Conf: 100%
  ICICIPRULI.NS   | Price:  461.50 | Target:  388.71 | Risk: LOW        | Conf: 100%
  SRF.NS          | Price: 2520.30 | Target: 2317.19 | Risk: LOW        | Conf: 100%
  POWERINDIA.NS   | Price: 31300.00 | Target: 26710.71 | Risk: LOW        | Conf: 100%
  NTPCGREEN.NS    | Price:   87.90 | Target:   81.70 | Risk: LOW        | Conf: 100%
  SUZLON.NS       | Price:   44.92 | Target:   40.32 | Risk: LOW        | Conf: 100%
  ABCAPITAL.NS    | Price:  397.85 | Target:  355.74 | Risk: LOW        | Conf: 100%
  RVNL.NS         | Price:  206.94 | Target:  181.16 | Risk: LOW        | Conf: 100%
  PRESTIGE.NS     | Price: 1542.10 | Target: 1284.49 | Risk: LOW        | Conf: 100%
  FORTIS.NS       | Price:  906.10 | Target:  822.40 | Risk: LOW        | Conf: 80%
  ATGL.NS         | Price:  608.00 | Target:  538.84 | Risk: LOW        | Conf: 100%
  VMM.NS          | Price:  102.92 | Target:   84.75 | Risk: LOW        | Conf: 100%
  ALKEM.NS        | Price: 5130.50 | Target: 4727.29 | Risk: LOW        | Conf: 100%
  BERGEPAINT.NS   | Price:  468.50 | Target:  411.32 | Risk: LOW        | Conf: 100%
  MRF.NS          | Price: 128195.00 | Target: 117268.21 | Risk: LOW        | Conf: 100%
  PATANJALI.NS    | Price:  340.00 | Target:  312.84 | Risk: LOW        | Conf: 100%
  GODREJPROP.NS   | Price: 1869.50 | Target: 1582.07 | Risk: LOW        | Conf: 100%
  HDBFS.NS        | Price:  669.80 | Target:  603.51 | Risk: LOW        | Conf: 100%
  LTF.NS          | Price:  308.50 | Target:  269.39 | Risk: LOW        | Conf: 100%
  COLPAL.NS       | Price: 1802.90 | Target: 1629.58 | Risk: LOW        | Conf: 100%
  OBEROIRLTY.NS   | Price: 1791.50 | Target: 1592.89 | Risk: LOW        | Conf: 100%
  BHARATFORG.NS   | Price: 1970.00 | Target: 1713.61 | Risk: LOW        | Conf: 80%
  FACT.NS         | Price:  791.50 | Target:  635.66 | Risk: LOW        | Conf: 100%
  PHOENIXLTD.NS   | Price: 1898.50 | Target: 1712.57 | Risk: LOW        | Conf: 80%
  BANKINDIA.NS    | Price:  141.48 | Target:  126.97 | Risk: LOW        | Conf: 80%
  TIINDIA.NS      | Price: 2653.20 | Target: 2322.49 | Risk: LOW        | Conf: 100%
  IRCTC.NS        | Price:  470.00 | Target:  438.14 | Risk: LOW        | Conf: 100%
  BDL.NS          | Price: 1196.20 | Target: 1017.95 | Risk: LOW        | Conf: 100%
  UPL.NS          | Price:  574.35 | Target:  521.89 | Risk: LOW        | Conf: 100%
  PIIND.NS        | Price: 2359.20 | Target: 2106.06 | Risk: LOW        | Conf: 100%
  MFSL.NS         | Price: 1471.00 | Target: 1286.36 | Risk: LOW        | Conf: 100%
  NAM-INDIA.NS    | Price: 1171.40 | Target: 1014.51 | Risk: LOW        | Conf: 100%
  MPHASIS.NS      | Price: 2317.30 | Target: 1989.48 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6306.00 | Target: 5674.75 | Risk: LOW        | Conf: 100%
  BIOCON.NS       | Price:  388.90 | Target:  347.45 | Risk: LOW        | Conf: 100%
  AIIL.NS         | Price:  514.15 | Target:  412.04 | Risk: LOW        | Conf: 100%
  GODFRYPHLP.NS   | Price: 1974.80 | Target: 1771.16 | Risk: LOW        | Conf: 100%
  JKCEMENT.NS     | Price: 4920.00 | Target: 4354.29 | Risk: LOW        | Conf: 100%
  UBL.NS          | Price: 1260.70 | Target: 1101.24 | Risk: LOW        | Conf: 100%
  BALKRISIND.NS   | Price: 2200.00 | Target: 1856.82 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  154.59 | Target:  138.76 | Risk: LOW        | Conf: 100%
  PREMIERENE.NS   | Price:  968.90 | Target:  833.15 | Risk: LOW        | Conf: 100%
  HEXT.NS         | Price:  505.60 | Target:  420.89 | Risk: LOW        | Conf: 100%
  LTTS.NS         | Price: 3373.70 | Target: 2943.74 | Risk: LOW        | Conf: 100%
  VOLTAS.NS       | Price: 1146.10 | Target: 1022.71 | Risk: LOW        | Conf: 100%
  HUDCO.NS        | Price:  175.10 | Target:  154.25 | Risk: LOW        | Conf: 100%
  360ONE.NS       | Price: 1087.60 | Target:  943.31 | Risk: LOW        | Conf: 100%
  PGHH.NS         | Price: 7610.00 | Target: 6972.61 | Risk: LOW        | Conf: 100%
  IREDA.NS        | Price:  114.19 | Target:  102.32 | Risk: LOW        | Conf: 100%
  M&MFIN.NS       | Price:  359.00 | Target:  309.02 | Risk: LOW        | Conf: 100%
  DALBHARAT.NS    | Price: 1751.70 | Target: 1439.45 | Risk: LOW        | Conf: 100%
  ESCORTS.NS      | Price: 2979.10 | Target: 2660.28 | Risk: LOW        | Conf: 100%
  KAYNES.NS       | Price: 3542.90 | Target: 2845.69 | Risk: LOW        | Conf: 80%
  ENDURANCE.NS    | Price: 2703.40 | Target: 2331.51 | Risk: LOW        | Conf: 100%
  KEI.NS          | Price: 4607.50 | Target: 3560.75 | Risk: LOW        | Conf: 100%
  THERMAX.NS      | Price: 3649.10 | Target: 3210.24 | Risk: LOW        | Conf: 100%
  UCOBANK.NS      | Price:   24.08 | Target:   21.67 | Risk: LOW        | Conf: 100%
  BLUESTARCO.NS   | Price: 1481.00 | Target: 1304.50 | Risk: LOW        | Conf: 100%
  GODREJIND.NS    | Price: 1126.50 | Target:  927.86 | Risk: LOW        | Conf: 100%
  POONAWALLA.NS   | Price:  447.40 | Target:  388.77 | Risk: LOW        | Conf: 100%
  CHOLAHLDNG.NS   | Price: 1525.80 | Target: 1342.41 | Risk: LOW        | Conf: 80%
  3MINDIA.NS      | Price: 32830.00 | Target: 29505.00 | Risk: LOW        | Conf: 100%
  ACC.NS          | Price: 1255.00 | Target: 1149.43 | Risk: LOW        | Conf: 100%
  TATAELXSI.NS    | Price: 3420.90 | Target: 2989.08 | Risk: LOW        | Conf: 100%
  AWL.NS          | Price:  186.31 | Target:  160.44 | Risk: LOW        | Conf: 100%
  KPITTECH.NS     | Price:  552.20 | Target:  480.74 | Risk: LOW        | Conf: 100%
  EXIDEIND.NS     | Price:  420.20 | Target:  363.31 | Risk: LOW        | Conf: 100%
  GODIGIT.NS      | Price:  252.05 | Target:  218.17 | Risk: LOW        | Conf: 100%
  HONAUT.NS       | Price: 34050.00 | Target: 29787.50 | Risk: LOW        | Conf: 100%
  AIAENG.NS       | Price: 4149.50 | Target: 3682.97 | Risk: LOW        | Conf: 80%
  APOLLOTYRE.NS   | Price:  417.75 | Target:  363.39 | Risk: LOW        | Conf: 100%
  NBCC.NS         | Price:   83.68 | Target:   75.71 | Risk: LOW        | Conf: 100%
  ITI.NS          | Price:  263.80 | Target:  240.66 | Risk: LOW        | Conf: 100%
  GRSE.NS         | Price: 2479.00 | Target: 2203.93 | Risk: LOW        | Conf: 100%
  MSUMI.NS        | Price:   36.53 | Target:   32.43 | Risk: LOW        | Conf: 100%
  STARHEALTH.NS   | Price:  573.45 | Target:  508.18 | Risk: LOW        | Conf: 80%
  TVSHLTD.NS      | Price: 13110.00 | Target: 11515.00 | Risk: LOW        | Conf: 100%
  SUMICHEM.NS     | Price:  475.65 | Target:  403.26 | Risk: LOW        | Conf: 100%
  SYNGENE.NS      | Price:  384.45 | Target:  336.25 | Risk: LOW        | Conf: 100%
  AMBER.NS        | Price: 7256.50 | Target: 6441.86 | Risk: LOW        | Conf: 100%
  RAMCOCEM.NS     | Price:  861.00 | Target:  739.88 | Risk: LOW        | Conf: 100%
  FSL.NS          | Price:  253.75 | Target:  216.27 | Risk: LOW        | Conf: 100%
  EMAMILTD.NS     | Price:  373.35 | Target:  313.99 | Risk: LOW        | Conf: 100%
  DEEPAKNTR.NS    | Price: 1650.00 | Target: 1398.00 | Risk: LOW        | Conf: 100%
  EIHOTEL.NS      | Price:  286.80 | Target:  244.12 | Risk: LOW        | Conf: 100%
  PFIZER.NS       | Price: 4135.10 | Target: 3548.39 | Risk: LOW        | Conf: 100%
  KIOCL.NS        | Price:  370.90 | Target:  324.44 | Risk: LOW        | Conf: 100%
  MANAPPURAM.NS   | Price:  326.50 | Target:  273.95 | Risk: LOW        | Conf: 100%
  HSCL.NS         | Price:  665.15 | Target:  572.53 | Risk: LOW        | Conf: 80%
  TATACHEM.NS     | Price:  607.50 | Target:  532.96 | Risk: LOW        | Conf: 100%
  ASTRAZEN.NS     | Price: 6877.50 | Target: 6171.43 | Risk: LOW        | Conf: 100%
  CESC.NS         | Price:  148.87 | Target:  130.89 | Risk: LOW        | Conf: 100%
  SUNTV.NS        | Price:  457.25 | Target:  402.13 | Risk: LOW        | Conf: 80%
  KEC.NS          | Price:  410.70 | Target:  354.56 | Risk: LOW        | Conf: 100%
  AADHARHFC.NS    | Price:  465.00 | Target:  404.09 | Risk: LOW        | Conf: 80%
  PSB.NS          | Price:   22.62 | Target:   20.42 | Risk: LOW        | Conf: 100%
  ABREL.NS        | Price: 1334.40 | Target: 1117.97 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  418.90 | Target:  377.33 | Risk: LOW        | Conf: 100%
  DCMSHRIRAM.NS   | Price: 1007.00 | Target:  873.54 | Risk: LOW        | Conf: 100%
  BASF.NS         | Price: 3723.20 | Target: 3310.02 | Risk: LOW        | Conf: 100%
  TENNIND.NS      | Price:  523.50 | Target:  453.48 | Risk: LOW        | Conf: 100%
  KANSAINER.NS    | Price:  191.07 | Target:  169.09 | Risk: LOW        | Conf: 100%
  CROMPTON.NS     | Price:  231.29 | Target:  197.31 | Risk: LOW        | Conf: 100%
  EIDPARRY.NS     | Price:  740.40 | Target:  601.56 | Risk: LOW        | Conf: 100%
  CAMS.NS         | Price:  718.40 | Target:  619.15 | Risk: LOW        | Conf: 100%
  KFINTECH.NS     | Price:  905.20 | Target:  788.36 | Risk: LOW        | Conf: 100%
  RPOWER.NS       | Price:   21.83 | Target:   18.95 | Risk: LOW        | Conf: 100%
  BIKAJI.NS       | Price:  569.00 | Target:  499.34 | Risk: LOW        | Conf: 100%
  ATUL.NS         | Price: 6285.00 | Target: 5660.36 | Risk: LOW        | Conf: 100%
  DEEPAKFERT.NS   | Price: 1344.20 | Target: 1149.66 | Risk: LOW        | Conf: 100%
  FIRSTCRY.NS     | Price:  171.95 | Target:  141.17 | Risk: LOW        | Conf: 100%
  JSWCEMENT.NS    | Price:  120.92 | Target:  109.35 | Risk: LOW        | Conf: 100%
  ARE&M.NS        | Price:  829.30 | Target:  741.71 | Risk: LOW        | Conf: 100%
  GRINDWELL.NS    | Price: 1888.00 | Target: 1642.79 | Risk: LOW        | Conf: 100%
  SKFINDIA.NS     | Price: 1531.70 | Target: 1359.81 | Risk: LOW        | Conf: 80%
  ZENSARTECH.NS   | Price:  430.00 | Target:  360.21 | Risk: LOW        | Conf: 100%
  TRITURBINE.NS   | Price:  559.75 | Target:  479.75 | Risk: LOW        | Conf: 100%
  PGEL.NS         | Price:  546.50 | Target:  480.00 | Risk: LOW        | Conf: 100%
  VENTIVE.NS      | Price:  565.45 | Target:  470.56 | Risk: LOW        | Conf: 100%
  NAVA.NS         | Price:  560.85 | Target:  486.35 | Risk: LOW        | Conf: 80%
  CENTURYPLY.NS   | Price:  733.40 | Target:  651.82 | Risk: LOW        | Conf: 80%
  ABLBL.NS        | Price:   83.86 | Target:   74.19 | Risk: LOW        | Conf: 100%
  TRAVELFOOD.NS   | Price: 1286.10 | Target: 1068.00 | Risk: LOW        | Conf: 100%
  SOBHA.NS        | Price: 1220.10 | Target: 1061.67 | Risk: LOW        | Conf: 100%
  IRCON.NS        | Price:  116.05 | Target:  101.44 | Risk: LOW        | Conf: 100%
  NATCOPHARM.NS   | Price:  820.20 | Target:  723.40 | Risk: LOW        | Conf: 100%
  CHOICEIN.NS     | Price:  758.45 | Target:  689.32 | Risk: LOW        | Conf: 100%
  APTUS.NS        | Price:  250.75 | Target:  217.49 | Risk: LOW        | Conf: 80%
  SIGNATURE.NS    | Price:  778.95 | Target:  672.43 | Risk: LOW        | Conf: 80%
  CIEINDIA.NS     | Price:  385.65 | Target:  352.74 | Risk: LOW        | Conf: 100%
  AFCONS.NS       | Price:  267.70 | Target:  226.86 | Risk: LOW        | Conf: 100%
  ABDL.NS         | Price:  603.05 | Target:  518.94 | Risk: LOW        | Conf: 80%
  IGIL.NS         | Price:  315.00 | Target:  267.63 | Risk: LOW        | Conf: 100%
  KIRLOSBROS.NS   | Price: 1833.10 | Target: 1634.53 | Risk: LOW        | Conf: 100%
  JBMA.NS         | Price:  610.40 | Target:  520.16 | Risk: LOW        | Conf: 100%
  RRKABEL.NS      | Price: 2445.00 | Target: 1874.04 | Risk: LOW        | Conf: 100%
  GALLANTT.NS     | Price:  555.00 | Target:  463.80 | Risk: LOW        | Conf: 100%
  NIVABUPA.NS     | Price:   79.22 | Target:   69.99 | Risk: LOW        | Conf: 100%
  INDIAMART.NS    | Price: 1636.90 | Target: 1481.83 | Risk: LOW        | Conf: 100%
  CEATLTD.NS      | Price: 3300.80 | Target: 2955.66 | Risk: LOW        | Conf: 100%
  TRIDENT.NS      | Price:   23.74 | Target:   22.09 | Risk: LOW        | Conf: 100%
  BATAINDIA.NS    | Price:  659.45 | Target:  603.38 | Risk: LOW        | Conf: 100%
  SWANCORP.NS     | Price:  295.25 | Target:  253.99 | Risk: LOW        | Conf: 80%
  AARTIIND.NS     | Price:  499.80 | Target:  424.89 | Risk: LOW        | Conf: 80%
  BLUEDART.NS     | Price: 4870.30 | Target: 4420.37 | Risk: LOW        | Conf: 100%
  JWL.NS          | Price:  243.20 | Target:  213.14 | Risk: LOW        | Conf: 80%
  ZENTEC.NS       | Price: 1756.00 | Target: 1468.68 | Risk: LOW        | Conf: 100%
  IEX.NS          | Price:  116.76 | Target:  106.32 | Risk: LOW        | Conf: 100%
  AAVAS.NS        | Price: 1291.00 | Target: 1106.57 | Risk: LOW        | Conf: 80%
  CELLO.NS        | Price:  340.00 | Target:  299.79 | Risk: LOW        | Conf: 100%
  JPPOWER.NS      | Price:   16.30 | Target:   14.21 | Risk: LOW        | Conf: 100%
  TARIL.NS        | Price:  294.00 | Target:  244.63 | Risk: LOW        | Conf: 100%
  NEWGEN.NS       | Price:  513.15 | Target:  416.42 | Risk: LOW        | Conf: 100%
  ANURAS.NS       | Price: 1232.10 | Target: 1137.81 | Risk: LOW        | Conf: 80%
  GRAVITA.NS      | Price: 1697.00 | Target: 1463.57 | Risk: LOW        | Conf: 100%
  USHAMART.NS     | Price:  490.95 | Target:  422.36 | Risk: LOW        | Conf: 80%
  LEMONTREE.NS    | Price:  106.13 | Target:   95.60 | Risk: LOW        | Conf: 100%
  VTL.NS          | Price:  574.60 | Target:  483.14 | Risk: LOW        | Conf: 100%
  EMBDL.NS        | Price:   57.79 | Target:   47.94 | Risk: LOW        | Conf: 100%
  RITES.NS        | Price:  211.50 | Target:  192.75 | Risk: LOW        | Conf: 100%
  FINPIPE.NS      | Price:  156.21 | Target:  137.86 | Risk: LOW        | Conf: 100%
  INDIACEM.NS     | Price:  351.00 | Target:  312.50 | Risk: LOW        | Conf: 100%
  BLUEJET.NS      | Price:  577.95 | Target:  502.54 | Risk: LOW        | Conf: 80%
  RAILTEL.NS      | Price:  264.15 | Target:  234.10 | Risk: LOW        | Conf: 100%
  JYOTHYLAB.NS    | Price:  195.32 | Target:  165.56 | Risk: LOW        | Conf: 100%
  J&KBANK.NS      | Price:  145.93 | Target:  126.78 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1210.90 | Target: 1010.69 | Risk: LOW        | Conf: 100%
  GRINFRA.NS      | Price:  864.85 | Target:  748.97 | Risk: LOW        | Conf: 100%
  JUBLINGREA.NS   | Price:  669.75 | Target:  577.39 | Risk: LOW        | Conf: 100%
  SANOFI.NS       | Price: 3109.00 | Target: 2816.04 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4043.10 | Target: 3554.06 | Risk: LOW        | Conf: 100%
  EUREKAFORB.NS   | Price:  400.00 | Target:  330.43 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  836.60 | Target:  763.12 | Risk: LOW        | Conf: 100%
  RELAXO.NS       | Price:  330.45 | Target:  276.75 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  166.45 | Target:  143.83 | Risk: LOW        | Conf: 100%
  TTML.NS         | Price:   35.99 | Target:   30.04 | Risk: LOW        | Conf: 80%
  CANFINHOME.NS   | Price:  789.10 | Target:  698.03 | Risk: LOW        | Conf: 80%
  BSOFT.NS        | Price:  279.25 | Target:  232.70 | Risk: LOW        | Conf: 100%
  JKTYRE.NS       | Price:  357.85 | Target:  323.46 | Risk: LOW        | Conf: 100%
  ZEEL.NS         | Price:   82.62 | Target:   60.57 | Risk: LOW        | Conf: 100%
  SCI.NS          | Price:  286.60 | Target:  243.27 | Risk: LOW        | Conf: 60%
  JKLAKSHMI.NS    | Price:  499.60 | Target:  443.94 | Risk: LOW        | Conf: 100%
  SONATSOFTW.NS   | Price:  263.80 | Target:  209.66 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  163.15 | Target:  134.94 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  417.45 | Target:  358.33 | Risk: LOW        | Conf: 80%
  RELINFRA.NS     | Price:   54.75 | Target:   45.50 | Risk: LOW        | Conf: 100%
  HEG.NS          | Price:  251.10 | Target:  -30.92 | Risk: NORMAL     | Conf: 100%
  PGHL.NS         | Price: 5485.50 | Target: 4908.79 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  809.35 | Target:  681.72 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  663.10 | Target:  564.39 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   51.44 | Target:   43.66 | Risk: LOW        | Conf: 100%
  MMTC.NS         | Price:   62.38 | Target:   54.72 | Risk: LOW        | Conf: 100%
  AEQUS.NS        | Price:  233.87 | Target:  194.74 | Risk: LOW        | Conf: 100%
  JLHL.NS         | Price:  283.30 | Target:  230.69 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  288.60 | Target:  246.15 | Risk: LOW        | Conf: 100%
  TRANSRAILL.NS   | Price:  421.60 | Target:  363.33 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  842.40 | Target:  739.10 | Risk: LOW        | Conf: 100%
  MAPMYINDIA.NS   | Price:  949.60 | Target:  766.64 | Risk: LOW        | Conf: 80%
  UJJIVANSFB.NS   | Price:   66.06 | Target:   54.28 | Risk: LOW        | Conf: 100%
  LATENTVIEW.NS   | Price:  257.70 | Target:  219.31 | Risk: LOW        | Conf: 100%
  LLOYDSENT.NS    | Price:   70.19 | Target:   58.77 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:    7.44 | Target:    3.90 | Risk: LOW        | Conf: 100%
  SANDUMA.NS      | Price:  198.39 | Target:  170.45 | Risk: LOW        | Conf: 100%
  TTKPRESTIG.NS   | Price:  540.85 | Target:  461.94 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:  101.78 | Target:   81.86 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  868.95 | Target:  765.29 | Risk: LOW        | Conf: 100%
  POWERMECH.NS    | Price: 2408.90 | Target: 2022.73 | Risk: LOW        | Conf: 100%
  TANLA.NS        | Price:  509.50 | Target:  416.55 | Risk: LOW        | Conf: 100%
  HAPPSTMNDS.NS   | Price:  336.15 | Target:  248.40 | Risk: LOW        | Conf: 100%
  CAMPUS.NS       | Price:  213.65 | Target:  189.63 | Risk: LOW        | Conf: 100%
  GMRP&UI.NS      | Price:   93.58 | Target:   77.12 | Risk: LOW        | Conf: 100%
  RCF.NS          | Price:  113.02 | Target:   97.93 | Risk: LOW        | Conf: 100%
  MAHLIFE.NS      | Price:  366.40 | Target:  319.90 | Risk: LOW        | Conf: 80%
  SHARDACROP.NS   | Price:  782.35 | Target:  675.17 | Risk: LOW        | Conf: 80%
  OSWALPUMPS.NS   | Price:  283.95 | Target:  241.84 | Risk: LOW        | Conf: 100%
  NETWORK18.NS    | Price:   26.95 | Target:   21.64 | Risk: LOW        | Conf: 100%
  GRWRHITECH.NS   | Price: 6940.00 | Target: 5931.43 | Risk: LOW        | Conf: 100%
  CERA.NS         | Price: 5651.50 | Target: 4964.36 | Risk: LOW        | Conf: 100%
  BORORENEW.NS    | Price:  498.55 | Target:  424.59 | Risk: LOW        | Conf: 100%
  KALPATARU.NS    | Price:  267.10 | Target:  232.01 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  264.75 | Target:  200.82 | Risk: LOW        | Conf: 100%
  ACI.NS          | Price:  480.00 | Target:  392.16 | Risk: LOW        | Conf: 100%
  THANGAMAYL.NS   | Price: 5162.50 | Target: 4305.36 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  352.20 | Target:  300.20 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  177.81 | Target:  148.47 | Risk: LOW        | Conf: 100%
  LLOYDSENGG.NS   | Price:   81.64 | Target:   67.05 | Risk: LOW        | Conf: 100%
