NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-07 19:14:39

BUY SIGNALS (225):
  JIOFIN.NS       | Price:  251.02 | Entry:   246.0 | Target:  286.32 | Risk: LOW       
  KECL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARSPING.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAMDHENU.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RITCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APEX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOPRAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAGADSUGAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PATELRMART.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  20MICRONS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUBYMILLS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GHCLTEXTIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESFL.NS         | Price:  131.50 | Trend:  -2.07% | Mom:  -0.94% | Risk: LOW       
  PROZONER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STCINDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LINC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MVKAGRO.NS      | Price:  522.00 | Trend:  -1.31% | Mom:  -0.18% | Risk: LOW       
  KSOLVES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LAXMIINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GEECEE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUSHIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NBIFIN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HLVLTD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THEINVEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PVP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RSWM.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DMCC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVALIK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RKSWAMY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARPOLY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VENUSREM.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUBEXLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SARVESHWAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REPRO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZEEMEDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SEJALLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOSTERLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MINDTECK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRAIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARDWYN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DREAMFOLKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONWARDTEC.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREERAMA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ACL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAYAGROGN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  APTECHT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANBA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAANALU.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMKAY.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  URJA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRIS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISAKAIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODIS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MMP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HINDCOMPOS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARSVNATH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ENIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAKKA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GFLLIMITED.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MENONBE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CSLFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GCSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRCELECTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEVIOT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SCHAND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KILITCH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDSWFTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VERTOZ.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOODSIN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SICALLOG.NS     | Price:   66.47 | Trend:   0.86% | Mom:  -3.34% | Risk: LOW       
  MWL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASIANHOTNR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANESHBE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IGCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BORANA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATI.NS     | Price:  465.40 | Trend:  -3.12% | Mom:  -0.98% | Risk: LOW       
  SHALPAINTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SBGLP.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TOLINS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ONMOBILE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOTTIS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IRISDOREME.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILASPACES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPECIALITY.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GPECO.NS        | Price:  371.20 | Trend:   7.49% | Mom:  -1.37% | Risk: LOW       
  OCCLLTD.NS      | Price:  104.12 | Trend:  13.87% | Mom:   0.74% | Risk: LOW       
  SUTLEJTEX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPPINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PYRAMID.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRIMO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOCUS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SJLOGISTIC.NS   | Price:  317.40 | Trend:   6.48% | Mom:  -0.77% | Risk: LOW       
  TARACHAND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CONSOFINVT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRONOX.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADIANTCMS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HMVL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAYA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ESSARSHPNG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTLCONV.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EIFFL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DIGISPICE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURAJLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBLINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMSYN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECOT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TPLPLASTEH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBZJEWEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERCULES.NS     | Price:  159.32 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  HILINFRA.NS     | Price:   52.72 | Trend:   2.73% | Mom:  -5.43% | Risk: LOW       
  RAMAPHO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTPPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GVKPIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBERTSHOE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNAGRI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BELLACASA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BMWVENTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARIN.NS        | Price:  642.10 | Trend:  -1.84% | Mom:   2.26% | Risk: LOW       
  KAPSTON.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVANIHOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBOL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRACXN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUNJALSHOW.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SREEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORBTEXP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAZDA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISASTEEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJAPOLLO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRANSWORLD.NS   | Price:  168.40 | Trend:  15.68% | Mom:  -6.05% | Risk: LOW       
  PTL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEGATHERM.NS    | Price:  258.00 | Trend:  14.89% | Mom:  -0.77% | Risk: LOW       
  AVONMORE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUKHJITS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MGEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CGRAPHICS.NS    | Price:  165.50 | Trend:   5.45% | Mom:  -6.47% | Risk: LOW       
  DONEAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TERASOFT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODISONLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VINYLINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DICIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CPEDU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROBOND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIRZAINT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CLEDUCATE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAVNAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOFTTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAHARINDUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYBERTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDICAMEQ.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANACHE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCL-INSYS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MODINATUR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOTHARIPRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HTMEDIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRAJ.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UGARSUGAR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  XTGLOBAL.NS     | Price:   32.47 | Trend:   3.73% | Mom:  -3.79% | Risk: LOW       
  SINCLAIR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DAVANGERE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOLDTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIERPOL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARIES.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NDL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIGMA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJSOLAR.NS   | Price:  150.00 | Trend:  15.24% | Mom:  -1.45% | Risk: LOW       
  NAHARCAP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPENCERS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTCER.NS    | Price:   42.11 | Trend:   7.29% | Mom:  -0.71% | Risk: LOW       
  PLASTIBLEN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BIRLACABLE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LORDSCHLO.NS    | Price:  147.18 | Trend:  11.35% | Mom:  -0.63% | Risk: LOW       
  AMANTA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GSLSU.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THOMASCOTT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANPRPLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLEODRUSS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PANSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONEYBOXX.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOUTHWEST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALBERTDAVD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SRD.NS          | Price:   44.49 | Trend:  -3.17% | Mom:   0.07% | Risk: LOW       
  RAMANEWS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRITINUT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMBONDCH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUPATIFL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBMINFRA.NS     | Price:  392.25 | Trend:   9.06% | Mom: -12.28% | Risk: LOW       
  VALIANTLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMAMIREAL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAKSIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOVAAGRI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANORG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REMSONSIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBECIVIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHADIM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PASUPTAC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIMASYN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANSWRAS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FILATFASH.NS    | Price:    0.26 | Trend:  22.07% | Mom:  -7.14% | Risk: LOW       
  S&SPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GENUSPAPER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DENORA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTBELL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RHL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPCENET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BEDMUTHA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WELINV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NILAINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIDT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DEVX.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARON.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GICL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKUL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOACARBON.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUCHIRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHIVAUM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PHANTOMFX.NS    | Price:  210.00 | Trend:   6.11% | Mom:  -3.69% | Risk: LOW       
  MANAKSTEEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTISURF.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKUMA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASMS.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIKASLIFE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BBTCL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHEPC.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
