NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-25 18:59:52

BUY SIGNALS (1487):
  HINDUNILVR.NS   | Price: 2327.30 | Entry: 2280.75 | Target: 2654.94 | Risk: LOW       
  ASKAUTOLTD.NS   | Price:  428.65 | Trend:   0.71% | Mom:  -2.27% | Risk: LOW       
  ABFRL.NS        | Price:   61.79 | Trend:  -2.98% | Mom:   5.75% | Risk: LOW       
  RHIM.NS         | Price:  403.55 | Trend:   0.17% | Mom:   6.13% | Risk: LOW       
  JLHL.NS         | Price: 1247.20 | Trend:  -0.95% | Mom:   0.69% | Risk: LOW       
  SAPPHIRE.NS     | Price:  167.32 | Trend:  -8.70% | Mom:   3.32% | Risk: LOW       
  MAPMYINDIA.NS   | Price:  921.85 | Trend:  -7.27% | Mom:  -0.28% | Risk: LOW       
  VARROC.NS       | Price:  512.25 | Trend:  -1.38% | Mom:   2.51% | Risk: LOW       
  ALOKINDS.NS     | Price:   13.52 | Trend:  -1.72% | Mom:   1.35% | Risk: LOW       
  DBREALTY.NS     | Price:  103.72 | Trend:  -2.32% | Mom:   5.35% | Risk: LOW       
  SOUTHBANK.NS    | Price:   38.63 | Trend:  -0.42% | Mom:   1.23% | Risk: LOW       
  LUMAXTECH.NS    | Price: 1727.00 | Trend:   5.02% | Mom:   0.08% | Risk: LOW       
  ARVIND.NS       | Price:  382.50 | Trend:   4.88% | Mom:  -0.07% | Risk: LOW       
  CAMPUS.NS       | Price:  243.82 | Trend:  -1.31% | Mom:   2.62% | Risk: LOW       
  RELIGARE.NS     | Price:  220.48 | Trend:  -0.72% | Mom:  -0.98% | Risk: LOW       
  GMRP&UI.NS      | Price:  106.00 | Trend:  -0.24% | Mom:   3.76% | Risk: LOW       
  BECTORFOOD.NS   | Price:  194.55 | Trend:  -1.69% | Mom:   3.14% | Risk: LOW       
  RCF.NS          | Price:  128.10 | Trend:   3.33% | Mom:   0.19% | Risk: LOW       
  GPPL.NS         | Price:  154.56 | Trend:  -4.04% | Mom:   3.04% | Risk: LOW       
  GARFIBRES.NS    | Price:  627.10 | Trend:  -1.32% | Mom:   4.10% | Risk: LOW       
  ACI.NS          | Price:  603.30 | Trend:   3.85% | Mom:  -0.86% | Risk: LOW       
  SHILPAMED.NS    | Price:  413.90 | Trend:  16.93% | Mom:  -1.22% | Risk: LOW       
  THANGAMAYL.NS   | Price: 3799.30 | Trend:   2.14% | Mom:  -7.03% | Risk: LOW       
  TMB.NS          | Price:  639.90 | Trend:  -0.82% | Mom:  -0.27% | Risk: LOW       
  SFL.NS          | Price:  523.25 | Trend:  -2.71% | Mom:   1.29% | Risk: LOW       
  PFOCUS.NS       | Price:  306.90 | Trend:   4.21% | Mom:  -3.82% | Risk: LOW       
  RAYMONDLSL.NS   | Price:  779.70 | Trend:  -7.29% | Mom:  -0.50% | Risk: LOW       
  KTKBANK.NS      | Price:  242.04 | Trend:   8.89% | Mom:  -0.68% | Risk: LOW       
  CSBBANK.NS      | Price:  382.65 | Trend:   0.40% | Mom:  -3.26% | Risk: LOW       
  EPL.NS          | Price:  225.84 | Trend:   6.57% | Mom:  -1.65% | Risk: LOW       
  AURIONPRO.NS    | Price:  831.45 | Trend:  -4.51% | Mom:   1.32% | Risk: LOW       
  MHRIL.NS        | Price:  258.71 | Trend:  -4.23% | Mom:   4.68% | Risk: LOW       
  THYROCARE.NS    | Price:  395.10 | Trend:   2.51% | Mom:   0.56% | Risk: LOW       
  ARVINDFASN.NS   | Price:  449.75 | Trend:   2.13% | Mom:  -1.96% | Risk: LOW       
  SYMPHONY.NS     | Price:  794.70 | Trend:  -0.59% | Mom:   7.27% | Risk: LOW       
  AVALON.NS       | Price: 1040.65 | Trend:   4.42% | Mom:  -0.56% | Risk: LOW       
  GREENLAM.NS     | Price:  223.08 | Trend:  -2.18% | Mom:   1.57% | Risk: LOW       
  SUPRAJIT.NS     | Price:  417.25 | Trend:  -0.46% | Mom:  -3.36% | Risk: LOW       
  VMART.NS        | Price:  617.35 | Trend:   8.02% | Mom:  -1.81% | Risk: LOW       
  SUNTECK.NS      | Price:  350.65 | Trend:  -0.05% | Mom:  11.57% | Risk: LOW       
  ICRA.NS         | Price: 5402.50 | Trend:  -1.04% | Mom:   2.14% | Risk: LOW       
  RALLIS.NS       | Price:  256.47 | Trend:  -0.54% | Mom:   0.39% | Risk: LOW       
  GULFOILLUB.NS   | Price:  969.50 | Trend:  -3.17% | Mom:   8.35% | Risk: LOW       
  SHARDAMOTR.NS   | Price:  845.00 | Trend:  -0.79% | Mom:   2.70% | Risk: LOW       
  ELECTCAST.NS    | Price:   79.29 | Trend:   6.41% | Mom:  -5.71% | Risk: LOW       
  SENCO.NS        | Price:  318.10 | Trend:   0.57% | Mom:  -1.82% | Risk: LOW       
  ICIL.NS         | Price:  263.29 | Trend:  -0.23% | Mom:   8.15% | Risk: LOW       
  INDIGOPNTS.NS   | Price:  860.05 | Trend:   0.28% | Mom:   8.91% | Risk: LOW       
  FIEMIND.NS      | Price: 2175.00 | Trend:   0.55% | Mom:   0.78% | Risk: LOW       
  RESPONIND.NS    | Price:  149.31 | Trend:  -7.36% | Mom:   7.57% | Risk: LOW       
  CRIZAC.NS       | Price:  213.43 | Trend:  -1.90% | Mom:   1.14% | Risk: LOW       
  KNRCON.NS       | Price:  117.93 | Trend:  -6.74% | Mom:   0.11% | Risk: LOW       
  GMMPFAUDLR.NS   | Price:  908.60 | Trend:   0.02% | Mom:   2.08% | Risk: LOW       
  DATAMATICS.NS   | Price:  707.40 | Trend:  -2.48% | Mom:   1.06% | Risk: LOW       
  RSYSTEMS.NS     | Price:  267.12 | Trend:  -5.02% | Mom:  -0.71% | Risk: LOW       
  GAEL.NS         | Price:  151.37 | Trend:   7.64% | Mom:  -0.93% | Risk: LOW       
  CARERATING.NS   | Price: 1560.10 | Trend:  -1.19% | Mom:  -0.03% | Risk: LOW       
  NIITMTS.NS      | Price:  315.15 | Trend:  -2.06% | Mom:   2.07% | Risk: LOW       
  DBCORP.NS       | Price:  215.52 | Trend:   0.25% | Mom:   1.59% | Risk: LOW       
  NACLIND.NS      | Price:  154.20 | Trend:   9.29% | Mom:  -7.73% | Risk: LOW       
  SPARC.NS        | Price:  139.28 | Trend:   7.26% | Mom:  -4.71% | Risk: LOW       
  BANARISUG.NS    | Price: 3623.70 | Trend:   0.34% | Mom:   0.14% | Risk: LOW       
  SHREEJISPG.NS   | Price:  373.20 | Trend:   0.29% | Mom:   7.24% | Risk: LOW       
  VSTTILLERS.NS   | Price: 5180.20 | Trend:  -4.14% | Mom:   0.35% | Risk: LOW       
  INDRAMEDCO.NS   | Price:  406.45 | Trend:   0.18% | Mom:  -5.18% | Risk: LOW       
  RAIN.NS         | Price:  128.20 | Trend:  -1.39% | Mom:   6.37% | Risk: LOW       
  HEIDELBERG.NS   | Price:  156.61 | Trend:  -0.18% | Mom:   2.93% | Risk: LOW       
  ORIENTCEM.NS    | Price:  143.57 | Trend:  -1.10% | Mom:   4.54% | Risk: LOW       
  GOPAL.NS        | Price:  275.00 | Trend:  -2.84% | Mom:   2.02% | Risk: LOW       
  HUBTOWN.NS      | Price:  204.45 | Trend:  -0.46% | Mom:   2.49% | Risk: LOW       
  JAMNAAUTO.NS    | Price:  122.99 | Trend:  -4.37% | Mom:   0.85% | Risk: LOW       
  DCAL.NS         | Price:  169.01 | Trend:  -0.64% | Mom:   6.67% | Risk: LOW       
  HEMIPROP.NS     | Price:  125.49 | Trend:  -5.24% | Mom:   2.01% | Risk: LOW       
  SINDHUTRAD.NS   | Price:   23.65 | Trend:  -1.34% | Mom:   5.53% | Risk: LOW       
  BOROLTD.NS      | Price:  244.43 | Trend:   0.91% | Mom:   0.72% | Risk: LOW       
  CAMLINFINE.NS   | Price:  127.40 | Trend:  -0.81% | Mom:  22.42% | Risk: LOW       
  UFLEX.NS        | Price:  390.70 | Trend:  -8.94% | Mom:   4.96% | Risk: LOW       
  VAIBHAVGBL.NS   | Price:  215.03 | Trend:  -1.62% | Mom:   2.10% | Risk: LOW       
  UEL.NS          | Price:  156.66 | Trend:  -5.00% | Mom:   0.43% | Risk: LOW       
  ORCHPHARMA.NS   | Price:  566.85 | Trend:  -1.08% | Mom:   4.61% | Risk: LOW       
  MPSLTD.NS       | Price: 1612.20 | Trend:   1.61% | Mom:  -7.67% | Risk: LOW       
  MCLOUD.NS       | Price:   25.99 | Trend:   6.27% | Mom:  -0.54% | Risk: LOW       
  QUESS.NS        | Price:  190.14 | Trend:  -0.60% | Mom:   0.67% | Risk: LOW       
  WONDERLA.NS     | Price:  525.90 | Trend:   2.76% | Mom:  -2.19% | Risk: LOW       
  MBAPL.NS        | Price:  506.85 | Trend:   5.33% | Mom:  -6.16% | Risk: LOW       
  NPST.NS         | Price: 1212.60 | Trend:   5.66% | Mom:  -3.85% | Risk: LOW       
  GOCOLORS.NS     | Price:  280.21 | Trend:  -5.67% | Mom:   0.51% | Risk: LOW       
  NSIL.NS         | Price: 5654.90 | Trend:  -0.34% | Mom:   3.10% | Risk: LOW       
  GUFICBIO.NS     | Price:  298.30 | Trend:   2.22% | Mom:  -0.57% | Risk: LOW       
  MSTCLTD.NS      | Price:  433.40 | Trend:  -0.66% | Mom:   3.47% | Risk: LOW       
  RPEL.NS         | Price:  679.40 | Trend:  -0.35% | Mom:  -0.02% | Risk: LOW       
  FOSECOIND.NS    | Price: 4710.30 | Trend:  -2.65% | Mom:   1.37% | Risk: LOW       
  DPABHUSHAN.NS   | Price: 1114.85 | Trend:   1.29% | Mom:  -1.04% | Risk: LOW       
  PROTEAN.NS      | Price:  525.00 | Trend:  -5.21% | Mom:   2.13% | Risk: LOW       
  SWANDEF.NS      | Price: 1819.20 | Trend:  -1.94% | Mom:   2.65% | Risk: LOW       
  HIKAL.NS        | Price:  181.10 | Trend:  -1.00% | Mom:   3.63% | Risk: LOW       
  KIRIINDUS.NS    | Price:  398.65 | Trend:  -3.67% | Mom:   0.30% | Risk: LOW       
  KKCL.NS         | Price:  475.15 | Trend:  -0.35% | Mom:   3.55% | Risk: LOW       
  STYLAMIND.NS    | Price: 2234.70 | Trend:   0.80% | Mom:   0.46% | Risk: LOW       
  GATEWAY.NS      | Price:   57.03 | Trend:   0.65% | Mom:   0.69% | Risk: LOW       
  PRABHA.NS       | Price:  161.41 | Trend:   0.20% | Mom:   2.68% | Risk: LOW       
  DDEVPLSTIK.NS   | Price:  236.24 | Trend:  -5.40% | Mom:   7.09% | Risk: LOW       
  GANECOS.NS      | Price: 1008.50 | Trend:  15.48% | Mom:  -4.15% | Risk: LOW       
  EASEMYTRIP.NS   | Price:    7.62 | Trend:   1.08% | Mom:  -4.27% | Risk: LOW       
  EFCIL.NS        | Price:  203.66 | Trend:  -6.96% | Mom:   2.67% | Risk: LOW       
  TEAMLEASE.NS    | Price: 1208.60 | Trend:  -1.11% | Mom:   1.64% | Risk: LOW       
  AGIIL.NS        | Price:  357.20 | Trend:  16.51% | Mom:  -1.24% | Risk: LOW       
  FMGOETZE.NS     | Price:  430.45 | Trend:   3.64% | Mom:  -1.81% | Risk: LOW       
  FCL.NS          | Price:   22.91 | Trend:   0.52% | Mom:   0.09% | Risk: LOW       
  RPSGVENT.NS     | Price:  840.40 | Trend:   9.44% | Mom: -13.07% | Risk: LOW       
  RAMCOIND.NS     | Price:  267.64 | Trend:  -3.86% | Mom:   3.14% | Risk: LOW       
  TVSSRICHAK.NS   | Price: 3811.80 | Trend:  -0.16% | Mom:   5.45% | Risk: LOW       
  POKARNA.NS      | Price:  903.15 | Trend:  -2.58% | Mom:   1.62% | Risk: LOW       
  SAKSOFT.NS      | Price:  138.17 | Trend:  -0.33% | Mom:   3.19% | Risk: LOW       
  AUTOAXLES.NS    | Price: 1796.30 | Trend:  -2.13% | Mom:   6.37% | Risk: LOW       
  HMT.NS          | Price:   62.76 | Trend:   8.34% | Mom:  -2.06% | Risk: LOW       
  LAOPALA.NS      | Price:  175.83 | Trend:  -6.64% | Mom:   1.65% | Risk: LOW       
  SIRCA.NS        | Price:  437.30 | Trend:  -0.79% | Mom:   3.25% | Risk: LOW       
  KRSNAA.NS       | Price:  601.05 | Trend:  -1.97% | Mom:   1.42% | Risk: LOW       
  KMEW.NS         | Price: 1675.80 | Trend:   2.25% | Mom:  -1.49% | Risk: LOW       
  XPROINDIA.NS    | Price: 1024.70 | Trend:   6.64% | Mom:  -0.69% | Risk: LOW       
  GRMOVER.NS      | Price:  165.57 | Trend:   3.62% | Mom:  -1.42% | Risk: LOW       
  SMSPHARMA.NS    | Price:  396.70 | Trend:   3.17% | Mom:  -4.41% | Risk: LOW       
  TASTYBITE.NS    | Price: 6968.00 | Trend:  -2.81% | Mom:   0.13% | Risk: LOW       
  NDRAUTO.NS      | Price:  723.25 | Trend:   0.15% | Mom:   1.10% | Risk: LOW       
  ORIENTHOT.NS    | Price:   95.73 | Trend:   0.00% | Mom:  -0.63% | Risk: LOW       
  NILKAMAL.NS     | Price: 1306.40 | Trend:  -0.23% | Mom:   1.80% | Risk: LOW       
  LANDMARK.NS     | Price:  408.60 | Trend:   1.78% | Mom:  -2.23% | Risk: LOW       
  IPL.NS          | Price:  148.96 | Trend:  -0.81% | Mom:   2.20% | Risk: LOW       
  SUMMITSEC.NS    | Price: 1624.90 | Trend:   0.32% | Mom:   0.24% | Risk: LOW       
  SEAMECLTD.NS    | Price: 1524.90 | Trend:   8.64% | Mom:   0.91% | Risk: LOW       
  RML.NS          | Price:  747.55 | Trend:  -3.02% | Mom:   4.40% | Risk: LOW       
  YATRA.NS        | Price:  112.49 | Trend:  -5.12% | Mom:   9.83% | Risk: LOW       
  GENESYS.NS      | Price:  261.74 | Trend:  -4.99% | Mom:  11.69% | Risk: LOW       
  SOLARA.NS       | Price:  477.50 | Trend:   2.02% | Mom:  -0.80% | Risk: LOW       
  CANTABIL.NS     | Price:  242.44 | Trend:  -5.05% | Mom:   5.73% | Risk: LOW       
  SYSTMTXC.NS     | Price:   72.00 | Trend:   1.48% | Mom:   0.45% | Risk: LOW       
  STUDDS.NS       | Price:  486.45 | Trend:  -1.56% | Mom:   8.40% | Risk: LOW       
  RANEHOLDIN.NS   | Price: 1101.30 | Trend:  -5.02% | Mom:   7.57% | Risk: LOW       
  STOVEKRAFT.NS   | Price:  539.20 | Trend:   5.76% | Mom:  -4.35% | Risk: LOW       
  ACCELYA.NS      | Price: 1160.30 | Trend:  -1.17% | Mom:   2.09% | Risk: LOW       
  WEL.NS          | Price:  102.58 | Trend: -16.03% | Mom:  28.06% | Risk: LOW       
  DCW.NS          | Price:   43.51 | Trend:  -4.33% | Mom:   1.49% | Risk: LOW       
  SHRINGARMS.NS   | Price:  202.12 | Trend:  -3.57% | Mom:   5.52% | Risk: LOW       
  VERANDA.NS      | Price:  161.06 | Trend:  -0.65% | Mom:   6.78% | Risk: LOW       
  MSPL.NS         | Price:   34.90 | Trend:   9.20% | Mom:  -1.66% | Risk: LOW       
  BGRENERGY.NS    | Price:  308.27 | Trend:  -1.83% | Mom:   3.00% | Risk: LOW       
  SPAL.NS         | Price:  781.05 | Trend:   7.08% | Mom:  -0.24% | Risk: LOW       
  GTLINFRA.NS     | Price:    1.20 | Trend:   6.21% | Mom:   0.00% | Risk: LOW       
  LAXMIDENTL.NS   | Price:  189.23 | Trend:   1.45% | Mom:  -0.52% | Risk: LOW       
  SPANDANA.NS     | Price:  218.29 | Trend:  -4.75% | Mom:   2.94% | Risk: LOW       
  PANAMAPET.NS    | Price:  271.35 | Trend:  -0.73% | Mom:   1.97% | Risk: LOW       
  VIDHIING.NS     | Price:  310.35 | Trend:   1.99% | Mom:  -3.68% | Risk: LOW       
  UNITECH.NS      | Price:    4.76 | Trend:  -0.36% | Mom:  -2.26% | Risk: LOW       
  MOTISONS.NS     | Price:   13.80 | Trend:  -1.96% | Mom:   2.30% | Risk: LOW       
  SEPC.NS         | Price:    7.61 | Trend:   7.73% | Mom:   0.79% | Risk: LOW       
  ADOR.NS         | Price:  980.85 | Trend:  -0.73% | Mom:  12.16% | Risk: LOW       
  GARUDA.NS       | Price:  170.99 | Trend:  -0.07% | Mom:   4.86% | Risk: LOW       
  BETA.NS         | Price: 1336.00 | Trend:   9.77% | Mom:  -5.72% | Risk: LOW       
  PNBGILTS.NS     | Price:   71.07 | Trend:  -3.29% | Mom:   3.01% | Risk: LOW       
  JINDRILL.NS     | Price:  537.70 | Trend:   6.87% | Mom:   0.97% | Risk: LOW       
  SANGHIIND.NS    | Price:   49.89 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAMASTEEL.NS    | Price:    5.71 | Trend:  -5.14% | Mom:  10.02% | Risk: LOW       
  STANLEY.NS      | Price:  138.20 | Trend:  -9.03% | Mom:   7.94% | Risk: LOW       
  HIMATSEIDE.NS   | Price:   88.09 | Trend:  -4.44% | Mom:   1.16% | Risk: LOW       
  PUNJABCHEM.NS   | Price: 1035.40 | Trend:  -1.20% | Mom:   3.79% | Risk: LOW       
  APOLLOPIPE.NS   | Price:  442.05 | Trend:  12.86% | Mom:  -1.94% | Risk: LOW       
  MASTERTR.NS     | Price:   73.68 | Trend:  -5.32% | Mom:   2.42% | Risk: LOW       
  AWHCL.NS        | Price:  504.75 | Trend:   5.37% | Mom:  -1.16% | Risk: LOW       
  LGHL.NS         | Price:  265.51 | Trend:  -1.54% | Mom:  11.08% | Risk: LOW       
  ECOSMOBLTY.NS   | Price:  134.82 | Trend:  -4.69% | Mom:   6.12% | Risk: LOW       
  JAGRAN.NS       | Price:   65.87 | Trend:   2.99% | Mom:  -0.87% | Risk: LOW       
  FINKURVE.NS     | Price:   68.82 | Trend:   0.49% | Mom:   8.91% | Risk: LOW       
  HMAAGRO.NS      | Price:   23.90 | Trend:  -4.60% | Mom:   8.83% | Risk: LOW       
  ORIENTTECH.NS   | Price:  278.20 | Trend:  -1.60% | Mom:   3.48% | Risk: LOW       
  SALASAR.NS      | Price:    7.30 | Trend:  -1.22% | Mom:   3.11% | Risk: LOW       
  ESAFSFB.NS      | Price:   23.35 | Trend:  -6.48% | Mom:   0.52% | Risk: LOW       
  CONFIPET.NS     | Price:   54.83 | Trend:  37.84% | Mom:  -0.02% | Risk: LOW       
  SMCGLOBAL.NS    | Price:   65.93 | Trend:  -5.74% | Mom:   6.01% | Risk: LOW       
  DOLATALGO.NS    | Price:   77.56 | Trend:   2.68% | Mom:  -1.93% | Risk: LOW       
  BIRLANU.NS      | Price: 1407.90 | Trend:  -3.13% | Mom:  -0.96% | Risk: LOW       
  GANDHAR.NS      | Price:  137.18 | Trend:   0.18% | Mom:   1.77% | Risk: LOW       
  BAJAJHCARE.NS   | Price:  323.80 | Trend:  -1.43% | Mom:  -0.08% | Risk: LOW       
  ALICON.NS       | Price:  685.45 | Trend:  -3.21% | Mom:   8.11% | Risk: LOW       
  RAJRILTD.NS     | Price:   21.79 | Trend:  -0.54% | Mom:   1.21% | Risk: LOW       
  VPRPL.NS        | Price:   38.79 | Trend:  -5.67% | Mom:   2.05% | Risk: LOW       
  MANAKCOAT.NS    | Price:  105.91 | Trend:  -6.15% | Mom:   0.85% | Risk: LOW       
  INFOBEAN.NS     | Price:  168.35 | Trend:  -2.11% | Mom:   6.90% | Risk: LOW       
  ALLDIGI.NS      | Price:  818.70 | Trend:   2.20% | Mom:  -1.20% | Risk: LOW       
  SPORTKING.NS    | Price:  137.12 | Trend:  13.56% | Mom:  -1.35% | Risk: LOW       
  CIFL.NS         | Price:   27.11 | Trend:  -3.12% | Mom:   6.36% | Risk: LOW       
  HARIOMPIPE.NS   | Price:  307.70 | Trend:  -6.59% | Mom:  12.14% | Risk: LOW       
  SHANKARA.NS     | Price:  118.03 | Trend:   6.22% | Mom:  -3.26% | Risk: LOW       
  SUMEETINDS.NS   | Price:   29.99 | Trend:   6.40% | Mom:   0.77% | Risk: LOW       
  IMPAL.NS        | Price: 1001.60 | Trend:  -1.52% | Mom:  -0.10% | Risk: LOW       
  AGARIND.NS      | Price:  435.05 | Trend: -10.63% | Mom:   8.67% | Risk: LOW       
  CAPITALSFB.NS   | Price:  258.87 | Trend:   2.70% | Mom:  -0.73% | Risk: LOW       
  RICOAUTO.NS     | Price:  113.72 | Trend:  -2.57% | Mom:  -0.70% | Risk: LOW       
  ADVENTHTL.NS    | Price:  155.08 | Trend: -10.84% | Mom:   1.90% | Risk: LOW       
  FAZE3Q.NS       | Price:  466.60 | Trend:  -0.67% | Mom:   1.79% | Risk: LOW       
  TEXINFRA.NS     | Price:   96.06 | Trend:   1.59% | Mom:  -3.46% | Risk: LOW       
  WCIL.NS         | Price:  101.30 | Trend:  -0.43% | Mom:  10.20% | Risk: LOW       
  BOROSCI.NS      | Price:  114.44 | Trend:   4.36% | Mom:   0.28% | Risk: LOW       
  GPTHEALTH.NS    | Price:  136.31 | Trend:   7.05% | Mom:  -0.47% | Risk: LOW       
  VHL.NS          | Price: 3341.90 | Trend:   2.99% | Mom:  -0.26% | Risk: LOW       
  WEALTH.NS       | Price:  925.70 | Trend:   0.19% | Mom:   0.93% | Risk: LOW       
  CONTROLPR.NS    | Price:  640.25 | Trend:   0.93% | Mom:  -3.48% | Risk: LOW       
  KROSS.NS        | Price:  184.50 | Trend:  -2.99% | Mom:  -0.13% | Risk: LOW       
  KELLTONTEC.NS   | Price:   15.58 | Trend:  -7.01% | Mom:   5.91% | Risk: LOW       
  BLUSPRING.NS    | Price:   62.83 | Trend:  11.56% | Mom:  -3.75% | Risk: LOW       
  MANALIPETC.NS   | Price:   52.95 | Trend:   2.60% | Mom:  -0.58% | Risk: LOW       
  EIMCOELECO.NS   | Price: 1621.60 | Trend:   1.01% | Mom:  -6.62% | Risk: LOW       
  GRPLTD.NS       | Price: 1913.40 | Trend:   3.74% | Mom:  -1.75% | Risk: LOW       
  GEMAROMA.NS     | Price:  167.08 | Trend:  -5.93% | Mom:   1.70% | Risk: LOW       
  IZMO.NS         | Price:  704.60 | Trend:  -4.10% | Mom:  -0.66% | Risk: LOW       
  ANTELOPUS.NS    | Price:  619.50 | Trend:   6.95% | Mom:  -1.94% | Risk: LOW       
  PDMJEPAPER.NS   | Price:   84.69 | Trend:   6.67% | Mom:   0.89% | Risk: LOW       
  OMINFRAL.NS     | Price:   90.39 | Trend:   2.61% | Mom:   0.83% | Risk: LOW       
  MAMATA.NS       | Price:  393.75 | Trend:   0.18% | Mom:   8.79% | Risk: LOW       
  ESTER.NS        | Price:   89.55 | Trend:  -3.55% | Mom:   1.03% | Risk: LOW       
  GANESHCP.NS     | Price:  187.10 | Trend:   3.26% | Mom:  -4.34% | Risk: LOW       
  CENTENKA.NS     | Price:  421.65 | Trend:  -0.49% | Mom:   0.12% | Risk: LOW       
  ARIHANTCAP.NS   | Price:   70.04 | Trend:  -2.86% | Mom:   0.76% | Risk: LOW       
  INDOFARM.NS     | Price:  142.64 | Trend:   5.29% | Mom:   0.39% | Risk: LOW       
  INNOVANA.NS     | Price:  387.45 | Trend:   0.44% | Mom:   3.07% | Risk: LOW       
  DHARMAJ.NS      | Price:  255.52 | Trend:   3.47% | Mom:  -4.73% | Risk: LOW       
  GALAPREC.NS     | Price:  735.20 | Trend:  -2.50% | Mom:   1.42% | Risk: LOW       
  DENTALKART.NS   | Price:  386.00 | Trend:  -7.76% | Mom:   5.49% | Risk: LOW       
  OSWALAGRO.NS    | Price:   49.68 | Trend:   6.77% | Mom:  -4.20% | Risk: LOW       
  ADSL.NS         | Price:  113.80 | Trend:   1.90% | Mom:   0.73% | Risk: LOW       
  JAYBARMARU.NS   | Price:   92.97 | Trend:  -1.62% | Mom:   5.15% | Risk: LOW       
  KUANTUM.NS      | Price:   80.23 | Trend:  -2.78% | Mom:   2.32% | Risk: LOW       
  TNPETRO.NS      | Price:   88.01 | Trend:  -0.23% | Mom:   0.39% | Risk: LOW       
  PRIMESECU.NS    | Price:  282.95 | Trend:   1.16% | Mom:  -2.40% | Risk: LOW       
  BASILIC.NS      | Price:  231.30 | Trend:   4.05% | Mom:  -0.43% | Risk: LOW       
  SASTASUNDR.NS   | Price:  268.45 | Trend:  -3.72% | Mom:  -0.24% | Risk: LOW       
  SKMEGGPROD.NS   | Price:  170.04 | Trend:   1.44% | Mom:  -2.01% | Risk: LOW       
  SAURASHCEM.NS   | Price:   60.59 | Trend:  -2.58% | Mom:   5.08% | Risk: LOW       
  LIKHITHA.NS     | Price:  231.89 | Trend:  33.48% | Mom:  -2.33% | Risk: LOW       
  VALIANTORG.NS   | Price:  254.53 | Trend:   4.37% | Mom:  -5.04% | Risk: LOW       
  ARROWGREEN.NS   | Price:  526.20 | Trend:  17.38% | Mom:  -1.85% | Risk: LOW       
  TVTODAY.NS      | Price:  112.27 | Trend:  -1.43% | Mom:   4.93% | Risk: LOW       
  SVLL.NS         | Price:  557.95 | Trend:   0.92% | Mom:  -3.85% | Risk: LOW       
  SUYOG.NS        | Price:  753.10 | Trend:   8.71% | Mom:  -6.27% | Risk: LOW       
  JPASSOCIAT.NS   | Price:    2.42 | Trend:  -9.23% | Mom:   0.00% | Risk: LOW       
